project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Edward Jones - McKinney,TABS2026025580,Edward Jones,"7330 State Highway 121 Suite 450, Mckinney, TX 75070",Collin,10/1/2026,11/1/2026,"$406,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,256 SF for business space remodel","2,256 ft 2","Eckard District 121, LLC","906 W McDermott Drive Suite 116-363, Allen, Texas 75013",(972) 884-5920,The Lawrence Group,"319 N. 4th Street Suite 1000, St Louis, Missouri 63102",(314) 231-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025580,
"ZDA6 - Plano, TX",TABS2026025570,Legacy Park A,"5633 W Spring Creek Parkway, Suite 300, Plano, TX 75024",Collin,9/18/2026,11/1/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant fit-out of an existing business to a modern commercial operation, operating continously 24 hours a day 7 days a week to meet customer needs","6,753 ft 2",HB Legacy Park Owner #1 LP,"800 Central Pkwy E, Ste 100, Plano, Texas 75074",(972) 571-2658,SGA Design Group P.C.,"1437 S Boulder Ave, Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025570,
Somma Health Management Inc,TABS2026025539,Gateway Village,"2903 McKinney Street, Melissa, TX 75454",Collin,8/3/2026,12/1/2026,"$250,000",New Construction,"This project is privately funded, on private land for private use.",Interior Finishout,"1,899 ft 2",Hope Development Partners 3 LLC,"129 N. Collins Rd.  Ste. 2102 Suite # 215, Sunnyvale, Texas 75182",(214) 457-6493,Abaya Design Studio,"215 S. Denton Tap Road Suite # 215 Suite # 215, Coppell, Texas 75019",(214) 682-0307,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025539,
Action Behavior Center Wylie Academy,TABS2026025529,Action Behavior Center Wylie Academy,"3317 Essex Drive, Suite 200, Richardson, TX 75082",Collin,8/1/2026,1/31/2027,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 7,567 square foot interior renovation for Action Behavior Centers offices and therapy clinic. ","7,567 ft 2","Donmiquel, LLC","525 S Loop 288 #105, Denton, Texas 76205",(940) 382-5000,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025529,Connor Coleman
Guardian Life - Suite 775,TABS2026025500,Granite Park 6,"5525 Granite Parkway, Plano, TX 75024",Collin,8/10/2026,10/10/2026,"$101,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Affected Area 735 SF,735 ft 2,Granite Park VI LP,"5601 Granite Pkwy #1200, Plano, Texas 75024",(972) 731-2308,Entos Design,"56400 LBJ Fwy #125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025500,
Franklin Branch Apartments,TABS2026025468,Franklin Branch Apartments Ltd.,"3565 FM 1461, Mckinney, TX 75071",Collin,3/3/2027,11/4/2028,"$27,051,424",New Construction,"This project is privately funded, on private land for private use.","Multifamily housing project that will consist of approximately  apartment units, with patios and balconies. The design will incorporate nine (9) 3-Story walk-up buildings and one (1) Clubhouse/Lease Office","343,515 ft 2",Franklin Branch Apartments Ltd.,"1228 Euclid Ave. 4th Floor, Cleveland, Ohio 44115",512.202.9011,HEDK Architects,"4595 Excel Pkwy., Addison, Texas 75001",(214) 520-8878,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025468,Kyle Kattner
Framebridge,TABS2026025467,Framebridge,"2401 Preston Rd Suite D, Plano, TX 75093",Collin,10/1/2026,1/10/2027,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement  996 Sq Ft,996 ft 2,WEST PRESTON PARK PARTNERS,"2001 PRESTON RD, PLANO, Texas 75093",(972) 931-1188,AGI,"15 West 7th St, Covington, Kentucky 41011",859.261.5400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025467,Roxanne Berlien
ZooBooba,TABS2026025456,"Custer Park Shopping Center Center, BLK A, Lot 3","3131 Custer Road, Suite 194 Plano, TX 75075, Plano, TX 75075",Collin,8/16/2016,11/2/2026,"$98,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant finish-out of an approximately 1,350 SF restaurant including demolition, framing, drywall, ceilings, flooring, painting, commercial kitchen installation, plumbing, electrical, HVAC modifications, hood and fire suppression system, mill","1,350 ft 2","Custer Park Partners, LLC","100 Throckmorton, Suite 700, Fortworth, Texas 76102",817-945-1600,"Dillett Engineering Group, PLLC","400 W Capitol Ave 330, Little Rock, Arizona 72201",(501) 817-1401,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025456,Manisha Shrestha
QuikTrip #913 Exterior Refresh,TABS2026025454,QuikTrip #913,"4151 Stacy Rd, Mckinney, TX 75070",Collin,9/9/2026,9/14/2026,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Installation of new building signage, canopy and downlighting. Remove and  replacement existing fascia and signs at the gas canopy. 700sf",700 ft 2,"QT South, LLC","4705 S 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,"Daniel D. Filuk, Architect","1747 E. Morten Avenue, Ste 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025454,
Dennards Rowlett,TABS2026025453,Dennards Rowlett,"1055 S Oklahoma Dr, Celina, TX 75009",Collin,8/17/2026,6/25/2027,"$5,100,000",New Construction,"This project is privately funded, on private land for private use.",New construction of a retail space. ,"24,000 ft 2","Ferguson Family Properties 3, LLC","102 Houston Ave Suite 300, Weatherford, Texas 76086",(903) 271-4019,Downs Design Solutions,"801 E Campbell Rd Suite 600, Richardson, Texas 75081",(469) 663-0433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025453,
