project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Crunch Fitness - Epic West,TABS2024019341,Crunch Fitness,"3124 State Hwy 161 Suite 201, Grand Prairie, TX 34690",Dallas,9/1/2024,12/1/2025,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.",New fitness facility,"35,000 ft 2",CR Fitness Holdings LLC,"3915 Riga Blvd, Tampa, Florida 33619",(912) 663-1828,"FWH Architects, Inc.","3336 Grand Blvd Suite 201, Holiday, Florida 34690",(727) 815-3336,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019341,
Delucca’s Pizza & Wine,TABS2024019339,Los Colinas,"859 W Carpenter Freeway, Irving, TX 75039",Dallas,11/1/2023,6/4/2024,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Cosmetic remodel of the old keg restaurant.,"8,510 ft 2",Realty Income Corp,"2325 E. Camelback Rd, 9th Floor, Phoenix, Arizona 85016",602-778-6372,Conquest Design Dev Group,"14901 Quorum Drive, Suite 300, Dallas, Texas 75254",682-730-6012,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019339,John Miller
JD Sports 1354 Hillside Village,TABS2024019331,Hillside Village,"305 FM 1382, Cedar Hill, TX 75104",Dallas,7/1/2024,9/20/2024,"$525,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel,"9,993 ft 2",PREP Hillside Real Estate LLC,"305 W FM 1382 #590, Cedar Hill, Texas 75104",(972) 637-6314,MCG Architecture,"7100 E Pleasant Valley Rd #320, Cleveland, Ohio 44131",(415) 974-6002,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019331,Jeff Fourney
Overton Store,TABS2024019328,Overton Gas pump and C- store,"3105 E Overton Road, Dallas, TX 75216",Dallas,7/31/2024,10/31/2024,"$600,000",New Construction,"This project is privately funded, on private land for private use.",New Construction of C store and Gas station,"4,950 ft 2",Javed Hyder,"2601 LBJ Suite 200, Dallas, Texas 75234",(214) 566-2460,"NX360 Architects and Services,LLC","3412 Westover Dr, Plano, Texas 75093",(904) 254-9258,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019328,
Management Office,TABS2024019319,One West Village,"2801 North Central Expressway, Suite 120, Dallas, TX 75204",Dallas,5/25/2024,9/1/2024,"$320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,433 ft 2",Olive Mill Holdings,"1807 Ross Ave. ,Suite 490, Dallas, Texas 75201",(214) 679-3461,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019319,
Hutchins Pavillion Construction,TABS2024019311,Hutchins Pavillion,"200 S. Denton St, Hutchins, TX 75141",Dallas,7/22/2024,12/23/2024,"$300,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Remove Ex. Basketball courts and build a new open-air picnic pavilion at Campbell Park. Existing parking will be utilized with new walkway to the pavilion. ,"3,844 ft 2",Mamun Yusuf,"321 Main St., Hutchins, Texas 75141",(972) 225-6121,"Ron Hobbs Architecture & Interior Desgin, LLP","614 W, Main St. #200, Garland, Texas 75040",(972) 494-0174,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019311,
Interior Renovation @ Devi at Valley Ranch Apartments Leasing Center,TABS2024019304,Devi at Valley Ranch Apartments,"621 Cowboys Pkwy., Irving, TX 75063",Dallas,7/1/2024,12/31/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel including accessibility at an existing leasing office.,"5,972 ft 2",Ashland Greene Capital,"3400 Carlisle St., Suite #345, Dallas, Texas 75204",(972) 999-7965,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019304,
Forma Pilates Dallas Remodel,TABS2024019292,Remington 3301 Oaklawn LLC,"3311 Oak Lawn Ave, Suite 101, Dallas, TX 75219",Dallas,7/1/2024,11/15/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel with Bathrooms and Showers additions,"3,000 ft 2",Remington 3301 Oaklawn LLC,"3311 Oak Lawn Avenue, Suite 250, dallas, Texas 75219",(214) 951-7434,Create Atelier,"1300 S Polk St, Suite 295, Dallas, Texas 75224",817.705.6628,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019292,Izzet uzyel
Formula Wellness McKinney Avenue,TABS2024019291,Formula Wellness McKinney Avenue,"3600 McKinney Ave., Dallas, TX 75204",Dallas,5/31/2024,9/27/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing business. Renovation includes Reception desk, Nurse Station, Exam rooms, etc. ","3,220 ft 2",Formula Wellness,"4346 Lovers Lane, Dallas, Texas 75225",(214) 931-9443,E4H Architecture,"801 Cherry St Ste 500, Fort Worth, Texas 76102",214-416-7614,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019291,
759-DNATA,TABS2024019209,DFW Airport 7,"2450 West Airfield Dr, Dfw Airport, TX 75261",Dallas,5/27/2024,7/31/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",LAN room addition within existing finish out,64 ft 2,Prologis,"2021 McKinney Ave, Suite 1050, Dallas, Texas 75201",(972) 884-9233,Meinhardt & Associates,"14643 Dallas Pkwy, suite 636, Dallas, Texas 75254",1-972-934-5406,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019209,Syed Haris Raza
