project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Clay Cooley CDR+J,TABS2025023917,Clay Cooley CDR+J,"20100 LBJ Freeway, Mesquite, TX 75149",Dallas,8/25/2025,11/20/2026,"$7,500,000",New Construction,"This project is privately funded, on private land for private use.",New automotive dealership,"43,792 ft 2","20100 LBJ Freeway, LLC","1251 E. Airport Freeway, Irving, Texas 75062",(214) 597-8697,"St. John Architects, PLLC","3939 W. Us 80, Suite 212B, Mesquite, Texas 75150",(214) 502-4094,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023917,
Extra Space - Site #8702,TABS2025023905,Carrollton Self Storage,"2442 Marsh Lane, Carrollton, TX 75006",Dallas,10/27/2025,11/26/2025,"$158,929",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project shall consist of the reconstruction of an approximately 2,000 SF, one-story non-climate controlled self-storage building to restore the building to its original condition after fire damage.","2,000 ft 2",RPC Storage Acquisitions LLC,"2101 Cedar Springs Road, Suite 1600, Dallas, Texas 75201",(303) 588-1661,Magellan Architecture,"10540 Talbert Ave., Suite 175, Fountain Valley, California 92708",(949) 515-9600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023905,
Sunnyvale Multi-Use Facility,TABS2025023890,Sunnyvale High School,"222 Collins Rd., Sunnyvale, TX 75182",Dallas,9/15/2025,12/31/2026,"$48,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New two story pre-engineered metal building for indoor athletics practice, with associated locker rooms and weight room (79,000 square feet).","79,000 ft 2",Sunnyvale ISD,"417 E Tripp Rd, Sunnyvale, Texas 75182",972-226-5974,WRA Architects,"6000 Headquarters Dr, Suite 600, Plano, Texas 75024",214-252-7530,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023890,
Sunnyvale High School Additions & Renovations,TABS2025023889,Sunnyvale High School,"222 Collins Rd, Sunnyvale, TX 75182",Dallas,9/15/2025,12/31/2026,"$48,000,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Additions of gym with associated locker rooms, and career technical education spaces (29,840 square feet). Renovation of one existing science lab, and a portion of the existing field house (5,264 square feet).","29,840 ft 2",Sunnyvale ISD,"417 E Tripp Rd, Sunnyvale, Texas 75182",972-226-5974,WRA Architects,"6000 Headquarters Dr, Suite 600, Plano, Texas 75024",214-252-7530,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023889,
Skillman & Live Oak Facade Renovation,TABS2025023887,Skillman Live Oak Center,"1904 Skillman Street, Dallas, TX 75214",Dallas,9/1/2025,12/1/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Alteration of existing facades, including minor adjustments to finish, paint, awnings, and replacing railings.","13,065 ft 2","AP Skillman, LP","2151 Hawkins St Ste 1100, Charlotte, North Carolina 28203",(386) 697-4141,OTJ Architects,"2811 McKinney Ave Ste 225, Dallas, Texas 75204",(806) 470-7803,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023887,
Skillman & Live Oak Facade Renovation,TABS2025023886,Skillman Live Oak Center,"5815 Live Oak Street, Dallas, TX 75214",Dallas,9/1/2025,12/1/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Alteration of existing facades, including minor adjustments to finish, paint, awnings, replacing railings, and construction of one new ADA ramp.","14,593 ft 2","AP Skillman, LP","2151 Hawkins St Ste 1100, Charlotte, North Carolina 28203",(386) 697-4141,OTJ Architects,"2811 McKinney Ave, Dallas, Texas 75204",(806) 470-7803,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023886,
CAT'T Loui,TABS2025023876,CAT'T Loui,"2534 Royal Ln Suite 131, Dallas, TX 75229",Dallas,9/1/2025,12/31/2025,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out by Tenant,"4,862 ft 2",Chulsoo Park,"2534 Royal Rn Suite 131, Dallas, Texas 75229",(614) 806-5053,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023876,
QuikTrip # 997 Fryer Project,TABS2025023858,QuikTrip # 997,"7575 N. Beltline Rd., Irving, TX 75063",Dallas,10/5/2025,10/20/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. The existing type 1 hood and wrapped ducts will be replaced with type 1 new equipment. Rooftop equipment will remain existing. Project 300 sf. ,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023858,
Spec Office C.1,TABS2025023848,Conveyer Building 3,"1113 Conveyer Lane, Ste. 100, Dallas, TX 75247",Dallas,8/16/2025,10/31/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement of existing shell buildings. 2500 sf of office.,"2,500 ft 2","CHIPT Dallas Conveyer, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 770-4141,Azimuth Architecture,"10228 E. Northwest Hwy., Box #66, Dallas, Texas 75238",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023848,
Spec Office B.2,TABS2025023846,Conveyer Building 2,"1117 Conveyer Lane, Ste 200, Dallas, TX 75247",Dallas,8/16/2025,10/31/2025,"$621,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement of existing shell building. 2500 sf of office.,"2,500 ft 2","CHIPT Dallas Conveyer, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 770-4141,Azimuth Architecture,"10228 E. Northwest Hwy., Box #66, Dallas, Texas 75238",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023846,
