project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Michael Walker Construction,TABS2026001930,Michael Walker Construction,"4440 Sigma Road, Farmers Branch, TX 75244",Dallas,10/8/2025,1/31/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT INCLUDES THE FINISH-OUT OF THE INTERIOR  OFFICE BUILD-OUT OF AN EXISTING SINGLE FLOOR BUILDING. SCOPE TO  INCLUDE DESIGN-BUILD FOR HVAC, ELECTRICAL, AND PLUMBING","10,132 ft 2",GWK Sigma LLC,"14901 Quorum Dr Suite 475, Dallas, Texas 75254",(214) 789-5393,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001930,
Turner Park Phase II,TABS2026001925,N/A,"600 N Belt Line Rd, Grand Prairie, TX 75050",Dallas,11/1/2025,8/31/2026,"$2,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Provide park amenities such as a concrete trail, parking access, restroom, and playground area—approximately total base bid square footage: 93,000.","93,000 ft 2",City of Grand Prairie,"400 College St, Grand Prairie, Texas 75050",(972) 237-8392,Dunaway Associates,"550 Bailey Ave. #400, Fort Worth, Texas 76107",817-632-4757,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001925,
Stonelake Capital Level 09,TABS2026001918,23 Springs,"2323 Cedar Springs Rd, Dallas, TX 75201",Dallas,12/1/2025,3/23/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Partial floor interior tenant finish out,"12,447 ft 2",23 Springs,"5601 GRANITE PKWY SUITE 1200, PLANO, Texas 75024",(972) 731-2382,Corgan,"401 N Houston, Dallas, Texas 75202",214-748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001918,Hunter Landers
HMC Expansion,TABS2026001916,2029 Westgate,"2029 Westgate Suite 100, Carrollton, TX 75006",Dallas,12/1/2025,7/7/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demo/ renovation for new tenant use.,"24,650 ft 2",Nuveen,"2300 N. Field St. Suite 1650, Dallas, Texas 75201",(972) 972-7652,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001916,
Bain,TABS2026001915,Park Seventeen Bldgs,"1717 McKinney Ave, Dallas, TX 75201",Dallas,10/13/2025,5/14/2026,"$11,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Interior build out of 16th and partial 17th floors,"12,558 ft 2","Gaedeke Holdings XIV, LTD","3710 RAWLINS ST, DALLAS, Texas 75219",214.438.8009,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001915,
Apex Service Partners,TABS2026001906,The Embassy,"1431 Greenway Drive Suite 200, Irving, TX 76038",Dallas,9/29/2025,12/1/2025,"$190,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"13,575 ft 2",Brookwood Management Partners,"1431 Greenway Drive Suite 375, Irving, Texas 76038",(972) 550-7662,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001906,
Project 06 - Fitness Center,TABS2026001898,Federal Home Loan Bank of Dallas,"8500 Freeport Parkway South, Irving, TX 75063",Dallas,11/1/2025,3/31/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an existing fitness center and locker rooms,"3,608 ft 2",Federal Home Loan Bank of Dallas,"8500 Freeport Parkway South, Irving, Texas 75063",(844) 345-2265,MJDII Architects,"16479 Dallas Parkway Suite 400, Addison, Texas 75001",(972) 866-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001898,
Wonder Behavioral Center,TABS2026001869,Three Hickory Centre,"1801 Whittington Place, Suite 280, Farmers Branch, TX 75234",Dallas,10/1/2025,2/28/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish-out. (7,250 SF)","7,250 ft 2",MM PROPERTY HOLDINGS IV LLC,"1800 Valley View LN, Suite 300, Farmers Branch, Texas 75234",(469) 892-7200,BlueBee Construction LLC,"711 Industrial Way, Prosper, Texas 75078",(817) 614-1660,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001869,Steve Lenart
"Remington 30, Building 2",TABS2026001863,"Remington 30, Building 2","1600 N. Collins Blvd. #1000, Grand Prairie, TX 75080",Dallas,11/1/2025,1/30/2026,"$22,600,000",New Construction,"This project is privately funded, on private land for private use.",Spec Warehouse,"442,444 ft 2",GTIS Remington 30 LLC,"787 Seventh Avenue, 50th Floor, New York, New York 10019",(281) 216-0051,Alliance Architects,"1600 N. Collins Blvd. #1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001863,
Potbelly Sandwich Works,TABS2026001860,Potbelly Sandwich Works,"1401 Elm Street Suite 210, Dallas, TX 75202",Dallas,10/17/2025,1/9/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial tenant improvements to an existing building consisting of 1,850 sqft, incorporating Potbelly design standards. ","1,850 ft 2",MT PENTELICUS DEVCO LLC,"400 N ERVAY ST STE 150, Dallas, Texas 75201",(214) 468-0707,DXU Architects,"412 S Wells St 2nd Fl, Chicago, Illinois 60607",(847) 721-2647,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001860,Alison Cisek
