project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Sewell Red Ops Renovation,TABS2025014306,Sewell Red Ops,"6200 Denton Drive, Dallas, TX 75235",Dallas,4/15/2025,10/15/2025,"$1,200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","This is a 33,000 SF renovation for a one story auto repair shops in an existing building. ","33,000 ft 2",Sewell Automotive Companies,"811 Douglas Avenue, Suite 800, Dallas, Texas 75225",(817) 739.6925,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",(214) 934.1818,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014306,
Pacsun,TABS2025014299,Pacsun Located at Galleria Dallas,"13350 Dallas Pkwy Suite 3370, Dallas, TX 75240",Dallas,4/7/2025,6/2/2025,"$190,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Remodel of operating Pacsun retail suite. Demo and Reconfiguration of fitting rooms, Back of House storage area, and sales floor walls.","4,300 ft 2",Trademark Property,"13350 dallas parkway - suite 3080, dallas, Texas 75240",(817) 509-4162,Sargenti Architects,"5310 e high street, phoenix, Arizona 85054",(602) 571-2072,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014299,Ernie Sibal
DAL2 SDEN Retrofit,TABS2025014278,Amazon Warehouse,"DFW International Airport - 2601 S. Airfield Dr., Dallas, TX 75261",Dallas,6/1/2025,12/1/2025,"$95,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Adding a new skid mounted IT infrastructure, and associated panels with connections to existing electrical infrastructure. Scope of work impacts approximately 200 sf of 1,000,000 sf warehouse. ",200 ft 2,Amazon Com Services Inc.,"PO Box 80416, Seattle, Washington 98108",(469) 912-7464,"CESO, Inc.","6550 Sprint Parkway Suite 300, Overland Park, Kansas 66211",(913) 354-6408,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014278,
DC HHS Polk Clinic,TABS2025014272,Polk Clinic,"7201 S Polk Street, Suite 182, Dallas, TX 75232",Dallas,4/1/2025,5/1/2026,"$2,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","This is a building renovation, and a clinic finish out.","13,039 ft 2",Oak Cliff Bible Fellowship,"1808 West Camp Wisdom Road, Dallas, Texas 75232",(214) 672-9100,Corgan,"401 North Houston Street, Dallas, Texas 75202",(214) 977-3540,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014272,
PNC Bank Richardson Lockbox,TABS2025014246,PNC Bank,"1200 E. Campbell Road, Richardson, TX 75081",Dallas,4/14/2025,5/12/2025,"$65,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TI of roughly 1,900 SF. New enclosed and open Storage Rooms taken from existing open office space. New sliding glass door with breakout function. Removal of small office and conference room to be incorporated into existing open office.","1,900 ft 2",PNC Bank,"11511 Luna Road, 4th Floor, Farmers Branch, Texas 75234",(469) 996-6851,"REES Associates, Inc","9595 Six Pines Drive, Suite 6240, The Woodlands, Texas 77380",(281) 380-0689,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014246,
12th Floor Corridor,TABS2025014242,17Seventeen,"1717 Mckinney Ave., Dallas, TX 75202",Dallas,3/14/2025,5/16/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Non-structural common area finish-out  in an existing single floor.,"2,777 ft 2",Gaedeke Group,"3710 Rawlins St Suite 1100, Dallas, Texas 75219",(469) 816-4132,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014242,
Street Reconstruction Project - Group 17-3002,TABS2025014240,Ginger Ave & Hord Ave,"Ginger Ave & Hord Ave, Dallas, TX 75211",Dallas,7/14/2025,6/12/2026,"$3,210,543",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Reconstruction of Roadway, Water Lines, Sewer Lines, and Storm Drain with the addition of curb & gutter and sidewalks","4,825 ft 2",City of Dallas,"1500 Marilla St, Dallas, Texas 75201",(214) 670-6904,"BGE, Inc","777 Main St Ste 1900, Fort Worth, Texas 76102",(817) 887-6138,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014240,
HeartPlace Clinic - Dallas,TABS2025014236,CENTRAL FOREST SHOPPING CENTER,"11613  N. CENTRAL EXPY Suite 108, Dallas, TX 75243",Dallas,5/1/2025,8/22/2025,"$1,035,951",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out for and imaging clinic.,"2,867 ft 2",New Central Forest S/C Ltd.,"5151 Belt Line Rd. Suite 900, Dallas, Texas 75254",972-386-1412,Beck Architecture LLC,"1601 Elm Street Suite 2800, Dallas, Texas 75201",214-303-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014236,Rodney Jennings
Logistics Center 12 Pavement Improvements,TABS2025014215,DFW Park 161 - Building 12,"2900 State Highway 161, Irving, TX 75261",Dallas,4/14/2025,10/25/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","s Removing the existing paving, repaving according to the proposed grading plan, and reconnecting to the elevations at the sawcut (15,000 sf)","15,000 ft 2","DFW Park 161 ILP, LLC.","7315 Wisconsin Avenue, Bethesda,, Maryland 20814",(703) 408-0089,Westwood,"7557 Rambler Road Suite 1400, Dallas, Texas 75231",(817) 422-4648,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014215,
Halff - Richardson,TABS2025014206,Galatyn Commons - Building C,"2380 Performance Dr. Ste 100. Ste 200. Ste 300, Richardson, TX 75082",Dallas,5/5/2025,9/26/2025,"$6,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","COMMERCIAL TENANT IMPROVEMENT ON FLOORS 1-3, INCLUDING DEMOLITION AND CONSTRUCTION OF NON-STRUCTURAL PARTITIONS, CEILINGS, FINISHES AND FURNITURE/EQUIPMENT AND ASSOCIATED MEP IMPROVEMENTS.","67,082 ft 2","Richardson Office, LLC","5 Bryant Park 28th Floor, New York, New York 10018",(917) 714-8780,Interior Architects,"711 Louisiana St Ste 1950, 785, Texas 77006",(678) 662-5462,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014206,Brian Nell
Workshop South Office Suite 345 + 365,TABS2025014192,Workshop,"5495 Belt Line Road, Dallas, TX 75254",Dallas,4/1/2025,7/31/2025,"$210,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing office suites.,"4,886 ft 2",Prestonwood Creek JV LLC,"5485 Belt Line Road Suite 360, Dallas, Texas 75254",832-615-1417,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014192,
