project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
SH 78 (CSJ: 0918-47-527),TABS2025024431,CSJ: 0918-47-527,"Winsted Dr to Mayfair Blvd, Dallas, TX 75218",Dallas,9/1/2026,10/1/2027,"$1,529,915",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Bicycle and Pedestrian Improvements,"59,000 ft 2",TxDOT District: Dallas,"4777 E US 80, Mesquite, Texas 75150",(214) 320-6200,Pape-Dawson Engineers,"10801 North Mopac Expressway, Building 3 - Ste 200, Austin, Texas 78759",(512) 454-8711,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024431,
Taqueria El Arquito - Mesquite,TABS2025024427,"2130 North Beltline Road, Mesquite, Texas 75181","2130 North Beltline Road, Mesquite, TX 75181",Dallas,8/15/2025,12/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of approximately 1,595 SF existing commercial shell space for restaurant use. ","1,595 ft 2","Victory Shops at Sunnyvale, LLC","2911 Turtle Creek Boulevard Suite 700, Dallas, Texas 75219",(972) 400-6495,Moya Architecture Workshop,"1327 Dragon St Suite 1, Dallas, Texas 75207",(214) 223-7027,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024427,Nancy Reza
Women's Health Specialists,TABS2025024420,Texas Health Dallas Margot Perot MOB,"8160 Walnut Hill Ln. Suite 200, Dallas, TX 75231",Dallas,8/4/2025,10/6/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of a portion of an existing out-patient medical office,"6,882 ft 2",Texas Health,"8440 Walnut Hill Rd. Suite 120, Dallas, Texas 75231",214.345.8742,ANPH Architects,"5499 Glen Lakes Dr Suite 110, Dallas, Texas 75231",(214) 369-9066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024420,
Hampton Inn Renovation,TABS2025024409,Hamtpon Inn,"1700 Commerce St., Dallas, TX 75201",Dallas,9/1/2025,3/31/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of shell space to Conference Room,"5,000 ft 2",Summit Hotel Properties,"13215 Bee Cave PArkway Suite B-300, Austin, Texas 78738",(737) 704-1756,K+W architects,"8140 Walnut Hill Lane Suite 905, Dallas, Texas 75231",(214) 914-0158,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024409,
Systemware Headquarters Interior Renovation,TABS2025024401,The Colonnade,"15301 Dallas Parkway, Suite 1100, Addison, TX 75001",Dallas,9/1/2025,2/27/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish Remodel and Restroom remodel to an existing 11th and 12th floor office suite,"44,300 ft 2","Systemware, Inc.","15301 Dallas Parkway Suite 1100, Addison, Texas 75001",(972) 239-0200,Bennett Partners,"640 Taylor Street Suite 2323, Fort Worth, Texas 76102",(817) 335-4991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024401,
Crown Dallas Fleet Maintenance Facility,TABS2025024397,Fleet Maintenance Facility,"4500 Irving Blvd, Dallas, TX 75249",Dallas,10/1/2025,4/1/2026,"$2,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use."," THE SELECTIVE DEMOLITION TO ACCOMMODATE NEW RENOVATION AND ADDITION. DEMOLITION TO INCLUDE ARCHITECTURAL, STRUCTURAL, AND MEP ELEMENTS. NEW CONSTRUCTION SCOPE TO INCLUDE ONE (1) ADDITION MEASURING ±9,000SF OF S-1 STORAGE USE, WAREHOUSE FUNCTION, AND","22,682 ft 2","Crown Enterprises, LLC","12225 Stephens Road, Warren, Michigan 48089",(586) 467-1711,OKW Architects,"600 W Jackson Blvd Suite 250, Chicago, Illinois 60661",773 613 9414,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024397,George Guerra
Crown Dallas TX Terminal,TABS2025024396,Logistics Terminal,"4500 Irving Blvd, Dallas, TX 75247",Dallas,10/1/2025,4/1/2026,"$1,200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","THE SELECTIVE DEMOLITION TO ACCOMMODATE NEW RENOVATION AND ADDITION AT AN EXISTING TERMINAL LOGISTICS FACILITY. DEMOLITION TO INCLUDE ARCHITECTURAL, STRUCTURAL, AND MEP ELEMENTS. NEW CONSTRUCTION SCOPE TO INCLUDE ONE (1) ADDITION MEASURING ± 12,000SF","76,515 ft 2","Crown Enterprises, LLC","12225 Stephens Road, Warren, Michigan 48089",(586) 467-1711,OKW Architects,"600 W Jackson Blvd Suite 250, Chicago, Illinois 60661",773 613 9414,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024396,George Guerra
Texas Capital Level 18 Renovation,TABS2025024385,Texas Capital Center,"2000 McKinney Ave Suite 1800, Dallas, TX 75201",Dallas,9/1/2025,1/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Office Space Renovation ,"44,000 ft 2",Texas Capital,"2000 McKinney Ave Suite 1800, Dallas, Texas 75201",945.229.5918,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024385,
5830 Crescent Cir,TABS2025024379,The Cascades,"5830 CRESCENT CIR STE 120 _, The Colony, TX 75056",Dallas,8/14/2025,11/17/2025,"$240,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New, First generation spec office build out within vacant warehouse space.","1,780 ft 2",GID Properties,"14241 DALLAS PARKWAY Suite 1050, Dallas, Texas 75254",469-213-3445,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024379,
SPL Coppel Texas,TABS2025024356,SPL Coppel Texas,"1322 Crestside Dr. Suite 120, Coppell, TX 75019",Dallas,8/1/2025,8/1/2026,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement of an existing spec office space,"15,272 ft 2",SPL Labs,"24 Waterway Ave. Suite 375, The Woodlands, Texas 77380",(832) 500-3426,Element Architects,"1250 Wood Branch Park Drive Suite 480, Houston, Texas 77079",(713) 874-0775,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024356,
TRADEHOME SHOES @ FIREWHEEL,TABS2025024354,FIREWHEEL TOWN CENTER,"440 CONEFLOWER DR, Garland, TX 75040",Dallas,9/2/2025,10/31/2025,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR TI PROJECT,"3,212 ft 2",Simon Properties,"225 W WASHINGTON ST 8th Floor, Indianapolis, Indiana 46204",(317) 685-7258,CORTLAND MORGAN ARCHITECT,"711 N FIELDER RD, ARLINGTON, Texas 76012",817.635.5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024354,Will McGowan
HCA (FORNEY),TABS2025024349,MEDICAL CITY SPECIALTY CARE - FORNEY,"301 MARKETPLACE BLVD. SUITE 307, Forney, TX 75126",Dallas,8/20/2025,11/28/2025,"$321,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,435 ft 2",FM 548 RETAIL,"301 MARKETPLACE BLVD, FORNEY, Texas 75126",469-646-6187,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024349,
Sight to See Eyecare,TABS2025024325,114 Office Campus Condos,"250 W John Carpenter FWY, Bldg 700, Suite 100, Irving, TX 75038",Dallas,8/1/2025,11/1/2025,"$315,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2100 sqft interior fit out for a new tenant ,"2,100 ft 2",SAVANNAH DEVELOPMENT LLC,"15660 DALLAS PKWY SUITE 110, Dallas, Texas 75248",(214) 276-2147,Modern Design Architects,"201 Main St, Janesville, Iowa 50647",(319) 987-2101,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024325,Carmel Cleetus
Northwood Club,TABS2025024310,Northwood Club,"6524 Alpha Rd, Dallas, TX 75240",Dallas,7/28/2025,11/3/2025,"$450,000",New Construction,"This project is privately funded, on private land for private use.",Addition of pickleball courts to facility,"1,580 ft 2",Northwood Club,"6524 Alpha Rd, Dallas, Texas 75240",(972) 383-6213,"Marsh & Associates, Inc.","15900 La Cantera Parkway Suite 19205, San Antonio, Texas 78256",210.561.8814,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024310,
Center for Social Success,TABS2025024291,Hillcrest Oaks,"6600 LBJ Freeway Suite 170, Dallas, TX 75240",Dallas,7/24/2025,10/3/2025,"$123,900",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,869 ft 2","PSC Hillcrest, LLC","15 Walker Avenue Suite 200, Baltimore, Maryland 21208",(443) 940-0793,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024291,
Med Properties,TABS2025024280,Old Parkland,"4020 Maple Avenue Suite 575a, Dallas, TX 75240",Dallas,8/15/2025,12/15/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"3,191 ft 2",Crow Holdings,"3819 Maple Avenue, Dallas, Texas 75219",(713) 320-7241,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024280,
