project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
SAMBONG MYEONJOK,TABS2024026209,SAMBONG MYEONJOK,"2534 ROYAL LANE #136, Dallas, TX 75229",Dallas,12/31/2024,6/28/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"2,002 ft 2",H MART TEXAS INC,"2625 OLD DENTON RD #STE. 200, CARROLLTON, Texas 75007",(469) 307-5050,SHIM SEAN,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALALS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026209
GLOBAL ONE BANK,TABS2024026203,GLOBAL ONE BANK,"4235 W AIRPORT FREEWAY, Irving, TX 75062",Dallas,6/1/2025,6/1/2027,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"7,265 ft 2",STEAK N SHAKE OPERATIONS,"2828 FOREST LN #STE. 1055, DALLAS, Texas 75234",(214) 998-9877,,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026203
Titan Bank,TABS2024026194,10000 NCX,"10000 North Central Expressway, Dallas, TX 75206",Dallas,9/30/2024,2/17/2025,"$2,339,417",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of approximately 13,500 SF of existing interior office space in an existing, fully-sprinklered building.","13,500 ft 2","Charter 10000 NCX Owner, LLC","10000 North Central Expressway, Dallas, Texas 75231",(972) 816-0619,,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",(214) 273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026194
Blondtourage Hair Salon - Interior Finish Out,TABS2024026193,Cortland Galleria,"13964 Inwood Dr, Suite 160, Dallas, TX 75244",Dallas,9/16/2024,1/31/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of hair salon,"1,985 ft 2","Galleria TX Partners, LLC","3424 Peachtree Road, NE Suite 300, Atlanta, Georgia 30326",(312) 965-1955,Mallory Galusha,KH Architect,"627 Dove Cove Court, Murphy, Texas 75094",(214) 395-6885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026193
6301 ECC LLC,TABS2024026191,6301 ECC LLC,"6301 Campus Circle Drive, Irving, TX 75063",Dallas,9/9/2024,12/15/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"4,269 ft 2",6301 ECC LLC,"6301 Campus Circle Drive, Irving, Texas 75063",(972) 786-6888,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026191
Spec Suite 100,TABS2024026181,6029 Campus Circle Drive West,"6029 Campus Circle Drive West Suite 100, Irving, TX 75063",Dallas,8/23/2024,1/15/2025,"$428,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation/ Alteration,"31,271 ft 2",LRF3 Dal Rosedale LLC,"116 Huntington Avenue Suite 1001, Boston, Massachusetts 02116",(214) 668-0173,,Interprise Design,"14241 Dallas Parkway Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026181
Spec Suite 200,TABS2024026179,6029 Campus Circle Drive West,"6029 Campus Circle Drive West Suite 200, Irving, TX 75063",Dallas,8/26/2024,1/15/2025,"$824,756",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation/ Alteration,"30,426 ft 2",LRF3 Dal Rosedale LLC,"116 Huntington Avenue Suite 1001, Boston, Massachusetts 02116",(214) 668-0173,,Interprise Design,"14241 Dallas Parkway Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026179
MAA Corporate Office,TABS2024026176,Addison Circle Office,"5040 Addison Circle Suite 400, Addison, TX 75001",Dallas,9/1/2024,1/31/2025,"$1,900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Build-out of office space,"13,396 ft 2",Mid America Apartments L.P.,"6815 Poplar Avenue Siute 500, Germantown, Tennessee 38138",(404) 846-7743,,1 Common Ground,"3416 Singletree Trail, Plano, Texas 75023",817-913-5143,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026176
Hashem Restaurant,TABS2024026165,Hashem Restaurant,"525 W. Arapaho Rd Suite #15, Richardson, TX 75081",Dallas,9/1/2024,10/1/2024,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Counter, Kitchen, Vent Hood plumbing (grease trap)","3,006 ft 2",North Rich Plaza,"7005 Chase Oaks Blvd Suite 200, Plano, Texas 75074",(469) 916-8870,,Method Design Studio,"4930 W Kent St, Lincoln, Nebraska 68524",402-314-1789,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026165
2525 Wycliff Avenue #116,TABS2024026155,2525 Wycliff Avenue,"2525 Wycliff Avenue #116, Dallas, TX 75219",Dallas,9/1/2024,11/4/2024,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",1400 remodel existing space utilizing existing MEPs and shell,"1,400 ft 2",Hopkins Commercial Real Estate,"7995 LBJ Fwy #250, Dallas, Texas 75251",(214) 956-7881,Enoc Soltani,Century Design Build LLC,"1417 N Washington Avenue, Dallas, Texas 75204",(214) 803-7172,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026155
