project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Stevens Park ES Reno,TABS2025007109,Stevens Park Elementary School,"2615 W Colorado Blvd, Dallas, TX 75211",Dallas,5/30/2025,8/8/2026,"$6,631,576",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Reno to existing school; add a controlled vestibule, aesthetic reno for teaching surfaces, finishes inside bldg, repave the teacher's parking lot, replace some sidewalk's, MEP improvements of existing sys (various loc within bldg).","64,454 ft 2",DISD - Katy Lanahan,"9400 N. Central Expressway Suite 800, Dallas, Texas 75231",972.925.7376,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(817) 640-9639,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007109,
264 Ronald E. McNair ES Renovation,TABS2025007104,Ronald Erwin McNair Elementary School,"3150 Bainbridge Ave., Dallas, TX 75227",Dallas,3/27/2025,5/27/2026,"$3,709,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Secure front vestibule, office renovation, security system, doors, sealants, re-cover roof, HVAC work, replace drinking fountains, exterior lighting, grease-waste piping, fire alarm system, gym floor, partitions, marquee sign","82,000 ft 2",Dallas Independent School District,"9400 Central Expressway, Suite 800, Dallas, Texas 75231",(972) 925-3700,Huitt-Zollars,"5430 LBJ Fwy suite 1500, Dallas, Texas 75240",(214) 871-3311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007104,
277 Thomas Tolbert Elementary School Renovation,TABS2025007103,Thomas Tolbert Elementary School,"4000 Blue Ridge Road, Dallas, TX 75233",Dallas,4/3/2025,6/3/2026,"$3,690,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Secure front vestibule, security additions, tile, exterior sealant replacement, Repair/replace HVAC, replace drinking fountains, replace grease-trap piping, fire-alarm system, exterior lighting, PA system","82,000 ft 2",Dallas Independent School District,"9400 Central Expressway, Suite 800, Dallas, Texas 75231",(972) 925-3700,Huitt-Zollars,"5430 LBJ Fwy suite 1500, Dallas, Texas 75240",(214) 871-3311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007103,
Huntington Bank - Dallas,TABS2025007099,INTL International Plaza 2,"14221 N. Dallas Parkway, Dallas, TX 75254",Dallas,2/1/2025,6/1/2025,"$1,800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior half level 08 renovation; Approx. 10,299 sf. Tenant shares building common corridor and restrooms with other tenants on level 08.","10,299 ft 2","IP2 Owner, L.P.","14221 Dallas Pkwy, Suite 150, Dallas, Texas 75254",(972) 450-8101,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",(214) 273-1579,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007099,Jessa Murray
EOL Building Refresh 2024 - FTW1,TABS2025007089,Amazon Warehouse,"33333 Lyndon B Johnson Freeway, Dallas, TX 75241",Dallas,2/1/2025,8/31/2025,"$499,888",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of existing spaces with new finishes and equipment. Renovated area is approximately 1,662 SF.","1,662 ft 2",Amazon,"33333 Lyndon B Johnson Freeway, Dallas, Texas 75241",210-426-4541,AECOM,"19219 Katy Freeway, Houston, Texas 77094",(281) 685-5465,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007089,
EOL Building Refresh 2024 - DFW6,TABS2025007086,Amazon Warehouse,"940 W Bethel Road, Coppell, TX 75019",Dallas,2/1/2025,8/31/2025,"$846,673",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of existing spaces with new finishes and equipment. Renovated area is approximately 14,801 SF.","14,801 ft 2",Amazon,"940 W Bethel Road, Coppell, Texas 75019",210-426-4541,AECOM,"19219 Katy Freeway, Houston, Texas 77498",(281) 685-5465,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007086,
EOL Building Refresh 2024 - FTW6,TABS2025007085,Amazon Warehouse,"2601 West Bethel Road, Dallas, TX 76051",Dallas,2/1/2025,8/31/2025,"$1,076,560",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of existing spaces with new finishes and equipment. Renovated area is approximately 3,000 SF.","3,000 ft 2",Amazon,"2601 West Bethel Road, Dallas, Texas 76051",210-426-4541,AECOM,"19219 Katy Fwy, Suite 100, Houston, TX 77094, Houston, Texas 77094",(281) 675-1811,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007085,
Health Wildcatters - Pegasus Park Expansion,TABS2025007076,Pegasus Park,"3000 Pegasus Park Drive, Dallas Texas 75247 Suite, Dallas, TX 75235",Dallas,4/1/2025,8/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",This is an addition to the existing office spaces. Interior renovation scope only.,"2,700 ft 2",Health Wildcatters at Pegasus Park,"3000 Pegasus Park Drive, Dallas, Texas 75235",214.351.6300,Page,"1800 Main Street, Suite 123, Dallas, Texas 75201",214-522-3900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007076,Hubert Zajicek
"Involved For Life, Interior Remodel",TABS2025007070,Involved For Life,"1014 Main Street, Garland, TX 75040",Dallas,1/15/2025,10/1/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Remodel,"5,297 ft 2","Involved For Life, Inc.","525 N Ervay Street, Dallas, Texas 75201",(214) 763-8212,Shearer Design & Associates,"415 Main Street, Denison, Texas 75020",(214) 497-5466,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007070,
Switch Commerce Downsize,TABS2025007065,6565 MacArthur,"6565 MacArthur Blvd. Suite 1000, Dallas, TX 75039",Dallas,12/6/2024,3/31/2025,"$380,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"7,838 ft 2",Piedmont Office Reality Trust,"13355 Noel Road Suite 320, Dallas, Texas 75240",214.939.7137,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025007065,
