project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
UTSW Building K Sidewalk Improvements,TABS2025003061,Callier Child Development Building K,"1966 Inwood Road, Dallas, TX 75235",Dallas,12/1/2024,10/1/2025,"$75,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","The project includes sidewalk replacement in front of Building K to the parking lot south of the building entrance on UTSW's property (1,110 SQFT). ","1,110 ft 2",UT Southwestern Medical Center,"5323 Harry Hines Blvd, Dallas, Texas 75235",214-648-2347,"Kimley-Horn and Associates, Inc.","225 E. John W. Carpenter Freeway, Suite 1100, Irving, Texas 75062",214-420-5643,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003061,
SALA MASSAGE,TABS2025003053,-,"11811 PRESTON RD #STE. 200, Dallas, TX 75230",Dallas,10/30/2024,12/31/2024,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"1,500 ft 2",SUNNY,"11811 PRESTON RD #STE. 200, dALALS, Texas 75230",(972) 908-9558,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003053,
Children’s Chapel Refresh,TABS2025003046,Children's Medical Center - Dallas,"1935 Medical District Drive, Dallas, TX 75235",Dallas,11/1/2024,11/1/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Children’s Health plans to upgrade the flooring, lighting and adding some millwork for display.","1,148 ft 2",Children’s Health System of Texas,"1935 Medical District Drive, Dallas, Texas 75235",214-456-1932,Corgan,"401 North Houston Street, Dallas, Texas 75202",214-977-3540,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003046,Reann Tiemann
"24-0218 Chipotle Shell Conversion - Garland, TX",TABS2025003037,Chipotle Shell,"550 W Interstate 30, Garland, TX 75043",Dallas,1/6/2025,5/30/2025,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior demolition and exterior alteration to an existing shell building,"2,929 ft 2","Vaquero Ventures Management, LLC","2627 Tillar Street Ste 111, Fort Worth, Texas 76107",817.995.4603,Rogue Architects,"513 Main St Ste 300, Fort Worth, Texas 76102",682.478.2704,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003037,
White Rhino TI,TABS2025003034,Salazar Park Amenity Building,"8955 Cypress Waters Blvd., Dallas, TX 75019",Dallas,1/25/2024,3/27/2025,"$5,500,000",New Construction,"This project is privately funded, on private land for private use.",Interior finish-out for a new cafe within an amenity building with landlord conference facility with finish-out,"6,630 ft 2",Billingsley Company,"1722 Routh St. Suite 770, Dallas, Texas 75201",(214) 270-0950,O'Brien Architects,"1722 Routh Street, Suite 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003034,
Humanaut,TABS2025003008,Medical City Pavilion I,"11970 North Central Expwy Suite 600, Dallas, TX 75243",Dallas,10/21/2024,1/2/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to existing medical office space for new tenant,"4,600 ft 2",Healthcare Realty,"3900 Junius St Suite 640, Dallas, Texas 75246",(214) 747-1600,Schwabauer Design,"1600 N Collins Suite1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003008,
Valley View Industrial,TABS2025003007,Valley View Industrial,"1751 Valley View Lane, Farmers Branch, TX 75234",Dallas,1/6/2025,12/1/2025,"$7,500,000",New Construction,"This project is privately funded, on private land for private use.",single story concrete tiltwall warehouse,"96,900 ft 2","Valley View, LLC","1700 George Bush Deive East Suite 240, College Station, Texas 77840",(979) 696-1444,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003007,
Hardin ES Renovations,TABS2025002994,Hardin Elementary School,"426 East Freeman Street, Duncanville, TX 75251",Dallas,1/2/2025,7/31/2025,"$2,721,050",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Repairing and replacing interior finishes of all interior areas of the building aside from Gymnasium, Kitchen, and support spaces; Classroom wall reconfiguration; Addition of individual use restrooms; Renovations of existing group restrooms; Site ","42,277 ft 2",Duncanville Independent School District,"710 S. Cedar Ridge Dr., Duncanville, Texas 75137",(972) 708-2000,WRA Architects,"12377 Merit Drive, Dallas, Texas 75251",(682) 521-9360,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002994,
Daniel ES Renovations,TABS2025002993,Daniel Elementary School,"1007 Springwood Lane, Duncanville, TX 75137",Dallas,1/2/2025,7/31/2025,"$3,633,740",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Repairing and replacing interior finishes of all interior areas of the building aside from Gymnasium, Kitchen, and support; Classroom walls reconfiguration; Addition of individual use restrooms; Renovations of existing group restrooms; Site work","48,171 ft 2",Duncanville Independent School District,"710 S. Cedar Ridge Dr., Duncanville, Texas 75137",(972) 708-2000,WRA Architects,"12377 Merit Drive, Dallas, Texas 75251",(682) 521-9360,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002993,
Reed MS Renovations,TABS2025002989,Reed Middle School,"530 East Freeman Street, Duncanville, TX 75116",Dallas,1/2/2025,7/31/2025,"$771,413",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Repairing and replacing finishes in all interior areas of the building aside from Athletics, Fine Arts, Administration Suite, Kitchen, and support spaces; Restroom renovations","73,509 ft 2",Duncanville Independent School District,"710 S. Cedar Ridge Dr., Duncanville, Texas 75137",(972) 708-2000,WRA Architects,"12377 Merit Drive, Dallas, Texas 75251",(682) 521-9360,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002989,
Byrd MS Renovations,TABS2025002985,Byrd Middle School,"1040 West Wheatland Road, Duncanville, TX 75116",Dallas,1/2/2025,7/31/2025,"$971,230",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Repairing and replacing finishes in all interior areas of the building aside from Athletics, Fine Arts, Kitchen, and support spaces; Restroom renovations; Site improvements; Area of work represents 56.35% of 114,290 total square footage.","64,407 ft 2",Duncanville Independent School District,"710 S. Cedar Ridge Dr., Duncanville, Texas 75137",(972) 708-2000,WRA Architects,"12377 Merit Drive, Dallas, Texas 75251",(682) 521-9360,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002985,
WILCARE OFFICE CENTER,TABS2025002949,WILCARE OFFICE CENTER,"2225 GUTHRIE RD, Garland, TX 75043",Dallas,11/4/2024,4/25/2025,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",CONSTRUCTION OF A NEW TWO STORY OFFICE BUILDING,"16,000 ft 2","MADEWELL CONSTRUCTION SOLUTIONS, LLC.","2661 MIDWAY RD, CARROLLTON, Texas 75006",(469) 744-6361,ZSTUDIO DESIGN,"2225 S 1ST ST, GARLAND, Texas 75041",(972) 897-3966,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002949,
HEB Irving Las Colinas,TABS2025002945,HEB Corp #817,"2351 W Interstate Hwy 635, Irving, TX 75063",Dallas,11/18/2024,6/17/2026,"$37,000,000",New Construction,"This project is privately funded, on private land for private use.","Proposed H-E-B Store. Building will consist of mainly (1) level of non-separated mixed use and Admin on the second floor, meeting the allowable area & height.","119,047 ft 2","H-E-B Grocery Company, LP","646 South Flores Street, San Antonio, Texas 78204",(210) 669-5669,RSP Architects,"600 W 6th Street, Ste 100, Fort Worth, Texas 76102",(682) 200-0340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002945,
South College,TABS2025002941,Park West,"1505 Lyndon B Johnson Freeway, Farmers Branch, TX 75234",Dallas,11/4/2024,3/28/2025,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation to include construction of new partitions, finishes, mechanical, electrical and plumbing.","53,960 ft 2",South College,"301 Pennsylvania Parkway, Indianapolis, Indiana 46280",(317) 819-7910,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002941,
"Paving and Utility Improvements for Lorraine, Candise, Ivy, Mt. Vernon, Fernwood, Monticello and St",TABS2025002933,N/A,"Project includes multiple neighborhoods,Mesquite, Mesquite, Texas, 75149, Mesquite, TX 75149",Dallas,10/28/2024,10/28/2025,"$964,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Residential street reconstruction including sidewalks, curb ramps, and driveways. This project also includes replacement of existing sewer and water mains. ","84,740 ft 2",City of Mesquite,"1515 North Galloway, Mesquite, Texas 75149",(972) 216-6335,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002933,
Highgate,TABS2025002929,The Summit at Las Colinas,"545 E. John Carpenter Freeway, Suite 1000, Irving, TX 75062",Dallas,10/21/2024,12/15/2024,"$324,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish out of open workspace, finish updates","8,142 ft 2","Rosemont Summit Operating Associates, LP","545 E. John Carpenter Freeway, Suite 1650, Irving, Irving, Texas 75062",(214) 574-4420,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",(214) 273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002929,
Lake Ridge Church Renovation,TABS2025002921,Lake Ridge Bible Church,"1020 Northwest Drive, Mesquite, TX 75150",Dallas,11/11/2024,5/30/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing church.,"4,000 ft 2",Lake Ridge Bible Church,"1020 Northwest Drive, Mesquite, Texas 75150",972-613-2222,Killian Design LLC,"3400 N Central Expwy Suite 110-307, Richardson, Texas 75080",214-561-6042,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002921,
Ayres Law Office Relocation 2024,TABS2025002907,One Glen Lakes,"8140 Walnut Hill Lane Suite 105, Dallas, TX 75231",Dallas,10/18/2024,2/1/2025,"$195,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out,"3,072 ft 2","ICM One Glen Lakes, LP","3155 Roswell Rd NE Suite 330, Atlanta, Georgia 30305",(678) 642-3986,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002907,Christopher Ayres
Kennemer MS Renovations,TABS2025002872,Kennemer Middle School,"7101 West Wheatland Road, Dallas, TX 75249",Dallas,1/1/2025,7/31/2025,"$1,452,175",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Restroom renovations and interior finish upgrades,"57,878 ft 2",Duncanville Independent School District,"710 S. Cedar Ridge Dr., Duncanville, Texas 75137",972-708-2000,WRA Architects,"12377 Merit Drive, Dallas, Texas 75251",(682) 521-9360,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002872,
"Lone Star Global Acquisitions, LTD",TABS2025002848,Energy Square 3,"6668 north central expressway, Suite 1600, Dallas, TX 75206",Dallas,11/25/2024,2/21/2025,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","An interior renovation including but not limited to selective demolition, new partitions, flooring, ceilings, door & frames, interior finishes, mechanical & electrical","3,000 ft 2","US ENERGY SQUARE, LLC","6688 N Central Expressway Suite 350, DALLAS, Texas 78230",(312) 795-1800,"TPG Architecture, LLP","132 West 31st Street 5th Floor, New York, New York 10001",(212) 536-5089,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002848,
goodnight midstream,TABS2025002844,premier place,"5910 north central expressway, suite 800, Dallas, TX 75206",Dallas,10/21/2024,12/16/2024,"$75,273",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish-out of existing office space,"14,269 ft 2","5910 ncx owner, llc","5910 north central expressway, suite 125, dallas, Texas 75206",(214) 891-6860,interprise design,"14241 dallas parkway, suite 260, dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002844,
Pinspiration,TABS2025002842,Eagles Crossing II,"861 N coleman Street, Suite 150, Prosper, TX 75078",Dallas,1/1/2024,10/10/2024,"$161,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovating a yoga studio to an art studio,"2,250 ft 2",Chris Crossland,"2500 NE 11th St, Suite 300, Bentonville, Arkansas 72712",(479) 381-3839,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002842,Dinesh
BANK OZK- GREENVILLE,TABS2025002839,BANK OZK,"9728 GREENVILLE AVE, Dallas, TX 75243",Dallas,1/8/2025,4/30/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION WITH MINOR EXTERIOR TOUCHUPS ,"7,695 ft 2",Bank OZK,"18000 Cantrell Road, Little Rock, Arkansas 72223",501-978-2223,Progressive Companies,"937 E. Grand Blvd, Suite 505., DETROIT, Michigan 48202",616.361.2664,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002839,
ME+EM Northpark,TABS2025002817,Northpark,"8687 North Central Expressway space 1132, Dallas, TX 75225",Dallas,10/14/2024,11/15/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The new store is re-using the existing store plan as is.  This includes an existing accessible toilet, fitting room, and cash wrap.  The new tenant will replace the existing tile floor with a new wood floor and provide all new fixtures.","2,544 ft 2",ME+EM,"Third Floor, Westworks, White City Place, Wood Lane, London, N/A W12 7FQ",03456 800 975,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002817,
AMAX / Spec Suite,TABS2025002812,Parker Plaza West,"2109 W. Parker Road Ste 202C 2109 W. Parker Road Ste 202B, Plano, TX 75023",Dallas,11/25/2024,1/20/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Re-demise existing suites, finish out 202C per tenant specific buildout, 202B to remain spec suite.","4,118 ft 2","Parker Plaza West, LTD","4560 Beltline Road ste 400, Addison, Texas 75001",(903) 271-1050,GSO Architects,"5310 Harvest Hill Rd Suite 226, Dallas, Texas 75230",972-392-6015,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002812,
Hann Residence 2702,TABS2025002809,Hall Arts Residences,"1747 Leonard Street, Unit 2702, Dallas, TX 75201",Dallas,11/15/2024,1/31/2026,"$4,750,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Residential Build-Out of Existing Space.,"3,677 ft 2",Hall Arts Residences HOA,"2323 Ross Avenue, Suite 200, Dallas, Texas 75201",(214) 808-1379,"Abeyta Tibbs Architecture, LLC","1601 Elm Street Suite 3150, Dallas, Texas 75201",(214) 693-6952,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025002809,Mark Hann
