project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
THREE GALLERIA TOWER - BASEMENT PREP KITCHEN,TABS2026023965,Three Galleria Office Towers,"13115 Noel Road, Dallas, TX 75240",Dallas,7/6/2026,9/1/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Suite Renovation for a new prep kitchen,"1,142 ft 2","Piedmont Dallas Galleria, LLC","5565 Glenridge Connector, Suite 450, Atlanta, Georgia 30342",(214) 939-7139,BOKA Powell,"8080 Park Lane Suite 800, Dallas, Texas 75231",(972) 701-9000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023965,
Baylor Scott & White - Dallas/ Lake Highlands,TABS2026023952,Baylor Scott & White Outpatient Therapy – Lake Highlands,"6243 Retail Road Suite 600, Dallas, TX 75231",Dallas,8/1/2026,9/25/2026,"$188,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Fit Out of Outpatient Physical Therapy Facility - 2,674 SF","2,674 ft 2","Timber Creek Owner, LP","PO Box 840362, Dallas, Texas 75284",(214) 572-8406,"Robert J. Tanay, RA","680 American Ave Suite 203, King of Prussia, Pennsylvania 19406",(214) 706-2501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023952,Kevin Hillenbrand
CONFIDENTIAL CLIENT,TABS2026023943,BRIDGE LABS,"3020 Pegasus Park Dr, Dallas, TX, 75247, Dallas, TX 75247",Dallas,8/31/2026,7/30/2027,"$10,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATION TO EXISTING TENANT SUITE IN AN OFFICE BUILDING.,"32,000 ft 2",MURRAY MCCABE,"2801 N Harwood St Ste 1200, Dallas, Texas 75201",(917) 902-1020,LPA,"1801 N Lamar St #150, Dallas, Texas 75202",(463) 899-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023943,
Cienda Partners,TABS2026023942,Travis Walk,"4514 Travis Street, Dallas, TX 75205",Dallas,7/1/2026,1/1/2027,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",4000 SF Tenant Improvement,"4,000 ft 2","Travis Walk, LLC","4301 Westside Drive Suite 100, Dallas, Texas 75209",(214) 520-2463,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Utah 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023942,Stephen Wise
Baylor Scott & White Hospital - Buckner Terrace,TABS2026023936,Baylor Scott & White Hospital - Buckner Terrace,"4143 St Francis Ave, Dallas, TX 75227",Dallas,7/6/2026,7/21/2027,"$18,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction 21,734 SF small format hospital comprised of 8 inpatient beds, 8 emergency department beds, CT & X-Ray imaging, and associated support spaces.","21,734 ft 2",BT Medical LP,"100 N Central Expressway STE 1214, Richardson, Texas 75080",214-294-6920,"HKS, Inc.","975 F St NW Suite 200, Washington, DC, Washington D.C 20004",202-315-1130,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023936,"EBD JV Real Estate, LLC"
Grabagun Remodel - Farmers Branch,TABS2026023916,Grabagun Building Remodel,"4880 Alpha Road, Dallas, TX 75244",Dallas,6/8/2026,10/15/2026,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","An approximate 43,000 sq. ft. warehouse, office, and retail building renovation.  ","43,000 ft 2","4880 Alpha, LLC","200 E. Beltline Road, Suite 403 Suite 410, Coppell, Texas 75019",(469) 635-0333,Hodges Architecture,"13642 Omega, Dallas, Texas 75244",(972) 387-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023916,
Spec Suite 625,TABS2026023909,The Crossings I,"5429 LBJ Freeway Suite 625, Dallas, TX 75240",Dallas,7/2/2026,9/24/2026,"$252,037",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in high rise building.,"6,343 ft 2",Life in the Toll Lane,"PO Box 200847, Arlington, Texas 76006",(817) 898-0303,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023909,
Spec Suite 515,TABS2026023907,The Crossings I,"5429 LBJ Freeway Suite 515, Dallas, TX 75240",Dallas,7/2/2026,9/24/2026,"$158,731",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in high rise building.,"2,749 ft 2",Life in the Toll Lane,"PO Box 200847, Arlington, Texas 76006",(817) 898-0303,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023907,
Sferra & Pratesi,TABS2026023905,The Plaza at Preston Center,"8312 Preston Center Plaza, Dallas, TX 75225",Dallas,6/22/2026,9/30/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,000sf of interior tenant remodel, including partition walls, finishes, and expanding the second floor.","2,000 ft 2",Caruth Preston Road LLC,"901 Main St Floor 16, Dallas, Texas 75225",512-370-2410,Welch Architecture,"5646 Milton Street - Suite 701, Dallas, Texas 75206",214-327-3707,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023905,Robert Tomlinson Jr. - Sferra & Pratesi
2022 Miscellaneous Street Reconstruction,TABS2026023900,2022 Miscellaneous Street Reconstruction,"360 Cemetery Hill Road 3701 E Rosemeade Pkwy, Carrollton, TX 75007, Carrollton, TX 75006",Dallas,12/1/2025,11/30/2026,"$4,244,054",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Roadway and Utility Reconstruction,"213,444 ft 2",City of Carrollton,"1945 E Jackson Rd, Carrollton, Texas 75006",(945) 298-7215,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023900,
"Scott-Del Electric - Dallas, TX",TABS2026023897,2323 Fabens Rd,"2323 Fabens Rd, Dallas, TX 75229",Dallas,8/28/2026,1/15/2027,"$200,000",New Construction,"This project is privately funded, on private land for private use.",Construction of new accessory building,"4,500 ft 2",SAVELL JACOB,"PO Box 29535, Dallas, Texas 75229",(972) 484-0522,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023897,
Slam Club Inc.,TABS2026023891,Slam Club,"2708 Main St. #110, Dallas, TX 75226",Dallas,1/6/2025,1/23/2026,"$168,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR COMMERCIAL FINISH-OUT FOR A FITNESS STUDIO WITHIN AN EXISTING WHITE-BOXED SUITE. SCOPE INCLUDES INSTALLATION OF ELECTRIC, WALLS, PLUMBING FOR RESTROOMS AND SHOWERS.","2,790 ft 2",sh  AP Deep Ellum LLC,"1616 Camden Road, Suite 210, Charlotte, North Carolina 28203",(704) 423-1721,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023891,
