ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate,URL
57d16fa1-b8ad-4ed2-9611-350728cee57d,TABS2025019737,Bridge One Insurance,2025-05-24T10:17:21.867,3008,Bridge One Insurance,269,2057,9002,65000.0,900001,2025-07-01T00:00:00,2025-10-24T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019737
1ee2b0de-22ee-42a6-90b4-efe97827e0c0,TABS2025019730,Walmart Neighborhood Market 3287 CapX HVAC,2025-05-23T16:37:26.697,3008,Walmart Neighborhood Market 3287,985,2057,9002,104078.0,900001,2024-04-22T00:00:00,2024-05-22T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019730
06a87f05-badf-4cbb-93b4-2d326c3c6371,TABS2025019703,Heritage Grocer / El Rancho Grocery,2025-05-23T14:08:48.097,3008,Heritage Grocer / El Rancho Grocery,415,2057,9002,400000.0,900001,2025-06-16T00:00:00,2025-07-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019703
4bb58f92-0384-48c6-a177-cda230ef1994,TABS2025019699,James Park and Quail Creek Park Improvements,2025-05-23T13:47:08.78,3008,James Park and Quail Creek Park,641,2057,9002,1300000.0,900001,2025-07-07T00:00:00,2025-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019699
cc78f1e8-f8b5-4e5a-976d-7758bfbd3904,TABS2025019680,Lavazza,2025-05-23T11:50:40.873,3008,One Arts Plaza,415,2057,9002,209000.0,900001,2025-05-23T00:00:00,2025-11-23T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019680
f4b2c6f0-2253-4261-a511-30dba51a5827,TABS2025019644,Accenture Level 13 Reconfiguration,2025-05-23T06:13:26.133,3008,Williams Square West Tower,821,2057,9002,1100000.0,900001,2025-06-23T00:00:00,2025-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019644
00605bd2-c00b-4ca7-b498-c1bab17d9ed8,TABS2025019631,Magnit,2025-05-22T16:35:31.363,3008,Spectrum Center,8,2057,9002,245000.0,900001,2025-05-27T00:00:00,2025-08-08T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019631
ba066fc2-4ea3-4beb-827a-463f52bcc24d,TABS2025019625,Mehr Consultancy,2025-05-22T15:57:22.81,3008,State Bank of Texas HQ,821,2057,9002,150000.0,900001,2025-06-01T00:00:00,2025-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019625
1e9c916a-aaa2-4f63-ae4f-ca676f5d21ba,TABS2025019620,Hightower Holdings Offices,2025-05-22T15:49:28.07,3008,Preston Financial Center,415,2057,9002,145000.0,900001,2025-06-02T00:00:00,2025-11-03T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019620
29c41fde-0d7f-47b7-bea7-906268e6bc37,TABS2025019593,Travis Middle School-Secure Vestibules at Various Campuses,2025-05-22T11:56:16.033,3008,Travis Middle School,821,2057,9002,552618.0,900001,2025-06-17T00:00:00,2025-06-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019593
c6b5cfbf-279c-4958-8344-3344afd0a6e9,TABS2025019591,Nooma,2025-05-22T11:43:37.73,3008,Mockingbird Central,415,2057,9002,275000.0,900001,2025-06-01T00:00:00,2025-08-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019591
85361da0-e1eb-478c-8771-92628a37ddbb,TABS2025019590,DFW RCC Master Renovation & BAS/HVAC Rehab,2025-05-22T11:42:47.69,3008,Rental Car Center,415,2057,9002,12000000.0,900001,2025-09-11T00:00:00,2026-05-19T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019590
0e3bfb3b-da23-4a75-aaac-974efdcd7e3f,TABS2025019589,Jack Singley Academy-Secure Vestibules at Various Campuses,2025-05-22T11:38:59.717,3008,Jack Singley Academy,821,2057,9002,1119435.0,900001,2025-06-17T00:00:00,2025-06-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019589
ddab7cfd-6f85-418a-a722-90095342db2a,TABS2025019584,Dollar Tree,2025-05-22T11:16:58.78,3008,Dollar Tree @ Trinity Plaza,269,2057,9002,72900.0,900001,2025-06-16T00:00:00,2025-07-24T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019584
ccbe2350-5219-4f85-8756-15c8bbbd91e5,TABS2025019582,Nimitz High School-Secure Vestibules at Various Campuses,2025-05-22T10:54:54.467,3008,Nimitz High School,821,2057,9002,600029.0,900001,2025-06-17T00:00:00,2025-06-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019582
490ef0b8-941e-4204-abcd-30bae2dbe221,TABS2025019581,Farmers Insurance,2025-05-22T10:53:34.343,3008,19111 North Dallas Parkway,415,2057,9002,90000.0,900001,2025-06-06T00:00:00,2025-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019581
c0359e81-d6aa-41c1-aaea-5b53a2ad858d,TABS2025019576,MacArthur High School-Secure Vestibules at Various Campuses,2025-05-22T10:40:11.553,3008,MacArthur High School,821,2057,9002,1003029.0,900001,2025-06-17T00:00:00,2025-06-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019576
