project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
McDonalds Office,TABS2025003575,360 Storage,"658 W. I-30 Frwy, Garland, TX 75043",Dallas,10/28/2024,1/17/2025,"$75,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Office lease space finish out,"1,214 ft 2",Rob Hernandez,"12970 Pandora Dr., Dallas, Texas 75238",(214) 520-2596,Norman Patten & Assoc.,"413 CEDAR ST, Cedar Hill, Texas 75104",(972) 293-2929,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003575,
American Restoration,TABS2025003574,Fairway Centre,"300 DECKER DR. SUITE 320, Irving, TX 75062",Dallas,10/18/2024,1/31/2025,"$65,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",NON-STRUCTURAL INTERIOR FINISH-OUT IN AN EXISTING SINGLE FLOOR SUITE. ,"2,232 ft 2",TXRE PROPERTIES,"12400 COIT RD. SUITE 1150, DALLAS, Texas 75251",(214) 772-4359,idGROUP,"2641 IRVING BLVD., DALLAS, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003574,KEVIN CALK
Paul Hastings Expansion,TABS2025003570,Trammel Crow Building,"2001 Ross Avenue, Dallas, TX 75201",Dallas,11/1/2024,2/28/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of existing B occupancy office space on Lvl 27.  All building core elements to remain.  Tenant improvement work entails new non-bearing partitions, millwork, ceiling/lighting, doors/frames, power/communication and new finishes.","7,500 ft 2",CRESCENT ROSS AVE INVESTORS LP,"2001 Ross Ave, Dallas, Texas 75201",(214) 863-4142,Gensler,"5005 Greenville Avenue, Dallas, Texas 75201",214-273-1579,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003570,Felicia Lynn Holley
Dallas Chin Baptist Church,TABS2025003562,Special Event Center,"9850 Walnut St, Dallas, TX 75243, Dallas, TX 75071",Dallas,11/30/2024,12/31/2025,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.","Free Standing new multipurpose addition with large open area, mezzanine and platform, with kitchen and restrooms","16,930 ft 2",Hram Mang,"9850 Walnut St, Dallas, TX 75243, Dallas, Texas 75243",(469) 363-1805,BBA-A,"5221 Prospect Street, McKinney, Texas 75071",(214) 403-2063,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003562,
Reece Bath & Kitchen Showroom Hi Line,TABS2025003549,Reece Bath & Kitchen Showroom,"1330 Hi Line Dr, Dallas, TX 75207",Dallas,12/1/2024,5/1/2025,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial Remodel of an existing 6464 square foot space for a retail bath and kitchen show room.  Interior remodel of existing location to include two new restrooms, interior finishes, walls, and alterations to existing mechanical systems.","6,464 ft 2",STUDIO 1330 LTD,"5454 LA SIERRA DRIVE, SUITE 200, Dallas, Texas 75231",(214) 912-6054,Onyx Creative,"25001 Emery Rd Ste. 400, Cleveland, Ohio 44128",(207) 591-0115,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003549,"Scott Finnell, Reece"
Winning Circles,TABS2025003546,Pleasant Run Village,"917 N. Hampton Road Suite #111, Desoto, TX 75115",Dallas,4/18/2023,10/19/2024,"$54,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish Out,"5,960 ft 2",Hampton Pleasant Run JV c/o Cencor Realty Services,"3102 Maple Avenue Suite 500, Dallas, Texas 75201",(214) 954-0600,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003546,Merika Swint
Hillwood High Point 67 Building 3 - Budd Van Lines Expansion,TABS2025003536,Building 3,"1750 S J Elmer Weaver Freeway, Suite #100, Cedar Hill, TX 75104",Dallas,12/1/2024,3/1/2025,"$488,465",New Construction,"This project is privately funded, on private land for private use.","3,376 s.f. Interior Finish Out Work inclusive of a Trucker Breakroom, restrooms & showers, private offices, conference room. ","3,376 ft 2","USICV High Point 67 Lot 3, Inc.","3000 Turtle Creek Blvd, Dallas, Texas 75219",(972) 201-2826,GSR Andrade Architects,"2001 North Lamar Street Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003536,
Walmart  05823.1007 Dallas TX - ESS Project,TABS2025003525,Walmart,"6185 RETAIL RD, Dallas, TX 75231",Dallas,3/2/2025,3/28/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL INTERIOR & EXTERIOR DOOR(S), RE-WORK EXISTING EXTERIOR PAVEMENT IN ACCOMMODATION OF NEW EXTERIOR DOOR(S), UPDATE DOOR HARDWARE. 100SqFt",100 ft 2,"Timber Creek Owner LP, c/o Connected Management Services, LLC","2525 McKinnon Avenue, Suite 700, Dallas, Texas 75201",214-572-8406,"CESO, Inc.","3601 Rigby Road, Suite 300, Miamisburg, Ohio 45342",937-435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003525,
Dallas ISD Larry G Smith Elementary School,TABS2025003513,Larry G Smith Elementary School,"5299 Gus Thomasson Rd,, Mesquite, TX 75150",Dallas,3/1/2025,9/1/2025,"$596,078",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Provide secure front vestibule, replace fire alarm system, and replace main RPZ",542 ft 2,Dallas ISD,"9400 North Central Expressway, Suite 800, Dallas, Texas 75231",(972) 925-7303,DLR Group in of Texas,"2500 Pacific Avenue, Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003513,
Tailwater Capitol,TABS2025003512,Old Parkland East,"4020 Maple Avenue, Dallas, TX 75219",Dallas,12/15/2024,6/15/2025,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior half level 02 first time finish out.,"26,800 ft 2","Old Parkland East, LLP","3819 Maple Avenue, Dallas, Texas 75219",(214) 922-8484,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",214-273-1579,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003512,Brian Blakeman
Bent Branch Redevelopment - Building 2,TABS2025003505,Bent Branch Redevelopment - Building 2,"Bent Branch Drive Building 2, Irving, TX 75063",Dallas,1/1/2025,12/1/2025,"$2,750,000",New Construction,"This project is privately funded, on private land for private use.",Ground-up Shell Building with drives and parking for future build-out as an office warehouse,"29,250 ft 2",Alliance Industrial Company,"820 Gessner Suite 1000, Houston, Texas 77024",512.673.6843,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832-831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003505,
Alliance - Bent Branch Redevelopment Building 1,TABS2025003504,Alliance - Bent Branch Redevelopment Building 1,"Bent Branch Drive Bldg. 1, Irving, TX 75063",Dallas,1/1/2025,12/1/2025,"$11,500,000",New Construction,"This project is privately funded, on private land for private use.",Shell Building with drives and parking for future build-out as office/warehouse,"171,608 ft 2",Alliance Industrial Company,"820 Gessner Suite 1000, Houston, Texas 77024",(512) 673-6843,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832-831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003504,
Spec Suite 490,TABS2025003503,4040 NCX,"4040 North Central Expressway Suite 490, Dallas, TX 75204",Dallas,10/18/2024,6/1/2025,"$121,898",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish Out,"1,240 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003503,
Spec Suite 480,TABS2025003502,4040 NCX,"4040 North Central Expressway Suite 480, Dallas, TX 75204",Dallas,10/18/2024,6/1/2025,"$174,738",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish out,"1,703 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003502,
Spec Suite 470,TABS2025003501,4040 NCX,"4040 North Central Expressway Suite 470, Dallas, TX 75204",Dallas,10/18/2024,6/1/2025,"$259,941",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish Out,"2,636 ft 2",AREIT RE 4040 NCX LLC,"W 27th St., 31, 12th Floor, New York, New York 10001",(646) 560-1700,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003501,
