project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
FIRST BAPTIST ACADEMY,TABS2025000424,SCHOOL GYMNASIUM,"798 SAMUELL BLVD, Dallas, TX 75228",Dallas,3/1/2025,6/1/2026,"$12,400,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Remodel the existing 19,331sf building. New addition includes a new gym, storm shelter, and a second story containing new classrooms. The addition equals 26,139sf. The new building area including 1st & 2nd story equals 45,470sf.","45,470 ft 2",JASON LOVVORN,"PO BOX 868 - 1606 PATTERSON ST, DALLAS, Texas 75201",(972) 453-1321,WRIGHT GROUP ARCHITECTS PLLC,"1430 SOUTH BROADWAY ST, CARROLLTON, Texas 75006",(972) 242-1015,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000424,
Clinica familiar Hispana,TABS2025000407,Ridgewood Shopping center,"2930 S first st. suite #207, Garland, TX 75054",Dallas,10/11/2024,1/16/2025,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Shell built out ,"2,800 ft 2","Ridgewood VSC Garland, LP C/O Equities, inc","4545 Bissonnet suite 100, Bellaire, Texas 77401",(713) 772-6262,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000407,Marsel Yousef
La Parisienne French Bistro,TABS2025000401,Village On The Parkway,"5100 Beltline Rd. Ste. 700, Addison, TX 75254",Dallas,10/1/2024,12/15/2024,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel and modification to existing space. 4804 sq ft ,"4,804 ft 2","VOP Partners, LLC","5100 Beltline Rd. Ste. 704, Addison, Texas 75234",(972) 480-1788,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000401,Bardi Faizy
Emerge Salon Suites,TABS2025000393,Emerge Salon Suites,"415 EAST PLEASANT RUN ROAD, DESOTO, TX 75115, De Soto, TX 75115",Dallas,10/1/2024,11/30/2024,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out.,"1,412 ft 2",Janelle Mayes,"415 EAST PLEASANT RUN ROAD, DESOTO, Texas 75115",(214) 549-5922,MB STUDIO,"10440 E. Northwest Highway Suite 301, Dallas, Texas 75238",(214) 534-5038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000393,
Shady Grove Spec Office C,TABS2025000392,Shady Grove Logistics Building C,"745 E. Shady Grove Rd., Grand Prairie, TX 75050",Dallas,10/1/2024,12/31/2024,"$459,741",New Construction,"This project is privately funded, on private land for private use.",Tenant improvement of existing shell building.,"2,677 ft 2",CH DOF I-SP/Dallas Shady Grove LP,"8801 River Crossing Blvd., Suite 300, Indianapolis, Indiana 46240",(214) 686-7933,Azimuth Architecture,"10228 E Northwest Hwy, Box #66, Dallas, Texas 75238",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000392,
Accident & Injury Chiropractic,TABS2025000391,Cedar Hill Town Center,"642 Uptown Blvd. Suite 200, Cedar Hill, TX 75104",Dallas,9/30/2024,12/30/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The renovation of a 1,061 sf tenant space to a chiropractic office","1,061 ft 2",P&A Management LLC,"190 E Stacy Road Suite 306-175, Allen, Texas 75002",(949) 468-9343,Cross Timbers Architects,"4315 Windsor Centre Trail Suite 400, Flower Mound, Texas 75028",972-355-7754,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000391,Kyle Rubin
FBS Appliance - Tennant Improvements,TABS2025000368,Alpha Parkway Plaza,"13710 Dallas pkwy Suite F, Dallas, TX 75240",Dallas,10/1/2024,1/1/2025,"$250,000",New Construction,"This project is privately funded, on private land for private use.","The work encompasses approximately 7,000 square feet of finish-out space for the tenant, FBS Appliance.","7,222 ft 2",Dalsan Properties,"2001 Preston Rd, Plano, Texas 75093",(972) 867-2001,RGA Architects,"301 S. Oak Street, Ste #100, Roanoke, Texas 76262",(817) 692-5800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000368,
Thrive Dental and Orthodontics,TABS2025000364,Thrive Dental and Orthodontics,"6031 Forest ln, Dallas, TX 75230",Dallas,9/23/2024,12/16/2024,"$340,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",dental office finish out,"2,159 ft 2",Nathan Coughlin,"4150 E Renner Rd Ste 400, Richardson, Texas 75082",(323) 898-3102,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000364,
The Abbey at Mercer Crossing,TABS2025000362,The Abbey,"Cross Street - Wittington & Chartwell, Farmers Branch, TX 75234",Dallas,6/11/2024,7/5/2024,"$107,000",New Construction,"This project is privately funded, on private land for private use.",Farmers Branch City Park Sidewalk Installation.  2500 sf.,"2,500 ft 2","CADG Mercer MM Holdings, LLC","1800 Valley View Lane, Suite 300, Farmers Branch, Texas 75058",(972) 922-9424,"BGE, Inc.","2595 Dallas Parkway, Suite 101, Frisco, Texas 75034",(972) 464-4821,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000362,
Longhorn Investments Expansion,TABS2025000335,Summit at Preston Trails,"17103 Preston Road Suite 260N, Dallas, TX 75248",Dallas,9/9/2024,11/8/2024,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation/ Alteration,"2,639 ft 2","Fairway Investments, LLC","728 Shades Creek Parkway Suite 210, Birmingham, Alabama 35209",(205) 802-7202,Interprise Design,"14241 Dallas Parkway Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000335,
ExCap,TABS2025000300,Sterling Plaza,"5949 Sherry Lane Suite 800, Dallas, TX 75225",Dallas,9/9/2024,12/13/2024,"$349,796",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT IMPROVEMENT,"4,152 ft 2",KBSIII Sterling Plaza LLC,"P.O. Box 28270, Santa Ana, California 92799",(949) 417-6545,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000300,
Grand Prairie 200,TABS2025000284,Grand Prairie Bldg. 200,"1040 S Carrier Pkwy 1030 S Carrier Pkwy, Grand Prairie, TX 75052",Dallas,11/1/2024,11/1/2025,"$560,200",New Construction,"This project is privately funded, on private land for private use.",4955 sqft. commercial building for Autism counseling.,"4,955 ft 2",Provisional Property Investments,"PO Box 1138, Colleyville, Texas 76034",817-456-9509,MCM  Architecture,"310 Whitewind Ln,, Murphy, Texas 75094",817-454-2384,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000284,
Macy's,TABS2025000281,Irving Mall,"3081 Irving Mall Dr, Irving, TX 75062",Dallas,10/31/2024,1/31/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition of (e) electrical MDP and concrete floor below, repair of concrete floor and replacement of MDP. Relocation of EM Generator to new outside enclosure. Abandon (e) transformer vault and provide new transformer in parking island.",300 ft 2,Michael Guatta,"145 Progress Place, Cincinnati, Ohio 45246",(646) 643-1679,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000281,
Austin & Reddick Expansion,TABS2025000276,North Central Medical Plaza II,"9301 N. Central Expy Suite 465, Dallas, TX 75231",Dallas,9/12/2024,12/19/2024,"$170,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Modifications to and existing suite in an existing building,"1,539 ft 2","CMK2 NORTH CENTRAL II, LLC","800 W Madison St,, Chicago, Illinois 60607",(214) 461-2354,Lincoln Property  Company,"8140 Walnut Hill Lane Suite 700, Dallas, Texas 75231",(214) 461-2354,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000276,
Dr. Das Connected Cardiovascular Care Associates,TABS2025000273,Hillcrest Tower,"12720 Hillcrest Road Suite 100, Dallas, TX 75230",Dallas,11/1/2024,11/30/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish out of an existing single floor tenant. Finish out includes electrical, plumbing and HVAC.","1,120 ft 2",TXRE,"12720 Hillcrest Road, STE 105, Dallas, Texas 75230",(214) 772-4359,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",214-638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000273,
"Popeyes - Glenn Heights, TX",TABS2025000260,Popeyes Louisiana Kitchen,"E. Bear Creek Rd. & I35 E., Glenn Heights, TX 75154",Dallas,1/24/2025,5/23/2025,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",Ground up building for a casual fast food restaurant.,"1,995 ft 2",TBD LLC,"1915 Westridge Drive, Irving, Texas 75038",(972) 550-1282,Benchmark Group,"1805 N. 2nd Street Suite 3891, Rogers, Arkansas 72756",(479) 636-5004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000260,
FP Movement,TABS2025000246,Northpark Ctr.,"8687 N. Central Expressway, Ste. 2112, Dallas, TX 75225",Dallas,10/28/2024,1/31/2025,"$535,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant build out,"2,344 ft 2",Northpark Mgt. Co.,"8080 N. Central Expressway, Ste. 1100, Dallas, Texas 75206",(214) 369-1234,David A. Levy & Assoc.,"345 Springside Dr., Akron, Ohio 44333",(330) 666-6767,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000246,Heather Kranz
Museum of Illusion - Dallas,TABS2025000225,701 Ross Avenue,"701 Ross Avenue, Dallas, TX 75202",Dallas,10/14/2024,1/17/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing space and expanding to adjacent space. Scope includes relocating existing and installing new walls, rearranging and installing new exhibits, new mechanical and electrical systems, adding unisex restroom, new interior finishes.","6,650 ft 2","SMMH, LLC","508 CENTENNIAL BLVD.,, RICHARDSON, Texas 75081",(469) 831-1666,"OME DESIGN-BUILD, LLC","6738 Briar Cove Drive, Dallas, Texas 75254",(214) 616-7918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000225,
