project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Liquorland Tenant Finish Out,TABS2025018706,Grande Center,"2660 N. Belt LIne Rd., Irving, TX 75062",Dallas,5/19/2025,9/19/2025,"$311,040",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish out inside existing multi-tenant building,"3,456 ft 2",Beltline & Grande Limited Partnership,"3102 Maple Ave. Suite 500, Dallas, Texas 75201",(214) 206-5905,Smit Shah,MCP Architects PLLC,"8901 Tehama Ridge Pkwy Ste 127-627, FORT WORTH, Texas 76177",(972) 806-1686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018706
Flock & Fresh,TABS2025018694,Old Town in the Village,"5500 Greenville Ave Suite 205 Dallas Texas 75234, Dallas, TX 75206",Dallas,6/1/2025,12/1/2025,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel w/ small patio remodel,"2,719 ft 2",WPF Operating LLC,"10877 Wilshire Blvd Ste 1105, los angeles, California 9002",972-284-0924,,Plan B Group,"3710 Commerce St, Dallas, Texas 75226",(214) 522-0006,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018694
"Braum's - Dallas, TX (X) (25100)",TABS2025018683,Braum's Ice Cream & Dairy,"9845 Walnut Hill Lane, Dallas, TX 75238",Dallas,8/28/2025,2/28/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 5,201 SF restaurant/grocery store with family dining.","5,201 ft 2",Oklahoma City,"3000 NE 63rd Street Suite 100, Oklahoma City, Oklahoma 73121",(405) 620-7223,,Reprise Design,"12400 Portland Ave S Suite 100, Burnsville, Minnesota 55337",(952) 562-3724,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018683
Sunnyvale Rails to Trails Mid-Section,TABS2025018667,Sunnyvale Rails to Trails Mid-Section,"Nance Rd, Sunnyvale, TX 75182",Dallas,5/18/2026,2/26/2027,"$1,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Trail with sidewalk connections,"27,450 ft 2",City of Sunnyvale,"371 Long Creek Rd, Sunnyvale, Texas 75182",(972) 203-4181,,Halff,"201 N. Bowser Rd, Richardson, Texas 75081",214-217-6513,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018667
BUDZONE NAIL LOUNGE,TABS2025018661,SHADOW CREEK CROSSING,"2750 FAITHON P LUCAS ST BLVD #STE. 101, Mesquite, TX 75181",Dallas,6/1/2025,10/1/2025,"$180,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"3,011 ft 2",LF GATEWAY LP,"5952 KING WILLIAM DR, PLANO, Texas 75093",(214) 558-0800,DUY PHAM,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018661
Dallas Masonic Lodge - Addition/Renovation,TABS2025018655,Dallas Masonic Lodge No. 760,"5300 Forest Ln, Dallas, TX 75244",Dallas,7/1/2025,8/1/2026,"$175,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","911 SF OF STORAGE SPACE ADDED, 355 SF INTERIOR RESTROOM RENOVATION","1,266 ft 2",Dallas Masonic Lodge No. 760,"3929 Wentwood Drive, Dallas, Texas 75225",214-577-4741,,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75229",214-969-3241,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018655
BE FIT MODERN PILATES,TABS2025018604,BE FIT MODERN PILATES,"5000 BELT LINE RD #STE. 250, Addison, TX 75254",Dallas,8/1/2025,12/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"1,440 ft 2",NORTH POND PARTNERS,"640 NORTH LA SELLE ST, CHICAGO, Illinois 60654",(847) 381-3566,LYNN AHEARN,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018604
Speculative Suite 2050,TABS2025018574,1900 Pearl,"1900 N. Pearl Suite 2050, Dallas, TX 75201",Dallas,6/2/2025,10/20/2025,"$185,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"4,039 ft 2","STRS Ohio TX Real Estate Investment, Inc.","E. Broad St. Suite 275, Columbus, Ohio 43215",(888) 227-7877,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018574
210 W Suffolk,TABS2025018562,Suffolk Ave,"210 W Suffolk Ave, Dallas, TX 75208",Dallas,6/16/2025,12/31/2025,"$700,000",New Construction,"This project is privately funded, on private land for private use.",4 unit townhome development with same floor ,"7,400 ft 2",Integrated Building Company,"PO Box 540484, Grand Prairie, Texas 75054",(469) 223-5351,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018562
351-Brookfield Dallas Office,TABS2025018546,Rosewood Court,"2101 Cedar Springs Road, Suite 1580, Dallas, TX 75201",Dallas,6/2/2025,10/15/2025,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvements within existing finish out,"4,803 ft 2","Meloncon Consulting, LLC","2101 Cedar Springs Rd., Suite 1600, Dallas, Texas 75201",972.977.6209,Sean McMahon,Meinhardt & Associates,"14643 Dallas Pkwy, suite 636, Dallas, Texas 75254",1-972-934-5406,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018546
