project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
25097 SanMar TI - Electrical room addition,TABS2026020485,SanMar Walnut Hill,"3400 E Airfield Dr, Dallas, TX 75261",Dallas,6/1/2026,12/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New receiving office ( restrooms, breakroom, and office) and forklift charging stations. 460 s.f.",460 ft 2,"J & J WALNUT HILL, LLC","405 114th Ave, SE Ste 300, Bellevue, Washington 98004",206-727-3200,ATA Architects LLC,"1063 Central Ave, Cincinnati, Ohio 45202",513-241-4422,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020485,
Trinity Towers Level 3 Relocation - Brookriver,TABS2026020484,Trinity Towers,"2777 North Stemmons Freeway Third Floor, Dallas, TX 75207",Dallas,7/1/2026,12/31/2026,"$495,162",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Tenant-improvement renovation on the fourth floor of an existing 20-story, multi-tenant medical office building.","8,742 ft 2",University of Texas Southwestern Medical Center,"5323 Harry Hines Blvd, Dallas, Texas 75390",(214) 645-7132,Boulder Associates,"5646 Milton Street, Suite 240, Dallas, Texas 75206",(214) 420-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020484,
Royal 144 Building 1 Cleaver Brooks,TABS2026020475,Royal Lane Building 1,"4536 W Royal Lane, Irving, TX 75063",Dallas,7/6/2026,10/9/2026,"$1,700,000",New Construction,"This project is privately funded, on private land for private use.","Tenant Improvement (Training Center) - 9,000 sqft Office","9,000 ft 2",USCIF Royal Lane LLC,"2300 N Field Street Suite 2150, Dallas, Texas 75201",(915) 269-9255,P Shade Design,"3839 McKinney Ave Suite 155-220, Houston, Texas 77040",(469) 879-4169,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020475,
The Conservatory,TABS2026020442,Knox Street,"3333 Knox St., Dallas, TX 75205",Dallas,6/1/2026,8/31/2026,"$1,700,000",New Construction,"This project is privately funded, on private land for private use.","Landlord scope of work limited to interior walls, hvac, electrical, and plumbing rough ins.","10,007 ft 2","KD TRAVIS BLOCK HOLDCO, LLC, A DELEWARE LIMITED LIABILITY COMPANY","2100 MCKINNEY AVE SUITE 800, Dallas, Texas 75201",(214) 244-9951,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020442,
GILDED NAIL BAR,TABS2026020435,3600 MCKINNEY/GABLES MASTER CONDO,"3636 McKINNEY AVE #150, Dallas, TX 75204",Dallas,6/15/2026,12/23/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL TO A NAIL SALON,"4,084 ft 2",3600 MCKINNEY LTD PS,"3899 MAPLE AVE STE 300, DALLAS, Texas 75219",469-759-2890,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020435,VY NGUYEN
Mansfield Funeral Home & Cremation at DeSoto,TABS2026020433,Mansfield Funeral Home & Cremation at DeSoto,"1504 Falcon Drive, DeSoto, TX, Desoto, TX 75115",Dallas,5/18/2026,9/18/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel 5,000 sf of the existing structure into a funeral home, and add 875 sf carport.","5,875 ft 2",1504 Falcon LLC,"5906 BERKSHIRE LN FL 6, Dallas, Texas 75225",(650) 704-7906,Shanks Architects.com,"901 Main St, Suite 4940, Dallas, Texas 75202",(214) 522-4033,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020433,
Solar Turbines  - Bldg. D Renovations,TABS2026020427,Solar Turbines Bldg.D,"525 E. Centre Park Blvd., Desoto, TX 75115",Dallas,7/20/2026,4/20/2027,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demo portion of existing structure. Remodel interior and perform site improvements.,"80,000 ft 2","Solar Turbines, Inc.","2200 Pacific Hwy, San Diego, California 92101",(972) 228-6134,Callahan & Freeman Architects,"1150 E. Kennedale Pkwy, Kennedale, Texas 76060",(817) 478-1765,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020427,
Triumph PC3-Basement,TABS2026020425,Triumph PC3-Basement,"12712 Park Central Dr. Building 4, Dallas, TX 75251",Dallas,6/1/2026,12/30/2026,"$2,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","This project consists of an interior renovation.  Scope of work includes a fitness center, dining hall, kitchen/servery, ware wash and training room.  Finishes are considered ""High Level"".","17,462 ft 2","McKnight Park Central, LLC.","317 East Carson St. Suite 146, Pittsburg, Pennsylvania 15219",(412) 282-9000,Abel Design Group,"826 Houston St. Suite 150, Austin, Texas 78751",(512) 501-3439,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020425,
Suite 1709 Make Ready,TABS2026020387,1701 Cockrell Ave,"1709 Cockrell Ave., Dallas, TX 75215",Dallas,8/1/2026,12/1/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing, single-story building. Scope includes new restrooms, accessible ramp, vestibule, and associated MEP systems. Site work is limited to making the existing ramp accessible. (There are no modifications to the existing envelope ","16,789 ft 2","1717 Cockrell, LP","320 West Main Street, Lewisville, Texas 75057",806-202-7275,"Parscale Group, LLC","1317 Botham Jean Blvd., Dallas, Texas 75215",469-416-2135,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020387,
Garland ISD - Memorial Pathway Academy and Student Services Center,TABS2026020370,Memorial Pathway Academy and Student Services Center,"TBD (E. Centerville Road and S. Country Club Road), Garland, TX 75238",Dallas,8/31/2026,12/20/2027,"$53,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New facility for Garland ISD's Memorial Pathway Academy and the Manuel and Maria Valle Student Services Center,"98,500 ft 2",Garland Independent School District,"501 S. Jupiter Road, Garland, Texas 75042",(214) 394-6542,Glenn Partners,"5646 Milton St Suite 426, Dallas, Texas 75206",(214) 918-3108,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020370,
Technology Warehouse,TABS2026020356,Technology Warehouse,"10110 Technology Blvd, Dallas, TX 75220",Dallas,6/15/2026,3/1/2027,"$950,000",New Construction,"This project is privately funded, on private land for private use.",GROUND UP NEW CONSTRUCTION OF AN OFFICE & WAREHOUSE SPACE.,"20,004 ft 2","CanTex Technology, LLC","107 Pittsburg st, Dallas, Texas 75207",707 290-8629,Agent Architecture,"1414 Belleview St, Dallas, Texas 75215",214-775-0823,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020356,
All Star Orthopaedics,TABS2026020347,Baylor Scott and White - Plaza 1,"400 W. Lyndon B Johnson Fwy Suite 330, Irving, TX 75063",Dallas,6/15/2026,8/3/2026,"$175,745",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"5,200 ft 2",Irving Hospital Authority,"301 N Washington Ave Suite 700, Dallas, Texas 75246",(214) 850-8004,ENTOS Design,"5400 LBJ Freeway, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020347,
NIA DA2 TRUCK CIRCULATION,TABS2026020335,Beverage Bottling Facility,"4800 Langdon Road, Dallas, TX 75241",Dallas,6/1/2026,7/31/2027,"$406,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Exterior only. No change to building use, size, occupancy, use, or classification. Only construction of check-in/out stations for arriving/departing trucks, and conduit runs to each station from the existing building.","10,000 ft 2","Hilltop Bottling Works, LLC","1440 Bridgegate Drive, Diamond Bar, California 91765",(816) 255-8175,"Merriman Pitt / Anderson, Inc.","208 W 4th Street 3A, Austin, Texas 78701",(512) 472-1111,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020335,
Eiger,TABS2026020320,3811 Turtle Creek,"3811 Turtle Creek Suite No: 1300, Dallas, TX 75219",Dallas,6/1/2026,8/31/2026,"$1,057,210",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"12,798 ft 2",EOS Propoerties at Turtle Creek LLC,"PO Box 28270, Santa Ana, California 92799",(949) 471-6545,ENTOS Design,"5400 Lyndon B. Johnson Fwy Suite No: 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020320,
2220 Chemsearch,TABS2026020289,2220 Chemserch,"2220 Chemsearch Blvd Suite 120, Irving, TX 75062",Dallas,5/25/2026,8/28/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior buildout of offices in a warehouse space,"2,000 ft 2","FIVF-III-AP-TX,LLC dba Faropoint","111 River Street Suite 1010, Hoboken, New Jersey 07030",(214) 498-2375,OnWorks LLC,"5010 Addison Circle, Addison, Texas 75001",(972) 824-7710,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020289,
Universal Institute,TABS2026020250,Universal Institute,"1350 Lakeshore Drive, Suite 100, Coppell, TX 75019",Dallas,5/1/2026,8/26/2026,"$106,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ADDED CLASSROOM TO AN EXISTING TRAINING FACILITY. Classroom SF = 900 SF,900 ft 2,"Columbia Texas Lakeshore II Industrial, LLC c/o Lincoln Property Company Commercial, LLC","120 North LaSalle Street, Chicago, Illinois 60602",(312) 345-8785,Ware Malcomb,"2626 Cole Avenue, Suite 501, Dallas, Texas 75204",(469) 396-7520,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020250,Lauren Dietz
The Brady Residences - Sky Spa,TABS2026020243,The Brady Residences,"2728 Cedar Springs Road, Dallas, TX 75201",Dallas,6/4/2026,7/6/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Level 17 build out of resident-only sky spa,735 ft 2,Karlin Brady LLC,"11755 Wilshire Blvd ste 1400, Los Angeles, California 90025",(847) 373-5342,Rottet Studio,"65 Briar Hollow Lane, Houston, Texas 77027",(713) 221-1830,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020243,
