project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
BELL TOWER PROJECT,TABS2024025174,EPISCOPAL CHURCH OF THE TRANSFIGURATION,"14115 Hillcrest Road, Dallas, TX 75254",Dallas,8/9/2024,10/30/2024,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Accessible sidewalk connections between existing buildings and patio expansion adjacent to Bell Tower.,"26,500 ft 2",Episcopal Church of the Transfiguration,"14115 Hillcrest Road Episcopal Church of the Transfiguration, Dallas, Texas 75254",(214) 232-8072,Studio Outside,"824 Exposition Avenue Suite #5, Dallas, Texas 75226",(214) 954-7160,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025174,
iStick Expansion,TABS2024025167,Plaza of the Americas,"600 North Pearl Street Suite 2262, Dallas, TX 75201",Dallas,8/15/2024,10/31/2024,"$119,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,098 ft 2","SGP POTA, LLC","1815 Lakewood Drive Suite 237, Toms River, New Jersey 08753",(732) 797-9773,Interprise Design,"14241 Dallas Parkway Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025167,
Concessions Commissary,TABS2024025164,5120 Maple Ave,"5120 Maple Ave, Dallas, TX 75235",Dallas,10/30/2024,4/30/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing shell space finish-out for new tenant space - baking facility ,"8,380 ft 2",Star Commissary LLC,"7929 Brookriver Dr. #200, Dallas, Texas 75247",(972) 922-6262,Rouch Architects,"1445 Ross Ave #5700, Dallas, Texas 75202",214-997-6029,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025164,
New Sidewalks Q4 2023 PWD 2023036,TABS2024025131,N/A,"Along Westway Ave, Melody Ln, W. Miller Rd Nash St, N. Garland Ave, W. Walnut St, Garland, TX 75040",Dallas,12/1/2024,6/1/2025,"$270,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Improvements of approximately 1,000 SY of sidewalks and barrier free ramps at various locations in the City of Garland","9,000 ft 2",City of Garland,"800 Main Street, Garland, Texas 75040",(972) 205-2846,"ARS Engineers, Inc.","3440 Sojourn Drive Suite 230, Carrollton, Texas 75006",(214) 769-8559,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025131,
NOTHING BUNDT CAKES,TABS2024025128,39739 LBJ FREEWAY,"39739 LBJ FREEWAY, SUITE 420, Dallas, TX 75237",Dallas,9/15/2024,11/1/2024,"$240,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2ND GENERATION INTERIOR FINISH OUT OF RETAIL CAKE STORE - NO DINING,"1,560 ft 2",RAINER COMPANIES,"13760 NOEL ROAD, SUITE 1020, DALLAS, Texas 75240",(214) 234-8287,LANDRY ARCHITECTS,"1202 RICHARDSON DRIVE, SUITE 106, RICHARDSON, Texas 75080",214-631-6941,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025128,ASHLEY TERRY
Irving ISD | Barton Elementary School Replacement,TABS2024025123,Irving ISD | Barton Elementary School Replacement,"2931 Conflans Road, Irving, TX 75061",Dallas,10/1/2024,7/31/2026,"$54,260,677",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Irving ISD | Barton Elementary School Replacement ,"117,520 ft 2",Irving ISD,"2621 West Airport Freeway, Irving, Texas 75062",(972) 600-5000,Huckabee,"5830 Granite Pkwy Ste. 750, Plano, Texas 75024",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025123,
DISD - Ann Richards STEAM Academy Renovation,TABS2024025112,DISD Ann Richards STEAM Academy,"3831 N Prairie Creek Rd, Dallas, TX 75227",Dallas,1/5/2025,8/1/2025,"$2,382,505",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of a middle school to include new roof top mechanical equipment, new marquee sign, updated security equipment at entry, and repair ceiling finishes at auditorium.","7,200 ft 2",Dallas ISD,"9400 N Central Expy Suite 1520, Dallas, Texas 75231",972-925-7248,SBLM Architects,"16910 Dallas Parkway, Suite 216, Dallas, Texas 75248",(469)554-7770,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025112,
"7-Eleven 42600 Red Oak, TX",TABS2024025107,"7-Eleven 42600 Red Oak, TX","Ovilla Rd & Cole Rd, Red Oak, TX 75154",Dallas,4/4/2025,1/23/2026,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",Construction of a one story convenience store building. Sitework and grading,"4,815 ft 2",Vaquero Ovilla Red Oak,"2627 Tillar Street #111, Fort Worth, Texas 76017",(817) 648-1860,The Dimension Group,"10755 Sandhill Rd, Dallas, Texas 75238",(214) 343-9400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025107,Candace Buono
Museum Tower Remodel condo 1702,TABS2024025100,Museum Tower,"1918 Olive St Unit 1702, Dallas, TX 75201",Dallas,9/10/2024,12/1/2025,"$2,900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of condo owned and lived in by an individual. Registration required by city because the building is commercial with residential units. ,"3,064 ft 2",Kellie Estrada,"1918 Olive St, Dallas, Texas 75201",(214) 668-9828,Richard Davis Architects,"2124 Farrington St, Dallas, Texas 75207",(214) 521-8763,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025100,
Garland Fire Station 7,TABS2024025099,Garland Fire Station 7,"1805 Pleasant Valley Rd, Garland, TX 75046",Dallas,2/10/2025,2/20/2026,"$10,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",1 new fire station and associated sitework.,"14,555 ft 2",City of Garland,"200 N. Fifth, St., Garland, Texas 75040",(972) 205-2132,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025099,
