ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate,URL
ba2a766f-6f02-4175-b0c9-0171edb784ad,TABS2025018706,Liquorland Tenant Finish Out,2025-05-09T22:35:16.323,3008,Grande Center,821,2057,9002,311040.0,900001,2025-05-19T00:00:00,2025-09-19T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018706
a8595c9a-41fa-4048-aa63-906054e0fec6,TABS2025018694,Flock & Fresh,2025-05-09T16:07:52.767,3008,Old Town in the Village,415,2057,9002,650000.0,900001,2025-06-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018694
a83099eb-6ea1-41be-bf9f-352d76356f7d,TABS2025018683,"Braum's - Dallas, TX (X) (25100)",2025-05-09T14:56:04.53,3008,Braum's Ice Cream & Dairy,415,2057,9001,800000.0,900001,2025-08-28T00:00:00,2026-02-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018683
18c2b074-4845-4ea0-b7b9-ccf25f4e36b2,TABS2025018667,Sunnyvale Rails to Trails Mid-Section,2025-05-09T13:50:48.68,3008,Sunnyvale Rails to Trails Mid-Section,1688,2057,9001,1500000.0,900001,2026-05-18T00:00:00,2027-02-26T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018667
506d3206-280d-4a5b-8b0d-777fb0e60023,TABS2025018661,BUDZONE NAIL LOUNGE,2025-05-09T12:35:35.29,3008,SHADOW CREEK CROSSING,1131,2057,9001,180000.0,900001,2025-06-01T00:00:00,2025-10-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018661
c663f323-b406-4aed-ad51-7d1dde34319b,TABS2025018655,Dallas Masonic Lodge - Addition/Renovation,2025-05-09T12:00:34.723,3008,Dallas Masonic Lodge No. 760,415,2057,9003,175000.0,900001,2025-07-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018655
b1c0c7c0-5159-475f-87e8-e204abaf7267,TABS2025018604,BE FIT MODERN PILATES,2025-05-08T17:25:32.577,3008,BE FIT MODERN PILATES,8,2057,9002,150000.0,900001,2025-08-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018604
23ae59b2-d44e-418c-b397-da945d6b0da5,TABS2025018574,Speculative Suite 2050,2025-05-08T14:48:52.39,3008,1900 Pearl,415,2057,9002,185000.0,900001,2025-06-02T00:00:00,2025-10-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018574
024a095e-bea0-43f1-a847-995e04992411,TABS2025018562,210 W Suffolk,2025-05-08T14:03:04.977,3008,Suffolk Ave,415,2057,9001,700000.0,900001,2025-06-16T00:00:00,2025-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018562
ad1df82e-ffd9-4725-8adc-242f5cb1e545,TABS2025018546,351-Brookfield Dallas Office,2025-05-08T11:48:01.75,3008,Rosewood Court,415,2057,9002,900000.0,900001,2025-06-02T00:00:00,2025-10-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018546
48c24a58-3610-4ac1-bcbf-39e3aa4f0d79,TABS2025018540,11TH FLOOR CORRIDOR & RESTROOMS,2025-05-08T11:14:22.757,3008,THE SUMMIT AT LAS COLINAS,821,2057,9002,185112.0,900001,2025-05-12T00:00:00,2025-07-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018540
66664d36-7b6f-4074-bf2b-2802fda2c10d,TABS2025018536,American Association for Respiratory Care,2025-05-08T10:53:40.62,3008,Bent Tree Tower II,8,2057,9002,1500000.0,900001,2025-05-23T00:00:00,2025-08-26T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018536
385fa503-cd00-4ecb-9867-dbf9881f8cf8,TABS2025018519,Touchstone Bernays,2025-05-08T08:55:06.273,3008,Bank of America Tower,415,2057,9002,2000000.0,900001,2025-05-01T00:00:00,2025-12-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018519
a1a408f4-b945-4b47-b501-adf13b33bbe3,TABS2025018518,The Storehouse Community Center Renovations,2025-05-08T08:54:05.493,3008,The Storehouse Community Center,269,2057,9002,530000.0,900001,2025-06-01T00:00:00,2025-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018518
a4c3231d-a9f6-4520-979f-89a81e9ecbc8,TABS2025018513,Matador Resources Company,2025-05-08T08:12:00.42,3008,Lincoln Centre,415,2057,9002,850000.0,900001,2025-07-01T00:00:00,2025-10-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018513
74695317-899e-4c1f-b0e1-57b78fd9055b,TABS2025018507,BANKHEAD AUTO SHOP,2025-05-07T18:34:07.453,3008,BANKHEAD AUTO SHOP,641,2057,9001,600000.0,900001,2025-10-01T00:00:00,2026-05-04T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018507
3cc1e2af-deda-400e-a3ad-5e74fda06ec4,TABS2025018500,WA1.722 UTSW MRI Replacement,2025-05-07T16:53:34.253,3008,Outpatient Building,415,2057,9002,1400000.0,900001,2025-07-01T00:00:00,2025-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018500
6c53925b-ae27-4910-b61e-45a03f9ec91b,TABS2025018495,Expansion & Remodel La Michoacana Meat Market,2025-05-07T16:44:48.79,3008,La Michoacana Meat Market #17,1362,2057,9003,700000.0,900001,2025-07-01T00:00:00,2025-12-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018495
269c4e0d-caae-4d38-82fc-474797bbc587,TABS2025018486,Garland ISD Student Services Center,2025-05-07T15:22:02.17,3008,Chase Bank Building,641,2057,9002,700000.0,900001,2025-06-12T00:00:00,2025-09-10T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018486
777e4cdd-792d-4bb1-b7f8-08811cc96bc9,TABS2025018480,Spec Suite 400,2025-05-07T15:13:07.683,3008,Central Park Business Center,1453,2057,9002,108000.0,900001,2025-05-15T00:00:00,2025-07-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018480
af03564a-bc94-4590-8e3c-6cf209883360,TABS2025018479,Central Trail Extension,2025-05-07T15:02:39.803,3008,Central Trail,1453,2057,9001,5900000.0,900001,2026-01-15T00:00:00,2026-12-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018479
322fb4f9-a5fc-46bd-91f3-4dc44f8032b9,TABS2025018474,Spec Suite 200,2025-05-07T14:52:10.767,3008,Central Park Business Center,1453,2057,9002,84000.0,900001,2025-05-15T00:00:00,2025-07-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018474
7b60563b-13e5-482c-bca7-37507f0b9e7a,TABS2025018470,Exact Care,2025-05-07T14:35:43.473,3008,2701 Highpoint Oaks Dr.,985,2057,9002,175000.0,900001,2025-05-30T00:00:00,2025-08-22T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018470
c0927134-dbf2-438f-9f6c-b06a56512379,TABS2025018456,Fuji Film Ceiling Installation,2025-05-07T13:44:54.167,3008,"FUJIFILM Ultra Pure Solutions, Inc.",269,2057,9002,133770.0,900001,2025-06-09T00:00:00,2025-08-29T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018456
9129f588-e83c-4410-9bed-5594d35964a2,TABS2025018449,Willow Bridge,2025-05-07T12:33:18.557,3008,One Arts Plaza,415,2057,9002,2600000.0,900001,2025-05-07T00:00:00,2025-12-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018449
f3fc3e52-763e-433a-b829-495d459e6abd,TABS2025018446,Hamburgottis,2025-05-07T12:11:14.813,3008,1057 S Sherman Street Unit 2,1453,2057,9002,75000.0,900001,2025-07-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018446
f5a9ecfe-3a87-45db-91cc-6c80f30b26d3,TABS2025018433,ECSW Student Success Center,2025-05-07T11:31:06.03,3008,Engineering Computer Science West (ECSW) Building,1453,2057,9002,150000.0,900001,2025-06-04T00:00:00,2026-06-08T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018433
0c824ea9-495b-4400-a1a6-be6c0dcfdf4d,TABS2025018405,BHVH SPD Renovation,2025-05-07T09:18:28.463,3009,Baylor Scott & White Heart and Vascular Hospital - Dallas,415,2057,9002,167000.0,900001,2025-06-06T00:00:00,2025-07-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018405
77617269-5122-4c3b-bf1a-67f8a5f94cf4,TABS2025018395,VELO IT HQ,2025-05-07T07:16:07.617,3008,St Paul Place,415,2057,9002,1100000.0,900001,2025-05-19T00:00:00,2025-10-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018395
a125edf9-8fc6-43fb-b7da-f330aa11769e,TABS2025018392,RC0154 DALLAS REMODEL,2025-05-06T20:12:25.647,3008,RC0154,415,2057,9002,350000.0,900001,2025-07-01T00:00:00,2025-09-11T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018392
c34484d4-8004-4d19-b1b1-966508567f74,TABS2025018387,Old Ferry Donut,2025-05-06T18:52:29.573,3008,Old Ferry Donut,269,2057,9002,100000.0,900001,2025-05-12T00:00:00,2025-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018387
6a5fee3a-bca2-45d3-9ad7-ce16559f332c,TABS2025018375,RISD Hamilton Park - Addition and Renovation,2025-05-06T17:11:39.897,3008,Hamilton Park Pacesetter Magnet,415,2057,9003,9980682.0,900001,2024-07-01T00:00:00,2025-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018375
8d123788-00b4-4b50-8b0b-c3cf3df6531b,TABS2025018372,Parkway Business Center,2025-05-06T16:50:31.203,3008,Parkway Business Center,8,2057,9002,175000.0,900001,2025-05-06T00:00:00,2025-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018372
9a66f6c6-4856-4be7-b2b8-721a2fe41410,TABS2025018371,Hudson House,2025-05-06T16:43:36.293,3008,West Village,415,2057,9002,832000.0,900001,2025-06-23T00:00:00,2025-09-22T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018371
3bc953c6-30e1-47d2-9865-addabbde882f,TABS2025018356,Bodybar,2025-05-06T15:25:20.643,3009,Preston Forest Village,415,2057,9002,300000.0,900001,2025-07-01T00:00:00,2025-09-08T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018356
92e5b7d3-40f7-4889-bb58-b105f2a97ef9,TABS2025018351,Wellmed @ Desoto,2025-05-06T15:09:00.02,3008,Pleasant Run,430,2057,9002,360000.0,900001,2025-05-26T00:00:00,2025-09-22T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018351
