project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
JOHN-MICHAEL STEWART ORAL SURGERY,TABS2026016818,JOHN-MICHAEL STEWART ORAL SURGERY,"10720 PRESTON ROAD, Dallas, TX 75230",Dallas,8/31/2025,12/31/2026,"$230,000",New Construction,"This project is privately funded, on private land for private use.",3202 sq. ft. finish out ,"3,202 ft 2",REGENCY CENTERS,"8080 NORT CENTRAL EXPRESSWAY STE 1650, Dallas, Texas 75206",214-706-2515,Dental Health Products Surgical,"8617 Ambassador Row #110, Dallas, Texas 75247",214-630-3171,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016818,
Speculative Suite 1050,TABS2026016803,2828 Harwood,"2828 N. Harwood St., Suite 1050, Dallas, TX 75201",Dallas,4/13/2026,7/24/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement - interior renovation of existing office space.,"2,811 ft 2",2828 North Harwood Owner LP,"Steuart Tower 1050, 1 Market Plz, San Francisco, California 94105",(415) 222-7428,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016803,
Hidalgo Apartments,TABS2026016781,Bu1 and Bu2,"3434 Hidalgo Dr, Dallas, TX 75220",Dallas,7/1/2026,12/31/2027,"$10,000,000",New Construction,"This project is privately funded, on private land for private use.",Construction of two new four-story residential buildings comprising a total of 93 units.,"90,000 ft 2",ARHAM LAND HOLDINGS LLC,"6060 N CENTRAL EXPY Suite 230, Dallas, Texas 75206",(469) 980-8532,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016781,
"Windsor Homes Cumberland, LLC",TABS2026016771,The Madision,"15851 Dallas Parkway 475, Addison, TX 75001",Dallas,4/10/2026,7/1/2026,"$196,510",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"5,785 ft 2","Property Advisers Realty, Inc.","2201 W. Royal Lane 165, Irving, Texas 75063",(469) 349-7701,ENTOS Design,"5400 LBJ Freeway 125, Dallas, Texas 75240",(281) 832-2146,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016771,
City of Dallas Arapaho Road at Dallas Parkway and Frankford Road at Campbell Road Traffic Signals,TABS2026016759,Various Intersections,"Arapaho Rd at Dallas Pkwy, Frankford Rd at Campbel, Dallas, TX 75248",Dallas,8/1/2026,12/31/2026,"$3,800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Traffic Signal Construction, sidewalks, ADA ramps (Approximately 75,000 SF at Arapaho and 34,000 SF at Frankford)","109,000 ft 2",The City of Dallas,"320 Jefferson Blvd Room 200, Dallas, Texas 75203",(214) 670-3182,Kimley-Horn,"2600 N Central Expressway Suite 400, Richardson, Texas 75080",(214) 617-0535,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016759,
SPX Cedar Ridge,TABS2026016749,SpinXpress Laundry,"303 S Cedar Ridge Dr, Duncanville, TX 75116",Dallas,7/13/2026,9/21/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing lease space to be renovated into a SpinXpress Laundry, including mechanical, electrical, and plumbing modifications, along with light-gauge metal framing for new partition walls.","4,053 ft 2","Cedar Park Shopping Center, LTD","3102 Maple Avenue, Suite 500, Dallas, Texas 75201",(214) 720-3662,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016749,Bhavin Patel
PORT OF SUBS,TABS2026016747,PLANO COMMONS,"3411 Renner Road, Plano, TX 75074",Dallas,6/1/2026,12/1/2026,"$120,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"1,400 ft 2","Plano Renner Retail, LLC","18484 Preston Road Suite 208, DALLAS, Texas 75252",(972) 758-9800,"The McIntosh Group, LLC","1850 S. Boulder Ave, TULSA, Oklahoma 74119",(918) 585-8555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016747,ROBERT LAGRACE
Retail Shell,TABS2026016721,HEIGHTS AT CAMPFIRE CROSSING COMM,"1825 W Campbell Rd, Garland, TX 75040",Dallas,5/1/2026,1/31/2027,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.","Retail Shell 10,663 sqft","10,663 ft 2",CITY KEYS DEVELOPMENT LLC,"1913 COTTONWOOD VALLEY CIR S, Irving, Texas 75038",(972) 215-6130,ERN Architects,"11909 Preston Rd Suite 292, Dallas, Texas 75230",817.504.5192,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016721,
Wells Fargo - Irving Macarthur - Refurb 2026,TABS2026016708,Wells Fargo,"1050 Market Place Blvd, Irving, TX 75063",Dallas,7/27/2026,8/24/2026,"$153,398",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation to include furniture, finishes, millwork, lighting, and equipment. Exterior improvements to path of travel to main accessible entrance. ","5,483 ft 2",Wells Fargo Bank NA,"333 Market Street, San Francisco, California 94105",(832) 364-4024,"Interior Architects, Inc.","711 Louisiana St, Suite 1950, Houston, Texas 77002",214-935-6925,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016708,
Spec Suite B-238,TABS2026016707,Medical City Dallas Building B,"7777 Forest Lane Suite B-238, Dallas, TX 75230",Dallas,5/4/2026,7/27/2026,"$205,800",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 1,561 sq. ft. tenant finish out within Medical City Dallas Building B in Dallas, Texas. ","1,561 ft 2",HCP DR MCD LLC,"7777 Forest Lane C-840, Dallas, Texas 75230",(214) 404-9298,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016707,
