project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
GEICO,TABS2026019835,"Galatyn Commons, Building D","1011 GALATYN PARKWAY, BLDG D, SUITE 400 500 & 700, Richardson, TX 75082",Dallas,5/15/2026,11/10/2026,"$9,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New tenant fit out to include office, meeting, training, and support space, with structural scope forsupports for rated door system and operable partition & MEP modifications to existing systems; Addition of new restrooms. Level 2 alteration.","128,253 ft 2",Richardson Office LLC,"5 Bryant Park, 28th Floor, Suite 600, New York, New York 10018",(917) 714-8780,OTJ Architects,"2811 McKinney Avenue, Suite 225, DALLAS, Texas 75204",806-470-7803,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019835,
DFW Materials Testing Lab Millwork Design,TABS2026019834,Materials Testing Lab,"1990 Sustainability Drive, Dfw Airport, TX 60601",Dallas,6/1/2026,9/25/2026,"$60,000",New Construction,"This project is privately funded, on private land for private use.",New cabinetry/millwork with countertops in the new construction facility (272sf of cabinetry),272 ft 2,City of Dallas/DFW Airport Division,"3003 S. Service Road, DFW Airport, Texas 75261",(972) 973-1784,"GFT Architects, Inc.","750 North St. Paul Street Suite 610, Dallas, Texas 75201",(312) 313-7709,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019834,
INOURISH RENOVATION,TABS2026019832,INOURISH RENOVATION,"3366 Miller Park Dr, Garland, TX 76092",Dallas,8/3/2026,12/1/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Industrial renovation. ,"98,393 ft 2",Fruiti LLC,"1305 N Watters Rd Ste 180, Allen, Texas 75013",469-674-3428,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019832,
26036 - Grand Prairie Event Center Finish Out,TABS2026019812,Grand Prairie Event Center,"1825 Galveston Street, Grand Prairie, TX 75051",Dallas,6/1/2026,10/1/2026,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing building,"13,315 ft 2",CPC Enterprises LLC,"1513 W. Jefferson Street, Grand Prairie, Texas 75051",(214) 808-1095,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019812,
The Jefferson,TABS2026019795,Oak Cliff United Methodist Church,"549 E JEFFERSON BLVD, Dallas, TX 75203",Dallas,5/11/2026,5/31/2027,"$13,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation and Foundation Repair.  Elevator Tower Addition. ,"46,236 ft 2",549 E JEFFERSON BLVD LLC,"907 Morrell Ave, Dallas, Texas 75203",(214) 769-4134,ARCHITEXAS,"1907 Marilla St. Second Floor, Dallas, Texas 75201",(214) 748-4561,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019795,
Colliers International,TABS2026019793,International Plaza III,"14241 Dallas Parkway Suite 500 & 620, Dallas, TX 75254",Dallas,5/18/2026,11/1/2026,"$4,004,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"32,926 ft 2","IP III Dallas JV, LP","700 Lousiana, Suite 1750, Houston, Texas 77002",(713) 728-6029,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019793,
Provident Realty Advisors,TABS2026019792,One Provident Place,"8401 N. Central Expressway, Suite 700, Dallas, TX 75225",Dallas,5/25/2026,10/15/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing office space,"23,708 ft 2",PRA PD 8401 CENTRAL LP,"6688 N CENTRAL EXPY STE 1600, dallas, Texas 75206",(214) 697-8781,idGROUP,"2641 irving blvd, dallas, Texas 75207",(972) 869-9100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019792,
Stair Infill Floors 8 & 9,TABS2026019787,The Aberdeen,"14841 North Dallas Parkway 9th Floor, Dallas, TX 75254",Dallas,5/18/2026,8/21/2026,"$163,300",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project includes removal of an existing internal stair from floors 8 to 9 and infilling the slab. HVAC, electrical, and finishes.",900 ft 2,JP Aberdeen Partners LP,"14801 Quorum Drive Suite 300, Dallas, Texas 75254",(214) 851-5435,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019787,
25172 - 725 Wintergreen,TABS2026019781,25172 - 725 Wintergreen,"725 W Wintergreen, Hutchins, TX 75141",Dallas,5/8/2026,5/15/2027,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","Construction of 2 shell buildings totaling 24,500 sf.","66,900 ft 2",725 E. Wintergreen LLC,"3920 Azure Lane, Addison, Texas 75001",(406) 425-2074,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019781,
Texas Healthcare Neck and Back,TABS2026019761,3310 Live Oak,"3310 Live Oak Street Suite 500, Dallas, TX 75206",Dallas,6/1/2026,9/30/2026,"$373,160",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation,"3,928 ft 2","3310 Live Oak, LLC","8150 North Central Expressway Suite 1410, Dallas, Texas 75206",(214) 861-6004,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019761,
