project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
DISD Boude Storey Middle School Renovations,TABS2024023498,Boude Storey Middle School,"14135 Midway Road, 3000 Maryland Ave., Dallas, TX 75216",Dallas,9/1/2024,8/1/2025,"$6,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Interior renovations to add a secure vestibule; infrastructure updates- HVAC, Lighting; Roofing replacement",645 ft 2,Dallas ISD,"9400 N Central Expy, Dallas, Texas 75321",(817) 308-2916,PGAL,"14135 Midway Road, Suite G-200, Addison, Texas 75001",(469) 274-2685,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023498,
AAC Office Renovation,TABS2024023484,3030 AAC,"3030 Nowitzky Way, Suite 300, Dallas, TX 75219",Dallas,8/1/2024,10/1/2024,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The proposed project consists of a tenant fit out for office space in an existing office building located in Dallas, TX. The new tenant office space will be located on level 3 with a total area of 18,790 sf, all business (B) occupancy.","18,790 ft 2",American Airlines Center,"2500 Victory Avenue, Dallas, Texas 75219",214-665-4202,Studio V Architects,"6607 Clearhaven Circle, Dallas, Texas 75248",404-626-0193,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023484,
2401 US Hwy 175 Zapata,TABS2024023482,Serrano Surplus Materials,"2401 Us Hwy 175, Seagoville, TX 75159",Dallas,9/3/2024,3/4/2025,"$175,000",New Construction,"This project is privately funded, on private land for private use.",New Building,"2,376 ft 2",Uriel Zapata,"104 W Simonds Rd, Seagoville, Texas 75159",(214) 534-0105,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023482,
AAA Downsize,TABS2024023467,Galleria North II,"13727 Noel Road Suite 1025, Dallas, TX 75240",Dallas,7/19/2024,8/30/2024,"$86,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,960 ft 2","Galleria North II, LP","300 Crescent Court Suite 1795, Dallas, Texas 75202",(217) 740-7929,ENTOS,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023467,
Goddard School Dallas,TABS2024023436,The Goddard School,"10620 E. Northwest Hwy, Dallas, TX 75238",Dallas,9/2/2024,5/31/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of an existing building.,"13,086 ft 2",Linhope,"10620 East Northwest Highway, Dallas, Texas 75238",(832) 258-3674,Zephyr Development,"5524 Jessamine St, Houston, Texas 77081",(832) 459-2910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023436,
Fortress Investment Group,TABS2024023422,Weir's Plaza,"4550 Travis Street #600, Dallas, TX 75205",Dallas,8/19/2024,2/14/2025,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.",First generation build out of full floor space,"20,000 ft 2","Weir's Plaza Owner, LLC","2311 Cedar Springs Road Suite 300, Dallas, Texas 75201",(214) 924-7192,Corgan,"401 North Houston Street, Dallas, Texas 75202",(214) 757-1645,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023422,
Woodland Park Playground Renovation,TABS2024023421,Woodland Park,"1300 Woodland Way, Richardson, TX 75080",Dallas,6/3/2024,7/31/2024,"$436,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Replace existing playground equipment and engineered wood fiber(EWF) safety surfacing with new equipment and EWF. Also add a handicapped accessible parking spot. Project is 7,500 square feet.","7,500 ft 2",City of Richardson,"2360 Campbell Creek Blvd., Suite 525, Richardson, Texas 75082",972.744.4311,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023421,
QuikTrip #1893,TABS2024023409,QuikTrip #1893,"2200 Dowdy Ferry Road, Dallas, TX 75217",Dallas,2/17/2025,10/2/2025,"$750,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Convenience store with retail gasoline,"5,067 ft 2",QuikTrip Corporation,"8700 Freeport Pkwy, Ste 115, Irving, Texas 75063",(945) 455-6422,"Daniel D. Filuk, Architect","1747 E. Morten Ave Suite 111, Pheonix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023409,
DISD Francisco Medrano Jr High School Renovations,TABS2024023400,DISD Francisco Medrano Jr High School,"14135 Midway Road, Suite G-200, Dallas, TX 75001",Dallas,8/15/2024,8/15/2025,"$10,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Interior renovations limited to a Secure vestibule and cosmetic and infrastructure updates.,360 ft 2,Dallas ISD,"9400 N Central Expy, Dallas, Texas 75231",(940) 445-7223,PGAL,"14135 Midway Road, Suite G-200, Addison, Texas 75001",(469) 274-2685,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023400,
Surf and Swim Aquatic Center,TABS2024023380,Surf and Swim Aquatic Center,"440 W. Oates Road ,, Garland, TX 75040",Dallas,8/31/2024,7/31/2026,"$25,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Demolition of existing site features and construction of new aquatic facility with leisure pools, water slides, 4,860sf administration/restrooms/concession building and 1,950 sf mechanical building","6,810 ft 2","City of Garland,","200 N. Fifth Street, Garland, Texas 75040",972-205-2132,Kimley-Horn,"801 Cherry St, Unit 11, Suite 1300, Fort Worth, Texas 76102",(817) 337-0823,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024023380,
