project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Addison Town Center: Facade Improvements,TABS2026012627,Addison Town Center,"3800 Belt Line Rd, Addison, TX 75001",Dallas,3/16/2026,7/17/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Cosmetic improvements to the facade,"113,000 ft 2",Portfolio Addison Town Center Retail LP,"3102 Maple Ave Suite 500, Dallas, Texas 75201",(214) 720-6690,GFFdesign,"3030 Nowitzki Way #400, Dallas, Texas 75219",(214) 609-9935,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012627,
5th Floor Restrooms,TABS2026012620,Lincoln Centre Two,"5420 LBJ Freeway 5th Floor, Dallas, TX 75240",Dallas,2/21/2026,4/21/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of public restrooms,550 ft 2,TIAA,"730 3rd Avenue, New York, New York 10017",(818) 631-6903,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012620,
Renown Resources,TABS2026012611,Lincoln Centre Two,"5420 LBJ Freeway Suite 520, Dallas, TX 75240",Dallas,2/16/2026,4/21/2026,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel / tenant finish out,"2,303 ft 2",TIAA,"730 3rd Avenue, New York, New York 10017",(818) 631-6903,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012611,
Speculative Suites,TABS2026012603,4746 Memphis,"4745 Vicksburg Street, Dallas, TX 75207",Dallas,2/13/2026,4/1/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior finish-out of existing office/warehouse space, including exterior site work","7,484 ft 2",memphis vicksburg llc,"p.o. box 25109, dallas, Texas 75225",(214) 914-1014,idGROUP,"2641 irving blvd., dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012603,
"Powers Taylor, LLP",TABS2026012596,Merit Tower,"12222 Merit Drive Suite 1540, Dallas, TX 75251",Dallas,3/2/2026,6/1/2026,"$550,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of existing office space for new tenant,"7,700 ft 2",LLL Four Forest LP,"12222 Merit Drive Suite 280, Dallas, Texas 75251",(972) 770-4400,PlanGroup Associates LLC,"1827 Swan Drive Buxhill Dr, Dallas, Texas 75228",(214) 546-6867,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012596,Cara Henderson
Project Aviator,TABS2026012592,"Cedar Alt Distribution Center, LLC","3486 Cedardale Rd, Dallas, TX 75241",Dallas,2/17/2026,4/30/2026,"$1,700,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Single Hole Restroom,100 ft 2,Raymond Kieffer,"C/O Trammell Crow Company 2100 McKinney Ave, Ste 8, Dallas, Texas 75201",469) 203-2614,"Alliance Architects, Inc.","1600 N Collins Blvd # 1000, Richardson, Texas 75080",214.912.5265,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012592,
Housson Center,TABS2026012585,The Gild North Loft,"8350 North Central Expressway, Suite M1000, Dallas, TX 75206",Dallas,2/25/2026,7/1/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of commercial office space,"7,927 ft 2","FACW CC PropCo, LLC","312 S Cedros, Suite 301, Solana Beach, California 92075",(858) 436-3600,Go Studio,"1201 Main Street, Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012585,Matthew Housson
Seagoville PK-8,TABS2026012574,Seagoville PK-8,"16000 Seagoville Rd., Dallas, TX 75253",Dallas,3/13/2026,6/13/2027,"$53,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New two story school with related exterior site amenities. The project included a Gym that functions as storm shelter. 108,650sf","108,650 ft 2",Dallas Independent School District,"9400 N. Central Expressway, Dallas, Texas 75231",972.925.3700,KAI  Design,"5010 Riverside Dr. Suite 250,, Irving, Texas 75039",972.761.1729,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012574,
Multi family Mixed Use,TABS2026012569,Oasis Parkside,"4310 Main St., Rowlett, TX 75088",Dallas,8/1/2026,12/31/2027,"$9,000,000",New Construction,"This project is privately funded, on private land for private use.","Build new mix used facility 71,020 sf. 2,412sf Retail","71,020 ft 2",4310 Oasis Parkside LLC,"2220 Coit Rd Ste 480 PMB 214, Plano, Texas 75075",214-310-9296,East Star Design LLC,"PO BOX 53, Forney, Texas 75126",(972) 200-7340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012569,
Joseph J. Rhoads Learning Center Building Additions & Site Work,TABS2026012556,Joseph J. Rhoads Learning Center,"4401 S 2nd Ave, Dallas, TX 75210, Dallas, TX 75210",Dallas,3/23/2026,6/21/2027,"$5,000,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","A new ramp at the Lincoln Resource Center, a new two-story elevator addition, new one-story gym connector addition to connect the main building to the existing gymnasium, the replacement of all existing roofs, new dumpster enclosure, and new marquee","1,801 ft 2",Dallas Independent School District,"4401 S 2nd Ave, Dallas, Texas 75210",(972) 925-7303,"HarrisonKornberg Architects, LLC","3302 Canal St., Suite B, Houston, Texas 77003",(713) 229-0688,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012556,
King of Glory Sage Renovations,TABS2026012550,King of Glory Lutheran Church,"6411 Lyndon B Johnson Fwy, Dallas, TX 75240",Dallas,4/1/2026,8/1/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of office space,"3,190 ft 2",King of Glory Lutheran Church,"5411 Lyndon B Johnson Fwy, Dallas, Texas 75240",(713) 569-3093,Moya Architecture Workshop,"1327 Dragon St, Dallas, Texas 75207",915-252-2597,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012550,Jessica Rall
BYLT Office,TABS2026012548,Shady Grove Building B,"725 E Shady Grove Rd, Ste TBD, Grand Prairie, TX 75050",Dallas,3/5/2026,6/1/2026,"$1,150,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Tenant improvement of existing building. 70,654 sf.","70,654 ft 2",CH DOF I-SP I Dallas Shady Grove LP,"8801 River Crossing Blvd, Ste 300, Indianapolis, Indiana 46240",(214) 686-7933,Azimuth Architecture,"10228 E. Northwest Hwy., Box #66, Dallas, Texas 75238",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012548,
Pandora,TABS2026012544,HILLSIDE VILLAGE,"305  W FM 1382 SUITE 720, Cedar Hill, TX 75104",Dallas,3/30/2026,6/12/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant remodel to existing space to include mechanical, electrical and plumbing",750 ft 2,PREP HILLSIDE REAL ESTATE LLC,"1790 BONANZA DR STE 201 C/O PREP PROPERTY GROUP LLC, Park City, Utah 84060",513-824-7135,AGI,"15 West 7th ST, Covington, Kentucky 41011",859-261-5400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012544,Roxanne Berlien
Bradford Drive,TABS2026012539,From Maple Springs Blvd. to Hedgerow Drive,"Bradford Drive, Dallas, TX 75235",Dallas,8/15/2023,3/27/2026,"$2,770,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","2300 Linear Feet of road reconstruction with associated water line, storm sewer, & Illumination improvements.","2,300 ft 2",City of Dallas,"320 E. Jefferson Blvd., Room 307, Dallas, Texas 75203",682-433-3141,"Westwood Professional Services, Inc.","7557 Rambler Road, Suite 1400, Dallas, Texas 75231",972-235-3031,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012539,
BEST NAIL BAR,TABS2026012529,SHOPPING CENTER,"815 MAYFIELD RD #12, Grand Prairie, TX 75052",Dallas,3/1/2026,7/1/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT ,"1,700 ft 2",KAH VI LLC,"2500 LEHIGH, GLENVIEW, Illinois 60026",(615) 351-9030,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012529,TRAMANH DAO
TSG - Trinity Towers Suite 1220,TABS2026012523,Trinity Towers,"2777 N Stemmons Freeway suite 1220 2777 N Stemmons Freeway; Suite 1220, Dallas, TX 75247",Dallas,3/23/2026,5/29/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR RENOVATION OF 4997 SF OFFICE SPACE, to include THE REMOVAL OF AN EXISTING NON-LOAD-BEARING PARTITION, MILLWORK, NEW INTERIOR WALL PARTITIONS, interior GLAZING, RELOCATING doors and frames and light fixtures and diffusers.","4,997 ft 2",HAMMES COMPANY HEALTHCARE LLC,"1400 N WALKER STREET, MILWALKEE, Wisconsin 53202",817.532.2112,The Samuel Group,"8828 N Stemmons Freeway Suite 500, Dallas, Texas 75247",(214) 922-8012,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012523,Mark Walle (The Samuel Group)
DFW RCC Garage ReAllocation,TABS2026012506,DFW Rental Car Center,"2424 E 38th Street 2424 E 38th Street, Dallas, TX 75261",Dallas,3/9/2026,5/22/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The project is re-establishing demising limits between tenants which primarily involves removing and relocating demising concrete barriers and preparing vacated space for new tenant pavement striping and exit booths. ,"1,419,604 ft 2",Dallas City of Airport,"500 North Akard St Suite 3210, Irving, Texas 75261",(832) 229-5770,Gresham Smith,"500 North Akard St Suite 3210, Irving, Texas 75201",321-431-9562,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012506,Abel Saldana
Sams Club 4783.1011 Remodel,TABS2026012502,Sam's Club 4783.1011,"5150 N Garland Ave, Garland, TX 75040",Dallas,6/13/2026,11/14/2026,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior remodel, new club cafe, restroom refresh, new shop-in coolers and freezers","135,000 ft 2",SAMS REAL EST BUSINESS TR,"PROP TAX DEPT 0555 PO BOX 8050, BENTONVILLE, Arkansas 72712",(479) 273-4000,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012502,
