project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Musgrove Law Expansion,TABS2025009866,10000 N Central,"10000 N Central Expressway Suite 1000, Dallas, TX 75206",Dallas,1/31/2025,4/4/2025,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in high rise  building.,"3,686 ft 2",Kelley Dixon,"10000 N. Central Expressway, Suite 815, Dallas, Texas 75202",(972) 232-8777,Go Studio,"1201 Main Street. Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009866,
Oaklawn Clinic,TABS2025009861,AHRK Holdings,"4211 Cedar Springs Rd, Dallas, TX 75219",Dallas,2/3/2025,6/2/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","15,000 interior tenant Improvement for medical clinic","15,000 ft 2",AHRK Holdings,"4211 Cedar Springs Rd,, dallas, Texas 75219",(559) 748-6108,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009861,
Rowan Clubhouse,TABS2025009860,Rowan Clubhouse,"6738 Shady Brook Ln, Dallas, TX 75231",Dallas,2/1/2025,9/1/2025,"$350,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","A 5,288 sf tenant improvement, 2 portions of an existing commercial building. Rowan is a family clubhouse that combines a coworking/lounge space and an indoor play area for children. Additionally there are smaller areas for classes and events","5,288 ft 2",Bookmark Office Building,"6738 Shady Brook Ln, Dallas, Texas 75231",(817) 718-4721,Pistil Consortia,"600 parker square rd, 8177184721, Texas 75028",(817) 718-4721,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009860,
State Agency,TABS2025009859,State Agency,"4116 S Carrier Pkwy #250, Grand Prairie, TX 75052",Dallas,12/15/2025,12/30/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out,"3,500 ft 2",Westchester 4126 LLC,"10300 N Central Expressway Suite 206, Dallas, TX, USA, Texas 75231",(469) 684-7468,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009859,
Burlington - Dallas,TABS2025009852,Pinnacle Pointe,"4351 Dallas-Fort Worth Turnpike, Dallas, TX 75211",Dallas,3/7/2025,6/20/2025,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing 30,779+/- SF retail facility. ","30,779 ft 2","JS & ME Investments, LLC","18514 Windsor Lakes Suite 125, Houston, Texas 77094",281-691-0509,"CESO, Inc","3601 Rigby Road Suite 300, Miamisburg, Ohio 45342",(937) 435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009852,Michael Buffalow - PM (Burlington)
Amazon RBD5 - MHE Alterations,TABS2025009851,RBD5,"3500 South Airfield Dr., Irving, TX 75038",Dallas,2/1/2025,4/1/2025,"$317,199",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of new material handling equipment conveyors and equipment platform including new foundations and lighting. 1956 Spft,"1,956 ft 2","LPC Dallas DFW I, LLC","8027 Forsyth Blvd. #1100, St. Louis, Missouri 63105",(314) 806-4022,Ford & Associates Architects,"1500 West 1st Ave., Columbus, Ohio 43212",614-488-6252,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009851,John Howard
4335 Beltwood,TABS2025009843,4335 Beltwood,"4335 N. Beltwood Pkwy, Farmers Branch, TX 75244",Dallas,2/17/2025,6/17/2025,"$550,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation to an existing building & addition of a loading dock ramp,"63,291 ft 2",LRF3 DAL Avenue S,"116 Huntington Avenue, Suite 1001, Boston, Massachusetts 02116",(214) 668-0173,Method Architecture,"3227 McKinney Ave, Suite 201, Dallas, Texas 75024",(214) 790-7171,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009843,
Signapay Interior Renovation,TABS2025009831,6440 N Beltline Road,"6440 N Beltline Road Suite 114-125, Irving, TX 75063",Dallas,1/1/2025,4/1/2025,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of an existing office building space,"15,775 ft 2","KFG Beltline, LLC","6440 N Beltline Road, Irving, Texas 75063",(818) 855-1880,"Gary Levy Architect, LLC","PO Box 192334, Dallas, Texas 75219",214-766-2686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009831,Brian McNatt
"Pleasant Run Rd, Etc. (CSJ: 0918-47-460, etc.)",TABS2025009829,"CSJ: 0918-47-460, etc.","Various Locations, De Soto, TX 75115",Dallas,9/4/2026,12/4/2028,"$100,500",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Bridge replacement and approaches.,"5,040 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,BrinkleyBarfield | DCCM,"1710 Seamist Dr., Houston, Texas 77008",(713) 869-3433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009829,
Sam's Club 6265.1011,TABS2025009818,Sam's Club,"1213 Market Place Blvd, Irving, TX 75063",Dallas,4/14/2025,5/31/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovate Tire showroom and Club Pickup area of 3,110 sqft. Removing/relocating tall steel racking for additional Club Pickup space","3,110 ft 2",Sam's Real Estate Business Trust,"2101 SE Simple Savings Dr., Bentonville, Arkansas 72712",(434) 509-5047,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009818,
