project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Royal Crest Apartments,TABS2025005204,Royal Crest,"3558 Wilhurst Ave, Dallas, TX 75216",Dallas,3/7/2025,10/31/2025,"$11,244,050",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel with minimal site improvements,"85,000 ft 2",Royal Crest Apartments,"250 W 55th St 35th Floor, New York, New York 10019",(914) 403-4226,Hooker DeJong,"310 Morris Ave #410, Muskegon, Michigan 49440",(231) 722-3407,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005204,
"J-Idol Hotels, LLC Renovation",TABS2025005193,Hamptons Inn,"4960 Arapaho Road, Addison, TX 75001",Dallas,1/6/2025,12/19/2025,"$3,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovations to an existing 4 story hotel and site improvements ,"59,470 ft 2","J-Idol Hotels, LLC","42 Sunflower Ave., Argyle, Texas 76226",(267) 342-1891,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 864-8702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005193,
Temple Emanu-el Perimeter Security Improvements,TABS2025005184,Temple Emanu-el,"8500 Hillcrest Road, Dallas, TX 75225",Dallas,1/6/2025,7/31/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","New Guard House, New Security Cart Parking/Charging Pavilion, Perimeter Fencing/Barriers, Landscaping, Paving",140 ft 2,Temple Emanu-el,"8500 Hillcrest Road Suite 580, Dallas, Texas 75225",(214) 706-0000,FGM ARCHITECTS,"300 Throckmorton Street Suite 580, Fort Worth, Texas 76102",(817) 900-6026,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005184,
Teacher Break Room Renovation,TABS2025005182,Travis Middle School,"1600 Finley Road, Irving, TX 75062",Dallas,1/13/2025,3/31/2025,"$128,304",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of existing teacher break room.,960 ft 2,Irving Independent School District,"3620 Valley View Lane, Irving, Texas 75062",(972) 600-5135,"BRW Architects, Inc.","3535 Travis St #250, Dallas, Texas 75204",(214) 528-8704,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005182,
Teacher Break Room Renovation,TABS2025005176,Lively Elementary School,"1800 Plymouth Drive West, Irving, TX 75061",Dallas,1/13/2025,3/31/2025,"$192,456",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of existing teacher break room.,"1,440 ft 2",Irving Independent School District,"3620 Valley View Lane, Irving, Texas 75062",(972) 600-5135,"BRW Architects, Inc.","3535 Travis St #250, Dallas, Texas 75204",(214) 528-8704,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005176,
Teacher Break Room Renovation,TABS2025005174,Lorenzo De Zavala Middle School,"707 W Pioneer Drive, Irving, TX 75061",Dallas,1/13/2025,3/31/2025,"$147,015",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of existing teacher break room.,"1,100 ft 2",Irving Independent School District,"3620 Valley View Lane, Irving, Texas 75062",(972) 600-5135,"BRW Architects, Inc.","3535 Travis St #250, Dallas, Texas 75204",(214) 528-8704,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005174,
Teacher Break Room Renovation,TABS2025005171,Gilbert Elementary School,"1501 E Pioneer Drive, Irving, TX 75061",Dallas,1/15/2024,3/31/2025,"$168,400",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of existing teacher break room.,"1,260 ft 2",Irving Independent School District,"3620 Valley View Lane, Irving, Texas 75062",(972) 600-5135,"BRW Architects, Inc.","3535 Travis St #250, Dallas, Texas 75204",(214) 528-8704,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005171,
BOOT BARN,TABS2025005130,Pleasant Run Towne Crossing,"711 North Highway 67, Cedar Hill, TX 75104",Dallas,12/23/2024,3/15/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT INTERIOR ALERATION TO INCLUDE NEW WALLS FINISHES FIXTURES AND PAINT,"10,000 ft 2",KRG CEDAR HILL PLEASANT RUN LLC,"30 S Meridian St, INDIANAPOLIS, Indiana 46204",(317) 713-5666,ARCVISION,"1950 Craig Rd. Ste 300, St Louis, Missouri 63146",(314) 415-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005130,CINDY ACTON-BLACKBURN
AutoZone #9334,TABS2025005128,AutoZone,"3404 Belt Line Rd, Farmers Branch, TX 75234",Dallas,3/28/2025,8/24/2025,"$639,221",New Construction,"This project is privately funded, on private land for private use.",Construct an Auto Parts Retail Store from Ground Up.,"6,446 ft 2",AutoZone,"123 South Front Street, Memphis, Tennessee 38103",901-495-6736,AutoZone,"123 South Front Street, Memphis, Tennessee 38103",901-495-8705,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005128,
Introba,TABS2025005118,Plaza 5601,"5601 Executive Drive Suite 320, Irving, TX 75038",Dallas,11/25/2024,3/1/2025,"$126,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in a high rise building.,"2,339 ft 2",Novel Office,"539 West Commerce Street, Dallas, Texas 75208",(469) 809-2400,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005118,Introba
Mitsui Fudosan America,TABS2025005114,Maple Terrace,"3001 Maple Ave., Dallas, TX 75201",Dallas,11/8/2024,2/24/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Alteration to existing building, tenant finish out","5,111 ft 2",3001 Maple AP,"2700 Commerce St, Suite 1600, Dallas, Texas 75226",(214) 477-0067,Entos Design,"5400 LBJ Frwy, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005114,Jacob Moore
SUITE 500 TENANT IMPROVEMENT,TABS2025005099,PARKWAY TOWER,"8445 FREEPORT PARKWAY, SUITE #500 8445 FREEPORT PARKWAY, SUITE #500 IRVING, TX, Irving, TX 75063",Dallas,12/27/2024,2/28/2025,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 3,753 SF TENANT IMPROVMENT IN A BUILDING CLASS 'B' SPACE, INCLUDING DEMOLITION OF MECHANICAL, PLUMBING, AND ARCHITECTURAL. NEW SCOPE OF WORK INCLUDES INCLUDING ADJACENT SUITE AREA INTO TENANT SUITE, FINISH SCOPE, CEILING WORK, AND NEW PARITIONS.","3,753 ft 2","Parkway Tower, LLC","185 Great Neck Road, Suite 250, Great Neck, New York 11021",516-487-5690,BGK Architects,"1224 East 12th Street Suite #320, Austin, Texas 78721",208-863-6066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005099,Hope Hightower
SOUTH MAIN STREET CENTER,TABS2025005090,SOUTH MAIN STREET CENTER,"1403 S MAIN STREET, Duncanville, TX 75137",Dallas,2/1/2025,10/31/2025,"$800,000",New Construction,"This project is privately funded, on private land for private use.",NEW ONE STORY MASONRY BRICK BUILDING,"4,678 ft 2",ETHELBERT ODO,"611 PONDVIEW DRIVE, CEDAR HILL, Texas 75104",(469) 556-1467,"E. EVANS ASSOCIATES, INC.","13140 COIT ROAD - SUITE 230, DALLAS, Texas 75240",(214) 882-9359,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005090,
