project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Domus Legenda Dance Center,TABS2026022778,Domus Legenda Dance Center,"4393 Sunbelt Dr, Addison, TX 75001",Dallas,8/1/2026,11/15/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior only remodel. 11,000 sf.","11,000 ft 2",Palisade Properties LLC series L,"14999 Preston Rd, Ste 112-383, Dallas, Texas 75254",(214) 682-8208,DL Architecture,"931 Sloan Drive, Allen, Texas 75013",(972) 365-2644,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022778,
AlphaGraphics,TABS2026022773,Knox Park Village,"3001 Knox St suite 300, Dallas, TX 75205",Dallas,6/12/2026,12/12/2026,"$360,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",This project is a non-structural interior finish-out in an existing single floor suite.,"6,366 ft 2",Knox Park Village,"5950 Berkshire Lane Suite 800, Dallas, Texas 75225",(214) 220-3423,IdGroup,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022773,
Lumis Cocktail Lounge,TABS2026022772,The Seam Building 6,"1444 Oak Lawn Ave Suite 612, Dallas, TX 75207",Dallas,6/22/2026,9/21/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Finish out project to include construction of walls and ceilings, as well as installation of bar equipment, plumbing fixtures, electrical fixtures, and mechanical work.","2,479 ft 2",1444 Oak Lawn LP,"802 Gervais St. Suite 200, Columbia, South Carolina 29201",(704) 327-2349,Type Six,"920 S Main Street Ste 150, Grapevine, Texas 76051",(214) 862-2640,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022772,Mayur Desai
Pin Salon,TABS2026022770,"Inwood Village, Suite 212","5360 W. Lovers Lane, Suite 212, Dallas, TX 75209",Dallas,8/1/2026,10/1/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Alterations,"1,676 ft 2","L&B DEPP Inwood Village, LP","5910 N. Central Expressway, Suite 1200, Dallas, Texas 75206",(214) 989-0800,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022770,
"Bunker Hill Oil, LLC",TABS2026022764,Harwood District No. 6,"2501 N Harwood Suite 2500, Dallas, TX 75201",Dallas,7/1/2026,10/31/2026,"$780,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"6,394 ft 2","Horizon PropCo I, L.P.","345 California St. Suite 3300, San Francisco, California 94102",(802) 291-1025,Entos Design,"5400 LBJ Freeway Suite125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022764,
TX Health Family Care Expansion,TABS2026022763,Rowlett Medical Office,"7600 Lakeview Parkway Suite 100, Rowlett, TX 75088",Dallas,7/1/2026,10/1/2026,"$650,000",New Construction,"This project is privately funded, on private land for private use.",expansion of an existing out-patient medical clinic,"3,288 ft 2",RP LAKEVIEW LLC,"8750 N. Central Expressway Suite 1740, Dallas, Texas 75231",(619) 559-5369,ANPH Architects,"5499 Glen Lakes Dr Suite 110, Dallas, Texas 75231",(214) 369-9066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022763,
SGS TO GO Renovation Cedar Hill,TABS2026022747,"Saltgrass Steak House, Cedar Hill, TX","747 N. Hwy 67, Cedar Hill, TX 75104",Dallas,7/20/2026,9/15/2026,"$290,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Enclosing the existing patio to make interior TO GO area, incl. selective demo, conc. floor leveling, exterior wall framing, addition of a steel lintel beam, minor partition patching, a bar counter extension &TO GO sales counter w/interior finishes. ",274 ft 2,"Landry's Restaurant, Inc.","1510 West Loop S, Houston, Texas 77027",(821) 813-0689,"MTA Mike Treadway Architects, Inc.","12122 Murphy Rd., Ste. A, Stafford, Texas 77477",(281) 748-2534,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022747,
Talkin' Tacos,TABS2026022731,Talkin' Tacos,"2805 Main Street, Dallas, TX 75226",Dallas,8/11/2026,11/11/2026,"$372,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2385,"2,385 ft 2","AP Deep Ellum, LLC","2151 Hawkins Street, Suite 1100, Charlotte, North Carolina 28204",206-843-6262,Tedrow Design Group,"2866 Adams Brook Way, Snellville, Georgia 30078",(678) 777-9548,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022731,Mohamad Al-Massalkhi
UPS store,TABS2026022716,UPS store,"2618 N Belt Line Rd, Irving, TX 75062",Dallas,8/18/2026,10/17/2026,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TI for new UPS store ,"1,416 ft 2",Belt line and Grand LP,"3102 maple avenue suite 500, dallas, Texas 75201",314-282-4825,WD partners,"7007 Discovery blvd, Dublin OH 43017, Ohio 43017",(614) 973-9673,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022716,
ESTRADA LAW OFFICES,TABS2026022703,ESTRADA LAW OFFICES,"5224 W. JEFFERSON BLVD, Dallas, TX 75211",Dallas,8/1/2026,3/31/2027,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.",CONSTRUCT NEW ONE STORY OFFICE BLDG AND ASSOCIATED  SITE DEVELOPMENT ...,"5,700 ft 2",OLEGARIO ESTRADA,"5224 W. JEFFERSON BLVD, DALLAS, Texas 75211",(469) 231-8880,JIM T. PHILLIPS ARCHITECT,"7625 WINDMILL LANE, GARLAND, Texas 75044",(214) 284-8644,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022703,
