project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
SUSHINAMI,TABS2026021071,SUSHINAMI,"8507 LAKEVIEW PKWY, Rowlett, TX 75088",Dallas,9/1/2026,9/1/2027,"$320,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,667 ft 2,ZI HAN PROPERTIES LLC,"4432 WALNUT HILL LN, DALLAS, Texas 75229",(469) 919-1602,BEAR DESIGN BUILD,"4100 SPRING VALLEY RD #STE. 400, DALLAS, Texas 75244",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021071,
Integrity Level 55,TABS2026021018,Fountain Place,"1445 Ross Avenue 55th Floor, Dallas, TX 75202",Dallas,8/31/2026,12/8/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovations to corporate office, including demolition of exisiting walls, ACT ceiling, lighting, and select finishes. Construction of new walls, ceiling, and millwork. Installation of new lighting, finishes, and furniture. ","4,820 ft 2",Fountain Place,"1445 Ross Avenue, Dallas, Texas 75202",(214) 855-7761,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021018,Jessica Breaud
Hunt 11th Floor Conrference Room Remodel,TABS2026021017,Hunt Headquarters,"1900 N. Akard Street, Suite 1100, Dallas, TX 75201",Dallas,5/25/2026,6/22/2026,"$78,609",Renovation/Alteration,"This project is privately funded, on private land for private use.",886 SF ,886 ft 2,Hunt Consolidated Inc.,"1900 N. Akard Street, Suite 1900, Dallas, Texas 75201",(614) 260-8731,Omniplan,"1845 Woodall Rodgers Fwy #1600, Dallas, Texas 75201",214-663-8385,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021017,
YONNY HOT POT,TABS2026021005,OLD DENTON CROWLEY PROPERTY,"2 OLD DENTON ROAD #200, Carrollton, TX 75006",Dallas,6/15/2026,11/26/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR A CHINESE RESTAURANT,"2,000 ft 2",OLD DENTON-CROWLEY PROPERTY,"PO BOX 112250, CARROLLTON, Texas 75011",469-945-6888,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021005,JOHN YANG
Thermo 480V Power,TABS2026020988,TRINITY INDUSTRIAL DISTRICT,"1105 E Levee St, Dallas, TX 75207",Dallas,7/29/2026,6/1/2027,"$69,928",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install 3 phase 480 electrical to building, and change rear exit to swinging door.","7,640 ft 2",Trips Levee GP LLC,"1020 E. Levee St #130, Dallas, Texas 75207",(214) 373-0318,Aimee Alardin,"1105 E Levee St, Dallas, Texas 75207",(214) 801-1617,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020988,
7880 Bent Branch Suite 100 Demise,TABS2026020976,Royal Tech 12,"7880 Bent Branch, Irving, TX 75063",Dallas,6/1/2026,7/31/2026,"$620,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation and division of one suite into two suites.,"30,585 ft 2","7880 Bent Branch EPA, LLC","16160 Midway Rd Suite 200, Addison, Texas 75001",972-215-8589,idGROUP,"2641 IRVING BLVD, DALLAS, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020976,
Spec Suite 204,TABS2026020972,Toll Hill West,"5310 Harvest Hill Rd. Suite 204, Dallas, TX 75230",Dallas,5/25/2026,7/24/2026,"$202,200",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in a multi-tenant office building.,"6,413 ft 2","BPRE TOLL HILL HOLDINGS, LP","1075 W Georgia St. Suite 2600, Vancouver, British Columbia 00001",(604) 806-3365,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020972,
Snarfs Preston Beltline,TABS2026020963,Snarf's Sandwiches,"14999 Preston Road Suite 226, Dallas, TX 75254",Dallas,7/1/2026,7/1/2027,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant interior renovations of 2,684 SF to create a sandwich shop","2,684 ft 2","Fairway Capital Partners, LTD","12720 Hillcrest Road Suite 650, Dallas, Texas 75230",214-365-4650,Chord Design Studio,"3620 Pelham Road Suite 5-53, Greenville, South Carolina 29615",303-694-2445,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020963,Kristine Punzalan
Southeast Trail Phase 1 - Dallas,TABS2026020947,Seagoville Road to McKenzie Road,"Pioneer Rd & Timothy Ln, Dallas, TX 75180",Dallas,4/20/2027,4/5/2028,"$5,932,806",Renovation/Alteration,"This project is privately funded, on private land for private use.","The design of 19,314 LF of trail, barrier free ramps, crosswalks, Signalized Crossing, and pavement markings, ","19,314 ft 2",City of Balch Springs,"13503 Alexander Rd., Balch Springs, Texas 75181",(972) 975-8565,"CRIADO, a Dunaway Company","3030 LBJ FWY Suite 600, Dallas, Texas 75234",(972) 392-9092,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020947,
Firetrol Office Remodel,TABS2026020935,Cardinal Park,"1155 Kas Drive Su. 200, Richardson, TX 75081",Dallas,6/22/2026,9/14/2026,"$629,502",Renovation/Alteration,"This project is privately funded, on private land for private use.",This is an interior remodel in an existing building. ,"14,072 ft 2",Pool 2 Industrial TX LLC,"101 W Elm Street Ste. 600, Conshohocken, Pennsylvania 19428",(214) 415-5112,Space Planning Specialists LLC,"906 Cottonwood Way, Josephine, Texas 75189",(972) 414-9391,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020935,
Rock Island Office/Warehouse New Builds,TABS2026020933,N/A,"3098 Rock Island Road, Irving, TX 75060",Dallas,5/1/2026,5/1/2027,"$350,000",New Construction,"This project is privately funded, on private land for private use.","New Office/Warehouse building, 5,279 SF one rest room ","5,279 ft 2",Service First Mechanical LLC,"3090 Rock Island Road, Irving, Texas 75060",214-803-2676,Crown Architecture and Development LLC,"9550 Forest Lane, Suite 470, Dallas, Texas 75243",214-236-9289,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020933,
Rock Island Office/Warehouse New Builds,TABS2026020931,N/A,"3094 Rock Island Road, Irving, TX 75060",Dallas,5/1/2026,5/1/2027,"$350,000",New Construction,"This project is privately funded, on private land for private use.","New Office/Warehouse building, 5,279 SF one rest room ","5,279 ft 2",Service First Mechanical LLC,"3090 Rock Island Road, Irving, Texas 75060",214-803-2676,Crown Architecture and Development LLC,"9550 Forest Lane, Suite 470, Dallas, Texas 75243",214-236-9289,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020931,
Rock Island Office/Warehouse New Builds,TABS2026020930,N/A,"3088 Rock Island Road, Irving, TX 75060",Dallas,5/1/2026,5/1/2027,"$350,000",New Construction,"This project is privately funded, on private land for private use.","New Office/Warehouse building, 5,279 SF one rest room ","5,279 ft 2",Service First Mechanical LLC,"3090 Rock Island Road, Irving, Texas 75060",214-803-2676,Crown Architecture and Development LLC,"9550 Forest Lane, Suite 470, Dallas, Texas 75243",214-236-9289,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020930,
Rock Island Office/Warehouse New Builds,TABS2026020926,N/A,"3084 Rock Island Road, Irving, TX 75060",Dallas,5/1/2026,5/1/2027,"$350,000",New Construction,"This project is privately funded, on private land for private use.","New Office/Warehouse building, 5,279 SF one rest room ","5,279 ft 2",Service First Mechanical LLC,"3090 Rock Island Road, Irving, Texas 75060",214-803-2676,Crown Architecture and Development LLC,"9550 Forest Lane, Suite 470, Dallas, Texas 75243",214-236-9289,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020926,
Paul Hastings Knox,TABS2026020924,3333 Knox,"3333 Knox Street, Suite 300 & 400, Dallas, TX 75205",Dallas,7/20/2026,3/5/2027,"$10,600,000",New Construction,"This project is privately funded, on private land for private use.","First generation office build out including all of level 04 and half of level 03. Program consists of a mix of closed offices, conferencing, cafe, and monumental stair.","30,180 ft 2","KD TRAVIS BLOCK HOLDCO,LLC, A DELEWARE LIMITED LIABILITY COMPANY","2100 McKinney Ave. Suite 800, Dallas, Texas 75201",(214) 244-9951,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",214-866-3181,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020924,Felicia Lynn Holley
Trinity Christian Academy Athletics Upgrades,TABS2026020922,Trinity Christian Academy,"17001 Addition Road, Addison, TX 75001",Dallas,6/1/2026,1/1/2027,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace existing softball dugouts, provide softball and baseball covered batting cages, provide new security booth at entry, provide new bleacher seating at softball field, update landscaping along the West property line as required by the City. ","9,681 ft 2",Trinity Christian Academy,"17001 Addition Road, Addison, Texas 75001",(972) 931-8325,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020922,
GOSSIP RENOVATION,TABS2026020888,HILTON ANATOLE HOTEL,"2201 N. STEMMONS HWY., Dallas, TX 75207",Dallas,7/22/2026,10/23/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATION OF GOSSIP BAR AREA ...,"4,024 ft 2","ANATOLE PARTNERS III, LLC.","3819 MAPLE AVENUE, DALLAS, Texas 75219",(214) 661-8345,ROSSI ARCHITECTURE,"3952 CLAIREMONT MESA BLVD, #D-384, SAN DIEGO, California 92117",(619) 291-8272,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020888,
NEW ENTRANCE,TABS2026020873,BHARTIYA NIVAS - RETIREMENT COMMUNITY COMPLEX,"7750  LBJ FWY, Dallas, TX 75251",Dallas,6/15/2026,9/14/2026,"$100,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","1,695 SQ FT (1,195 SQ FT AC AREA) NEW ENTRANCE LOBBY","1,695 ft 2",GRAND WINDSOR LLC,"2414 PISTACHIO DR, IRVING, Texas 75063",215.704.3475,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020873,
HEB Dallas Bluffview 3rd and 4th Floor Renovation,TABS2026020852,Bluffview Towers,"3890 W. Northwest Hwy., Dallas, TX 75220",Dallas,1/22/2026,8/31/2026,"$1,070,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of 3rd and 4th Floors. 35,800 SF","35,800 ft 2","PREF Bluffview Towers, LP","900 W. Bethany Drive Suite 110, Allen, Texas 75013",(972) 437-2444,KNRG Architects,"13438 Bandera Road Suite 202, Helotes, Texas 78023",(210) 695-5716,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020852,James Trevino
DFW Commerce Center III - Thrive MarketT1,TABS2026020851,DFW Commerce Center Building 3,"2701 S. Airfield Drive, Dfw Airport, TX 75261",Dallas,6/1/2026,11/1/2026,"$12,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Fit Out,"378,000 ft 2","DFW Commerce Center III, LLC","300 Crescent Court Suite 1425, Dallas, Texas 75201",(214) 563-2220,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020851,"Thrive Market, Lucas Oliveira"
Parlor's Ice Cream - Snider Plaza,TABS2026020849,Parlor's Ice Cream,"6722 Snider Plaza, University Park, TX 75205",Dallas,6/1/2026,7/27/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of single level ice cream parlor,"1,262 ft 2",Snider 3 LLC,"6621 Snider Plz Ste 200, Dallas, Texas 75205",(214) 692-6929,Texture Design Studio,"8111 Lyndon B. Johnson frwy, Dallas, Texas 75251",(469) 666-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020849,
laforce,TABS2026020823,laforce,"3610 miller park drive, Garland, TX 75042",Dallas,6/30/2026,10/31/2026,"$500,000",New Construction,"This project is privately funded, on private land for private use.",existing office expansion and building refurbishment,"54,813 ft 2","bcb re investemnts garland, llc","10755 rockwall rd. suite 1050, dallas, Texas 75238",(214) 343-9000,meinhardt & associates,"14643 Dallas Parkway Suite 636, dallas, Texas 75252",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020823,
26036 - Grand Prairie Event Center Finish Out - Phase 2,TABS2026020815,Grand Prairie Event Center,"1825 Galveston Street, Grand Prairie, TX 75051",Dallas,6/20/2026,10/1/2026,"$1,430,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New interior finish-out of an existing event (cornhole) space after fire damage. ,"13,315 ft 2",CPC Enterprises LLC,"1513 W. Jefferson Street, Grand Prairie, Texas 75051",(214) 808-1095,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020815,
900 LBS,TABS2026020811,Providence Towers,"5001 Spring Valley Road, Suite 110W, Dallas, TX 75244",Dallas,6/5/2026,7/31/2026,"$110,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,816 ft 2",EOS Properties at Providence Towers LLC,"PO Box 28270, Santa Ana, California 92799",(949) 417-6545,Schwabauer Design,"1600 North Collins, Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020811,
Dallas Underground Headquarters,TABS2026020759,DU HQ,"1508 N. Polk, Desoto, TX 75115",Dallas,6/1/2026,1/31/2027,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.",New 19000 SF Office and 10000 SF warehouse,"29,000 ft 2","CRB Property Holdings, LLC","250 Short Blvd, Dallas, Texas 75232",(214) 505-4373,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020759,
