project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Lee Parkway Renovation,TABS2025019209,3333 Lee Parkway,"3333 Lee Parkway, Dallas, TX 75219",Dallas,9/1/2025,2/1/2026,"$3,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR ALTERATION OF OFFICE BUILDING LOBBY, INCLUDING LOUNGE, FITNESS, LOCKER ROOM, AND  CONFERENCE AREAS. WALL MODIFICATIONS, FINISH, FIXTURES, AND MECHANICAL UPDATES. 14,698 SF","14,698 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Dallas, Texas 75024",(214) 679-3119,JRAF Studio,"10520 Plano Rd #202, Dallas, Texas 75238",(214) 725-8832,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019209,
Goodnight II Spec Office,TABS2025019197,Goodnight II,"10901 Goodnight Lane, Suite 200, Dallas, TX 75229",Dallas,7/1/2025,1/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement of existing shell building 2710 sf Office,"2,710 ft 2","Goodnight Industrial II, L.P.","3819 Maple Avenue, Dallas, Texas 75219",(214) 661-8094,Azimuth Architecture,"10228 E. Northwest Hwy., Box #66, Dallas, Texas 75238",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019197,
Velocity,TABS2025019130,Medical City Dallas Building C,"7777 Forest Lane Suite C-685, Dallas, TX 75230",Dallas,6/30/2025,9/15/2025,"$484,400",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 7,449 sq. ft. tenant interior renovation within Medical City Dallas Building C in Dallas, Texas.","7,449 ft 2",HCP DR MCD LLC,"MCD 7777 Forest Ln C-840, Dallas, Texas 75230",(214) 404-9298,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019130,
A New Hangar for Rasa Aviation,TABS2025019117,Rasa Hangar,"15500 Wright Brothers Drive, Addison, TX 75001",Dallas,6/23/2025,6/1/2026,"$8,000,000",New Construction,"This project is privately funded, on private land for private use.",A new hangar and office space at Addison Airport,"26,737 ft 2","MDAIR, LLC","PO Box 2768, Additon, Texas 75001",(972) 880-8888,"Nelson + Morgan Architects, Inc.","2717 Wind River Lane Suite 230, Denton, Texas 76210",940-566-0266,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019117,
Compass School of Texas - Modular Mobile Office,TABS2025019113,Compass School of Texas,"5414 W. Northwest Highway, Dallas, TX 75220",Dallas,6/15/2025,8/1/2025,"$75,000",New Construction,"This project is privately funded, on private land for private use.",Installation and utility connection to a 24' x 64' modular mobile office portable.  ,"1,536 ft 2",Compass School of Texas,"5414 Northwest Highway, Dallas, Texas 75220",(214) 502-4506,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019113,
"Jason's Deli - Coppell, TX",TABS2025019093,Jason's Deli,"240 N. Denton Tap Road, Suite 400-420, Coppell, TX 75019",Dallas,6/16/2025,9/8/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New tenant improvement - approximately 4618 SF for a quick service food establishment,"4,618 ft 2",CTC-Village at Town Center,"12300 Park Central Drive, Dallas, Texas 75251",(972) 720-9300,GDP Group Professional Corporation,"520 S. Main St. STE 2531, Akron, Ohio 44311",(330) 572-2100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019093,Kevin Gray
"Belt Line Rd, etc. (CSJ: 0918-47-234, etc.)",TABS2025019092,"CSJ: 0918-47-234, etc.","Various Locations, Dallas, TX 75150",Dallas,5/1/2025,4/1/2027,"$61,800",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Reconstruct and widen 4 to 6 main lanes and 2/6 to 4/6 lane continuous frontage roads.,450 ft 2,TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,BrinkleyBarfield | DCCM,"1710 Seamist Dr., Houston, Texas 77008",(713) 869-3433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019092,
Union Tech Manufacturing,TABS2025019069,Union Tech,"2323 McDaniel Dr., Carrollton, TX 75006",Dallas,6/16/2025,12/31/2025,"$9,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","RENOVATION AND ALTERATION OF AN EXISTING 222,175-SQUARE-FOOT WAREHOUSE FACILITY FOR CONVERSION INTO A MANUFACTURING, FABRICATION, AND STORAGE FACILITY.  ","222,175 ft 2",Prologis LP and Affiliates,"2021 McKinney Ave Suite 610, Dallas, Texas 75201",(972) 884-9263,NCA Partners,"5646 Milton St. Suite 610, Dallas, Texas 75206",(214) 361-9901,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019069,Union Tech/ Garrett Unclebach
2180 Market Pl Blvd,TABS2025019065,2180 Market Pl Blvd,"2180 Market Pl Blvd, Irving, TX 75063",Dallas,5/19/2025,9/22/2025,"$798,626",New Construction,"This project is privately funded, on private land for private use.","The scope includes comprehensive site development, restroom construction, and installation and commissioning of EV charging infrastructure, encompassing all related civil, structural, utility, architectural, and electrical work. ","20,000 ft 2",HF 1 Irving LLC,"3500 Maple Ave, Dallas, Texas 75219",(972) 343-8145,Emeritus Architect,"PO Box 110955, Carrolton, Texas 45011",(214) 850-9010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019065,
Shiloh Salon Suites,TABS2025019059,Shiloh Salon Suites,"7050 N. Shiloh Rd, Suite 100, Garland, TX 75044",Dallas,7/14/2025,11/14/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of a tenant lease space.,"7,075 ft 2",Jessi Breaux,"8080 North Central Expressway, Suite 1650, Dallas, Texas 75206",(214) 706-2515,Ward Architecture PLLC,"5004 Thompson Terrace, Suite 107, Colleyvlle, Texas 76034",(817) 281-5600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019059,
