project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Barrow Hanley Renovation,TABS2025017040,Dallas Arts Tower,"2200 Ross Avenue Suite 3100, Dallas, TX 75201",Dallas,4/25/2025,8/15/2025,"$226,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish out of existing space,"23,126 ft 2","FPG CT Owner, LP","45 Main Street Suite 800, Brooklyn, New York 11201",(718) 907-7702,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017040,
Shift HQ - Dallas,TABS2025017030,Shift HQ,"4900 Calvert St, Dallas, TX 75247",Dallas,6/1/2025,12/1/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","SELECT DEMOLITION OF OFFICE AND EXTERIOR WALL OF EXISTING UNOCCUPIED 53,000SF WAREHOUSE SPACE.  RENOVATION OF OFFICE AND WAREHOUSE WILL BE FILED UNDER SEPARATE PERMIT.  BUILDING WILL REMAIN UNOCCUPIED UNTIL COMPLETION OF FUTURE CONSTRUCTION PERMIT.","53,000 ft 2",George Moussa,"4900 Calvert St., Dallas, Texas 75247",214-693-0858,GMA Architects,"5450 NW 40th, Riverside, Missouri 64150",(816) 282-6324,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017030,Patrick O'Neil
"Crunch Rowlett, TX",TABS2025017027,Crunch Fitness,"3601 Lakeview Parkway, Rowlett, TX 75088",Dallas,6/1/2025,12/31/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement - Full renovation of a fitness center,"51,142 ft 2","COT Fit JV, LLC","200 S Biscayne Blvd. 7th Floor, Miami, Florida 33131",(912) 663-1828,"JPlus Architects, Inc","211 Bulen St, Roseville, California 95678",916-813-7429,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017027,Mark Girnys
Tatsu Expansion,TABS2025017017,Continental Gin Building,"3309 Elm St. 115, Dallas, TX 75226",Dallas,5/1/2025,9/1/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing kitchen and dining space for new operator.,"1,450 ft 2",3309 Elm Owner LLC,"3309 Elm St., Dallas, Texas 75226",(440) 539-0632,Entos Design,"5400 Lyndon B Johnson Fwy. 125, Dallas, Texas 75240",(469) 657-7080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017017,
Richardson (Campbell) Planet Fitness Takeover,TABS2025017010,Planet Fitness-Richardson (Campbell),"7622 Campbell Rd, Dallas, TX 75248",Dallas,6/1/2025,7/15/2025,"$305,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel,"20,000 ft 2",TF Fitness OPCO LLC,"PO Box 3525, Coppell, Texas 75019",214136779,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017010,
Deloitte,TABS2025016998,23 Springs,"2323 Cedar Springs Road, Dallas, TX 75201",Dallas,6/1/2025,2/28/2026,"$35,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out of 4.5 floors of a first generation space,"111,900 ft 2",23 SPRINGS LP,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",(972) 731 2308,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",(214) 273 1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016998,Bryan Re
Khashoka,TABS2025016993,Spring Valley Business Center,"1057 S Sherman Street, Ste. 130, Richardson, TX 75081",Dallas,6/1/2025,9/1/2025,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior fit-out work within existing multi-use structure for a restaurant business tenant.  Scope space is currently in a dark shell condition.,"3,600 ft 2",CAMPFIRE SHOPS LLC,"1057 S Sherman Street, Ste. 300, Richardson, Texas 75081",(214) 215-1186,"Nour Architecture and Design, LLC","5450 NW Central Drive, Ste 200, Houston, Texas 77092",(713) 480-4011,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016993,Muhammad Albakri
"23-0630 Cheddars - Dallas, TX",TABS2025016990,Cheddars,"3500 Dallas-Ft. Worth Tpke, Dallas, TX 75211",Dallas,8/4/2025,3/14/2026,"$3,500,000",New Construction,"This project is privately funded, on private land for private use.",New construction of a 6723SF Cheddars restaurant,"6,723 ft 2",Darden Restaurants,"1000 Darden Center Drive 550, Orlando, Florida 32837",(817) 896-3308,DP3 Architects,"15 South Main Street Ste 400, Greenville, South Carolina 29601",(864) 232-8200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016990,
Josey Lane Remodel,TABS2025016986,Josey Lane Retail,"14030 Josey Lane, Farmers Branch, TX 75234",Dallas,7/15/2025,1/15/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Facade Renovation and utility redevelopment for an existing retail building,"15,524 ft 2",Rahim Mawani,"14030 Josey Lane, Farmers Branch, Texas 75234",(214) 797-8458,NCA Partners,"5646 Milton St Suite 610, Dallas, Texas 75206",(214) 361-9901,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016986,
Waco Foundation,TABS2025016985,Waco Foundation,"1224 Austin Avenue Suite 100, Waco, TX 76701",Dallas,7/15/2025,12/15/2025,"$1,778,400",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of Suite 100, approx 5,928 SF. Scope of work includes interior construction, MEP, and life safety systems modifications.","5,928 ft 2",WF Realty Assets I,"1224 Austin Avenue Suite 100, Waco, Texas 76701",(254) 754-3404,"GFF, Inc.","303 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016985,
