project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
MODIA,TABS2026004253,17084 NORTH TOLLWAY LLC,"17084 DALLAS PARKWAY,SUITE 110, Dallas, TX 75248",Dallas,12/1/2025,6/20/2026,"$130,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL - RETAIL FURNITURE STORE,"5,644 ft 2",17084 NORTH TOLWAY LLC,"6808 HORNWOOD DR., HOUSTON, Texas 77074",(713) 751-9793,SP ARCHITECHTURE,"3100 RICHMOND AVE SUITE 500, HOUSTON, Texas 77074",(713) 446-7639,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004253,
Torrington Wilmer,TABS2026004233,Leasing/Club,"1501 East Beltline Road, Wilmer, TX 75172",Dallas,2/2/2026,6/1/2027,"$500,000",New Construction,"This project is privately funded, on private land for private use.",Review and Inspection of leasing/club building along with other pubic areas of the project,"8,368 ft 2","Torrington Wilmer, LP.","9001 Cypress Waters Blvd, dallas, Texas 75016",(469) 998-2984,United Design Architects,"4345 Lindbergh Drive, Addison, Texas 75001",(972) 392-2838,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004233,
Rancho Semental Town East Mall,TABS2026004213,Rancho Semental Town East Mall,"2063 Town East Mall Suit 2028, Mesquite, TX 75150",Dallas,10/29/2025,12/15/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition a wall and bathroom to create an open space retail and finish out, painting, lighting and flooring.","5,045 ft 2",Jerry Skupien,"2063 Town East Mall, Mesquite, Texas 75150",(972) 270-4431,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004213,
Cancer Support Texas,TABS2026004189,Hidden Grove @12404 Park Central,"12404 Park Central Dr. Suite 275S, Dallas, TX 75251",Dallas,11/15/2025,3/31/2026,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"4,292 ft 2",E Avenue F LLC,"PO Box 631010, Irving, Texas 75063",(214) 983-1044,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004189,
Red Bull Renovation,TABS2026004188,2200 Main Street,"2200 Main St. Suite 400, Dallas, TX 75201",Dallas,11/18/2025,12/31/2025,"$209,370",Renovation/Alteration,"This project is privately funded, on private land for private use.","Second generation tenant finish out of the 4th floor of an existing building. Demolition is limited to partitions and HVAC. Flooring to remain. Modifications include new command room, huddle rooms and small conference room.  ","5,000 ft 2",Ghost Sign Development LP,"400 N Ervay St. Suite 115, Dallas, Texas 75201",(214) 468-0707,"Interior Architects, Inc","728 Northwestern Ave. Bldg A, Austin, Texas 78702",(737) 218-5228,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004188,Robin Levinson
Reserve Capital Partners,TABS2026004169,12404 Hidden Grove,"12404 Park Central Drive Suite 350N, Dallas, TX 75243",Dallas,11/1/2025,2/1/2026,"$550,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation  ,"10,784 ft 2","E Ave F, LLC and 999 Regal Row, LLC","PO Box 631010 Suite 350N, Irving, Texas 75063",(214) 983-1044,Entos Design,"5400 LBJ Freeway Suite125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004169,
98107 - NF2 VETERINARY RESEARCH ONCOLOGY CLINIC,TABS2026004153,UT SOUTHWESTERN MEDICAL CENTER,"5939 HARRY HINES BLVD, Dallas, TX 75235",Dallas,12/1/2025,5/31/2026,"$728,736",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,044 SF of demolition and renovation on the 2nd floor of the NF building for the Veterinary Research Oncology Clinic.  Involves relocation of existing CT and X-Ray machine, upgrades to the Control room and med rm and new IDF closet,","1,044 ft 2",UT SOUTHWESTERN MEDICAL CENTER,"5323 HARRY HINES BLVD, Dallas, Texas 75390",214.648.1316,LEO A DALY,"3232 McKinney Avenue, Suite 800, Dallas, Texas 75238",(469) 357-4234,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004153,
Westwood Office Renovation,TABS2026004152,The Crescent,"100 Crescent Court, Suite 1200, Dallas, TX 75201",Dallas,11/14/2025,5/31/2026,"$1,219,870",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation project in an existing high rise building. 26,782 Square Feet.","26,782 ft 2",GPIF TC OWNER LLC,"3230 Camp Bowie Blvd. Suite 500, Fort Worth, Texas 76107",214-880-4500,Corgan,"401 North Houston Street, Dallas, Texas 75202",214-757-1616,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004152,Brian Casey
Warehouse-Interior Finish Out,TABS2026004151,Warehouse,"10350 Brockwood Road, Dallas, TX 75238",Dallas,10/30/2025,10/30/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish out (96,211sft)","96,211 ft 2",Westcore,"4350 La Jolla Village, Suite 900, San Diego, California 92122",(469) 445-2370,"FK + Architect, LLC","400 Chisholm Place, Suite 310, Plano, Texas 75075",(469) 258-9322,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004151,Carlos Gonzalez
Coffee Shop,TABS2026004150,17Seventeen,"1717 McKinney Ave, Dallas, TX 75202",Dallas,11/3/2025,1/30/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New coffee bar within an existing lobby located on the first level. work to included electrical and plumbing. ,215 ft 2,Gaedeke Holdings II Ltd.,"3710 Rawlins St. suite 1100, Dallas, Texas 75219",(469) 816-4132,idGROUP,"2641 Irving Blvd., Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004150,
