project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
CHROMES CUSTOM AUTO CARE,TABS2026026162,CHROMES CUSTOM AUTO CARE,"1452 N I-35 E, Lancaster, TX 75134",Dallas,6/1/2027,6/1/2028,"$900,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",BUILDING ADDITION AND INTERIOR FINISH ,"5,423 ft 2",ABDELLAH MAJEED,"5211 UNIVERSITY HILLS BLVD, DALLAS, Texas 75241",(469) 490-6864,BEAR DESIGN BUILD,"4100 SPRING VALLEY RD #STE. 430, DALLAS, Texas 75244",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026162,
EL BARRIO BAKERY & TAQUERIA,TABS2026026161,EL BARRIO BAKERY & TAQUERIA,"1235 S JOSEY LN #STE. 535, Carrollton, TX 75006",Dallas,12/1/2026,12/31/2027,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"4,172 ft 2",CARROLLTON PARK II LP,"580 DECKER DR #STE. 203, IRVING, Texas 75062",(972) 503-9444,BEAR DESIGN BUILD,"4100 SPRING VALLEY RD #STE. 430, DALLAS, Texas 75244",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026161,AYMAN NAFAL
FLYING BISON,TABS2026026160,FLYINS BISON,"4897 HWY 121 #STE. 340, The Colony, TX 75056",Dallas,12/1/2026,12/31/2027,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"3,583 ft 2",SNP PROPERTY INVESTMENT LLC,"1607 SUMMER OAKS DR, ALLEN, Texas 75013",(469) 363-9176,BEAR DESIGN BUILD,"4100 SPRING VALLEY RD #STE. 430, DALLLAS, Texas 75244",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026160,ANIL JUKANTI
Carmine's,TABS2026026136,Belclaire,"5600 SMU Blvd Ste 120, Dallas, TX 75206",Dallas,8/10/2026,11/30/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demo some of existing walls, finishes, bar, and plumbing fixtures.  New walls, new bar, new MEP, new finishes.","3,179 ft 2",CH Realty X-Knightvest MF Dallas Mockingbird Owner LP,"8343 Douglas Ave. Ste. 500, Dallas, Texas 75225",(214) 707-9037,Wallace Johnson Studio,"6500 Greenville Ave., Ste. 650, Dallas, Texas 75206",214-631-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026136,Oliver Steinberg
Equinix DA11 Flex Office,TABS2026026132,Equinix DA11,"1990 N. Stemmons Freeway, Dallas, TX 75207",Dallas,8/17/2026,10/30/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space,"2,900 ft 2",Equinix,"1990 N. Stemmons Freeway, Dallas, Texas 75207",(469) 563-8566,HOK,"717 N. Harwood St., Suite 2850, Dallas, Texas 75201",(214) 231-5837,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026132,Roy Daniel
Avara,TABS2026026110,Hillside Village,"6465 E Mockingbird Ln Ste 341, Dallas, TX 75214",Dallas,8/1/2026,10/31/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demo existing finishes and walls.  New walls, new HVAC and electrical, and new finishes.","2,128 ft 2","Trea Hillside Village Owner, LLC","4675 MacArthur Ct Ste 1100, Newport Beach, California 92660",205-533-0130,Wallace Johnson Studio,"6500 Greenville Ave., Ste. 650, Dallas, Texas 75206",214-631-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026110,Meagan Parry
AT&T Call Center High-Rise,TABS2026026099,Tower at Lakeside,"2221 Lakeside Blvd, Richardson, TX 75082",Dallas,9/1/2026,1/4/2027,"$1,164,800",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation work on level 2 for office function.  ,"23,296 ft 2",Lakeside Commercial LP,"10210 N Central  Expy Ste 300, Dallas, Texas 75231",(972) 989-7710,Corgan,"401 N Houston Street, Dallas, Texas 75202",(214) 977-3386,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026099,Tonya Crear
Samoa beauty aesthetics,TABS2026026093,Building 5,"240 W John Carpenter Fwy, Irving, TX 75233",Dallas,7/30/2026,10/30/2026,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Salon build out build rooms to accommodate owners business needs. New HVAC system, New electrical service. Plumbing for hand sinks and restroom. ","1,613 ft 2",SAVANNAH ONEFOURTEEN,"15660 DALLAS PKWY STE 110, Dallas, Texas 75248",972-248-2147,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026093,Andreina suarez
ADC-HQ,TABS2026026087,3400 Property LLC,"3400 N CENTRAL EXPY, SUITE 470, Richardson, TX 75080",Dallas,8/31/2026,12/31/2026,"$12,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of a corporate workplace. ,"36,128 ft 2",Zeller,"401 North Michigan Avenue Suite 700, Chicago, Illinois 60611",317-580-2427,Corgan,"9 Greenway Plz 3000, Houston, TX, Texas 77008",(832) 652-3640,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026087,Kelsey Guglielmo
Rosestone,TABS2026026043,8080 NCX,"8080 North Central Expressway Suite 1675, Dallas, TX 75206",Dallas,7/24/2026,12/1/2026,"$311,203",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,747 ft 2","8080 NCX Texas, LLC","1270 Soldiers Field Road, Boston, Massachusetts 02135",(617) 779-0419,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026043,
