ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate,URL
61ebe7e9-8fdb-4bf9-9769-74ff1171e2f8,TABS2024026757,VIETI COFFEE,2024-08-31T13:51:59.18,3008,VIETI COFFEE,415,2057,9002,100000.0,900001,2024-12-14T00:00:00,2025-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026757
c6881be2-19e5-49d7-af9b-2f828624002f,TABS2024026737,NorthPark Center Level 1,2024-08-30T15:21:24.077,3008,Starbucks,415,2057,9002,250000.0,900001,2025-01-13T00:00:00,2025-02-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026737
9dc1b370-9c2c-4a71-8a2e-3b6c8c4ac444,TABS2024026727,OrangeTwist- Mockingbird,2024-08-30T13:40:40.55,3008,Mockingbird Station,415,2057,9002,300000.0,900001,2024-10-01T00:00:00,2024-12-06T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026727
1450bf1f-d0d1-4278-a4e4-ecaab5b92a79,TABS2024026719,Accident & Injury Chiropractic,2024-08-30T12:41:00.79,3008,Irishman's Creek Shopping Village 2,269,2057,9002,175000.0,900001,2024-09-16T00:00:00,2024-12-16T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026719
fc577a40-30fc-47e7-a8e1-07678ce34282,TABS2024026700,Parker Prosthodontics,2024-08-30T11:23:55.767,3008,Landry Tower,415,2057,9002,334000.0,900001,2024-09-23T00:00:00,2024-12-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026700
b20973df-dc79-498f-b1ec-9854130661cb,TABS2024026691,Laramie,2024-08-30T10:58:46.8,3008,Travis Walk,415,2057,9002,200992.0,900001,2024-09-03T00:00:00,2024-12-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026691
066d2a37-0fa0-451a-ba83-57a18fc0ab32,TABS2024026690,Nicholos Industrial Park,2024-08-30T10:58:43.19,3008,200 Nicholos Drive,803,2057,9001,875000.0,900001,2024-10-01T00:00:00,2025-02-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026690
e28833dd-e6e9-425e-92e3-003485863cdd,TABS2024026674,Reseat of Alamo Drafthouse Cinema,2024-08-30T10:05:16.52,3008,Music Factory,821,2057,9002,455000.0,900001,2024-09-30T00:00:00,2024-12-23T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026674
d001aaa1-79a5-4631-9a2d-17a7ebc6e2f7,TABS2024026666,Landscape Structures Building 3,2024-08-30T09:14:49.627,3008,Landscape Structures,415,2057,9002,400000.0,900001,2024-11-01T00:00:00,2025-02-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026666
f86e51d6-8247-402d-9d26-9f47378c9b00,TABS2024026659,Dallas ISD | International STEAM School,2024-08-30T00:23:00.093,3008,Dallas ISD | International STEAM School,415,2057,9003,26906470.0,900001,2024-10-01T00:00:00,2026-01-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026659
29469c7d-75d6-43a7-bf03-9039477ed8ba,TABS2024026640,Dallas ISD Career Institue West,2024-08-29T16:34:37.657,3008,Career Institue West,415,2057,9001,73000000.0,900001,2025-03-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026640
6e360d2b-4859-4219-a585-dfa645271156,TABS2024026605,KR DERMATOLOGY,2024-08-29T13:25:29.693,3008,KR DERMATOLOGY,1453,2057,9002,262574.0,900001,2024-09-03T00:00:00,2024-11-11T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026605
75a3505c-0212-4283-9061-f248e2428b63,TABS2024026592,SPEC SUITE 320,2024-08-29T11:16:57.377,3009,Galleria Plaza,415,2057,9002,109050.0,900001,2024-10-01T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026592
1f4beabc-8b58-44b7-a608-8b2f0e5aa633,TABS2024026580,Nongshim America,2024-08-29T10:01:27.35,3008,Nongshim America,269,2057,9002,200000.0,900001,2024-08-30T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026580
3d5c687d-4757-4dfa-abce-e34a8053a66c,TABS2024026574,Impression Hot Pot and Grill,2024-08-29T09:43:23.087,3008,Greenville Terrance LLC,1453,2057,9002,250000.0,900001,2024-09-27T00:00:00,2025-03-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026574
83b02dde-da56-4a24-8d69-a4aab1607efb,TABS2024026565,Crouching Tiger Hidden Dragon,2024-08-29T09:24:12.617,3008,Greenville Terrance LLC,1453,2057,9002,450000.0,900001,2024-09-16T00:00:00,2025-03-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026565
1f91a775-bd59-4c2a-b197-9cfe365e2d3e,TABS2024026541,ADVANCED THERAPY,2024-08-28T17:43:59.427,3009,COTTONWOOD MEDICAL BUILDING,821,2057,9002,114919.0,900001,2024-10-01T00:00:00,2024-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026541
9b63d55d-5574-4804-b376-2f9941608d73,TABS2024026540,ADA Ramp for 1707 Falcon Drive,2024-08-28T17:42:31.847,3009,Falcon Business Park,430,2057,9002,150000.0,900001,2024-09-23T00:00:00,2024-12-02T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026540
325bdf48-8820-47aa-9663-6c8b6456fe40,TABS2024026534,Diesel doctor,2024-08-28T17:04:19.49,3008,Diesel doctor,552,2057,9001,50000.0,900001,2025-08-01T00:00:00,2026-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026534
f3e4aaf1-db9c-41ed-963b-cb5767880dd2,TABS2024026522,ARTSY CAKERY,2024-08-28T15:44:12.503,3008,OLD TOWN ADDITION,368,2057,9002,150000.0,900001,2024-09-09T00:00:00,2024-12-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026522
92f21997-d0d8-45fd-ac33-b7d4841af775,TABS2024026521,AT&T Level 7 - Interior Finish Out,2024-08-28T15:40:54.38,3008,AT&T Level 7 - Interior Finish Out,415,2057,9002,2400000.0,900001,2024-06-13T00:00:00,2025-01-29T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026521
74fe1e0d-a8c7-4d32-8fe9-f0e8f19a6911,TABS2024026511,"""CSP #J068_P1000_1  ORG 068 - Quintanilla MS STEAM Academy - Renovation""",2024-08-28T15:00:39.903,3008,Quintanilla Middle School,415,2057,9002,6900000.0,900001,2025-01-01T00:00:00,2025-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026511
c8e7fe03-5ceb-44ff-ba1d-709f90d38a88,TABS2024026495,"CSP #J283_P1000_1  ORG 283 - ESPARANZA ""HOPE"" Medrano Elementary School - Renovation",2024-08-28T13:54:33.853,3008,Medrano Elementary,415,2057,9002,3700000.0,900001,2025-01-01T00:00:00,2025-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026495
503ba950-04b0-4f68-9844-19e32bc587c8,TABS2024026461,"Johnson Development Associates, Inc.",2024-08-28T11:07:34.487,3008,Energy Square 2,415,2057,9002,160594.0,900001,2024-09-03T00:00:00,2024-11-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026461
dda41921-f4b2-4a04-8303-4f1fdea2eb86,TABS2024026449,Evan Meagher's Office,2024-08-28T09:57:27.117,3008,2236 Vantage St.,415,2057,9002,250000.0,900001,2024-09-01T00:00:00,2025-04-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026449
10c18c2a-0683-4b49-857b-59c523e584ca,TABS2024026445,Dallas Fort Worth - Classroom Renovation,2024-08-28T09:41:16.713,3008,FlightSafety International,821,2057,9002,250000.0,900001,2024-09-30T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026445
f76c7bd6-386f-41f3-a324-538fe0484ed4,TABS2024026444,Mr. Cajun's,2024-08-28T09:38:35.8,3008,Elks Plaza,1131,2057,9002,150000.0,900001,2024-12-02T00:00:00,2025-06-16T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026444
28250d06-5efc-4f85-974e-6049ce00d900,TABS2024026443,Frost Bank - Cedar Hill,2024-08-28T09:36:35.247,3008,Frost Bank - Cedar Hill,281,2057,9002,2000000.0,900001,2024-10-15T00:00:00,2025-01-13T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026443
3adef40f-8186-4b94-95ce-7ae88bf4ab92,TABS2024026441,Shape Interests (392417800),2024-08-28T09:12:24.737,3008,1900 Pearl,415,2057,9002,500000.0,900001,2024-09-15T00:00:00,2025-03-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026441
