project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
UNT – Dallas STEM Building,TABS2024012326,University of North Texas System,"7420 University Hills Blvd, Dallas, TX 75241",Dallas,11/30/2023,4/22/2026,"$78,609,286",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","New construction of a classroom, office, and lab building with associated site and utility work. Scope includes a renovation of 4 exisiting labs in the Founders Hall Building on the campus.","139,186 ft 2",Chad Joyce- University of North Texas System,"1901 Main Street, Dallas, Texas 75241",214-752-5551,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2452,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012326,
Altamoore Drive Extension,TABS2024012306,Altamoore Drive,"Altamoore Drive, Dallas, TX 75134",Dallas,8/1/2024,6/1/2025,"$2,540,600",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Bridge and road construction,"40,000 ft 2",Daryoush Mahjoob,"320 E. Jefferson Blvd., Rm 307, Dallas, Texas 75203",(214) 948-4617,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012306,
Sunglass Hut Macy's,TABS2024012302,Macy's Department Store,"40000 Town East Mall, Mesquite, TX 75150",Dallas,7/22/2024,8/23/2024,"$104,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel to a small portion of the existing Macy's department store for a new Sunglass Hut department.,567 ft 2,Macy's,"145 Progress Place, Springdale, Ohio 45246",(212) 321-0781,PDMS,"2225 E Randol Mill Rd Suite 300, Arlington, Texas 76011",817-701-4819,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012302,Scott Webb
Preston Trail Shopping wall remodel,TABS2024012301,Preston Trail Shopping Center,"6090 Campbell Road suite 120, Dallas, TX 75248",Dallas,3/4/2024,7/4/2024,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demolish and rebuild exterior wall,700 ft 2,Dallas PC Partners LP,"4809 Cole Ave Suite 330, Dallas, Texas 75205",214-393-1833,studioMeyer Architects PC,"408 Exposition Avenue, Dallas, Texas 75226",(214) 315-0578,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012301,
Addison Hills,TABS2024012296,Addison Hills,"1579-1625 S Duncanville Rd., Cedar Hill, TX 75104",Dallas,4/15/2024,5/15/2024,"$550,245",New Construction,"This project is privately funded, on private land for private use.",New Land Development. 246 residential lots.,"57,366 ft 2","Lennar Homes of Texas Land & Construction, LTD.","1707 Market Place, Ste 100, Irving, Texas 75063",(469) 231-4729,"Barraza Consulting Group, LLC","801 East Campbell Rd., Ste. 650, Richardson, Texas 75081",(469) 767-7853,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012296,
Rooftop Courts at Fountain place,TABS2024012295,Fountian place,"1800 Freeman Street, Dallas, TX 75202",Dallas,3/11/2024,6/30/2024,"$871,945",Additions to Existing Building,"This project is privately funded, on private land for private use.","SCOPE INCLUDES ROOFTOP PICKLE BALL COURT DEVELOPMENT AT FOUNTAINPLACE. IT INCLUDES APPROX. 5,407 SF ROOF TOP PICKLEBALL COURTS, OUTDOOR SEATING LOUNGE, AND (1) RESTROOM, AND (1) ACCESSORY STORAGE.","5,407 ft 2","1445 Ross Avenue, LLC.","1445 ross avenue, Suite 5454, Dallas, Texas 75202",(214) 276-0676,Phillips Partnership,"5901 Peachtree Dunwoody Road, Building A Suite 450, Atlanta, Georgia 30328",(770) 670-7428,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012295,
Racetrac #514 Johnson Freeway,TABS2024012277,Racetrac #514 Johnson Freeway,"12250 Greenville Ave, Dallas, TX 75243",Dallas,3/25/2024,9/23/2024,"$145,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor exterior upgrades and improvements to interior equipment,"3,054 ft 2",Caleb Rodgers,"200 Galleria Parkway SE Suite 900, Atlanta, Georgia 30339",(404) 556-0065,GPD Group Professional Corporation,"520 S Main Street Suite 2531, Akron, Ohio 44311",678-781-5069,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012277,
"Sonic - Grand Prairie, TX",TABS2024012275,Sonic,"814 W Main St, Grand Prairie, TX 75050",Dallas,5/1/2024,11/1/2024,"$750,000",New Construction,"This project is privately funded, on private land for private use.","SCOPE OF WORK INCLUDES CONSTRUCTION OF A NEW BUILDING FOR A 1,806 SQ. FT. SPACE.","1,806 ft 2",DL Rogers Corp,"1225 S Main St #300, Grapevine, Texas 76051",(817) 527-7820,Abbot Studios,"471 East Broad Street #1700, Columbus, Ohio 43215",614-484-5188,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012275,
"Building C1, Suite C1-100 Tenant Interior Improvements",TABS2024012271,Toyota Music Factory,"340 W Las Colinas, C1-100, Irving, TX 75039",Dallas,3/25/2024,11/1/2024,"$1,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","3,824sf interior demolition, painting, flooring & drywall work for Mama Tried restaurant relocation to space C1-100","3,824 ft 2",City of Irving,"PO Box 152288, Irving, Texas 75015",(972) 721-2353,"Design & Construction Integration, LLC","1 Information Way, Suite 300, Little Rock, Arkansas 72202",(501) 376-0017,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012271,Kevin Lillis
Trimont,TABS2024012254,Centrum,"3102 Oak Lawn, Suite 650, Dallas, TX 75219",Dallas,3/1/2024,6/28/2024,"$550,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"9,409 ft 2",Cawleys Partners,"16400 North Dallas Parkway, Suite 150, Dallas, Texas 75248",(210) 838-2311,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024012254,
