project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Costco Office and Garage Improvements IIII,TABS2024015567,North Central Plaza I,"12655 N Central Expressway, Dallas, TX 75243",Dallas,4/15/2024,12/31/2024,"$7,730,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvements to 34,442 sf of existing office tower ","34,442 ft 2",Costco Wholesale Inc.,"730 Lake Drive, Issaquah, Washington 98027",(425) 427-7157,MG2 Architecture Corporation,"1101 Second Ave, Ste 100, Seattle, Washington 98101",(206) 962-6599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015567,
Costco Office and Garage Improvements III,TABS2024015566,North Central Plaza I,"12655 N Central Expressway, Dallas, TX 75243",Dallas,4/15/2024,12/31/2024,"$3,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Office/Garage/Site facility/equip maint, upgrades and repairs","230,341 ft 2",Costco Wholesale Inc.,"730 Lake Drive, Issaquah, Washington 98027",(425) 427-7157,MG2 Architecture Corporation,"1101 Second Ave, Ste 100, Seattle, Washington 98101",(206) 962-6599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015566,
Costco Office and Garage Improvements II,TABS2024015563,North Central Plaza I,"12655 N Central Expressway, Dallas, TX 75243",Dallas,4/15/2024,12/31/2024,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Garage maintenance and security upgrades,"193,588 ft 2",Costco Wholesale Inc.,"730 Lake Drive, Issaquah, Washington 78027",(425) 427-7157,MG2 Architecture Corporation,"1101 Second Ave, Ste 100, Seattle, Washington 98101",(206) 962-6599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015563,
Costco Office and Garage Improvements I,TABS2024015560,North Central Plaza I,"12655 N Central Expressway, Dallas, TX 75243",Dallas,4/15/2024,12/31/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Pedestrian path,250 ft 2,Costco Wholesale Inc.,"730 Lake Drive, Issaquah, Washington 98027",(425) 427-7157,MG2 Architecture Corporation,"1101 Second Ave, Ste 100, Seattle, Washington 98101",(206) 962-6599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015560,
Welch Architecture,TABS2024015548,Meadows Building,"5649 Milton Street, Suite 705, Dallas, TX 75206",Dallas,4/8/2024,6/14/2024,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,101 SF of tenant improvement.","1,101 ft 2","US Energy Square, LLC","6688 N Central Expressway, Suite 350, Dallas, Texas 75206",(312) 795-1800,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015548,
Evelyn Steakhouse,TABS2024015521,Evelyn,"1201 Turtle Creek Blvd, Dallas, TX 75207",Dallas,4/30/2024,11/15/2024,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Commercial Remodel - Interior finish-out of an existing tenant space for a restaurant concept,"9,244 ft 2",QIP 1201 Turtle Creek Owner LP,"5701 Belmont Ave, Dallas, Texas 75206",(469) 250-2407,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015521,Reach Hospitality Group
Berkshire Residential Investments,TABS2024015510,The QUad,"2699 Howell Street Suite 250, Dallas, TX 75204",Dallas,4/15/2024,9/15/2024,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish out of existing space,"5,368 ft 2","SRPF B/Quadrangle Property, LLC","2001 Ross Avenue Suite 400, Dallas, Texas 75201",(214) 202-7550,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 571-6762,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015510,
Matheson Tri Gas (10th Floor),TABS2024015501,Tower 909,"909 Lake Carolyn Pkwy Suite 1000, Irving, TX 75039",Dallas,4/15/2024,7/15/2024,"$770,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"15,577 ft 2","Prime US-Tower at Lake Carolyn, LLC","800 Newport Center Drive Suite 700, Newport Beach, California 92660",(949) 417-6545,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015501,
Speculative Suite 1100,TABS2024015474,Signature Exchange (North),"14785 Preston Road, Suite 1100, Dallas, TX 75254",Dallas,4/15/2024,8/31/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,622 ft 2","Signature Exchange Property Owner, LLC","350 Park Ave, 15th Floor, New York, New York 10022",2-126-160-1550,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015474,
Speculative Suite 470,TABS2024015471,Signature Exchange (North),"14785 Preston Road, Suite 470, Dallas, TX 75254",Dallas,4/15/2024,8/31/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"5,822 ft 2","Sinature Exchange Property Owner, LLC","350 Park Ave, 15th Floor, New York, New York 10022",(212) 616-1550,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015471,
