project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Stillwater HQ,TABS2024020909,Office Building with Garage,"4145 Travis Street, Dallas, TX 75204",Dallas,10/3/2024,5/26/2026,"$30,952,006",New Construction,"This project is privately funded, on private land for private use.","Multi-tenant core and shell office building with 4 floors of office tenant spaces from level 02-05. Also includes parking garage at level B2,B1 and 01. site is 0.9139 acres.","143,921 ft 2",Pacific Elm Properties,"1601 Elm Street, Suite 3110, Dallas, Texas 75201",2-142-302-0060,The Beck Group,"1601 Elm Street Suite 2800, Dallas, Texas 75201",(214) 303-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020909,
Old Parkland East Campus Theatre Interiors,TABS2024020904,Old Parkland East Campus Theatre,"4024 Maple Ave., Dallas, TX 75219",Dallas,7/8/2024,6/16/2025,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.",First time interior finish out of venue for speaking engagements that is a tenant amenity for the Old Parkland Campus,"2,085 ft 2",Old Parkland East LLP,"3819 Maple Ave., Dallas, Texas 75219",(214) 661-8000,The Beck Group,"1601 Elm St. Suite 2800, Dallas, Texas 75201",(214) 303-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020904,
Skorburg Expansion,TABS2024020897,Veritex Bank,"8214 Westchester Dr. Suite 530, Dallas, TX 75225",Dallas,6/14/2024,12/14/2024,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",non-structural interior finish-out in an existing multi-story building.,"1,929 ft 2",HPI,"8214 Westchester Dr Suite 960, Dallas, Texas 75225",(214) 476-2802,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020897,
Residence Inn at Carrollton,TABS2024020892,Residence Inn by Marriot,"East Trinity Mills Rd and Raiford Rd., Carrollton, TX 75007",Dallas,9/13/2024,3/13/2026,"$14,000,000",New Construction,"This project is privately funded, on private land for private use.","6 STORY COLD FORMED STEEL FRAMED HOTEL WITH A GATEHOUSE, MEETING ROOM, OFFICES, LAUNDRY, BREAKFAST AREA, FITNESS CENTER, AND INDOOR POOL.","88,700 ft 2","Lowen Hospitality Managment, LLC.","1900 Enchanted Way, Suite 200, Grapevine, Texas 76051",(214) 596-1500,Type Six Design & Development Services,"920 S. Main St., Ste. 150, Grapevine, Texas 76051",817.291.0980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020892,
Wingstop Test Kitchen,TABS2024020878,One West Village,"2801 N. Central Expy, #130, Dallas, TX 75204",Dallas,7/15/2024,10/31/2024,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Test Kitchen space on first floor retail suite. Exterior access. 2 kitchens. BOH area, flex meeting space, single user restrooms, and entry","3,485 ft 2","Tower Partners, LP","3899 Maple Ave, #300, Dallas, Texas 75219",(214) 740-7641,Corgan,"401 N. Houston St., Dallas, Texas 75202",214-757-1757,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020878,Donnie Upshaw
Peak Place,TABS2024020856,Peak Place,"4300 Liscannor Drive, Dallas, TX 75204",Dallas,7/1/2024,7/1/2025,"$3,046,320",New Construction,"This project is privately funded, on private land for private use.","New construction of an 8-unit, multifamily project with attached and detached unit of 3-levels each.","16,924 ft 2",David Lloyd,"5675 Miramar Drive, Frisco, Texas 75034",(972) 849-5691,FAR + DANG,"4414 Buena Vista Street #18, Dallas, Texas 75205",(214) 676-5672,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020856,
West Virginia Apartments,TABS2024020843,West Virginia Apartments,"8004 W Virginia Drive, Dallas, TX 75237",Dallas,9/3/2024,9/5/2025,"$4,200,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","The proposed scope of work is comprised of a Level 1 Alteration as defined by the IEBC in the existing dwelling units, and at the leasing office, accessible upgrades will be made.","211,082 ft 2",Brad Fisher,"300 S. Grand Avenue 2nd Floor, Los Angeles, California 90071",(636) 515-0382,Benton Design Group,"1520 S. 5th Street Suite 304, Saint Charles, Missouri 63303",(636) 515-0382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020843,
Paul Hastings,TABS2024020825,Trammell Crow Building,"2001 Ross Avenue, Dallas, TX 75201",Dallas,7/1/2024,10/31/2024,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of existing B occupancy office space on Lvl 27.  All building core elements to remain.  Tenant improvement work entails new non-bearing partitions, millwork, ceiling/lighting, doors/frames, power/communication and new finishes","11,808 ft 2",CRESCENT ROSS AVE INVESTORS LP,"2001 Ross Avenue, Dallas, Texas 75201",(214) 863-4142,Gensler,"5005 Greenville Avenue, Dallas, Texas 75202",(214) 273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020825,Felicia Lynn Holley
RJW Tenant Improvements,TABS2024020799,Mesquite Airport Logistics Center -  Building 5,"1755 Airport Blvd #100, Mesquite, TX 75181",Dallas,7/1/2024,11/1/2024,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.",New Tennant improvements of an existing office as well as a new shipping and receiving office. Warehouse improvements included dock packages. ,"649,398 ft 2",RJW Warehouse LLC,"14908 S Gougar Rd, Lockport, Illinois 60491",214-517-9656,"RGA Architects, Inc.","301 S Oak St, Roanoke, Texas 76262",817-430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020799,
H&D Distributors Warehouse,TABS2024020795,H&D Distributors Warehouse,"1505 North Westridge Circle, Irving, TX 75038",Dallas,7/15/2024,6/2/2025,"$11,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction of single story office and warehouse,"101,668 ft 2","DTC Real Estate Holdings, LLC","1373 Round Table Drive, Dallas, Texas 75247",(214) 351-1251,"James E. Langford, Architects and Planners, L.L.C.","3001 Bookhout Street, Dallas, Texas 75201",(214) 862-6210,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020795,
