ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate,URL
599fc50f-d6f7-4e41-a209-4c1e9ec42164,TABS2024015567,Costco Office and Garage Improvements IIII,2024-04-05T15:09:52.267,3008,North Central Plaza I,415,2057,9002,7730000.0,900001,2024-04-15T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015567
1f3c6a87-0a91-4e1f-b544-e3a68cf036d8,TABS2024015566,Costco Office and Garage Improvements III,2024-04-05T14:59:44.03,3008,North Central Plaza I,415,2057,9002,3600000.0,900001,2024-04-15T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015566
515295bf-b8f2-4681-b631-bca7994f125f,TABS2024015563,Costco Office and Garage Improvements II,2024-04-05T14:45:54.73,3008,North Central Plaza I,415,2057,9002,1500000.0,900001,2024-04-15T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015563
0d38457a-437e-4c8e-a755-ceb3d5c2c29f,TABS2024015560,Costco Office and Garage Improvements I,2024-04-05T14:31:56.37,3008,North Central Plaza I,415,2057,9002,80000.0,900001,2024-04-15T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015560
a94f01ec-eacb-4ca2-aadc-2472191d71ef,TABS2024015548,Welch Architecture,2024-04-05T12:47:42.53,3008,Meadows Building,415,2057,9002,115000.0,900001,2024-04-08T00:00:00,2024-06-14T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015548
6304c907-6610-41bd-b5d6-4f6400763092,TABS2024015521,Evelyn Steakhouse,2024-04-05T09:37:27.07,3008,Evelyn,415,2057,9002,2000000.0,900001,2024-04-30T00:00:00,2024-11-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015521
b4492828-d1e6-4cd9-9101-a57aa7569db3,TABS2024015510,Berkshire Residential Investments,2024-04-05T06:59:06.16,3008,The QUad,415,2057,9002,900000.0,900001,2024-04-15T00:00:00,2024-09-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015510
dcc2b40d-c210-495f-a2a9-7f8668365967,TABS2024015501,Matheson Tri Gas (10th Floor),2024-04-04T17:29:28.703,3008,Tower 909,821,2057,9002,770000.0,900001,2024-04-15T00:00:00,2024-07-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015501
04d881a1-11d7-4d5a-91ed-0afdeda28dcc,TABS2024015474,Speculative Suite 1100,2024-04-04T15:07:00.373,3008,Signature Exchange (North),415,2057,9002,250000.0,900001,2024-04-15T00:00:00,2024-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015474
e731b86a-1aea-46e5-b4dc-8409e25e904a,TABS2024015471,Speculative Suite 470,2024-04-04T14:58:50.077,3008,Signature Exchange (North),415,2057,9002,400000.0,900001,2024-04-15T00:00:00,2024-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015471
7d66d537-de1b-41bb-89e9-f08439fcacd5,TABS2024015469,Speculative Suite 450,2024-04-04T14:45:38.573,3008,Signature Exchange (North),415,2057,9002,450000.0,900001,2024-04-15T00:00:00,2024-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015469
03d4ceee-e655-4711-a007-dc2ce625310a,TABS2024015467,722003 - ND8.225 Tissue Culture Renovation,2024-04-04T14:19:14.993,3008,Simmons Biomedical Research Building,415,2057,9002,405000.0,900001,2024-06-04T00:00:00,2026-06-18T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015467
b505ed74-515d-48ac-a783-a891130d720e,TABS2024015445,ORG197 Bishop Arts STEAM Academy,2024-04-04T12:09:31.757,3008,ORG197 Bishop Arts STEAM Academy,415,2057,9002,776928.0,900001,2024-11-01T00:00:00,2025-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015445
1f736723-2685-4a60-b25e-028b2b33bacd,TABS2024015425,Collins Road Streetscape Improvements,2024-04-04T10:55:04.547,3008,N/A,1688,2057,9002,1500000.0,900001,2024-05-01T00:00:00,2024-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015425
cf48729f-dd34-4d13-8a37-b152db40dd41,TABS2024015422,State Bar of Texas,2024-04-04T10:44:39.747,3008,4201 Spring Valley,569,2057,9002,441123.0,900001,2024-05-01T00:00:00,2024-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015422
e48548d7-6928-4967-be66-45cda0acdf63,TABS2024015414,228 Crypt Garden Mausoleum,2024-04-04T09:56:48.65,3008,Laurel Land Memorial Park,415,2057,9001,574284.0,900001,2024-03-01T00:00:00,2024-09-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015414
7f3cef64-7b55-48cf-b105-08f43cc5c8f2,TABS2024015412,"III Forks, Addison",2024-04-04T09:53:01.727,3008,III Forks,415,2057,9002,12000000.0,900001,2024-05-30T00:00:00,2024-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015412
