project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Roadway Improvements for Belt Line Road,TABS2026000428,West Belt Line Road,"1355 W Belt Line Rd 558 W Belt Line Rd, Lancaster, TX 75146",Dallas,11/1/2025,5/1/2027,"$11,600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Roadway Widening including drainage, sanitary sewer, and water.  Improvements include bridge repair, sidewalks and ramps, shared-use path trail and ramps, landscaping, lighting, and relocation of one traffic signal pole.","600,000 ft 2",City of Lancaster,"211 N Henry St, Lancaster, Texas 75146",(972) 218-2326,"Bartlett & West, Inc","4500 Mercantile Plaza Dr Suite #230, Fort Worth TX 76137, Texas 76137",(817) 840-1575,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000428,
K2 High Voltage Lab Expansion,TABS2026000421,"Texas Instruments, South Campus, Wing K2","12500 TI Blvd., Dallas, TX 75243",Dallas,9/1/2025,12/31/2025,"$604,112",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel 2,100 SF lab space, Add sheet rock headers, electrical panel/EPO buttons, modify existing storefront, electrical, CDA, fire protection. Add/relocate tech benches, Remove/rework modular storage rooms.  ","2,100 ft 2","Texas Instruments, Inc.","12500 TI Blvd., Dallas, Texas 75243",214-882-4595,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000421,
Speed Queen Garland,TABS2026000417,Northstar Plaza,"1861 N Garland Avenue, Suite 103, Garland, TX 75040",Dallas,12/8/2025,8/3/2026,"$415,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation for a laundromat,"4,880 ft 2",Barry Lovalvo,"1861 N Garland Avenue, Suite 103, Garland, Texas 75040",(713) 823-7925,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000417,
Spec Suite #156,TABS2026000407,2055 Luna Rd.,"2055 Luna Rd. Suite #156, Carrollton, TX 75006",Dallas,9/5/2025,12/31/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing shell building, 41,909 sq ft","41,909 ft 2","Columbia of Texas Industrial, L.P.","120 N LaSalle St. Ste 2900, Chicago, Illinois 60602",(312) 345-8785,O'Brien Architectects,"1722 Routh Street Suite 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000407,
Global Fulfillment - Hutchins,TABS2026000384,Dowdy Ferry Industrial,"1220 Dowdy Ferry Road, Hutchins, TX 75141",Dallas,10/6/2025,5/5/2026,"$18,000,000",New Construction,"This project is privately funded, on private land for private use.",This is a light industrial warehouse/office building being constructed from the ground up.,"403,879 ft 2",Hult Lundsford Coommercial,"5950 Berkshire Lane Suite 900, Dallas, Texas 75225",(972) 265-0134,RGA Architects,"301 S Oak St 100, Roanoke, Texas 76262",(214) 584-6539,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000384,
Delta IT Closet,TABS2026000366,Delta Airlines Cargo Building,"2417 N. Support Rd, Dallas, TX 75216",Dallas,9/30/2025,12/5/2025,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel and existing room for IT office uses and related telecom improvements.,"1,000 ft 2",Dallas Fort Worth International Airport,"3003 South Service Road, DFW Airport, Texas 75261",682-554-2166,Bensaer LLC,"10501 Lone Pine Ln, Fort Worth, Texas 76108",(817) 917-7370,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000366,Clifton Black
ProDoor Ofc Expan,TABS2026000362,10401 W. Miller Rd.,"10401 W. Miller Rd Suite 400, Dallas, TX 75238",Dallas,9/26/2025,12/31/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Office Expansion into Warehouse,357 ft 2,LINK Logistics,"13727 Noel Rd. Suite 1050, Dallas, Texas 75240",833-354-0003,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000362,
Kroger DAL-557 New Fuel Center,TABS2026000326,Kroger DAL-557 New Fuel Center,"6850 N. Shiloh Rd., Garland, TX 75044",Dallas,1/26/2026,7/1/2026,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",Building a new 5-in-line multi-product dispenser fuel center with 209 SF kiosk. Installing UST on-site for fuel sales,209 ft 2,US Regency Shiloh Springs LLC,"8080 North Central Expressway, Suite 1650, Dallas, Texas 75206",(281) 254-2220,CEI Engineering Associates,"710 W Pinedale Ave, Fresco, California 93711",(559) 300-2968,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000326,Richard Binkley
Foundry,TABS2026000303,The Pyramids at Park Lane - North Tower,"9201 North Central Expressway Suite 360, Dallas, TX 75231",Dallas,9/8/2025,12/1/2025,"$589,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation,"5,000 ft 2","BSF1 Pyramids Opoc, LLC","4849 Greenville Avenue Suite 1270, Dallas, Texas 75206",(817) 881-5807,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000303,
America's Best Contacts & Eyeglasses,TABS2026000291,America's Best Contacts & Eyeglasses,"1230 E. Beltline Road, Richardson, TX 75081",Dallas,12/1/2025,2/2/2026,"$328,439",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement,"3,866 ft 2",James Siedel,"1230 E. Beltline Ste D, Richardson, Texas 75081",(903) 262-4773,Lawrence Group,"319 N. 4th St, St. Louis, Missouri 63102",(314) 231-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000291,Kim Jolly
