project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
McKeever Companies Grocer,TABS2026022215,Speciality Grocer,"9000 North City Dr. (SEC N Tarrant Pkwy & N City), Fort Worth, TX 76177",Tarrant,8/1/2026,4/1/2027,"$1,600,000",New Construction,"This project is privately funded, on private land for private use.","One story mercantile shell building  - 12,500 SF ","12,500 ft 2","NTP35, LP","P.O. Box 628, Fort Worth, Texas 76101",(817) 236-6100,O'Brien Architects,"1722 Routh St., Suite #122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022215,
Weir Minerals,TABS2026022178,777 Main,"777 Main Street, Suite 1600, Fort Worth, TX 76102",Tarrant,6/15/2026,10/30/2026,"$3,800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New full floor corporate office tenant finish out of 16th floor.,"20,771 ft 2","F7 SSSM,  LLC","3455 Peachtree Road, NE, Suite 300 420, Atlanta, Georgia 30326",(404) 364-8091,BHA Studio,"3141 Hood Street, Dallas, TX, USA 420, Dallas, Texas 75219",(214) 697-0761,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022178,Phil Carey
"New Era Companies, LLC",TABS2026022165,Era Companie,"1308 Glade Road, Colleyville, TX 76034",Tarrant,6/15/2026,9/15/2026,"$302,776",Renovation/Alteration,"This project is privately funded, on private land for private use.",Partial remodel of an existing office space for a new office tenant ,"4,002 ft 2","NEC 1308, LP","801 Hanover Dr Suite 650, Grapevine, Texas 76051",469-283-1901,Staci Renfro,"577 Lake Forest Drive, Copplell, Texas 75019",(214) 995-3212,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022165,
Club Car Wash - Blue Mound,TABS2026022134,Club Car Wash,"10365 E. Blue Mound Rd., Fort Worth, TX 76131",Tarrant,8/17/2026,11/16/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",Ground up construction of an automated tunnel car wash with vacuum stalls. ,"4,385 ft 2",Roland Bartels,"1591 E. Prathersville Rd., Columbia, Missouri 65202",(573) 489-8536,FINKLE + WILLIAMS Architecture,"8787 Renner Blvd., Suite 100, Lenexa, Kansas 66219",913-498-1550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022134,
Bowie hills,TABS2026022112,6521 Camp Bowie,"6521 Camp Bowie, Fort Worth, TX 76116",Tarrant,8/12/2026,12/4/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Proposed site renovation of 6521 Camp Bowie Boulevard; and exterior and interior improvements to the existing structure located at 6521 Camp Bowie Boulevard. Finish out and Certificate of Occupancy of 6521 Camp Bowie.,"3,500 ft 2","6500 Camp Bowie, LLC","4316 Ridgehaven Court, Fort Worth, Texas 76116",817.243.7747,m3 studio,"3613 Washburn Avenue, Forth Worth, Texas 76107, Fort Worth, Texas 76107",817.733.3513,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022112,
Balfour Flats Multifamily,TABS2026022106,Balfour Flats,"700 E South Street, Arlington, TX 76010",Tarrant,7/15/2026,9/15/2026,"$11,250,000",New Construction,"This project is privately funded, on private land for private use.","99 Unit multifamily building. 3 Story walk up. 92,631 Gross SF building.","92,631 ft 2",Balfour Flats Venture LP,"8235 Douglas Ave Suite 620, Dallas, Texas 75225",903.278.7923,Parscale Group,"1317 Botham Jean Blvd, Dallas, Texas 75215",513.609.8792,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022106,
TCCD Pool Storage,TABS2026022102,TCC Southeast Gym,"6501 New York Avenue, Arlington, TX 76018",Tarrant,7/1/2026,2/1/2027,"$500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Structural repairs to an existing facility, totaling approximately 500sf of impacted floor area",500 ft 2,Tarrant County College,"5301 Campus Drive, Fort Worth, Texas 76110",(817) 515-9035,Method Architecture,"2921 E. 17th St,Unit B, Suite 200, Austin, Texas 78702",(512) 478-0970,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022102,
GREAT SOUTHWESTERN CONSTRUCTION,TABS2026022035,777MAIN,"777 MAIN STREET, Fort Worth, TX 76102",Tarrant,7/8/2026,9/30/2026,"$575,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATE EXISTING VACANCY TO ACCOMMODATE TENANT'S PROGRAM,"6,721 ft 2","F7 SSSM, LLC","3455 PEACHTREE RD NE STE 700, ATLANTA, Georgia 30326",(817) 321-1100,Jacobs engineering,"777 MAIN STREET STE B101, FORT WORTH, Texas 76102",(417) 770-4458,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022035,
Fort Worth Fire Station Community Center,TABS2026022008,Fort Worth Fire Station Community Center,"1601 Lipscomb Street, Fort Worth, TX 76102",Tarrant,10/1/2026,1/1/2028,"$16,400,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Scope of work includes new approx 18,393 SF addition and sitework including new parking, sidewalks and playground.","21,793 ft 2",City of Fort Worth,"100 Fort Worth Trail, Fort Worth, Texas 76102",(817) 392-7836,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022008,
DDF6 - Tenant Improvements,TABS2026021976,DDF6 Delivery Station,"10001 south freeway, Fort Worth, TX 76140",Tarrant,8/3/2026,3/31/2027,"$3,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor site improvements with additional walkways throughout tenant parking areas and power upgrades within building to support new MHE conveyance system for the warehouse portion. No changes to the office. ,"219,000 ft 2","1.	RLIF N BEACH SPE, LLC","1209 Orange St, Wilmington, Delaware 19801",(281) 443-4960,"Atlantic-AE, LLC","1415 Pro Shop Ct. Pro Shop Ct., Davenport, Florida 33896",(689) 240-3550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021976,Teddy Mulamba
