project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Lambert Home Headquarters,TABS2024019383,Lambert Home Headquarters,"1710 N White Chapel Blvd, Southlake, TX 76092",Tarrant,8/1/2024,8/1/2025,"$3,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New 2-story retail building with retail, office and cafe. ","12,180 ft 2",Katie Lambert,"2787 E Southlake Blvd Suite 105, Southlake, Texas 76092",(817) 251-0303,Architecture Underground Inc.,"6406 Redstone Drive, Arlington, Texas 76001",(817) 965-0763,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019383,
Temporary Aerosnow Trailer Relocation,TABS2024019380,DFW Airport Aerosnow,"3215 S. 22nd Ave., Dallas, TX 75261",Tarrant,6/1/2024,7/31/2024,"$493,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing portable trailer to be relocated from one site to the other. ,840 ft 2,DFW International Airport,"DFW International Airport P.O. Box 619428, DFW Airport, Texas 75261",(405) 833 8705,Corgan Associates,"401 N Houston, Dallas, Texas 75202",(214) 757-1674,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019380,Matthew Fenstermaker
Crowley High School Replacement,TABS2024019378,Crowley High School Replacement,"512 Peach St, Crowley, TX 76036",Tarrant,6/17/2024,8/12/2024,"$50,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","renovate existing classroom portables, remove existing accessible ramps and construct new accessibly ramps to portables, renovate toilets for accessibility, renovate parking spaces to provide accessible parking spaces","2,000 ft 2",Crowley ISD,"10400 N Crowley Rd, Crowley, Texas 76036",817-297-5800,VLK Architects Inc,"1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019378,
Eugene McCray Community Center Sidewalk Replacement,TABS2024019375,Eugene McCray Community Center,"4932 Wilbarger St., Fort Worth, TX 76119",Tarrant,2/26/2024,6/24/2024,"$150,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Proposed sidewalk replacement with structural sidewalk, concrete curb ramp, and concrete flume.","1,250 ft 2",City of Fort Worth,"200 Texas St, Fort Worth, Texas 76102",(817) 392-8274,"Baird, Hampton & Brown","949 Hilltop Dr, Weatherford, Texas 76086",817-596-7575,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019375,
Timber Hill Haslet truck Wash,TABS2024019358,Mainfreight Truck Terminal,"112 Harmon Rd, Haslet, TX 76177",Tarrant,8/1/2024,10/1/2024,"$800,000",New Construction,"This project is privately funded, on private land for private use.","2,700 SF Truck Wash","2,700 ft 2",Timber Hill,"8770 W. Bryn Mawr, Suite 1350 apartment 159, Chicago, Illinois 60631",(630) 743-3334,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019358,
Pavement Maintenance Plan- 1125 Mineral Springs Rd,TABS2024019338,IAL Arlington,"1125 Mineral Springs Rd, Arlington, TX 76001",Tarrant,7/1/2024,8/1/2024,"$165,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Purpose of project is maintenance of a ~46,000 sf storage yard by removing and replacing flexbase pavement. The yard is used to store vehicles and is only accessible by employees. ","46,000 ft 2","Blackwing Investments, LLC","110 Office Park Lane, Saint Simons Island, Georgia 3152",770-653-4154,The Dimension Group,"10755 Sandhill Rd, Dallas, TX, Dallas, Texas 7523",214-600-1152,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019338,"Internation Auto Logistics, LLC (Rich McGerald)"
Rosebud Steakhouse - District 114,TABS2024019330,District 114 - Kimball Office II,"2102 E. State Hwy 114, Suite 119, Southlake, TX 76092",Tarrant,6/10/2024,10/10/2024,"$948,750",New Construction,"This project is privately funded, on private land for private use.",First time interior build-out within empty building shell space located on first floor. Tenant space is a fine dining restaurant / bar with outdoor seating within existing covered patio area.,"6,325 ft 2",Angelo Eliades,"2102 E. Hwy 114, Suite 119, Southlake, Texas 76092",(312) 933-3689,Theodore W. Rohn Architect,"13177 Rhode Street, Cedar Lake, Indiana 46303",(708) 906-4670,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019330,
Superior Healthcare Services,TABS2024019315,Bonds Ranch Building One-South Shell,"512 W. Bonds Ranch, Fort Worth, TX 76131",Tarrant,6/17/2024,3/17/2025,"$902,430",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish Out,"4,878 ft 2",Office Equity Solutions,"365 Miron, Suite A, Southlake, Texas 76092",(817) 416-3981,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019315,
SEROTONIN,TABS2024019306,SEROTONIN,"917 MATLOCK, Mansfield, TX 76063",Tarrant,6/25/2024,12/30/2025,"$2,111,738",New Construction,"This project is privately funded, on private land for private use.","NEW OFFICE AND SHELL SPACE - 3,692+ - SQ FT OFFICE / 7,229+ - SQ FT TOTAL","7,229 ft 2","971 MATLOCK , LLC","8909 LADERA COURT, BEDFORD, Texas 76126",(412) 473-0484,NATIONWIDE CONSTRUCTION,"721 S 5th AVE, MANSFIELD, Texas 76063",817-473-0484,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019306,
Texas Star,TABS2024019303,Texas Star,"11413 Mosier Valley Road, Fort Worth, TX 76040",Tarrant,12/2/2024,6/5/2026,"$700,000",New Construction,"This project is privately funded, on private land for private use.",Apartments for Rent,"9,975 ft 2","Stonehawk Capital Partners, LLC","4550 Travis Street Suite 565, Dallas, Texas 75205",(714) 679-2919,"Cross Architects, PLLC","879 Junction Drive, Allen, Texas 75013",(469) 393-1120,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024019303,
