project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
CBOCS 242 - ADA Parking Area Maintenance,TABS2025019190,Cracker Barrel Old Country Store,"1251 N Watson Rd., Arlington, TX 76006",Tarrant,6/16/2025,6/16/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","asphalt resurfacing, striping, sidewalk/curb repair, accessible parking sign replacement","8,000 ft 2",Cracker Barrel Old Country Store,"Hartmann Dr., Lebanon, Tennessee 37087",(304) 610-4010,"CESO, Inc.","2800 Corporate Exchange Dr. Suite 400, Columbus, Ohio 43231",(614) 794-7080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019190,
Kellers Grace of Dance,TABS2025019183,Kellers Grace of Dance,"11519 Alta Vista Dr., Fort Worth, TX 76244",Tarrant,6/15/2025,1/1/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.",New Construction. Dance studio,"7,232 ft 2",Cori Brown,"9560 Sinclair Street, Fort Worth, Texas 76244",(214) 908-5881,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019183,
BOOT BARN,TABS2025019156,Lake Worth Towne Crossing,"6592 LAKE WORTH BLVD, Lake Worth, TX 76135",Tarrant,6/16/2025,9/16/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT INTERIOR ALTERATION TO INCLUDE NEW WALLS FINISHES FIXTURES AND PAINT,"14,630 ft 2","KRG Lake Worth Towne Crossing, LLC","30 S Meridian Street, Ste 1100, Indianapolis,, Indiana 46201",312-219-2527,ARCVISION,"1950 Craig Rd. Ste 300, St Louis, Missouri 63146",(336) 830-1111,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019156,SETH HENSON
DFW LAKES PIP FITNESS CENTER RESTROOM,TABS2025019135,HILTON DFW LAKES EXECUTIVE CONFERENCE CENTER,"1800 HWY 26 EAST, Grapevine, TX 76051",Tarrant,5/26/2025,6/25/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATION OF FITNESS CENTER RESTROOMS ,"3,162 ft 2",DFW LAKES HOTEL OPCO LLC,"1145 EUGENIA PLACE #STE. 200, CARPIONTERIA, California 93013",(805) 679-6314,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019135,
Fielder Road Modular Site,TABS2025019104,Child Care Associates,"1620 W Sanford St, Arlington, TX 76102",Tarrant,5/15/2025,2/6/2026,"$2,900,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",new construction,"41,987 ft 2",Child Care Associates,"1620 W Sanford St #500, Arlington, Texas 76102",817-838.0055,Huckabee,"801 Cherry St. #500, Fort Worth, Texas 76102",800-687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019104,
Batteries Plus,TABS2025019095,Shops at Vinyard Village,"2720 SH-121, Euless, TX 76039",Tarrant,6/30/2025,8/22/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement of a vacant tenant space for a Batteries Plus retail store,"1,594 ft 2","2720 sh 121, lp","12300 Park Central Dr Suite 1100, Dallas, Texas 75251",(972) 720-9300,Ports Architects,"8472 Vera Drive, Broadview Heights, Ohio 44147",1-440-526-6978,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019095,
OFFICE SUITE 107,TABS2025019089,3600 MILLER AVE,"3600 MILLER AVE. SUITE 107, Fort Worth, TX 75025",Tarrant,6/18/2025,8/20/2025,"$60,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"1,026 ft 2",RAVI BONTHU,"7279 MARQUIS LN, IRVING, Texas 75063",214-918-9942,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019089,
OFFICE SUITE 106,TABS2025019087,3600 MILLER AVE,"3600 MILLER AVE. SUITE 106, FORT WORTH, TX, Fort Worth, TX 76119",Tarrant,6/18/2025,8/20/2025,"$60,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"1,026 ft 2",RAVI BONTHU,"7279 MARQUIS LN, IRVING, Texas 75063",214-918-9942,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019087,
OFFICE SUITE 105,TABS2025019086,3600 MILLER AVE,"3600 MILLER AVE. SUITE 105, FORT WORTH, TX, Fort Worth, TX 76119",Tarrant,6/18/2025,8/20/2025,"$60,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"1,026 ft 2",RAVI BONTHU,"7279 MARQUIS LN, IRVING, Texas 75063",214-918-9942,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019086,
CONVENIENCE STORE,TABS2025019084,3600 MILLER AVE,"3600 MILLER AVE. SUITE 107, Fort Worth, TX 76119",Tarrant,6/18/2025,8/13/2025,"$150,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"3,500 ft 2",RAVI BONTHU,"7279 MARQUIS LN., IRVING, Texas 75063",214-918-9942,IXDESIGN STUDIO,"PLANO, Plano, Texas 75025",(573) 529-0127,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019084,
LIQUOR STORE,TABS2025019083,3600 MILLER AVE,"3600 MILLER AVE. SUITE 104, FORT WORTH, TX 76119, Fort Worth, TX 75025",Tarrant,6/17/2025,8/11/2025,"$150,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"2,000 ft 2",RAVI BONTHU,"7279 MARQUIS LN., IRVING, Texas 75063",214-918-9942,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019083,
Hindu Temple - Steeple Addition,TABS2025019073,Hindu Temple of Greater Fort Worth,"3000 Longvue Ave, Fort Worth, TX 76108, Fort Worth, TX 76108",Tarrant,6/1/2025,12/31/2025,"$200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Adding steeples on the roof.,100 ft 2,Hindu Temple of Greater Fort Worth,"3000 Longvue Avenue, Fort Worth, TX 76108, Fort Worth, Texas 76108",(817) 965-2500,Rashmi C Incorporated,"4117 Old Pleasant Ridge RoadArlington, Texas 76018, Arlinton, Texas 76018",(817) 891-7918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019073,
AAMCC,TABS2025019066,African American Museum and Cultural Center,"3100 E Rosedale ST. Fort Worth, TX 76105, Fort Worth, TX 76105",Tarrant,6/2/2025,8/30/2025,"$800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Demolition and new construction of interior partitions. New plumbing and restrooms. Reconfiguration of HVAC and electrical. Renovation work will be an interior space of 5,780 sf. New exterior paint and new accessible entrance.","5,780 ft 2",AAMCC,"3100 E Rosedale St., Fort Worth, Texas 76105",504-717-5547,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019066,
USG Dallas Plant,TABS2025019054,USG Dallas Plant,"255 Regal Row, Dallas, TX 75247",Tarrant,6/16/2025,12/15/2026,"$1,879,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior renovation,"3,996 ft 2",USG,"255 Regal Row, Dallas, Texas 75247",(214) 424-2599,"mccathren architects, llc","25 green bay circle, abilene, Texas 79602",(325) 669-2584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019054,
DUMONT CREAMERY AND CAFE,TABS2025019044,SOUTHLAKE CORNERS,"100 KIMBALL AVE #STE. 103, Southlake, TX 76092",Tarrant,6/24/2025,8/8/2025,"$195,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"1,808 ft 2",KITE REALTY GROUP,"2285 GRAND AVE #STE. 210, SOUTHLAKE, Texas 76092",(682) 332-7784,CORINTHIAN DESIGN ASSOCIATES LLC,"10420 AMBERGATE LN, FRISCO, Texas 75035",(214) 223-4501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019044,SRILEKHA KAIRAMKONDA
