project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Pleasantview Baptist Church Family Life Center,TABS2024015032,Pleasantview Baptist Church Family Life Center,"4404 Pleasantview Drive, Arlington, TX 76017",Tarrant,4/15/2024,10/15/2025,"$7,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a Worship Area, Gym, Warming Kitchen, Theater & Classrooms","28,138 ft 2",Pleasantview Baptist Church,"4400 Pleasantview Drive, Arlington, Texas 76017",(682) 276-5034,Duane Meyers Architect,"560 PR 2422, Uncertain, Texas 75661",(903) 399-2500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015032,
Cold Stone & Planet Smoothie Arlington,TABS2024015029,Legacy at Viridian,"4010 N> Collisn St. Ste 100, Arlington, TX 76005",Tarrant,4/22/2024,8/19/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Construction of first-generation ice cream and smoothie store.,"1,606 ft 2","Legacy at Viridian, LLC","2500 NE Green Oaks Blvd. Suite 200, Arlington, Texas 76006",(817) 640-3199,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015029,Vijay Calyampoondi
Artarama - Arlington,TABS2024015002,Little Road,"4802 Little Rd Suite, Arlington, TX 76017",Tarrant,4/29/2024,8/30/2024,"$167,415",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of an existing retail space,"7,176 ft 2",CX Lincoln Court LLC,"3228 Collinsworth St, Fort Worth, Texas 76107",(817) 632-6215,WILLIAM PECK  ASSOC INC,"105 W MAIN ST, LEWISVILLE, Texas 75057",(972) 221-1424,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015002,
Albertsons Parking Lot,TABS2024015001,Albertsons #4163,"5950 South Cooper, Arlington, TX 76017",Tarrant,7/8/2024,7/19/2024,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Barrier removal in the Albertsons parking lot to bring existing non-compliant conditions into conformance with ADAS 2010 and 2012 TAS.  Affects approx. 3500 sf.,"3,500 ft 2",ABS TX INVESTOR LP,"1371 OAKLAND BLVD STE 200, WALNUT CREEK, California 94596",(480) 617-9873,GBD Architects Incorporated,"1120 NW Couch St Suite 300, Portland, Oregon 97209",(503) 224-9656,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015001,
"Interior Finish Out - Fort Worth, TX",TABS2024014999,Interior Finish Out,"4800 S Hulen Street, Suite 2250, Fort Worth, TX 76132",Tarrant,4/21/2024,7/31/2024,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project consists of an interior remodel of an existing tenant space in the Hulen Mall that is approximately 4,200 sf. ","4,200 ft 2",Brookfield Properties,"4800 S Hulen Street, Fort Worth, Texas 76132",(817) 953-9603,Franz Architects,"4055 International Plaza, Suite 100, Fort Worth, Texas 76109",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014999,
TBN Alliance Gateway Phase 7,TABS2024014992,5501 Alliance Gateway,"5501 Alliance Gateway Fwy Suite 125, Fort Worth, TX 76177",Tarrant,4/1/2024,8/1/2024,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior improvements to existing occupied building.,"18,433 ft 2",Trinity Broadcasting Network,"13600 Heritage Parkway Suite 200, Fort Worth, Texas 76177",(817) 953-0675,Daniels & Lovelady Architecture,"669 Airport Freeway, Suite 101 Suite 101, Hurst, Texas 76053",(817) 510-6730,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014992,
THE WOK,TABS2024014979,CORNERSTONE PLAZA,"2777 E. SOUTHLAKE BLVD, #130, Southlake, TX 76092",Tarrant,3/29/2024,4/30/2024,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",CHINESE RESTAURANT ...,"1,800 ft 2",LING SHEN LIANG,"2528 OLD DENTON ROAD, #250, CARROLLTON, Texas 75006",(214) 518-5308,LIU DESIGN STUDIO,"525 E. WALNUT STREET, GARLAND, Texas 75040",(469) 383-6256,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014979,LUHAO LI
Rise Childcare Center,TABS2024014956,Child Care Associates,"8201 Calmont Avenue, Fort Worth, TX 76116",Tarrant,4/1/2024,7/31/2024,"$3,300,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Construction of 12,788 SF, pre-fabricated modular childcare center.","12,788 ft 2",City of Fort Worth,"200 Texas Street, Fort Worth, Texas 76102",(817) 392-8379,"Mayse & Associates, Inc.","14881 Quorum Dr., Suite 800, Dallas, Texas 75254",972.386.0338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014956,
Bonchon,TABS2024014952,Bonchon,"300 East Front Street B130, Arlington, TX 29302",Tarrant,5/15/2024,8/15/2024,"$300,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","1st time interior alteration with new walls, restrooms, finishes, MEP and food equipment","1,827 ft 2",Street Realty,"3909 Hulen Street Suite 350, Fort Worth, Texas 76107",(817) 469-4868,"Gerald P. Noe, Architect","399 Lucerne Drive, Spartanburg, South Carolina 29302",(864) 814-7473,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014952,Bobby Booker
Lightbridge Academy Forth Worth TX,TABS2024014948,Lightbridge Academy,"7700 Summer Creek Dr and Sycamore School Rd, Fort Worth, TX 76123",Tarrant,3/5/2024,8/20/2024,"$3,500,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a ONE Story Day Care Center Building with sprinkler system - 14,629 sf","14,629 ft 2",Craig Murray,"116 Grand Street 2nd floor, Iselin, New Jersey 08830",(857) 272-5156,DNA Architects,"192 Riva Ave, Milltown, New Jersey 08850",(732) 320-6385,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014948,
