ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate,URL
8243ff8b-c02a-4eeb-84bf-473653eb7bb4,TABS2025009287,Hillwood Alliance Westport 14 Make Ready Spec Office,2025-01-11T15:08:54.46,3008,Westport 14 Shell Building,606,2220,9001,1480000.0,900001,2025-03-03T00:00:00,2025-06-03T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009287
2e7461cb-2440-40b0-a198-20c5490f593b,TABS2025009274,SERKO TENANT FINISH OUT,2025-01-10T17:14:30.593,3008,VARISPACE SOUTHLAKE,1643,2220,9002,150000.0,900001,2025-01-24T00:00:00,2025-02-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009274
00cdb423-a6b3-4162-8fae-d97b58bd2b74,TABS2025009273,TIH-CRC Interior Renovation,2025-01-10T16:52:24.953,3008,DR Horton Tower,606,2220,9002,505014.0,900001,2025-03-14T00:00:00,2025-06-16T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009273
54fd67e0-b6df-4659-af8b-723c7d57b73f,TABS2025009270,The Hills on Lancaster,2025-01-10T16:29:09.873,3008,The Hills on Lancaster,606,2220,9001,3285000.0,900001,2025-02-24T00:00:00,2026-02-27T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009270
aae56eb7-c8e1-4bd8-8594-1aa2364deb2c,TABS2025009249,Pigtails & Crewcuts,2025-01-10T14:01:57.647,3008,Heritage Trace Plaza,606,2220,9002,150000.0,900001,2025-01-15T00:00:00,2025-04-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009249
e19622c4-1ef9-472c-b3d6-bdc56c099da9,TABS2025009231,Roam Energy EV Charging Station,2025-01-10T12:23:04.777,3008,Arlington Park Square,62,2220,9001,50000.0,900001,2025-03-03T00:00:00,2025-04-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009231
7179dbd0-606b-4daa-89c9-69a271dc38b9,TABS2025009216,Fort Worth Far Northwest Library,2025-01-10T11:19:00.563,3008,Fort Worth Far Northwest Library,606,2220,9001,11480390.0,900001,2025-03-17T00:00:00,2026-05-17T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009216
0bd11baa-9e21-44e7-b531-d532f1cca4f7,TABS2025009214,Walmart Store #1178 Zipline,2025-01-10T11:07:41.043,3008,Walmart,118,2220,9002,750000.0,900001,2025-01-26T00:00:00,2025-03-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009214
4d1ce904-2c2d-42f0-8a47-160f303c65ac,TABS2025009209,LUCID Private Offices,2025-01-10T10:32:39.033,3008,Silverlake Crossings,695,2220,9002,1800000.0,900001,2025-03-06T00:00:00,2025-08-18T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009209
63cfe22e-dd77-4043-83b8-18e73158c544,TABS2025009191,Kroger #562 Remodel 2025,2025-01-09T17:18:48.843,3008,Kroger 562,606,2220,9002,250000.0,900001,2025-02-23T00:00:00,2025-03-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009191
4a5113b8-7ebd-4b1a-bb2a-1cf25b9228ae,TABS2025009176,Crunch Dallas TX Caruth,2025-01-09T15:59:50.13,3008,Crunch Fitness Central Forest,1243,2220,9002,50000.0,900001,2025-03-01T00:00:00,2025-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009176
aa9340f3-20bf-4659-bfa9-1d649c3d0eb5,TABS2025009168,CARTERS,2025-01-09T14:53:16.56,3008,SOUTHPARK MEADOWS,77,2220,9002,150000.0,900001,2025-04-28T00:00:00,2025-06-09T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009168
40014b73-56d7-4aff-92d7-2dbd5acde85e,TABS2025009150,Hard Eight BBQ Burleson Remodel,2025-01-09T12:52:12.527,3008,Hard Eight BBQ Burleson,231,2220,9002,130000.0,900001,2025-01-30T00:00:00,2025-04-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009150
efe9b992-07dc-4a39-ba53-21c79dd4c902,TABS2025009145,Kroger 520 with in the walls / interior remodel,2025-01-09T12:30:25.54,3008,Kroger,606,2220,9002,675000.0,900001,2025-04-02T00:00:00,2025-07-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009145
260ab41d-df87-4db4-9ccc-ff9117fe44e8,TABS2025009142,Ft. Worth Botanical Garden - Rose Garden Drop Off Renovation,2025-01-09T12:00:56.46,3008,Ft. Worth Botanical Garden,606,2220,9002,1000000.0,900001,2025-04-01T00:00:00,2025-10-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009142
96a43cc8-dd5a-4b5a-acfb-7197721c5f18,TABS2025009106,520 B600,2025-01-09T06:09:48.347,3008,520 S. Great Southwest,686,2220,9002,290000.0,900001,2025-01-31T00:00:00,2025-03-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009106
d7143549-4f6e-4b1f-9edd-20a210a50efd,TABS2025009105,520 B100,2025-01-09T06:02:29.303,3008,520 S. Great Southwest,686,2220,9002,290000.0,900001,2025-01-31T00:00:00,2025-03-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009105
05d945bf-7ce9-4e49-a53b-c9061b33b976,TABS2025009086,Office Warehouse remodel,2025-01-08T17:02:18.083,3008,Office Warehouse remodel,1061,2220,9002,250000.0,900001,2025-02-17T00:00:00,2025-06-18T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009086
23e3129a-28c9-4b07-a907-8132384981c2,TABS2025009078,Building 311 - Beach Street Director's Office,2025-01-08T16:25:21.5,3008,Lockheed Martin Building 311,606,2220,9002,125000.0,900001,2025-01-13T00:00:00,2025-05-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009078
b1776b58-8307-4f96-9a99-228fde8d0aad,TABS2025009061,STRAYER UNIVERSITY - ARLINGTON TX,2025-01-08T14:59:00.72,3008,BALLPARK PLAZA,62,2220,9002,250000.0,900001,2025-01-15T00:00:00,2025-05-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009061
2f03d13a-774d-4cac-975a-83f050bf5abd,TABS2025009039,Quick Quack Car Wash,2025-01-08T13:40:50.947,3008,Quick Quack Car Wash,62,2220,9001,1000000.0,900001,2025-04-16T00:00:00,2025-11-26T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009039
5349eed3-a767-4339-aa09-325d7fa44a6f,TABS2025009009,Heartland Dental - Saginaw TX,2025-01-08T09:53:28.943,3008,Heartland Dental - Saginaw TX,606,2220,9002,558600.0,900001,2025-06-02T00:00:00,2025-11-14T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009009
2b43c10c-d0a6-4bf1-877a-2fd508e6f204,TABS2025009002,Burger King,2025-01-08T09:27:05.9,3008,Burger King,695,2220,9001,602800.0,900001,2025-03-01T00:00:00,2025-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009002
8ef8037f-a721-4ff8-a419-556cd098d7cf,TABS2025008997,Discount Tire#SAP 1206 TXD 26,2025-01-08T09:00:52.01,3008,Discount Tire,62,2220,9002,485500.0,900001,2025-03-10T00:00:00,2025-06-02T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008997
ae0f6b78-c6ab-4e09-bc9e-c365798fb77d,TABS2025008989,"New Balance - Fort Worth, TX",2025-01-07T23:23:07.877,3008,New Balance,606,2220,9002,120435.0,900001,2025-02-03T00:00:00,2025-03-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008989
8f484f7b-b525-4f72-a62e-53c0e358aa45,TABS2025008987,MARISCOS LA MAREA,2025-01-07T19:49:56.71,3009,MARISCOS LA MAREA,62,2220,9002,600000.0,900001,2025-04-01T00:00:00,2025-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008987
f1ca1891-c9f9-44c8-b031-c354616bcd5c,TABS2025008981,Coop's Fowl Ball,2025-01-07T17:15:56.813,3008,340 E Front Street,62,2220,9001,650000.0,900001,2025-04-01T00:00:00,2025-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008981
ff09a45c-7e49-499b-a388-cdf686ebcfb2,TABS2025008970,Ridglea Country Club - Midway / Hub Renovation,2025-01-07T16:27:13.557,3008,Midway / Hub Building,606,2220,9002,2000000.0,900001,2025-02-01T00:00:00,2025-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008970
835041db-a69f-4b4f-af62-d83e1edb5b4c,TABS2025008967,6025 - Quicktron Racking,2025-01-07T16:07:44.117,3008,Gritr,62,2220,9002,225000.0,900001,2024-10-07T00:00:00,2025-01-17T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008967
4d06f94d-f3ae-4dd6-9279-dbf203b80aa1,TABS2025008942,Dong Cong Church & Retreat Center,2025-01-07T13:45:58.55,3008,Church & Retreat Center,606,2220,9001,5990000.0,900001,2025-01-07T00:00:00,2025-07-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008942
361f0d70-c0af-4e4c-9dc6-24677772056e,TABS2025008939,Dillard's,2025-01-07T13:23:37.243,3008,The Parks at Arlington,62,2220,9002,627435.0,900001,2025-03-02T00:00:00,2025-04-04T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008939
5666dfda-c3de-41a5-9581-d77632cc772d,TABS2025008934,PROJECT SPYDER,2025-01-07T12:54:15.19,3008,SCANNELL,606,2220,9001,6300000.0,900001,2025-05-01T00:00:00,2025-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008934
3091fba0-0f01-4e37-97a4-ff56d003ee8f,TABS2025008926,VINEYARD VINES,2025-01-07T12:14:25.833,3008,TANGER OUTLETS,606,2220,9002,266000.0,900001,2025-02-24T00:00:00,2025-04-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008926
51e06494-c5a7-4896-b9bb-b5f4c397f683,TABS2025008903,Research Administration,2025-01-07T10:26:09.793,3008,"901 Building, Level 2",606,2220,9002,2400000.0,900001,2025-02-15T00:00:00,2025-07-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008903
071fc777-e5c5-4031-b633-29922862dc1f,TABS2025008881,05947 I-30 & Eastchase FSU,2025-01-07T08:17:47.973,3008,Chick-Fil-A,606,2220,9001,4500000.0,900001,2025-05-05T00:00:00,2025-10-09T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008881
df4e69d5-eae6-4d25-b779-d6e6016161e0,TABS2025008856,Pegasus Additional Rack installation,2025-01-06T16:15:13.243,3008,Pegasus Logistics Group,606,2220,9002,277500.0,900001,2025-01-22T00:00:00,2025-02-03T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008856
6a5a9159-ec39-451a-bd24-ac8f4634988b,TABS2025008852,brilliant fulfillment,2025-01-06T15:53:30.123,3008,heritage business park 3,695,2220,9002,350000.0,900001,2025-02-03T00:00:00,2025-05-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008852
e130793c-39e8-4a9f-ae53-cbb271a1eae8,TABS2025008831,CFA 05697 Avondale Haslet,2025-01-06T14:01:06.187,3008,Chick-fil-A,606,2220,9001,2500000.0,900001,2025-04-07T00:00:00,2025-10-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008831
