project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Komplete Group TI,TABS2026025512,GSW 77,"313 North Great Southwest Parkway, Arlington, TX 76011",Tarrant,8/25/2026,9/26/2026,"$325,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing TI and shell building. No proposed alterations to office interiors. Remodel is to provide new perimeter fencing, battery chargers, and warehouse HVLS fans.","128,173 ft 2",Prologis-Exchange NA2 SUB 2 LLC,"60 State St Ste 2200, Boston, Massachusetts 02109",(832) 547-7765,Meinhardt & Associates Architects PLLC,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025512,
ALIGNED TOTAL HEALING PLLC,TABS2026025504,ALIGNED TOTAL HEALING PLLC,"2840 FM 157 #STE. 118, Mansfield, TX 76063",Tarrant,4/29/2026,7/29/2026,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,005 ft 2",RJS MARINE INC / GREAT LAKES CENTER MANSFIELD SERIES F LLC,"2221 JUSTIN RD #STE. 119 PMB 185, FLOWER MOUND, Texas 75028",(214) 542-4009,TECHNO SYSTEM INC,"708 BRYSON WAY, SOUTHLAKE, Texas 76092",(214) 415-0551,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025504,NAGINDER SINGH
PT Solutions - S. Hulen,TABS2026025472,Overton Ridge,"4825 Overton Ridge Boulevard Suite 304, Fort Worth, TX 76132",Tarrant,9/1/2026,11/2/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation/Tenant Build-Out for a new outpatient Physical Therapy Clinic,"1,626 ft 2",WHITESTONE 5000 S HULEN LLC,"2600 S GESSNER RD Suite 500, Houston, Texas 77063",(469) 506-5313,THE INTERIOR DESIGN GROUP LTD,"750 Warrenville Road Suite 103, Lisle, Illinois 60532",630-348-0409,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025472,Brandon Russell
Sugared and Bronzed,TABS2026025465,Sugared and Bronzed,"1621 River Run Suite 121, Fort Worth, TX 76107",Tarrant,8/1/2026,12/31/2026,"$275,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant remodel to an existing tenant space to include mechanical, electrical and plumbing. 1328 Sq ft","1,328 ft 2",FW RIVER PLAZA LP (Trademark Property Group),"1701 River Run Suite 500, Fort Worth, Texas 76107",(817) 870-1122,Tricarico,"502 Valley Road, Wayne, New Jersey 07470",973-696-0222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025465,Roxanne Berlien
"Jiffy Lube Fort Worth, TX (White)",TABS2026025463,Jiffy Lube,"9716 Oxenfree Blvd, Fort Worth, TX 76108",Tarrant,8/1/2026,3/1/2027,"$950,000",New Construction,"This project is privately funded, on private land for private use.","New 3,942 square foot Jiffy Lube car repair shop.","3,942 ft 2","SP Capstone Group, LLC","4940 N Tarrant Pkwy, Fort Worth, Texas 76137",281-221-6025,Architectural Design Guild,"2710 Sutton Blvd, St. Louis, Missouri 63143",314-644-1234,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025463,
National Pronto,TABS2026025460,Heritage Office Park,"2601 Heritage Ave, Grapevine, TX 76051",Tarrant,8/3/2026,12/1/2026,"$165,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 1,650 sq. ft. tenant office expansion space into existing shell space. ","1,650 ft 2",888 Pronto LLC,"768 Kaulana Place, Honolulu, Hawaii 96821",(817) 437-2767,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025460,
Whitebox Suite 100,TABS2026025452,Keller Medical Plaza,"100 Bourland Road, Suite 100, Keller, TX 76248",Tarrant,8/12/2026,9/16/2026,"$103,921",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing space for whitebox conditions.,"4,870 ft 2","GAHC3 Keller TX MOB, LLC","18191 Von Karman Ave. Ste 300, Irvine, California 92612",657-208-6861,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025452,
SYCAMORE C STORE GAS ST A TION,TABS2026025441,SYCAMORE C STORE GAS ST A TION,"1100 SYCAMORE SCHOOL ROAD FORT WORTH, TX, Fort Worth, TX 76134",Tarrant,8/1/2026,7/31/2027,"$500,000",New Construction,"This project is privately funded, on private land for private use.",C STORE GAS STATION,"6,000 ft 2",RF & SONS PROPERTIES LLC,"533 COYOTE RD , TX, SOUTHLAKE, Texas 76092",(210) 749-8999,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025441,
Geode Health - Southlake,TABS2026025438,Southlake Medical Plaza,"731 E. Southlake Blvd, Suite 120, Southlake, TX 76092",Tarrant,8/10/2026,9/18/2026,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing space.  Flooring, painting, lighting","2,942 ft 2",KAGR2 SOUTHLAKE 731 LLC,"800 W. Madison Street, Suite 400, Chicago, Illinois 60607",(972) 340-3991,"Steven L. Wilson, Architect, LLC","272 Seminole Drive, Kemah, Texas 77565",(214) 315-4113,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025438,Sarah Smith
State and Liberty,TABS2026025434,University Park Village,"1540 South University Drive Space 104, Fort Worth, TX 76107",Tarrant,8/17/2026,9/25/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","an interior remodel of an an existing 1,200 sf mercantile space for a new tenant. scope includes new fitting rooms, and tenant fixturing. HC restroom, lighting, HVAC distribution,  flooring and exterior storefront are existing to remain. ","1,200 ft 2","UPV Center, L.P","PO Box 6120, Indianapolis, Indiana 46204",(817) 286-2199,Douglas G. Cox,"1616 Westgate Circle Suite 201, Brentwood, Tennessee 37027",(615) 227-7209,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026025434,Ian Kenrick
