project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Mansfield ISD | JL Boren Elementary School Renovations,TABS2026008680,Mansfield ISD | JL Boren Elementary School Renovations,"1401 Country Club Drive, Mansfield, TX 76063",Tarrant,8/1/2026,12/31/2027,"$501,471",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Mansfield ISD | JL Boren Elementary School Renovations,"84,455 ft 2",Mansfield ISD,"203 Hillcrest Street Ste. 111, Mansfield, Texas 76063",(817) 299-4102,Huckabee,"801 Cherry Street Ste. 500, Fort Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008680,
Mansfield ISD | Martha Reid Leadership Academy Renovations,TABS2026008679,Mansfield ISD | Martha Reid Leadership Academy Renovations,"500 Country Club Drive, Arlington, TX 76002",Tarrant,8/1/2026,12/31/2027,"$3,647,314",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Mansfield ISD | Martha Reid Leadership Academy Renovations,"74,204 ft 2",Mansfield ISD,"203 Hillcrest Street Ste. 111, Mansfield, Texas 76063",(817) 299-4102,Huckabee,"801 Cherry Street Ste. 500, Fort Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008679,
Mansfield ISD | Willie Brown Academy of Young Scholars Renovations,TABS2026008678,Mansfield ISD | Willie Brown Academy of Young Scholars Renovations,"1860 Cannon Drive, Mansfield, TX 76063",Tarrant,8/1/2026,12/31/2027,"$881,017",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Mansfield ISD | Willie Brown Academy of Young Scholars Renovations,"74,204 ft 2",Mansfield ISD,"203 Hillcrest Street Ste. 111, Mansfield, Texas 76063",(817) 299-4102,Huckabee,"801 Cherry Street Ste. 500, Fort Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008678,
First Bank Loan Production Office - Interior Renovation,TABS2026008672,Birchman Office Building,"5401 Birchman Avenue, STE 100, Fort Worth, TX 76107",Tarrant,1/20/2025,6/1/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","An approx. 6,810 sf interior finish-out on the first floor of an existing 3-story core and shell office building.  ","6,810 ft 2",Overcomer Energy LLC,"PO Box 9289, Wichita Falls, Texas 76308",(940) 322-8963,"Joseph A. Ross, Architect Inc.","900 8th Street, Wichita Falls, Texas 76301, Wichita Falls, Texas 76302",(940) 285-5097,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008672,
Mansfield ISD | Erma Nash Elementary School Renovations,TABS2026008664,Mansfield ISD | Erma Nash Elementary School Renovations,"1050 Magnolia Street, Mansfield, TX 76063",Tarrant,8/1/2026,12/31/2027,"$3,798,498",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Mansfield ISD | Erma Nash Elementary School Renovations,"85,354 ft 2",Mansfield ISD,"203 Hillcrest Street Ste. 111, Mansfield, Texas 76063",(817) 299-4102,Huckabee,"801 Cherry Street Ste. 500, Fort Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008664,
Texas Trust Credit Union Skymark 6th floor,TABS2026008627,Skymark Tower,"1521 N Cooper Suite 600, Arlington, TX 76033",Tarrant,2/2/2026,5/29/2026,"$615,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","demolition of walls, build new offices, new lighting, new finishes","10,024 ft 2",Texas Trust Credit Union,"5850 W I-20, arlington, Texas 76017",(972) 595-1288,Interior Design Group,"2307 Oak Forest Ct, Arlington, Texas 76065",(817) 469-1171,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008627,
Veracity Project,TABS2026008607,Leverage Corporation,"105 River Oaks Dr, Southlake, TX 76092",Tarrant,12/22/2025,3/31/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel facility 3034,"3,034 ft 2",Leverage Corporation,"708 Lakeway Dr, Keller, Texas 76248",972-415-2555,Heritage Design Studio,"596 N Kimball Ave. #110, Southlake, Texas 76092",871-988-9680,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008607,
Longhorn Estates Amenity Center,TABS2026008600,Longhorn Estates Amenity Center,"10900 Bellamy Blvd, Fort Worth, TX 76036",Tarrant,1/1/2026,8/31/2026,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.","56,628 SF includes Amenity Center Building, Parking Lot, Pool Area, Shade Structures, Putting Green and Other Yard Games","56,628 ft 2",D R HORTON - TEXAS LTD,"6751 North Freeway, Fort Worth, Texas 76131",(817) 230-0852,"LJA Engineering, Inc.","2150 South Central Expressway, Suite 300, McKinney, Texas 75070",(214) 620-2747,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008600,
KJChoi GolfAcademy Foundation / Dream Nest Center,TABS2026008594,KJChoi GolfAcademy Foundation / Dream Nest Center,"3750 National PKWY, Mansfield, TX 76063",Tarrant,12/22/2025,10/30/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New construction on empty lot,"6,400 ft 2","EVERGREEN ALLIANCE GOLF LIMITED, L.P.","8343 DOUGLAS AVE STE 200, DALLAS, Texas 75225",(469) 875-6719,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008594,
25033 - Longhorn Crossing Building 3,TABS2026008585,25033 - Longhorn Crossing Building 3,"5850 Marine Creek Parkway, Fort Worth, TX 76179",Tarrant,3/1/2026,2/1/2027,"$7,400,000",New Construction,"This project is privately funded, on private land for private use.",New industrial shell building,"201,225 ft 2",MCP18 LLC,"3000 Altamesa Blvd. Suite 300, Fort Worth, Texas 76133",(254) 733-2523,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008585,
