project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
"WALMART 04509 BENBROOK, TX - ESS PROJECT",TABS2024020914,Walmart,"8840 Benbrook Blvd, Benbrook, TX 76126",Tarrant,8/24/2025,9/19/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL INTERIOR & EXTERIOR DOOR(S), RE-WORK EXISTING EXTERIOR PAVEMENT IN ACCOMMODATION OF NEW EXTERIOR DOOR(S), UPDATE DOOR HARDWARE. 100SqFt",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 72712",(479) 426-5712,"CESO, Inc","175 Montrose West Ave Suite 400, Akron, Ohio 44321",(330) 665-0660,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020914,
BAM blowout & makeup,TABS2024020905,The Shoppes at Clearfork,"5234 Marathon Avenue, Fort Worth, TX 76109",Tarrant,7/15/2024,9/23/2024,"$325,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2nd generation interior finish out for salon.,"1,188 ft 2","HH McKinney Investments, LLC","8001 S. Orange Blossom Trail, RM. 420, Orlando, Florida 32809",(317) 373-9255,Landry Architect,"1202 Richardson Drive, Suite 106, Richardson, Texas 75080",(214) 631-6941,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020905,Mora Namdar
MV Covered Courts,TABS2024020894,MV Pickleball Courts,"6600-6626 Desert Highlands Dr., Fort Worth, TX 76132",Tarrant,7/31/2024,11/29/2024,"$600,000",New Construction,"This project is privately funded, on private land for private use.","Construction of three covered, open-air sports courts and adjacent restrooms (2).","7,000 ft 2",Mira Vista Country Club,"6600 Mira Vista Blvd., Fort Worth, Texas 76132",(817) 294-6600,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020894,
Texas Health - ED Triage Renovation,TABS2024020872,Texas Helath HEB Renovation,"1600 Hospital Parkway, Bedford, TX 76022",Tarrant,7/15/2024,11/20/2024,"$1,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Redesigning approx. 3,400 sqft in the ED department including Triage Rooms and Nurse Station","3,400 ft 2",Texas Health Presbyterian Health,"1105 Central Expressway North, Allen, Texas 75013",(214) 345-6151,"Perkins Will, Inc.","2218 Bryan Street Suite 200, Dallas, Texas 75201",(214) 283-8700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020872,
DFW Airport - 19th St. Cargo Facility,TABS2024020862,19th St. Cargo Facility - Bldg. 2,"1940 W. Airfield Dr., Dfw Airport, TX 75261",Tarrant,9/16/2024,12/11/2025,"$27,800,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Construction of a core and shell cargo warehouse 132,000sf","132,000 ft 2",DFW Board,"2400 Aviation Dr., DFW Airport, Texas 75261",(972) 973-3112,PGAL Inc.,"14135 Midway Rd. STE G-200, Addison, Texas 75001",(972) 871-2225,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020862,
DFW Airport - 19th St. Cargo Facility,TABS2024020858,19th St. Cargo Facility - Bldg. 1,"1940 W. Airfield Dr., Dfw Airport, TX 75261",Tarrant,7/15/2024,8/1/2025,"$44,600,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Construction of a core and shell cargo warehouse 190,000sf","190,000 ft 2",DFW Board,"2400 Aviation Dr., DFW, Texas 75261",972-973-3112,PGAL Inc.,"14135 Midway Rd. STE G-200, Addison, Texas 75001",972-871-2225,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020858,
US Venture Office Equipment Expansion,TABS2024020840,Chisholm 20 Commerce Park - Building #3,"7650 Winbrook Drive Suite #102, Benbrook, TX 75244",Tarrant,7/1/2024,10/4/2024,"$340,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The addition of Mechanical Dock levelers and tenant Racking onto the remainder of the Existing 174,137 sf. Warehouse. ","174,137 ft 2","Jackson Shaw / Benbrook North, LP","4890 Alpha Road Suite 100, Dallas, Texas 75013",(405) 570-8713,GSR Andrade Architects,"2001 North Lamar Street Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020840,
General Office,TABS2024020837,Golden Triangle,"3418 North Tarrant Parkway, Suite 330, Fort Worth, TX 76177",Tarrant,7/15/2024,10/1/2024,"$250,000",New Construction,"This project is privately funded, on private land for private use.",Interior Finish-Out,"4,003 ft 2",Juacon LLC,"5805 Canyon Oaks Lane, Fort Worth, Texas 76137",(972) 877-2640,Abaya Design Studio,"215 S. Denton Tap Road Suite # 215 Suite # 215, Coppell, Texas 75019",(214) 606-0951,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020837,
Teaspoon Mansfield,TABS2024020829,Teaspoon Mansfield,"2771 Broad St, Mansfield, TX 76063",Tarrant,7/1/2024,11/30/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish out,"1,152 ft 2",Friends Boba LLC dba Teaspoon,"2809 Grand Lookout Lane suire 211, Arlington, Texas 76001",(972) 900-3920,Interplan LLC,"One South 280 Summit Ave, Oakbrook Terrace, Illinois 60181",(630) 932-2336,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020829,
MARBLE SLAB CREAMRY,TABS2024020822,-,"1224 N HWY 337 #STE. 211, Roanoke, TX 76262",Tarrant,7/7/2024,11/1/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"2,120 ft 2","ROANOKE 08 A, LP c/o ACF Property Management, Inc","12411 Ventura Boulevard,, STUDIO CITY, California 91604",(818) 505-6777,Masterplan Design LLC,"2916 Woodside St, DALLAS, Texas 75204",214.718.9119,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020822,Shenuda Ghali
