project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Paslay Office,TABS2024026186,550 Bailey Avenue,"550 Bailey Avenue Suite 205, Fort Worth, TX 76107",Tarrant,9/6/2024,11/15/2024,"$329,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of currently unoccupied office space. Includes offices, open office, copy, pantry, and conference room.","3,521 ft 2",University of North Texas System,"550 Bailey Avenue, Fort Worth, Texas 76107",817-735-2030,Forme Design Studio,"4455 Camp Bowie Blvd Ste 114-808, Fort Worth, Texas 76107",(682) 329-1275,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026186,
TBD (Beach and 170 North),TABS2024026170,Beach and 170 North,"NE Corner at Beach and SH 170, Fort Worth, TX 76244",Tarrant,1/1/2025,12/31/2026,"$1,934,000",New Construction,"This project is privately funded, on private land for private use.","Multifamily complex with 326 residential units and approx. 10,456 of amenity space. Site is currently on two tracts (two CAD accounts) to be converted into one tract.","10,456 ft 2","AIL Investment, LP","9800 Hillwood Pkwy Ste. 300, Fort Worth, Texas 76177",(817) 224-6000,"JHP Architecture/Urban Design, PC","8340 Meadow Rd Ste. 150, Dallas, Texas 75231",214-363-5687,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026170,
HCA Business,TABS2024026150,North Hills Condo,"4351 Booth Calloway Rd, North Richland Hills, TX 76180",Tarrant,8/30/2024,12/31/2024,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovations to an existing suite in an existing building,"6,462 ft 2","Columbia North Hills Hospital Subsidiary, L.P.","4375 Booth Calloway Rd., North Richland Hills, Texas 76180",(214) 461-2354,Lincoln Property  Company,"8140 Walnut Hill Lane Suite 700, Dallas, Texas 75231",(214) 461-2354,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026150,
HCA Admin,TABS2024026148,North Hills Condo,"4351 Booth Calloway Rd, North Richland Hills, TX 76180",Tarrant,8/30/2024,12/31/2024,"$530,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovations to an existing suite in an existing building.,"4,252 ft 2","Columbia North Hills Hospital Subsidiary, L.P.","4375 Booth Calloway Rd., North Richland Hills, Texas 76180",(214) 461-2354,Lincoln Property  Company,"8140 Walnut Hill Lane Suite 700, Dallas, Texas 75231",(214) 461-2354,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026148,
Community Coffee Company,TABS2024026145,Community Coffee,"2857 BASSWOOD BOULEVARD, STE. 551, Fort Worth, TX 76131",Tarrant,9/3/2024,9/10/2024,"$72,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INSTALL 9-ROWS OF HIGH PILE RACK STORAGE,"15,168 ft 2",COMMUNITY COFFEE,"2857 BASSWOOD BOULEVARD STE 551, FORT WORTH, Texas 76131",(225) 907-4746,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026145,
TX220234 Grapevine (Simon Grapevine Mills),TABS2024026132,Electrify America EVCS,"3000 Grapevine Mills Pkwy, Grapevine, TX 76051",Tarrant,10/1/2024,11/29/2024,"$300,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",installation of new Electric Vehicle Charging Station Facility in existing parking lot,"1,500 ft 2",Simon Grapevine Mills,"3000 Grapevine Mills Parkway, Grapevine, Texas 76051",(972) 724-4910,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026132,"Brian Powers (agent for Electrify America, LLC)"
TX220233 Hurst  (Simon North East Mall),TABS2024026131,Electrify America EVCS,"1101 Melbourne Road, Hurst, TX 76053",Tarrant,10/1/2024,11/29/2024,"$300,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",installation of a new Electric Vehicle Charing station facility,"1,500 ft 2",Simon Northeast Mall,"1101 Melbourne Street, #1100, Hurst, Texas 76053",817-589-9603,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026131,"Brian Powers (agent for Electrify America, LLC)"
TCU - University Drive Streetscape Renovations,TABS2024026129,TCU Campus - University Drive Streetscape,"2800 - 3001 Blocks of S. University Drive University Boulevard from Cantey to Bellaire North, Fort Worth, TX 76129",Tarrant,7/1/2024,9/15/2024,"$1,524,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace streetscape (sidewalks, landscape) with new wider sidewalks and new landscape, control access and crossings, reconstruct all crosswalks, remove one crosswalks, and replace traffic signals all to provide safer, controlled crossing for users.","127,500 ft 2",Texas Christian University (on behalf of City of Fort Worth),"Texas Christian University - Facilities TCU Box 297800, Fort Worth, Texas 76129",(817) 257-1740,SWA Group,"2001 Irving Boulevard Suite 157, Dallas, Texas 75207",214-954-0016,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026129,
Ladera at Tavolo Park Phase 2,TABS2024026120,Site-Phase 2,"6133 Carmona Trail, Fort Worth, TX 76132",Tarrant,12/1/2023,12/1/2024,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.",Walking trails and ramps within new residential subdivision.,"10,500 ft 2","TP Ladera, LLC","361 W Byron Nelson Blvd, #104, Roanoke, Texas 76262",(817) 371-3318,McAdams Co,"201 Country View Dr, Roanoke, Texas 76262",940-240-1012,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026120,
Shell Building,TABS2024026119,RCM Saginaw Shell Building,"8652 Bryson Lane, Fort Worth, TX 76179",Tarrant,10/1/2024,2/28/2025,"$750,000",New Construction,"This project is privately funded, on private land for private use.","10,593 SF shell building and site work ","10,593 ft 2","RCM Saginaw, LLC.","5830 Granite Parkway, Suite 100, Plano, Texas 75024",(501) 690-2166,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 864-8702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026119,
