project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Walmart 05764.1004 Fort Worth TX - ESS Project,TABS2024022460,Walmart,"2401 Avondale Haslet Rd, Fort Worth, TX 76052",Tarrant,5/4/2025,5/30/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install interior & exterior door(s), re-work existing exterior pavement in accommodation of new exterior door(s), update door hardware.  100-sqft",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 72712",(479) 426-5712,"CESO, Inc.","3601 Rigby Road #300, Miamisburg, Ohio 45342",(937) 435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022460,
Walmart 05359.1004 Azle TX - ESS Project,TABS2024022457,Walmart,"721 Boyd Rd, Azle, TX 76020",Tarrant,9/28/2025,10/24/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install interior & exterior door(s), re-work existing exterior pavement in accommodation of new exterior door(s), update door hardware.  100-sqft",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 72712",(479) 426-5712,"CESO, Inc.","3601 RigbyRoad #300, Miamisburg, Ohio 45342",(937) 435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022457,
Format Fitness Finish Out,TABS2024022454,Chanmbers Building B,"465 S. Main Street, Suite 200, Fort Worth, TX 76104",Tarrant,8/26/2024,11/26/2024,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing cold dark shell to create new fitness studios,"6,945 ft 2",CHC Development,"451 S Main St Ste 200, Fort Worth, Texas 76104",817.288.3033,"urban bobcat Architects, PC","451 S Main St Ste 200, Fort Worth, Texas 76104",(817) 602-9129,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022454,SARAH TAYLOR
Walmart #00590.1007 Fort Worth TX - ESS Project,TABS2024022450,Walmart,"6300 Oakmont Blvd, Fort Worth, TX 76132",Tarrant,7/27/2025,8/22/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install interior & exterior door(s), re-work existing exterior pavement in accommodation of new exterior door(s), update door hardware.  100-sqft",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 72712",(479) 426-5712,"CESO, Inc.","3601 Rigby Road, Miamisburg, Ohio 45342",(937) 435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022450,
Cambridge Manor,TABS2024022447,Subdivision,"Trinidad Drive & Iron Horse Blvd, North Richland Hills, TX 76180",Tarrant,8/1/2024,8/1/2025,"$53,130",New Construction,"This project is privately funded, on private land for private use.","Lots 1-18, Block 1; 2 - Open Space Lots 1X & 2X. Total area: 5.01 Acres.",1 ft 2,"Cambridge NRH Holdings, LLC","5137 Davis Boulevard, North Richland Hills, Texas 76180",817-281-3509,"Neel-Schaffer, Inc.","2501 Avenue J, Suite 120, Arlington, Texas 76006",682-304-0910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022447,
Ridge Rock Remodel,TABS2024022394,Ridge Rock Plaza,"4931 Overton Ridge Blvd., Fort Worth, TX 76132",Tarrant,7/15/2024,10/1/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel - Exterior modification to front of existing building,"35,177 ft 2",Lincoln Property Company,"8111 Douglas Avenue Suite 600, Dallas, Texas 75225",816-868-8687,O'Brien Architects,"1722 Routh St Suite #122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022394,
Park Improvements at the Highlands,TABS2024022391,The Highlands,"3900 Arlington Highlands Blvd, Arlington, TX 76018",Tarrant,8/1/2024,9/30/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Pedestrian Sidewalk in the existing fountain area at the Highlands Shopping Center in Arlington, TX","5,000 ft 2",Wil-CPT Arlington Highlands 1 LP,"6605 Las Vegas Blvd S, Suite 201, Las Vegas, Nevada 89119",(702) 466-2666,Graham Associates,"600 Six Flags Drive, Arlington, Texas 76011",817-640-8535,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022391,
Tradition Phase 4B,TABS2024022383,Tradition Phase 4B,"ETJ of City of Fort Worth corner of Hwy 114W & Winding Meadows, Fort Worth, TX 76247",Tarrant,9/1/2024,10/1/2024,"$86,948",New Construction,"This project is privately funded, on private land for private use.",4255 SF of Sidewalks and 22 ramps within residential community.,"4,255 ft 2",HT HWY 114/Tradition (Hines),"2700 Commerce Street Suite 1600, Dallas, Texas 75226",469-512-5960,GM Civil,"2559 SW Grapevine Parkway, Grapevine, Texas 76051",817-329-4373,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022383,
Tradition Phase 4A,TABS2024022376,Tradition Phase 4A,"ETJ of City of Ft Worth corner of Hwy 114W & Win Hwy 114W & Winding Meadows, Fort Worth, TX 76247",Tarrant,10/1/2024,11/1/2024,"$417,721",New Construction,"This project is privately funded, on private land for private use.","7,248 SF of Sidewalks and 60 ramps within residential community.","7,248 ft 2",HT HWY 114/Tradition (Hines),"2700 Commerce Street Suite 1600, Dallas, Texas 75226",469-512-5960,GM Civil,"2559 SW Grapevine Parkway, Grapevine, Texas 76051",817-329-4373,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022376,
Shops at Academy,TABS2024022375,Shops at Academy,"9791 WESTPOINT BLVD, Fort Worth, TX 76108",Tarrant,10/1/2024,4/1/2025,"$2,131,000",New Construction,"This project is privately funded, on private land for private use.","Ground up, cold, wet, dark, retail shell","21,600 ft 2",Shops at Academy LLC,"3773 Richmond Avenue Suite 800, Houston, Texas 77046",(713) 622-6944,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022375,
J Dock Replacement,TABS2024022362,Silver Lake Marina,"2500 Fairway Drive, Grapevine, TX 76051",Tarrant,7/1/2024,11/15/2024,"$399,000",New Construction,"This project is privately funded, on private land for private use.",Install (18) 12' X 34' Covered Slips with a 6' wide head pier,"9,990 ft 2",Scott's Marinas at Lake Grapevine,"100 N Central Expwy #400, Richardson, Texas 75080",(972) 740-9843,Dock and Marina Services,"1129 Rustic Valley Drive, Roach, Missouri 65787",(573) 371-7024,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022362,
