ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
5db75501-91e8-45dd-a88f-374120290eca,TABS2025027104,900001,"BSW BASMC (Fort Worth, TX) - Mobile MRI",3008,2025-08-30T18:26:20.6,BSW Baylor All Saints Medical Center,606,2220,9002,250000.0,2025-10-01T00:00:00,2026-02-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027104
3b80a034-0a10-4ddb-9265-0e2eca07d3a1,TABS2025027103,900001,DAL POCHA,3008,2025-08-30T18:25:56.533,DAL POCHA,718,2220,9002,300000.0,2025-12-01T00:00:00,2026-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027103
6e0312d4-47e3-4599-bd08-250a8ea4d1af,TABS2025027079,900001,Baylor Scott & White All Saints Andrews SPD Equipment Replacement,3008,2025-08-29T15:00:44.247,Baylor Scott & White All Saints,606,2220,9002,456249.0,2025-09-19T00:00:00,2025-11-25T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027079
313b12d2-f35d-4d48-9c0f-9d84ebad3243,TABS2025027077,900001,Luv&Go C2215,3008,2025-08-29T14:44:21.75,DAL Love Field,415,2220,9002,225000.0,2025-10-10T00:00:00,2025-11-06T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027077
0026138e-2dc7-4b3d-91fe-5b2217bd91f6,TABS2025027062,900001,Mechanic Shop Road Titans Hub,3008,2025-08-29T12:58:06.133,Road Titans Hub LLC,606,2220,9002,153000.0,2025-09-01T00:00:00,2025-12-05T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027062
cf99ceea-e8e0-4998-9675-c7abe39e5eb3,TABS2025027057,900001,Cummings Electrical HQ Trinity,3008,2025-08-29T12:36:23.817,Cummings Electrical,606,2220,9002,7000000.0,2025-09-22T00:00:00,2026-01-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027057
bcf92ba8-b580-4f06-bb37-1655f44bf4dd,TABS2025027054,900001,TCC SO SCAR (SC13) Paint Booth Replacement,3008,2025-08-29T12:25:39.247,SCAR Building,606,2220,9002,93000.0,2025-11-03T00:00:00,2026-02-09T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027054
5542323d-9d63-4fbf-a8ad-f5c37db57fa3,TABS2025027050,900001,AutoNation Chevrolet - North Richland Hills Service Shop Renovation,3008,2025-08-29T12:01:13.343,AutoNation Chevrolet - North Richland Hills - Service Center,1243,2220,9002,1000000.0,2026-01-01T00:00:00,2027-01-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027050
d204fb30-3b1c-466d-85b3-96b6eba8c80e,TABS2025027032,900001,Cherry Lane Auto Auction,3008,2025-08-29T10:23:58.75,Cherry Lane Auto Auction,606,2220,9001,15000000.0,2025-10-01T00:00:00,2026-10-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027032
ac2aba91-2c68-4dd9-bb2e-ee5ee44de112,TABS2025026947,900001,"Building 1, 3 & 5 - East Bailey Boswell Professional Park",3008,2025-08-28T13:51:07.24,East Bailey Boswell Professional Park,1526,2220,9001,399280.0,2025-09-01T00:00:00,2027-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026947
