project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Splash Island,TABS2025004692,Six Flags Hurricane Harbor,"1800 E. Lamar Street Suite 16, Arlington, TX 76006",Tarrant,12/1/2024,4/15/2025,"$400,000",New Construction,"This project is privately funded, on private land for private use.","58,806sf area for new water slides","58,806 ft 2",Six Flags,"2201 Road to Six Flags, Arlington, Texas 76010",(817) 640-8900,Quorum Architects,"825 W. Vickery Blvd Suite 100, Fort Worth, Texas 76104",(817) 546-6311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004692,
TX1018 Swig - Fort Worth TX (Summer Creek Village)_Endcap,TABS2025004688,Summer Creek Retail - SWIG,"7513 & 7533 Summer Creek Drive, Suite 100, Fort Worth, TX 76123",Tarrant,1/31/2025,8/31/2025,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",(TI) Tenant Improvement for a Swig Facility in an existing building provided by others. The main purpose of this facility is to prepare and serve gourmet soda drinks.,"1,500 ft 2","Direct Path, LLC","100 Decker Court, Suite 197, Irving, Texas 75062",(817) 268-5555,Babcock Design,"52 Exchange Place, Salt Lake City, Utah 84111",(801) 433-4309,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004688,Russ Orsi
Canfield and Joseph,TABS2025004674,3801 Austin Ln,"3801 Austin Ln, Fort Worth, TX 76111",Tarrant,1/2/2025,5/15/2025,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Second generation office/ warehouse renovation.,"60,000 ft 2",Canfield and Joseph,"566 N Beach St,, Fort Worth, Texas 76111",(817) 654-9181,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004674,
Exchange Building Restrooms,TABS2025004657,Livestock Exchange Building,"131 E Exchange Ave, Fort Worth, TX 76124",Tarrant,1/13/2025,5/15/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing 1st floor restrooms.,475 ft 2,Hickman Investments Ltd,"131 E Exchange Ave, Suite 207, Fort Worth, Texas 76124",(817) 233-6782,Bennett Partners,"640 Taylor St, Suite 2323, Fort Worth, Texas 76102",817.333.2873,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004657,
HA HA BUFFALO WING,TABS2025004654,FORT WORTH LANCASTER PLAZA INC.,"4611 E LANCASTER AVE., Fort Worth, TX 76103",Tarrant,1/1/2025,4/30/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SET UP THE CHICKEN WING RESTAURANT,"3,180 ft 2",DONGHA SIN,"4611 E LANCASTER AVE., FORT WORTH, Texas 76103",(469) 510-6776,jwk,"4128 BEACON ST., flower mound, Texas 75028",817.308.6243,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004654,
West Worth Commerce Center,TABS2025004650,"West Worth Building ""D""","NW Corner Chapin Rd and Alemeda St, Fort Worth, TX 76126",Tarrant,1/13/2025,2/4/2026,"$19,709,070",New Construction,"This project is privately funded, on private land for private use.",new ground up core & shell warehouse distribution facility,"426,821 ft 2","West Worth Commerce Center I, LLC or Assignee","3625 N. Hall St., Suite 1280, Dallas, Texas 75248",(214) 212-3973,"Park McCullah, LLC","5002 Village Place, Dallas, Texas 75248",(305) 561-8110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004650,
West Worth Commerce Center,TABS2025004649,"West Worth Building ""C""","NW Corner Chapin Rd and Alemeda St, Fort Worth, TX 76126",Tarrant,2/17/2025,1/28/2026,"$9,745,467",New Construction,"This project is privately funded, on private land for private use.",New ground up core & shell warehouse distribution facility,"176,817 ft 2","West Worth Commerce Center I, LLC or Assignee","3625 N. Hall St., Suite 1280, Dallas, Texas 75219",(214) 212-3973,"Park McCullah, LLC","5002 Village Place, Dallas, Texas 75248",(305) 561-8110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004649,
West Worth Commerce Center,TABS2025004645,"West Worth Building ""B""","NW Corner Chapin Rd and Alemeda St, Fort Worth, TX 76126",Tarrant,12/18/2024,12/26/2025,"$14,433,113",New Construction,"This project is privately funded, on private land for private use.",New ground up core & shell warehouse distribution facility,"282,557 ft 2","West Worth Commerce Center I, LLC or Assignee","3625 N. Hall St., Suite 1280, Dallas, Texas 75219",(214) 212-3973,"Park McCullah,LLC","5002 Village Place, Dallas, Texas 75248",(305) 561-8110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004645,
Trumont Group - Arlington Business Park,TABS2025004642,Building C,"East Stephens Street and Matlock Road, Arlington, TX 76018",Tarrant,1/30/2025,12/30/2025,"$3,091,110",New Construction,"This project is privately funded, on private land for private use.","35,622 square feet industrial shell building with 2 storefront entry locations for future office, parking, sidewalks, etc. ","35,622 ft 2","Trumont Commercial, LLC","14241 Dallas Parkway, Suite 1090, Dallas, Texas 75254",(214) 416-7032,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004642,
Trumont Group - Arlington Business Park,TABS2025004640,Building B,"East Stephens Street and Matlock Road, Arlington, TX 76018",Tarrant,1/30/2025,12/30/2025,"$3,003,074",New Construction,"This project is privately funded, on private land for private use.","28,917 square feet industrial shell building with 2 storefront entry locations for future office, parking, sidewalks, etc. ","28,917 ft 2","Trumont Commercial, LLC","14241 Dallas Parkway, Suite 1090, Dallas, Texas 75254",(214) 416-7032,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004640,
