project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
ABC SUPPLY,TABS2024026748,ABC SUPPLY,"2900 E RANDOL MILLS, Arlington, TX 76011",Tarrant,9/16/2024,12/13/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",LEASE SPACE BUILD-OUT WITH MINOR EXTERIOR PEMB WALL PANEL REPLACEMENT ,"31,531 ft 2","AMERICAN BUILDERS AND CONTRACTORS SUPPLY CO., INC","1 ABC PARKWAY, BELOIT, Wisconsin 53511",(608) 201-4520,"HUSMANN ARCHITECTURE, PLLC","1002 HONEY HILL, HOUSTON, Texas 77077",(281) 493-4240,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026748,
Nuli Studios - Kimball Oaks (Southlake),TABS2024026738,Kimball Oaks,"2251 E. Southlake Blvd., Southlake, TX 76092",Tarrant,9/20/2024,12/20/2024,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel and buildout of a Med Spa.,"1,800 ft 2",Southlake SPE North and South,"15280 Addison Rd., Addison, Texas 75001",(972) 661-1011,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026738,Dr Omar Abdelbaky
LG Electronic,TABS2024026733,LG Electronic,"2155 eagle pkwy, Fort Worth, TX 76117",Tarrant,9/30/2024,10/31/2024,"$390,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodeling/office/warehouse,"4,700 ft 2",LG Electronic,"2155 Eagle Pkwy, Fort Worth, Texas 76177",817-874-7987,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026733,
Box 107th Street,TABS2024026717,Box 107th Street,"1145 107th Street, Arlington, TX 76011",Tarrant,9/30/2024,6/1/2025,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 78,482 square foot speculative warehouse.","78,482 ft 2",Box Investment Group,"921 E. Waggoman St., FortWorth, Texas 76110",(972) 897-2060,"RGA Architects, Inc.","301 S Oak St Ste 100, Roanoke, Texas 76262",817-430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026717,
Arlington Highlands: Kendra Scott Landlord Improvements,TABS2024026711,Building L2,"4000 Arlington Highlands Blvd. Suite 159, Arlington, TX 76018",Tarrant,10/1/2024,1/1/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Selective demolition and renovation of approximately 2,400sf lease space for future retail use.","2,400 ft 2","CPT Arlington Highlands I, LLC","200 S Michigan Ave #400, Chicago, Illinois 60604",(312) 789-4683,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026711,
Sherman Multi-Purpose Stadium,TABS2024026699,Sherman Multi-Purpose Stadium,"2907 W. TRAVIS AT W. MOORE, Sherman, TX 75092",Tarrant,10/21/2024,3/16/2026,"$40,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New press box, grandstand, concourse building including concession and group restroom. New visitor locker building. New parking lot.","130,716 ft 2",Sherman ISD,"2701 N Loy Lake Rd, Sherman, Texas 75090",(903) 891-6400,"VLK Architects, Inc.","1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026699,
Total Point Urgent Care Mansfield,TABS2024026682,Total Point Urgent Care Mansfield,"981 N Walnut Creek Dr, Mansfield, TX 76063",Tarrant,10/1/2024,1/31/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finishout by tenant,"3,225 ft 2",Robertson Building LLC,"981 N Walnut Creek Dr, Mansfield, Texas 76063",(417) 350-4931,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026682,
Hoffman Cabinets Mezzanine Finish-Out,TABS2024026678,Hoffman Cabinets,"1210 Antler Drive, Mansfield, TX 76116",Tarrant,9/9/2024,10/18/2024,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,400sf Mezzanine Finish-Out","1,400 ft 2","Hoffman Brothers Holdings,LTD.","204 Sentry Drive, Mansfield, Texas 76063",(817) 473-1113,"Bink's Construction,Inc","3055 Medlin Dr., Arlington, Texas 76015",(817) 467-7809,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026678,
QuikTrip #1861,TABS2024026652,QuikTrip #1861,"750 Harmon Road, Haslet, TX 76117",Tarrant,1/1/2025,7/1/2026,"$750,000",New Construction,"This project is privately funded, on private land for private use.","To construct a 5,023 sf Convenience store with retail gasoline sales.","5,023 ft 2",QuikTrip Corporation,"8700 Freeport Pkwy., Suite 115, Irving, Texas 75063",(945) 455-6427,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026652,
Caravan Court Hotel,TABS2024026650,Caravan Court Hotel,"8080 Park Lane, Suite 800 900 E. Division St., Arlington, TX 76011",Tarrant,10/14/2024,5/15/2026,"$30,800,000",New Construction,"This project is privately funded, on private land for private use.","143 Key Hotel with Restaurant, Bar, Fitness & Outdoor Pool","85,772 ft 2","Division Hotel Management, LLC","1161 Corporate Dr W, Suite 300, Arlington, Texas 76006",817.475.3522,"BOKA Powell, LLC","8080 Park Lane, Suite 800, Dallas, Texas 75231",972.701.9000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026650,
