project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Mitchell Street,TABS2025023357,Mitchell Street - From S. Collins to Sunnyvale Drive,"Mitchell Street, Arlington, TX 76010",Tarrant,7/21/2025,4/13/2026,"$349,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Project will rebuild Mitchell Street along with sidewalk, retaining walls, and ADA compliant ramps. ","24,000 ft 2",City of Arlington,"101 W. Abram Street, Arlington, Texas 76010",(817) 459-6550,Parkhill Smith,"255 N. Center Street Suite 100, Arlington, Texas 76011",817-649-3216,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023357,
Enclave-209,TABS2025023351,The Enclave,"209 E. Debbie Ln., Mansfield, TX 76063",Tarrant,8/15/2025,8/15/2026,"$984,600",New Construction,"This project is privately funded, on private land for private use.",New construction office building,"2,840 ft 2","Argar Pro Investments, LLC","8760 County Rd. 612, Mansfield, Texas 76063",(817) 475-4644,SSB Designs,"9745 CR 528, Burleson, Texas 76028",(817) 300-7052,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023351,
Playa Bowls Euless,TABS2025023344,Glade Parks,"2401 State Highway 121 #300, Euless, TX 76039",Tarrant,9/1/2025,12/1/2025,"$280,000",New Construction,"This project is privately funded, on private land for private use.",Tenant finish out for a Smoothie & Fruit Bowl Shop,"1,095 ft 2",Fortune Park Retail LLC,"5511 E 82nd Street Suite C, Indianapolis, Indiana 46250",(317) 670-0732,Greg Ralph Architect,"239 US Hwy 22 Suite 301, Green Brook, New Jersey 08812",862-246-0546,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023344,Hunter Haley
Ford Car Wash,TABS2025023327,Clay Cooley Ford Arlington,"633 N Watson Rd, Arlington, TX 76011",Tarrant,8/1/2025,2/1/2026,"$66,980",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovating space to add car wash,788 ft 2,Clay Cooley Auto Group,"1261 S.H. 183, Irving, Texas 75062",(972) 366-7326,KlineHardin,"1921 E State HWY 121, Suite 250, Lewisville, Texas 75056",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023327,
Wade White,TABS2025023322,Kirkwood East Properties,"1480 Kirkwood Blvd., Southlake, TX 76092",Tarrant,8/15/2025,2/15/2026,"$850,000",New Construction,"This project is privately funded, on private land for private use.",5310 SQ FEET,"5,310 ft 2",KOLBE ENTERPRISES LTD,"2220 King Fisher Dr., Westlake, Texas 76262",(415) 517-2654,BLAKE ARCHITECTS,"1202 S. White Chapel Blvd, Ste A, Southlake, Texas 76092",(817) 488-9397,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023322,
GM Financial,TABS2025023307,Burnett Plaza,"801 Cherry Street, suite 3400, Fort Worth, TX 76102",Tarrant,9/2/2025,12/22/2025,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish-out of existing office space,"21,422 ft 2","Swiss Burnett, LLC","P.O. Box 65, stephenville, Texas 76401",(817) 332-6390,interprise design,"14241 dallas parkway, suite 260, dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023307,Shelly Burrell
85°C Bakery Cafe - Haltom City,TABS2025023306,H-Mart – Building 4,"3970 NE Loop 820 Suite 400, Haltom City, TX 76137",Tarrant,9/8/2025,1/4/2026,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement for 3,171 sq. ft. bakery café with interior remodel only—includes new partitions, ceilings, restrooms, plumbing, lighting, kitchen equipment, rooftop mechanical units, (2) Type II hoods, and no grease-laden vapors.","3,171 ft 2",Haltom City Forest Properties LLC,"105 Decker Ct Suite 100, Irving, Texas 75062",(469) 951-8001,Prosper Architects,"134 S Glassell St Unit K, Orange, California 92866",(949) 373-4401,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023306,Mina-Hua Kuo
THPG Urology,TABS2025023280,Texas Health Fort Worth Klabzuba Tower,"1300 West Terrell Avenue Suite 400, Fort Worth, TX 76104",Tarrant,7/29/2025,10/9/2025,"$232,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Variety of remodel, update and new restroom and exam room","1,000 ft 2",Texas Health Resources,"612 East Lamar Blvd., Arlington, Texas 76011",(817) 250-4694,"Roe Design Group, LLC","1216 Clover Lane, Fort Worth, Texas 76107",(817) 657-8544,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023280,
Bee Cave Pedriatics,TABS2025023268,Bee Cave Pedriatics,"1301  S. Capital of Texas Hwy, suite 230 & 231 Building A, Austin, TX 78746",Tarrant,7/31/2025,11/30/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior demolition, wall removal to enlarge to one suite.  Restroom, flooring, cosmetics","3,578 ft 2",NR Partners LLC,"1301  S. Capital of Texas Hwy, Austin, Texas 78746",(512) 970-7405,Material Design Company,"3506 Enfield Rd #101, Austin, Texas 78703",(423) 509-1370,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023268,Bee Caves Pediatrics
Crossroads,TABS2025023258,Crossroads Church,"6450 S State HWY 360, Grand Prairie, TX 75052",Tarrant,7/25/2025,9/25/2025,"$682,792",Additions to Existing Building,"This project is privately funded, on private land for private use.",Classroom Renovations,"10,000 ft 2",Brian Fisher,"6450 S. State Hwy 360, Grand Prairie, Texas 75052",(817) 557-2277,LBL Architects,"1106 W. Randol Mill Road, Arlington, Texas 76012",(817) 265-1510,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023258,
WIUS Eagle Project - Fort Worth,TABS2025023200,Wistron,"15200 Heritage Parkway, Fort Worth, TX 76177",Tarrant,8/7/2025,4/30/2026,"$150,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project consists of the design and subsequent construction administration services for an approximate 323,700 sf renovation to an existing spec facility on an approximate 19.5 acre site. The facility is expected to be Type IIB.","323,700 ft 2",Wistron Infocomm (USA) Corporation,"4051 N Highway 121 Suite 100, Grapevine, Texas 76051",526561464400,Gray AES,"10 Quality Street, Lexington, Kentucky 40507",(859) 227-2611,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023200,
