project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
1350 Ave South Tenant Finish Out,TABS2026004827,1350 Ave South,"1350 Avenue S,Suite 110, Grand Prairie, TX 75050",Tarrant,11/17/2025,2/26/2026,"$1,139,291",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior office remodel 1,965 sft in an existing building","1,965 ft 2",LRF3 DAL AVENUE S LLC,"116 HUNTINGTON AVE STE 1001, Boston, Massachusetts 02116",(617) 997-8892,Method Architecture,"2920 Riverby Rd.Ste 200, Houston, Texas 77020",(713) 842-7500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004827,
Halpern's,TABS2026004815,"Halpern's Steak & Seafood Company, LLC","1350 Avenue S, Grand Prairie, TX 75050",Tarrant,11/15/2025,7/31/2026,"$6,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","5,390 S F in the NW & E end of the first level & 4,691 S F of the second level to be converted to administrative area, break room, locker room, & restrooms. 793 S F existing & new mechanical spaces. 54, 135 S F additional storage & walls.","54,135 ft 2",LRF3 Dal Avenue S LLC,"116 Huntington Avenue, Ste 1001, Boston, Massachusetts 02116",(617) 997-8893,RSP Architects,"600 W 6th Street, Ste 100, Fort Worth, Texas 76102",(682) 200-0340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004815,Micah Faulkner
McClean Consolidation,TABS2026004801,WP McLean Middle School,"3816 Stadium Dr,, Fort Worth, TX 76109",Tarrant,6/1/2026,8/31/2028,"$54,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","A two-two story, 101,627 s.f. of addition and 13,644 s.f. of light remodel of  an existing school.","115,271 ft 2",Fort Worth Independent School District,"7060 Camp Bowie Blvd.,, Fort Worth, Texas 76116",817-814-2000,Glenn Partners,"5646 Milton Street, Suite 426, Dallas, Texas 75206",469-930-7655,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004801,
UPS - Conveyor Install,TABS2026004772,UPS,"1400 Intermodal Pkwy, Fort Worth, TX 76177",Tarrant,11/3/2025,11/17/2025,"$6,368,232",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of conveyor equipment along with associated electrical components,"2,965 ft 2",UPS (Tenant),"55 Glenlake Pkwy NE, Atlanta, Georgia 30328",(770) 568-0503,Epiq Engineering,"2814 Dogwood PL, Nashville, Tennessee 37204",(629) 888-9977,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004772,
BURLESON KIA,TABS2026004721,KIA OF BURLESON,"1220 S Burleson Blvd (Formerly 1171 Tarver Rd), Burleson, TX 76028",Tarrant,12/8/2025,9/11/2026,"$10,000,000",New Construction,"This project is privately funded, on private land for private use.","New 35,000 SF Ground Up Car Dealership Including the following: Site Development, New Automotive Dealership Building","35,000 ft 2",FRANCIS MAURO,"8031 W 159TH STREET, TINLEY PARK, IL 60477, Tinley Park, Illinois 60477",708-342-0400,SIMON DESIGN GROUP,"807 WAUKEGAN RD, SUITE 150, DEERFIELD, IL 60015, Deerfield, Illinois 60015",(847) 571-3814,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004721,
Kratos 2025 Expansion,TABS2026004715,Arbors at Brookhollow,"2201 E Lamar Blvd. Suite 100, Arlington, TX 76006",Tarrant,11/1/2025,1/1/2026,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in a multi-tenant building.,"8,302 ft 2","Arbors HUI, LLC","400 E Las Colinas Blvd. Suite 300-105, Irving, Texas 75039",(801) 634-2125,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004715,
Nationwide,TABS2026004697,Blazing Trail Building 4,"4049 North Freeway, Fort Worth, TX 76106",Tarrant,10/31/2025,2/27/2026,"$1,800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation for office,"14,120 ft 2",Blazing Trail L.P.,"5300 Camp Bowie Blvd., Fort Worth, Texas 76107",(214) 334-4810,ALLIANCE ARCHITECTS,"1600 N. COLLINS BLVD STE #1000, RICHARDSON, Texas 75080",(927) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004697,
"Lucas Funeral Home - Dalworthington Gardens, TX",TABS2026004692,Lucas Funeral Home,"3513 S Bowen Road, Dalworthington Gdns, TX 76016",Tarrant,12/15/2025,5/1/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for a 12,656 sq ft Funeral Home.","12,656 ft 2",FAMILY FUNERAL HOMES OF WEST TEXAS LLC,"1321 RD, Hurst, Texas 76053",(817) 284-7271,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004692,
Hydralive - Fort Worth,TABS2026004686,Museum Place Corner Store,"3300 West 7th St, Fort Worth, TX 76147",Tarrant,12/1/2025,2/13/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant fit out 1496 square feet,"1,496 ft 2",Museum Place Group I LTD,"PO Box 9600, Fort Worth, Texas 76147",(817) 546-0900,RSW Consultants,"12305 Colwick, San Antonio, Texas 78216",(724) 709-8230,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004686,Vince Wilson
Mavis Tire - 2348 Fort Worth TX,TABS2026004643,Mavis Tires & Brakes at Discount Prices,"7064 Blue Mound Road, Fort Worth, TX 76131",Tarrant,2/2/2026,8/10/2026,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","New construction of  an automobile car garage for minor repair: tire changes, brake repair, oil/fluid changes","6,953 ft 2","Victory at Basswood North, LLC","2911 Turtle Creek Blvd. Suite 700, Dallas, Texas 75219",(972) 707-9555,Larson Design Group,"3000 Westinghouse Drive Suite 400, Cranberry Township, Pennsylvania 16066",724-591-8562,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004643,Richard Valverde
Uncle Tetsu - Japanese Cheesecake,TABS2026004637,Mercantile 820 Logistics Park,"3970 N.E. Loop 820 Suite #700, Haltom City, TX 76117",Tarrant,12/1/2025,2/2/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT IMPROVEMENT PROJECT. CONSTRUCT NEW NON-BEARING PARTITIONS, GYP. BOARD, CEILING, FLOOR AND WALL FINISHES, NEW LIGHTING FIXTURES, PLUMBING FIXTURES, PLUMBING, AND NEW EXHAUST FANS, MAKE-UP AIR UNIT, HVAC UNIT & HVAC DUCT WORK, AND NEW STRUCTURAL","1,406 ft 2",HALTOM CITY FOREST PROPERTIES LLC,"105 DECKER CT SUITE 100, Irving, Texas 75062",(469) 895-6643,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004637,"Uncle Tetsu, Sean Ho"
City of Watauga Recreation Center Addition,TABS2026004633,Watauga Recreation Center,"7901 Indian Springs, Watauga, TX 76148",Tarrant,11/19/2025,1/16/2026,"$180,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.",Storage addition and added exterior doors to existing storage room,200 ft 2,City of Watauga,"7800 Virgil Anthony Blvd., Watauga, Texas 76149",(469) 230-6874,"LBL Architects, Inc","1106 W Randol Mill Rd., Arlington, Texas 76012",(817) 265-1510,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004633,
Whataburger,TABS2026004631,Whataburger,"2236 Jacksboro Hwy, Fort Worth, TX 76114",Tarrant,11/10/2025,1/6/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",modification of an existing single lane drive thru to a double lane. No interior work ,"3,160 ft 2",RG& Associates LLC,"14635 Valley Blvd, Fontana, California 92335",909-822-2200,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004631,Whataburger Restaurant -Shannon Dommert
Whataburger 1084,TABS2026004628,Whataburger 1084,"2236 Jacksboro Hwy, Fort Worth, TX 76114",Tarrant,11/11/2025,11/25/2025,"$144,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New drive thru lane with related appurtenances,"3,200 ft 2",RG and Associates LLC,"14635 Valley Boulevard, Fontana, California 92335",(800) 316-0327,ID Studio,"6201 Campus Circle Drive E, Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004628,"Whataburger Restaurants Inc., (Shanon Dommert)"
Piedmont Plastics,TABS2026004626,BLP Grand Prairie Building 2,"2720 S. Great Southwest Parkway, Suite 500, Grand Prairie, TX 75050",Tarrant,11/10/2025,1/24/2026,"$580,000",New Construction,"This project is privately funded, on private land for private use.","First generation build out of a cold-shell warehouse building. Include a new office addition of walls, doors, lights, electrical, and plumbing. Office S.F: 2,148. Warehouse S.F:  16,313","18,461 ft 2",BLUSV I GSW PARKWAY LLC,"111 E SEGO LILY DR SUITE 400, Salt Lake City, Utah 84070",949-683-4211,Ware Malcomb,"2626 Cole Avenue, Suite 501, Dallas, Texas 75204",469.396.7520,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004626,Pat Barrett
Fort Worth Barber Shop,TABS2026004619,BICOCCHI BUILDING,"211 S. JENNINGS AVE, Fort Worth, TX 76104",Tarrant,11/1/2025,1/1/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","±2,250 SF COSMETIC INTERIOR RENOVATION OF BARBER SHOP","2,250 ft 2",Sanderos Properties LP,"211 S. JENNINGS AVE, Fort Worth, Texas 76104",(817) 891-4094,Capstone Architecture,"215 W. Bandera Rd., Ste 114-201, Boerne, Texas 78006",830-443-1315,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004619,JONATHAN MORRIS
Booth Creek Wagyu,TABS2026004581,Park Village,"1161 E southlake Blvd O-202, Southlake, TX 76092",Tarrant,12/31/2025,2/28/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing 1,472sqft retail tenant space","1,472 ft 2","5C SL Park Village, LLC","20405 State Highway 249 Ste 810, Houston, Texas 77070",(281) 251-5550,"Ben Moore, AIA","1809 Poyntz Ave, Manhattan, Kansas 66502",(785) 560-3111,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004581,Dylan Sultzer
DFW Art-K-Texture,TABS2026004568,DFW International Airport - Terminal D,"3200 E Airfield Drive, Dfw Airport, TX 75261",Tarrant,11/15/2025,4/1/2026,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","776 Sqft. EXISTING RETAIL SPACE RENOVATION FOR NEW TENANT.  SPACE TO RECEIVE NEW FINISHES, CEILINGS,  MECHANICAL, ELECTRICAL, FIRE SPRINKLER, FIRE ALARM, AND EQUIPMENT WHERE APPLICABLE.",776 ft 2,City of Dallas/DFW Airport Division,"3003 South Service Road, DFW Airport, Texas 75261",972-973-1784,"Environetics Group Architects, PC (ENV)","180 Sylvan Ave., Englewood Cliffs, New Jersey 07632",201-894-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004568,Austin Smith
Smiley Park,TABS2026004560,City of Fort Worth Park and Recreation Department,"S Riverside Drive, Fort Worth, TX 76104",Tarrant,1/1/2026,12/1/2026,"$791,720",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","35,366 SQ; The project on the South side of the existing Best Maid Pickles plant with Riverside Drive on the West, Ash Crescent Street on the East, and Maddox Avenue to the South.","35,366 ft 2",City of Fort Worth,"200 Texas Street, Fort Worth, Texas 76102",817-392-5759,LandDesign,"5217 Alpha Road, Suite 140, Dallas, Texas 75240",214-785-6009,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004560,
Crunch Fitness -  Arlington (Remodel),TABS2026004556,Crunch Fitness,"5906 S Cooper St, Arlington, TX 76017",Tarrant,11/15/2025,9/30/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","3.0 desk area with PT area, partition a new HIIT area out of equipment area. demo old training area to new equipment, convert changing rooms to saunas, revise roof access ladder to allow for more cardio. ","33,500 ft 2",Stars of Sublett Corners Investments LLC,"8609 Lindenwood Lane, Irving, Texas 75063",(774) 288-9707,"Jplus Architects, Inc","211 Bulen St., Roseville, California 95678",(916) 813-7429,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004556,Mark Girnys
