project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
United Empire Logisitics Inc.,TABS2024011823,United Empire Logisitics Inc.,"2405 Fort Worth Street, Grand Prairie, TX 75050",Tarrant,4/1/2024,4/1/2025,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New 5100 sf warehouse with office space. ,"5,100 ft 2",United Empire Logisitics Inc.,"2405 Fort Worth St., Grand Prairie, Texas 75050",(626) 340-1419,Architecture Underground Inc,"6406 Redstone Drive, Arlington, Texas 76001",(817) 965-0763,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011823,
Uptown Cheapskate-Watauga Academy,TABS2024011815,5864 N Tarrant Parkway,"5864 N Tarrant Parkway, Fort Worth, TX 76244",Tarrant,2/26/2024,4/26/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",5243 sq ft total.  3937 sq ft retail floor.  Customize interior space for resale clothing store.,"5,243 ft 2",MQ Lakewood Two LLC,"4622 Maple Avenue Suite 200, Dallas, Texas 75219",(214) 393-3983,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011815,
Hanson Scott Capital llc,TABS2024011814,Nolan Ridge,"360 N Nolan Road #200, Southlake, TX 76092",Tarrant,3/1/2024,8/30/2024,"$255,000",New Construction,"This project is privately funded, on private land for private use.",Interior Finish-out,"4,354 ft 2",Hanson Scott LLC,"4200 Briar Ridge Drive, Collyville, Texas 76034",(214) 298-5425,Richmond Group,"625 Dallas Drive #200, Denton, Texas 76205",(214) 244-8555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011814,
Six Flags Over Texas Warehouse and Maintenance Building,TABS2024011812,Six Flags Over Texas,"Six Flags Over Texas Suite 1032 & 1033, Arlington, TX 76011",Tarrant,5/1/2024,8/31/2024,"$1,500,000",New Construction,"This project is privately funded, on private land for private use."," A new 20,405 SF Warehouse building and a 2,473 SF maintenance building for Six Flags Over Texas ","22,878 ft 2",Six Flags Over Texas,"2201 East Road To Six Flags, Arlington, Texas 76011",(707) 315-1951,Quorum Architects,"825 W. Vickery Blvd, Fort Worth, Texas 76104",(817) 546-6311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011812,
Match Point Coffee,TABS2024011757,3618 W. 7th Street,"3618 West 7th Street Suite B, Fort Worth, TX 76107",Tarrant,3/5/2024,4/29/2024,"$65,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation to fit coffee shop into existing Suite B.,"1,326 ft 2",Scott Keenan,"3618 W. 7th St. Suite B, Fort Worth, Texas 76107",(972) 800-0696,MEL/ARCH Studio,"1201 Evans Ave, Fort Worth, Texas 76104",(817) 653-3007,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011757,Scott Keenan
Shoe Palace Hulen Mall,TABS2024011752,Hulen Mall,"60 E Rio Salado Suite 900, Fort Worth, TX 85281",Tarrant,9/1/2024,1/1/2025,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","5,843 SF OF COMMERCIAL TENANT IMPROVEMENT : - NEW LIGHTING, NEW INTERIOR PARTITION, NEW FINISHES, - REMOVE (E) INTERIOR WALLS, (E) ACT, (E) LIGHTING & (E) FINISHES. - (E) HVAC UNITS , (E) RESTROOMS. - (N) FITTING ROOM AND BOH FIXTURES","5,843 ft 2",Brookfield Properties,"350 N Orleans St, Chicago, Illinois 60654",(817) 294-1205,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011752,
La-Z-Boy - Hulen - Renovation,TABS2024011710,Hulen Mall,"4630 South Hulen Street, Fort Worth, TX 76132",Tarrant,2/19/2024,5/1/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor Interior Renovation and Update of Exterior Shell,"15,600 ft 2",Blue Sky North Tustin LLC,"9797 Rombauer Road Suite 150, Coppell, Texas 75019",(925) 964-7332,Hodges Architects,"13642 Omega, Dallas, Texas 75244",972-387-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011710,"Lewis Brown, III"
377 & Bursey,TABS2024011677,Starbucks - Watauga Towne Crossing ADDN Block A Lot 8,"8004 Denton Hwy, Suite 210, Watauga, TX 76148",Tarrant,6/28/2024,7/25/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,000sf renovation of an existing Starbucks including minor wall framing, casework, finishes, & MEP work","2,000 ft 2","Watauga Towne Crossing, LLC","301 S Sherman, Suite 100, Richardson, Texas 75081",(972) 669-8440,Design Forum Architects,"2056 Byers Rd, Miamisburg, Ohio 45342",(844) 844-7700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011677,Kathy Travis - Starbucks
QuikTrip #1877,TABS2024011673,QuikTrip #1877,"NWC of N Freeway & Mecham Blvd., Fort Worth, TX 76106",Tarrant,4/1/2024,2/1/2025,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.","To construct 7,318 SF convenience store with retail gasoline sales. ","7,318 ft 2",QuikTrip Corporation,"8700 Freeport Pkwy., Suite 115, Irving, Texas 75063",(945) 455-6427,"Daniel D Filuk, Architect","1747 E Morten Avenue, Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011673,
John Wayne Expansion,TABS2024011662,John Wayne Expansion,"2501 Rodeo Plaza, Fort Worth, TX 76164",Tarrant,12/18/2023,4/1/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation,"2,500 ft 2",Texas Cowboy Hall of Fame,"2515 Rodeo Plaza, Fort Worth, Texas 76164",817.626.7131,Bennett Partners,"640 Taylor Street, Fort Worth, Texas 76102",817.335.4991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024011662,John Wayne Enterprises
