project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Cattleman's Crossing,TABS2025008749,Cattleman's Crossing,"US Business 287, Saginaw, TX 76179",Tarrant,12/1/2024,2/1/2025,"$66,150",New Construction,"This project is privately funded, on private land for private use.","Concrete sidewalk - 6,670 sf and 14 BFR.","6,670 ft 2","Ashton Dallas Residential, LLC","1800 Valley View Lane, Farmers Branch, Texas 75234",(817) 822-1132,Shields Engineering,"1600 W. 7th, Suite 400, Fort Worth, Texas 76102",(817) 810-0696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008749,
2401 South University,TABS2025008734,2401 South University,"2401 South University, Fort Worth, TX 76107",Tarrant,2/21/2025,2/21/2026,"$7,000,000",New Construction,"This project is privately funded, on private land for private use.",New three level office building. Type IIB Construction. ,"15,804 ft 2","COWTOWN 109, LLC","1635 Rogers Road, Fort Worth, Texas 76107",(817) 291-4455,Bennett Partners,"640 Taylor Street, Suite 2323, Fort Worth, Texas 76102",(817) 335-4991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008734,
MMMC SPD Cart Wash Replacement,TABS2025008668,Methodist Mansfield Medical Center,"2700 E. Broad St, Mansfield, TX 76063",Tarrant,2/1/2025,5/31/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Replacement of cart washer equipment in existing SPD,100 ft 2,Methodist Health System,"403 W. Campbell Rd, Richardson, Texas 75080",(219) 947-5263,Perkins&Will,"2218 Bryan Street Suite 200, Dallas, Texas 75201",(214) 325-2674,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008668,
Mockingbird,TABS2025008660,ConAgra Foods,"9000 Will Rogers Blvd., Fort Worth, TX 76140",Tarrant,1/2/2025,3/31/2025,"$124,800",Additions to Existing Building,"This project is privately funded, on private land for private use.", We are setting some small packaging equipment.,500 ft 2,TCRG Opportunity VII LLC,"5201 Camp Bowie Blvd., Suite 200, Fort Worth, Texas 76107",(817) 626-9898,Alliance Architect,"1600 N. Collins Blvd., Richardson, Texas 75080",972-233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008660,Chloe Reynolds
FWISD - Maudrie Walton Elementary School - Addition and Renovation,TABS2025008655,Maudrie Walton Elementary School,"5816 Rickenbacker Pl., Fort Worth, TX 76112",Tarrant,5/1/2025,8/1/2027,"$45,000,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Addition (53,900 s.f.)  and renovation (37,507 s.f.) of existing elementary school","92,000 ft 2",Fort Worth Independent School District,"7060 Camp Bowie Blvd Suite 250, Fort Worth, Texas 76116",817-814-2000,KAI Design,"5010 Riverside Dr. Suite 250, Irving, Texas 75039",(214) 742-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008655,
FP Movement,TABS2025008647,Southlake Town Square,"1443 Main St, Southlake, TX 76092",Tarrant,2/24/2025,5/2/2025,"$328,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","tenant build out to include const. of new storefront, tenant sales area, fitting rooms and back of house (office and storage).  all mechanical, electrical and plumbing work associated with the build out","2,072 ft 2",Kite Realty Group,"285 Grand Ave. Ste 210, Southlake, Texas 76092",(682) 332-7784,David A. Levy & Assoc.,"345 Springside Dr., Akron, Ohio 44333",(330) 666-6767,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008647,Heather Kranz
Beer & Wine Store,TABS2025008646,Hometown - Dolce Phase III,"6021 Parker Blvd, North Richland Hills, TX 76180",Tarrant,1/10/2025,2/10/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel 1st generation retail space 1852 SF,"1,852 ft 2",DLC Residential,"150 E. 52nd St #22002, New York, New York 10022",(973) 477-3850,APE Engineering,"1340 Dove Dr, Midlothian, Texas 76065",(972) 351-7550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008646,Suraj Upreti
Medical Office Bldg,TABS2025008638,Medical Office,"1480 Corporate Circle, Suite 180, Southlake, TX 76092",Tarrant,11/1/2024,1/15/2025,"$90,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Interior Finish Out. ,"1,900 ft 2","Glandon Management, LLC","1480 Corporate Circle, Suite 180, Southlake, Texas 76092",(817) 514-6253,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008638,
COMMERCIAL RENOVATION FOR NEW MARKET AT CAMP BOWIE W,TABS2025008637,BENBROOK MARKET,"8117 CAMP BOWIE W BLVD, Benbrook, TX 76116",Tarrant,4/14/2025,5/26/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR REMODEL, AND UPPGRADING RESTROOMS","4,000 ft 2",SYED JAFFERY,"8117 CAMP BOWIE BLVD W, BENBROOK, Texas 76116",(201) 988-9788,ALCHEMI DEVELOPMENT PARTNERS,"4740 W MOCKINGBIRD, DALLAS, Texas 75219",(806) 570-4867,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008637,
Mainfreight Truck Wash,TABS2025008621,Mainfreight,"112 Harmon Rd, Haslet, TX 76177",Tarrant,6/1/2025,10/1/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.",Truck wash for truckers,"2,500 ft 2",Mainfreight,"112 Harmon Rd, Haslet, Texas 76177",(847) 857-1986,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008621,
New Church,TABS2025008613,Christ the Redeemer Anglican Church,"5001 Overton Ridge Blvd, Fort Worth, TX 76132",Tarrant,2/3/2025,1/30/2026,"$6,311,000",New Construction,"This project is privately funded, on private land for private use.",New worship facility and religious classrooms,"20,000 ft 2",Corporation of the Episcopal Diocese of Fort Worth,"2900 Alameda St., Fort Worth, Texas 76108",(817) 713-5189,Martsolf Architecture,"815 W Daggett Ave, Fort Worth, Texas 76104",(817) 820-0005,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008613,
North Fort Worth Spay/Neuter Center,TABS2025008607,Golden Triangle Office Village III,"4914 Golden Triangle Blvd #921, Fort Worth, TX 76244",Tarrant,1/20/2025,4/30/2025,"$140,000",New Construction,"This project is privately funded, on private land for private use.",Interior Finish-out,"2,750 ft 2",Ayon Wealth LLC,"8244 Agarito Way, Dallas, Texas 75252",(510) 825-9809,Richmond Group,"625 Dallas Drive #200, Denton, Texas 76205",(214) 244-8555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008607,Karen Murphy
Mobile MRI Units at Viola Pitts,TABS2025008606,JPS Health Center at Viola Pitts/Como,"4650 Bryant Irvin Road N., Fort Worth, TX 76107",Tarrant,3/17/2025,7/1/2025,"$350,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Project Scope: Infrastructure and related construction components for one (1) mobile MRI unit, one (1) modular MRI building, and one (1) office/dressing modular building at Viola Pitts property.","1,200 ft 2",JPS Health Network,"1500 S. Main, Fort Worth, Texas 76104",(817) 702-4942,Primera Design Associates,"2102 Roosevelt Drive Suite A, Dalworthington Gardens, Texas 76013",(817) 881-1581,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008606,
