project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Chabad Synagogue and Center Construction,TABS2025026568,Chabad Jewish Center,"5659 Woodway Drive, Fort Worth, TX 76133",Tarrant,11/15/2025,9/15/2026,"$550,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a 5,400 square foot building with a parking lot.","5,400 ft 2",Chabad Lubavitch of Fort Worth & Tarrant County,"5659 Woodway Drive, Fort Worth, Texas 76133",(817) 253-2445,Abadi Architecture,"17776 Preston Rd, Ste 210, Dallas, Texas 75252",214-403-8714,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026568,
HANABI,TABS2025026561,H MART SHOPPING CENTER,"3980 N.E. LOOP 820 #500, Haltom City, TX 76117",Tarrant,9/30/2025,2/28/2026,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SET UP THE RESTAURANT,"2,115 ft 2",FHH Investment LLC,"3044 Old Denton Rd Suite 310, CARROLLTON, Texas 75007",469-895-6643,JWK,"4128 BEACON ST., FLOWER MOUND, Texas 75028",(972) 979-3962,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026561,YANG SOO NO
UNIVERSITY PARK VILLAGE,TABS2025026540,Starbucks,"1620 S. UNIVERSITY DR, Fort Worth, TX 76107",Tarrant,2/23/2026,6/17/2026,"$575,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","REMODEL OF AN EXISTING STARBUCKS COFFEE AS WELL AS EXPANSION INTO ADJACENT TENANT SPACE. WORK SHALL INCLUDE INTERIOR PARTITIONS, INTERIOR FINISHES, EQUIPMENT, LIGHTING, HVAC, PLUMBING AND SIGNAGE. SIGNAGE UNDER SEPARATE PERMIT.","2,758 ft 2","SIMON PROPERTY GROUP/UNIVERSITY PARK VILLAGE CENTER, L.P.","225 W. WASHINGTON MS11C, INDIANAPOLIS, Indiana 46204",(817) 286-2199,Rogue Architects,"513 Main St Ste 202, Fort Worth, Texas 76102",(817) 529-6882,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026540,
MEN'S T CLINIC,TABS2025026527,BUILDING 7,"3132 CAPITAL WAY, Fort Worth, TX 76117",Tarrant,10/15/2025,1/16/2026,"$161,550",New Construction,"This project is privately funded, on private land for private use.",TENANT FINISH OUT OF SHELL BUILDING SPACE.  BUILDING IS NEW.  SITE CONDITIONS WITH PARKING DESIGNED AND BUILT BY OTHERS.  ,"2,154 ft 2",MENS T CLINIC,"5000 ELDORADO PKWY. SUITE 150-153, FRISCO, Texas 75033",(817) 688-9042,"FORM studios, LLC","300 BURNETT STREET SUITE 120, FORT WORTH, Texas 76102",(972) 877-8859,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026527,
Risinger Bldg 3,TABS2025026512,Risinger Bldg 3,"TBD, Fort Worth, TX 76140",Tarrant,10/3/2025,10/3/2026,"$24,000,000",New Construction,"This project is privately funded, on private land for private use.",New one-story speculative tilt-wall warehouse building,"305,000 ft 2","TCRG Opportunity XV, LLC","5201 Camp Bowie Blvd Ste #200, Fort worth, Texas 76107",(469) 858-3642,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026512,
Cafe BomBom,TABS2025026505,Cafe BomBom,"3940 NE Loop 820 Suite #450, Haltom City, TX 76117",Tarrant,9/30/2025,1/30/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out by tenant,"1,594 ft 2",Younhoo Chung,"3940 NE Loop 820 Suite #450, Haltom City, Texas 76117",(817) 915-5420,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026505,
Metro Custom Plastics - Tenant Office TI,TABS2025026503,Building 1,"870 S. Great Southwest Parkway, Grand Prairie, TX 75051",Tarrant,12/1/2025,4/27/2026,"$555,000",New Construction,"This project is privately funded, on private land for private use.","A 3,625 SF finish out consisting of a new Tenant office space within an existing 97,156 SF building.","3,625 ft 2","South Great SW Parkway, LLC","615 109th Street, Arlington, Texas 76011",(817) 640-5646,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026503,
Metro Custom Plastics - MCP Office TI,TABS2025026502,Building 1,"870 S. Great Southwest Parkway, Grand Prairie, TX 75051",Tarrant,12/1/2025,4/27/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.","A 8,024 SF finish out consisting of a new 5,168 SF office space and 2,856 SF of Production Tool Room space within in an existing 97,156 SF building. ","8,024 ft 2","South Great SW Parkway, LLC","615 109th Street, Arlington, Texas 76011",(817) 640-5646,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026502,
"Cash America - Fort Worth, TX",TABS2025026488,Cash America,"520 W Rosedale Street, Fort Worth, TX 76104",Tarrant,9/1/2025,11/30/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope of work is for a remodel of an existing 3,800 sq ft building.","3,800 ft 2",ST MARINA INC,"PO BOX 1767, Colleyville, Texas 76034",(817)896-9693,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026488,
Status,TABS2025026482,Parks Mall at Arlington,"3811 South Cooper St, Ste 2084, Arlington, TX 76015",Tarrant,8/25/2025,10/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"2,017 ft 2",Parks at Arlington L P,"PO Box 101042, chicago, Illinois 60610",(817) 767-4280,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026482,
Alterations to 3132 W. 5th St.,TABS2025026480,Alterations to 3132 W. 5th St.,"3132 W. 5th St., Fort Worth, TX 76107",Tarrant,10/1/2025,2/28/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior alterations of an existing 1-story office building including accessibility.,"4,306 ft 2",Larry & Jeaneane Milton,"6363 Waverly Way, Fort Worth, Texas 76116",(817) 992-6249,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026480,
EL CUBANO LATIN MARKET,TABS2025026478,EL CUBANO LATIN MARKET,"6728 W VICKERY BLVD #STE. 500, Fort Worth, TX 76116",Tarrant,12/1/2025,12/1/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,415 ft 2",VIET CRE GROUP,"PO BOX 542766, GRAND PRAIRIE, Texas 75054",(626) 786-1758,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026478,PATRICIA MATOS
ROSE COURTURE NAILS BAR,TABS2025026477,ROSE COURTURE NAILS BAR,"9833 NORTH FREEWAY #STE. 131, Fort Worth, TX 76177",Tarrant,12/1/2025,6/1/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"4,000 ft 2",VICTORY SHOPS AT HERITAGE VI,"2911 TURTLE CREEK BLVD #STE. 700, DALLAS, Texas 75219",(972) 707-9555,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026477,TINH NGUYEN
Village East Apartments,TABS2025026462,Village East Apartments,"2750 West Cantey Street, Fort Worth, TX 76109",Tarrant,9/29/2025,7/1/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of 3-story multifamily building with ground floor leasing office. scope to include site improvements, mechanical, electrical, plumbing, and structural work. ","17,581 ft 2",Newsome Development,"1421 Oread West STE B, Lawrence, Kansas 66049",(785) 331-4644,Studio 97w,"901 S Main Street, Fort Worth, Texas 76104",(817) 882-6940,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026462,
Box 30 - 360 Industrial Spec Office,TABS2025026408,Box 30 - 360 Industrial Spec Office,"1145 107th Street, Arlington, TX 76011",Tarrant,10/1/2025,4/1/2026,"$400,000",New Construction,"This project is privately funded, on private land for private use.",New construction of a 3130 square foot speculative office,"3,130 ft 2","BIG 107 INVESTORS, LLC","921 East Waggoman Street, Fort Worth, Texas 76110",(972) 897-2060,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026408,
CHODANG TOFU VILLAGE,TABS2025026407,CHODANG TOFU VILLAGE,"3980 NE LOOP 820 #STE. 100, Haltom City, TX 76117",Tarrant,12/1/2025,12/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"6,000 ft 2",TEXAS LEGACY REALTY,"3044 OLD DENTON RD #STE. 310, CARROLLTON, Texas 75007",(469) 895-6643,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026407,YOUNJE SUNG
QuikTrip # 1878 Fryer Project,TABS2025026398,QuikTrip # 1878,"2712 Las Vegas Trail, Fort Worth, TX 76116",Tarrant,11/9/2025,11/24/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. The existing type 1 hood and wrapped ducts will be replace with type 1 new equipment. Rooftop equipment  will remain existing. Project 300 sf.,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026398,
"E Space Finishout - Arlington, TX",TABS2025026385,E Space Finishout,"1501 Nolan Ryan Expy, Arlington, TX 76011",Tarrant,9/30/2025,3/31/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope of work is for an interior finish out of a 74,741 sq ft building.","74,741 ft 2",ESPACE INC,"12950 Saratoga Ave, Saratoga, California 95070",856-340-2174,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026385,
SDTTF Office Renovation,TABS2025026380,SDTTF,"1901 Susan Drive, Arlington, TX 76010",Tarrant,1/5/2026,10/2/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of existing office space to updated office space including but not limited to private/open office, break rooms, and restrooms. ","4,600 ft 2",Eric Kastner,"1901 Susan Drive, Arlington, Texas 76010",(972) 740-3380,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026380,
CJJF JIU-JITSU,TABS2025026377,CJJF JIU-JITSU,"525 PRESTON RD #STE. 110, Celina, TX 75009",Tarrant,12/1/2025,6/1/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,182 ft 2",MISSCR16 LLC,"3000 ALTAMESA BLVD #STE. 300, FORT WORTH, Texas 76133",(817) 921-9200,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026377,
BE FIT MODERN PILATES,TABS2025026369,BE FIT MODERN PILATES,"2645 E SOUTHLAKE BLVD #STE. 160, Southlake, TX 76092",Tarrant,12/1/2025,6/1/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"1,365 ft 2",DCTN 3 373 SOUTHLAKE TX LLC,"300 STATE ST, SOUTHLAKE, Texas 76092",(817) 348-8748,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026369,LYNN AHERN
"Additions & Alterations to Dally & Webb Family Law, PLLC",TABS2025026349,Stonegate Office Building,"2813 S. Hulen St., Ste. 250, Fort Worth, TX 76109",Tarrant,10/1/2025,12/31/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alterations of an existing lease space including main building corridor rework.,"4,972 ft 2",SWBC Mortgage Corporation,"2745 Dallas Pkwy Ste 310, Plano, Texas 75093",(817) 338-1800,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026349,
LE AUTO BODY,TABS2025026327,LE AUTO BODY,"4480 MANSFIELD HWY, Forest Hill, TX 76119",Tarrant,9/1/2025,11/30/2025,"$250,000",New Construction,"This project is privately funded, on private land for private use.","PROPOSED METAL SHOP FOR AUTO BODY, NEW FOUNDATION, NEW FRAMING, NEW ELECTRICAL, PLUMBING AND HVAC WORK.","6,076 ft 2",TOAN NGUYEN LE,"1200 SAINT MARIA CT, MANSFIELD, Texas 76060",(817) 798-8620,MEL/ARCH STUDIO,"1201 EVANS AVE SUITE 300, FORT WORTH, Texas 76104",(817) 653-3007,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026327,
Beverly's Mexican Cuisine,TABS2025026305,Hogan Building,"901 Houston Street, Fort Worth, TX 76102",Tarrant,9/12/2025,1/15/2026,"$2,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Building out of lower level, including minor demolition, new finishes, new restrooms, kitchen and MEP services","7,200 ft 2",Hogan Building,"901 Houston Street, Fort Worth, Texas 76102",(817) 528-5828,Grace Design Studio,"200 Bailey Avenue, Fort Worth, Texas 76107",(817) 921-5928,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026305,Jason Cross
"Stadium Warehouse, LLC Office/Warehouse Renovations",TABS2025026281,"Stadium Warehouse, LLC","4205 Stadium Drive, Fort Worth, TX 76133",Tarrant,8/31/2026,12/31/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of Suites 120 and 310 within an existing 93,024 SF Warehouse.","9,400 ft 2","Stadium Warehouse, LLC","2311 Biscayne Drive Suite 120, Little Rock, Arkansas 72227",(818) 939-9371,HRO Architects LLC,"320 Cooper Street, Cedar Hill, Texas 75104",(972) 293-1889,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026281,
H-E-B Project Roadrunner,TABS2025026274,Project Roadrunner,"6900 AWG Way, Fort Worth, TX 76140",Tarrant,8/15/2025,3/5/2027,"$20,000,000",New Construction,"This project is privately funded, on private land for private use.","First Generation Tenant Finish. (139,000sq ft)","139,000 ft 2",H-E-B,"5600 Businees Park Suite 569, San Antonio, Texas 78218",979-204-1044,ANDREW W BOOTH & ASSOCIATES INC,"1942 Northwood Drive, Salisbury, Maryland 21801",410-742-7299,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026274,
RaceTrac #2362 Golden Triangle,TABS2025026270,RaceTrac #2362 Golden Triangle,"3100 Golden Triangle, Fort Worth, TX 76177",Tarrant,1/15/2026,9/15/2027,"$835,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Modify existing equipment line to incorporate new Grab-N-Go offer, remove equipment & re-locate equipment throughout sales floor. Scope to include architectural, plumbing, mechanical and electrical trades.","5,928 ft 2",RaceTrac Inc.,"200 Galleria Parkway Southeast Suite 900, Atlanta, Georgia 30339",(770) 431-7600,Hill Foley Rossi & Associates,"3680 Pleasant Hill Road Suite 200, Duluth, Georgia 30096",(770) 622-9858,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026270,
Quiktrip # 881 Fryer Project,TABS2025026242,QuikTrip # 881,"2800 Alta Mere Drive, Fort Worth, TX 76116",Tarrant,11/9/2025,11/24/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. The existing type 1 hood and wrapped ducts will be replaced with type 1 new equipment. Rooftop equipment will remain existing. Project 300 sf.,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026242,
HARP3 DFW - Gate D36 Restroom Renovations,TABS2025026230,Terminal D - DFW Airport,"2024 S. International Parkway DFW Airport, Dfw Airport, TX 75261",Tarrant,10/31/2025,3/1/2026,"$4,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Terminal D public restroom renovations and upgrades - 4,500 SF","4,500 ft 2",DFW Airport,"2024 S. International Parkway, DFW Airport, Texas 75261",(702) 525-2417,"Cannon Design, Inc.","3535 Travis Street, Suite 269, Dallas, Texas 75204",(713) 821-9223,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026230,
