project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
A WASH N DRY,TABS2024022935,A WAS N DRY,"4601 E LANCASTER AVE, Fort Worth, TX 76103",Tarrant,10/1/2024,6/1/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"10,250 ft 2",FORT WORTH LANCASTER PLAZA INC,"429 AVALON LN, COPPELL, Texas 75019",(469) 510-6776,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022935,
CVS Pharmacy - Interior Pharmacy Department Expansion,TABS2024022933,CVS Pharmacy,"1301 North Saginaw Blvd., Saginaw, TX 76179",Tarrant,9/23/2024,10/25/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Expand exist'g pharmacy depart. from 978 st to 1375 sf. Modify adj. retail area, SOW total 2169 sf. New/reuse millwork, new finishes (floor, wall) Modify retail area finishes (floor, wall) Relo and new lite fixtures. Relo registers/SP heads","2,169 ft 2","Realty Income Properties 9, LLC","11955 El Camino Real, San Diego, California 92130",(602) 778-6188,Massa Multimedia Architecture,"3297 Route 66 Office Center 66, Studio B, Neptune, New Jersey 07753",(732) 898-7876,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022933,David Wilson
Spec Suite 150,TABS2024022921,North Office Building,"9900 Hillwood Pkwy Suite 150, Fort Worth, TX 76244",Tarrant,9/1/2024,12/1/2024,"$470,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out in newly constructed building,"4,711 ft 2","Hillwood, a Perot Company","9800 Hillwood Parkway Suite 300, Fort Worth, Texas 76177",(817) 224-6368,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022921,
Spec Suite 140,TABS2024022919,North Office Building,"9900 Hillwood Pkwy Suite 140, Fort Worth, TX 76244",Tarrant,9/1/2024,12/1/2024,"$406,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out in newly constructed building,"4,069 ft 2","Hillwood, a Perot Company","9800 Hillwood Parkway Suite 300, Fort Worth, Texas 76177",(817) 224-6368,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022919,
Discount Tire#SAP 1367 TXD 36,TABS2024022906,Discount Tire,"2405 W GRAPEVINE MILLS CIR, Grapevine, TX 76051",Tarrant,8/30/2024,10/9/2024,"$485,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing Discount Tire location  -  Sq Ft 1,719","1,719 ft 2",HALLE PROPERTIES LLC,"14631 N SCOTTSDALE RD, SCOTTSDALE, Arizona 85254",480-909-6811,Interbrand Design Forum,"2056 Byer Road, Miamisburg, Ohio 45342",937-853-8247,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022906,
Mercantile III Bldg 4 - Spec Suite,TABS2024022902,Mercantile 820 Logistics Park Bldg 4,"4201 Northern Cross, Haltom City, TX 76137",Tarrant,8/12/2024,12/1/2024,"$400,000",New Construction,"This project is privately funded, on private land for private use.",1st generation interior spec suite office tenant improvement within an existing warehouse building shell.,"2,084 ft 2","Velocis Temple JV, LP","300 Crescent Ct., Suite 850, Dallas, Texas 75201",214-797-0607,Ware Malcomb,"3090 Nowitzki Way, Suite 300, Dallas, Texas 75219",281.661.4789,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022902,
Mercantile III Bldg 3 - Spec Suite,TABS2024022900,Mercantile 820 Logistics Park Bldg 3,"4000 N. E. Loop 820, Haltom City, TX 76137",Tarrant,8/12/2024,12/1/2024,"$400,000",New Construction,"This project is privately funded, on private land for private use.",1st generation interior spec suite office tenant improvement within an existing warehouse building shell.,"1,795 ft 2","Velocis Temple JV, LP","300 Crescent Ct., Suite 850, Dallas, Texas 75201",214-797-0607,Ware Malcomb,"3090 Nowitzki Way, Suite 300, Dallas, Texas 75219",281.661.4789,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022900,
Mercantile III Bldg 2 - Spec Suite,TABS2024022898,Mercantile 820 Logistics Park Bldg 2,"4151 Northern Cross, Haltom City, TX 76137",Tarrant,8/12/2024,12/1/2024,"$400,000",New Construction,"This project is privately funded, on private land for private use.",1st generation interior spec suite office tenant improvement within an existing warehouse building shell.,"1,783 ft 2","Velocis Temple JV, LP","300 Crescent Ct., Suite 850, Dallas, Texas 75201",214-797-0607,Ware Malcomb,"3090 Nowitzki Way, Suite 300, Dallas, Texas 75219",281.661.4789,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022898,
Mercantile III Bldg 1 - Spec Suite,TABS2024022897,Mercantile 820 Logistics Park Bldg 1,"4101 Northern Cross, Haltom City, TX 76137",Tarrant,8/12/2024,12/1/2024,"$400,000",New Construction,"This project is privately funded, on private land for private use.",1st generation interior spec suite office tenant improvement within an existing warehouse building shell.,"1,779 ft 2","Velocis Temple JV, LP","300 Crescent Ct., Suite 850, Dallas, Texas 75201",214-797-0607,Ware Malcomb,"3090 Nowitzki Way, Suite 300, Dallas, Texas 75219",281.661.4789,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022897,
Total Point Urgent Care,TABS2024022892,Total Point Urgent Care,"2612 W. Pioneer Parkway, Pantego, TX 76013",Tarrant,7/31/2024,10/31/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out,"5,900 ft 2",2612 West Pioneer Parkway LLC,"1579 Sweetgum Lane Suite 2205, Fullterton, California 92835",(832) 675-1242,Clark Design Co.,"5703 Stage Line Ct., Arlington, Texas 76017",(972) 567-5234,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022892,Spencer Ross
