project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
PWST24016 Entertainment District Sidewalk Phase 3,TABS2026011932,Collins Street and Division Street,"Collins Street and Division Street, Arlington, TX 76011",Tarrant,3/1/2026,5/31/2026,"$280,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","The project include constructing approximately 2,800 SY of sidewalk at various locations along Collins St and Division St.","2,800 ft 2",City of Arlington,"101 W. Abram Street, Arlington, Texas 76010",(817) 459-6554,Kimley-Horn,"225 E. John W. Carpenter Freeway, Suite 1100, Irving, Texas 75062",463-305-3476,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011932,
Higher Healing,TABS2026011912,Southlake Med Center,"731 East Southlake Blvd, Ste 190, Southlake, TX 76092",Tarrant,3/15/2026,7/1/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","a 2,870sf interior renovation of an office suite to include office, patient rooms and a new ADA compliant toilet and shower rooms","2,870 ft 2",KAGR2 Southlake 731 LLC,"800 W Madison Street,Suite 400, Chicago, Illinois 60607",(312) 287-9148,Architecture Underground Inc,"6406 Redstone Drive, Arlington, Texas 76001",(817) 965-0763,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011912,
Mi Tierra Meat Market #6,TABS2026011899,Mi Tierra Meat Market #6,"5300 E Lancaster Ave, Fort Worth, TX 76112",Tarrant,12/15/2025,12/1/2026,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.","New 22,127 sq. ft. building + 6,227 sq. ft. mezzanine and site work","22,127 ft 2",Mi Tierra J/P Investments Inc.,"3233 Alta Mere Dr, Fort Worth, Texas 76116",(682) 556-2065,BTR Construction Group LLC,"11363 Denton Dr, Suite 102, Dallas, Texas 75229",(214) 241-9169,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011899,Jorge Delgadillo
QuikTrip # 871 Fryer Project,TABS2026011874,QuikTrip # 871,"1900 Altamesa Blvd, Fort Worth, TX 76134",Tarrant,5/31/2026,6/15/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes reorganization of existing kitchen equipment and addition of new fryer units. Project 300sf ,300 ft 2,"QT South, LLC","4705 S. 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011874,
BSW All Saints Clinic Renovation,TABS2026011843,R.C. SCHAFFER BUILDING,"1625 W Myrtle Street Suite 100, Fort Worth, TX 76104",Tarrant,2/15/2026,4/15/2026,"$1,505,120",Renovation/Alteration,"This project is privately funded, on private land for private use.",Rennovation,"9,407 ft 2",Baylor All Saints Medical Center,"1400 8th Ave, Fort Worth, Texas 76104",(214) 865-2700,Schwabauer Design,"1600 North Collins Blvd Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011843,
All Saints Episcopal School Lower School Fine Arts Addition,TABS2026011835,All Saints Episcopal School,"9700 Saints Circle, Fort Worth, TX 76108",Tarrant,6/1/2026,8/1/2027,"$10,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Approx 15,000sf addition to the lower school building Art, music and dance classrooms and supporting spaces.","15,000 ft 2",All Saints Episcopal School,"9700 Saints Circle, Fort Worth, Texas 76116",(817) 560-5700,Bennett Partners,"640 Taylor Street Suite 2323, Fort Worth, Texas 76102",(817) 333-2872,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011835,
American Eagle # 132,TABS2026011828,Parks at Arlington,"3811 South Cooper St. space 1038, Arlington, TX 76015",Tarrant,5/18/2026,7/22/2026,"$144,393",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior alteration to existing space to include demo, mech and elect work (6300 sq ft)","6,300 ft 2",Parks@Arlington LP,"3811 S Cooper Street Suite 2206, Arlington, Texas 76015",(817) 467-4283,MB Architecture and Design LLC,"20 Muller Place, Little Falls, New Jersey 07424",973-837-6055,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011828,
All Saints Episcopal School STEAM Center,TABS2026011826,All Saints Episcopal School,"9700 Saints Circle, Fort Worth, TX 76108",Tarrant,6/1/2026,8/1/2027,"$20,000,000",New Construction,"This project is privately funded, on private land for private use.","New 36,000sf science, technology, engineering, art and music building on the existing school campus. General use classrooms, science labs, music and dance studios with supporting administrative spaces.","36,000 ft 2",All Saints Episcopal School,"9700 Saints Cir, Fort Worth, Texas 76116",(817) 560-5700,Bennett Partners,"640 Taylor Street Suite 2323, Fort Worth, Texas 76102",(817) 333-2872,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011826,
Wesco Pallet Rack,TABS2026011769,Freeport Corp Ctr 12,"3193 Bass Pro Drive, Suite 200, Grapevine, TX 76051",Tarrant,2/11/2026,2/27/2026,"$242,744",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installing New Steel Pallet Racking,"15,508 ft 2",Prologis SCLC Investments LLC,"2021 McKinney Ave Suite #1050, Dallas, Texas 75201",(630) 806-0131,"EPIQ Engineering, LLC","2814 Dogwood PL, Nashville, Tennessee 37204",(629) 888-9977,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011769,Ken Hagaman
Tarrant County Medical Examiner Office Drying Rooms,TABS2026011757,Tarrant County Medical Examiner office,"200 Feliks Gwozdz Place, Fort Worth, TX 76104",Tarrant,5/1/2026,10/31/2026,"$107,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation to approx. 380sf within the Tarrant County Medical Examiners Office to accommodate the installation of new drying equipment for investigations,380 ft 2,Tarrant County,"100 West Weatherford St.  Room 350, Forth Worth, Texas 76196",(817) 884-2578,Level 5 Architecture,"737 U.S. 287 Frontage Rd Suite 203,, Mansfield, Texas 76063",(817) 842-0212,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011757,
