project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Duncan Perry Road (CSJ: 0902-90-129),TABS2025010341,CSJ: 0902-90-129,"At Johnson Creek, Grand Prairie, TX 75050",Tarrant,3/1/2026,3/31/2027,"$7,492,103",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Replace bridge and approaches.,100 ft 2,TxDOT District: Fort Worth,"2501 S W Loop 820, Fort Worth, Texas 76133",(817) 370-6744,Jacobs,"1999 Bryan Street, Suite 1200, Dallas, Texas 75201",(214) 638-0145,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010341,
Suite 150 Finish Out,TABS2025010335,403 Jim Wright Freeway,"403 Jim Wright Freeway Suite 150, White Settlement, TX 76140",Tarrant,2/10/2025,5/1/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finishout for woodshop and adjacent storage and business space. Approximately 12,732 SQFT.","12,732 ft 2",FWC Realty,"401 Jim Wright Freeway, White Settlement, Texas 76108",(817) 296-2663,Melchiors Architecture. LLC,"1201 Evans Avenue Suite 300, Fort Worth, Texas 76104",(817) 653-3007,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010335,Scott Wilcox
Viridian 3 Townhomes,TABS2025010331,Viridian 3 Townhomes,"3800 thru 3943 Cascade Sky Dr, Arlington TX, Arlington, TX 76005",Tarrant,6/2/2025,12/1/2025,"$19,000,000",New Construction,"This project is privately funded, on private land for private use.","Project is a series of 2 story townhomes on Block 1. There are a total of 17 buildings with a mix of 3-plex, 4-plex and 5-plex units. A ground level garage is included for each townhome.","134,813 ft 2",Viridian III Owner LLC,"2300 N FIeld St, Dallas, Texas 75201",(225) 978-2280,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010331,
Fain Group Office Buildign Addition,TABS2025010279,Fain Group Office,"2500 Great Southwest Parkway, Fort Worth, TX 76106",Tarrant,2/28/2025,5/31/2025,"$180,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",New addition of office space to existing masonry office building,900 ft 2,Larry Frazier,"P.O. Box 164308, Fort Worth, Texas 76161",(817) 927-4388,Halbach Dietz Architects,"6913 Camp Bowie Blvd Suite 149, Fort Worth, Texas 76116",817 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010279,
BSW Grapevine Cysto Room,TABS2025010271,Baylor Scott & White Medical Center - Grapevine,"1650 W College St, Grapevine, TX 76051, Grapevine, TX 76051",Tarrant,3/1/2025,9/30/2025,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing cystoscopy OR.,800 ft 2,Mark Fryar,"301 N Washington Avenue, Dallas, Texas 76201",214-820-8521,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010271,
House of Sport,TABS2025010270,House of Sport,"3871 S. Cooper St, Arlington, TX 44139",Tarrant,2/28/2025,6/15/2026,"$15,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Exterior and interior renovation of the former Sears retail space at the Parks at Arlington Mall which will become a future House of Sport location with a 19,,900+/ sqa ft exterior field connected. The space will be a complete fit-up","120,000 ft 2",Transformco SR Holding Management LLC.,"5407 Trillium Boulevard Suite B120, Hoffman Estates, Illinois 60192",724.273.5645,Fox Design Group,"33730 Bainbridge Rd 2nd FL, Solon, Ohio 44139",(216) 374-0658,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010270,Dick's Sporting Goods (Brian Bacik)
Trumont Group - Arlington Business Park Building A - Make Ready,TABS2025010261,Trumont Group - Arlington Business Park Building A,"100 East Stephens Street, Arlington, TX 76018",Tarrant,10/1/2025,12/1/2025,"$287,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,096 square food interior finish out inclusive of open and private offices, conference room, break room, restrooms, IT/Server and Janitors Closet. ","2,096 ft 2",Trumont Commercial,"14241 Dallas Parkway, Suite 1090, Dallas, Texas 75254",(214) 416-7032,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010261,
Round One Partial Renovation,TABS2025010251,Round One Grapevine Mills,"3000 Grapevine Mills Parkway, Grapevine, TX 76051",Tarrant,3/1/2025,6/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 5,000 sq. ft. of limited interior renovation space inside an existing games/entertainment facility. ","5,000 ft 2",Round One,"3040 Saturn Rd., Suite 104, Brea, California 92821",(909) 936-6306,Hodges Architecture,"13642 Omega, Dallas, Texas 75244",(972) 387-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010251,
Grapevine-Colleyville ISD | Swim Center - Renovations,TABS2025010209,Grapevine-Colleyville ISD | Swim Center - Renovations,"2305 Pool Road, Grapevine, TX 76051",Tarrant,2/25/2025,8/24/2025,"$5,909,808",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Swim Center - Renovations,800 ft 2,Grapevine-Colleyville ISD,"3051 Ira E Woods Avenue, Grapevine, Texas 76051",(817) 251-5200,Huckabee,"801 Cherry Street Ste. 500, Fort Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010209,
KISD - RF Patterson - ES Modernization,TABS2025010198,R.F. Patterson Elementary School,"6621 Kelly Elliott Rd, Arlington, TX 76001",Tarrant,3/10/2025,12/30/2025,"$5,900,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","69,911 SF: Maintenance work on interior finishes; 3,783 SF New Library Building","73,694 ft 2",Kennedale Independent School District,"120 W Kennedale Pkwy, Kennedale, Texas 76060",(817) 563-8015,"Reliance Architecture, LLC","12 Chisholm Trail, Round Rock, Texas 78681",512-758-7660,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010198,
Grapevine-Colleyville ISD | Colleyville Heritage High School - Renovations,TABS2025010194,Grapevine-Colleyville ISD | Colleyville Heritage High School - Renovations,"5401 Heritage Ave, Colleyville, TX 76034",Tarrant,2/25/2025,8/24/2025,"$5,852,784",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Colleyville Heritage High School - Renovations,"2,500 ft 2",Grapevine-Colleyville ISD,"3051 Ira E Woods Avenue, Grapevine, Texas 76051",(817) 251-5200,Huckabee,"801 Cherry Street Ste. 500, Fort Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010194,
Grapevine-Colleyville ISD | Dove Elementary School - Renovations,TABS2025010190,Grapevine-Colleyville ISD | Dove Elementary School - Renovations,"1932 Dove Road, Grapevine, TX 76051",Tarrant,2/25/2025,8/24/2025,"$4,766,612",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Dove Elementary School - Renovations,800 ft 2,Grapevine-Colleyville ISD,"3051 Ira E Woods Avenue, Grapevine, Texas 76051",(817) 251-5200,Huckabee,"801 Cherry Street Ste. 500, Fort Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010190,
Texana Remodel,TABS2025010182,Texana,"1680 Keller Pkwy, Keller, TX 76248",Tarrant,2/3/2025,4/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of the first floor,"4,933 ft 2",Huntington Beach Properties LLC,"151 Players Circle Ste 200, Southlake, Texas 76092",(817) 944-4980,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010182,
