project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Commerce Street Improvements,TABS2024018839,Commerce Street,"1201 Houston Street, Fort Worth, TX 76102",Tarrant,1/1/2025,12/31/2025,"$252,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Improvements to Fort Worth Convention Center. With this, Commerce Street is being re-aligned and pedestrian improvements are occurring in both parkways.","75,500 ft 2",City of Fort Worth,"City Hall - 2nd Floor 200 Texas Street, Fort Worth, Texas 76102",(817) 392-5448,"Dunaway Associates, LLC","550 Bailey Avenue, Suite 400, Fort Worth, Texas 76107",(817) 258-5134,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018839,
ADDS RENOVS & SITE IMPR. AT SYCAMORE ES,TABS2024018836,SYCAMORE ES,"1601 COUNTRY MANOR RD., Fort Worth, TX 76134",Tarrant,7/1/2024,12/31/2025,"$4,471,440",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Sycamore Elementary School campus. renovate platform and cafeteria. renovate old group restrooms for accessibility. replace some finishes, new cooler/freezer unit, renovate kitchen, canopy for parent drop-off","8,400 ft 2",Crowley ISD,"10400 N Crowley Rd, Crowley, Texas 76036",817-297-5800,"VLK Architects, Inc.","1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018836,
ADDS RENOVS & SITE IMPR. AT MEADOWCREEK ES,TABS2024018835,MEADOWCREEK ES,"2801 COUNTRY CREEK LANE, Fort Worth, TX 76123",Tarrant,7/1/2024,12/31/2025,"$3,647,741",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Meadowcreek Elementary School campus. renovate platform. renovate old group restrooms for accessibility. replace some finishes, new cooler/freezer addition, renovate kitchen, extend classrooms to corridor doors.","3,000 ft 2",Crowley ISD,"10400 N Crowley Rd, Crowley, Texas 76036",817-297-5800,"VLK Architects, Inc.","1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018835,
ADDS RENOVS & SITE IMPR. AT DEER CREEK ES,TABS2024018834,DEER CREEK ES,"805 S CROWLEY RD, Crowley, TX 76036",Tarrant,7/1/2024,12/31/2025,"$6,042,991",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Deer Creek Elementary School campus. remove platform and renovate cafeteria. renovate old group restrooms for accessibility. replace some finishes, new platform/storage addition, new cooler/freezer addition, renovate kitchen.","11,000 ft 2",Crowley ISD,"10400 N Crowley Rd, Crowley, Texas 76036",817-297-5800,"VLK Architects, Inc.","1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018834,
ADDS RENOVS & SITE IMPR. AT CROWLEY 9TH GR,TABS2024018833,Crowley 9TH Grade Center,"1016 FM1187, Crowley, TX 76036",Tarrant,7/1/2024,12/31/2025,"$2,158,446",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Crowly 9th grade campus. remove platform and renovate cafeteria. renovate old group restrooms for accessibility. replace some finishes.,"5,100 ft 2",Crowley ISD,"10400 N Crowley Rd, Crowley, Texas 76036",817-297-5800,"VLK Architects, Inc.","1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018833,
Office Renovation,TABS2024018826,The Offices at Kimball Park,"2106 East State, Highway 114, Suite 107, Southlake, TX 76092",Tarrant,6/24/2024,7/12/2024,"$58,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Partial floor buildout for commercial tenant including a new exterior exit.,359 ft 2,"MDP Kimball Park Office, LLC","2102 E State Highway 114, Suite 111, Southlake, Texas 76092",(214) 784-1617,Helix Architecture + Design,"1629 Walnut Street, Kansas City, Missouri 64108",816.300.0300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018826,Laura Van Biber
"Braum's Westworth Village, TX",TABS2024018797,Braum's Ice Cream & Dairy,"6525 Westworth Blvd, Westworth Village, TX 76114",Tarrant,7/22/2024,9/23/2024,"$800,000",New Construction,"This project is privately funded, on private land for private use.",New commercial building construction for a new Braum's Ice Cream & Dairy Store.,"5,201 ft 2",Retail Buildings Inc.,"3000 NE 63rd Street, Oklahoma City, Oklahoma 73121",(405) 620-7223,"Reprise Design, Inc.","12400 Portland Ave S, Suite 100, Burnsville, Minnesota 55337",(952) 562-3736,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018797,
"PWSM 24001 Randol Mill Rd, Mill & Overlay (Cooper St to Collins St )",TABS2024018707,Randol Mill Road,"506 E. Randol Mill Rd,, Arlington, TX 76011",Tarrant,3/4/2024,6/4/2024,"$198,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Randol Mill Rd will be resurfaced with a new 2"" asphalt overlay. This project will remove and replace sidewalk & ADA ramps within the project limits as needed. Sidewalk replaced is 13,000 sq ft.","13,000 ft 2",City of Arlington TX,"101 W. Abram Street, Arlington, Texas 76010",(817) 459-6590,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018707,
7-11,TABS2024018690,7-ELEVEN,"951 Alta Mesa Blvd., Fort Worth, TX 76134",Tarrant,7/1/2024,5/5/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",". The scope of work includes casework replacement, minor wall modifications, and new wall finishes. Minor changes to electrical, plumbing, and mechanical to accommodate modification.","4,953 ft 2",7-ELEVEN,"3200 Hackberry Rd., Irving, Texas 75063",(813) 751-4554,Cornerstone Consulting,"1176 N Irving Street, Allentown, Pennsylvania 18109",(610) 820-8200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018690,
Orchard Village Phase 2,TABS2024018683,Orchard Village Phase 2,"Intersection of Risinger Road and Rendon Road, Fort Worth, TX 76140",Tarrant,3/24/2024,6/1/2024,"$90,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","24,090 sf of new sidwalks and ramps","24,090 ft 2","Orchard Village, Ltd.","13141 Northwest Freeway, Houston, Texas 77040",(817) 307-8356,"Goodwin & Marshall, Inc.","2559 SW Grapevine Parkway, Grapevine, Texas 76051",(817) 329-4373,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018683,
