project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
SW Alsbury Boulevard - Phase 2 Improvements,TABS2025013689,SW Alsbury Boulevard - Phase 2,"SW Alsbury Blvd., Burleson, TX 76028",Tarrant,8/1/2025,12/1/2026,"$350,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Paving, drainage, utility, pavement marking improvements for SW Alsbury Boulevard - CR1020 to CR 920. Installation of sidewalk, curb ramp, and crosswalk markings.  30,000 SF of pedestrian improvements.","30,000 ft 2",City of Burleson,"141 W Renfro St., Burleson, Texas 76028",(817) 426-9614,"Freese and Nichols, Inc.","801 Cherry St. Suite 1300, Unit 11, Fort Worth, Texas 76102",817 735 7517,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013689,
Alice St Building,TABS2025013687,NA,"3641 Alice Street NA, Fort Worth, TX 76110",Tarrant,3/24/2025,5/19/2025,"$195,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior renovation ,"6,106 ft 2",HRM Alice LLC,"3641 Alice Street NA, Ft Worth, Texas 76110 ",(915) 449-0349,"ninety 8 ninety 7, LLC  dba:Studio 9897","15428 Pioneer Bluff Trail NA, Ft Worth, Texas 76262",(121) 468-4126,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013687,
Century 21,TABS2025013655,Terraces at Solana - Building 8,"1600 Solana Boulevard Suite 8150, Westlake, TX 76262",Tarrant,4/1/2025,7/1/2025,"$1,879,980",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of existing space.,"13,612 ft 2","SOL Westlake, LP","8700 Bryn Mawr Avenue Suite 130N, Chicago, Illinois 60631",(312) 424-3993,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972 770 2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013655,
Little Caesars Abrams - Arlington,TABS2025013642,Little Caesars,"816 E Abram St, Suite 108, Arlington, TX 76010",Tarrant,5/1/2025,10/31/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior build-out for a new Little Caesars in an existing tenant space,910 ft 2,"The Rajabali Group, INC","816 E Abrams St, STE 102, Arlington, Texas 76010",(847) 722-2632,Reese Design Services,"6420 Richmond Ave #345, Houston, Texas 77057",(713) 894-0132,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013642,
Whataburger at Alliance Gateway Fwy & Beach St,TABS2025013619,Whataburger,"3300 Alliance Gateway Fwy Suite 100, Fort Worth, TX 76177",Tarrant,6/30/2025,1/7/2026,"$1,188,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tennant built out of new fast food restaurant with sit dinning and drive-thru service.-Original project is under TABS2024022253 ,"3,000 ft 2","SCSD-FINNELL, LTD","14114 Dallas Parkway , Suite 670, Dallas, Texas 75254",(214) 483-0400,Castles Design Group,"3801 Kirby Drive, Houston, Texas 77098",(713) 664-7974,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013619,Whataburger-Regina Kilbrew
Viva Pediatric - Hurst,TABS2025013570,Viva Pediatric,"705 Airport Fwy, Hurst, TX 76053",Tarrant,4/8/2025,9/23/2025,"$2,589,630",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation and Buildout - Exterior playground,"7,800 ft 2","HCC-TX VIVA 705 AIRPORT HWY, LLC","610 President Clinton Ave, Suite 110, Little Rock, Arkansas 72201",(501) 712-0067,OnWorks,"5048 Addison Circle, Addison, Texas 75001",(972) 824-7710,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013570,
Gateway Village,TABS2025013559,Gateway Village,"209 N INDUSTRIAL BLVD, Bedford, TX 76021",Tarrant,3/4/2025,6/1/2026,"$3,400,000",New Construction,"This project is privately funded, on private land for private use.","Gateway Village is an 11 acre residential townhome project complete with green areas, trails and retention pond on site. Improvements include necessary paving and utilities.","491,139 ft 2",Dickerson Development,"8333 Douglas Avenue, Ste. 1300, Dallas, Texas 75225",(214) 691-5300,"Spiars Engineering, Inc.","765 Custer Road Suite 100, Plano, Texas 75075",(469) 766-1778,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013559,
JRB Hangar 1405 Add/Alt,TABS2025013547,Hangar 1405,"6865 Arnold Avenue,, Fort Worth, TX 76127",Tarrant,10/1/2025,12/31/2026,"$15,000,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Alteration of an existing hangar (18,369 SF) and addition of new administration areas (11,592 SF).","18,369 ft 2",Texas Military Department,"220 W. 35th Street,, Camp Mabry, Texas 78703",512-574-6775,"Garver, LLC","3755 S. Capital of Texas Highway, Suite 325, Austin, Texas 78704",501-537-3228,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013547,
The Box Companies,TABS2025013528,The Box Companies,"1200 S. Main Street, Grapevine, TX 76051",Tarrant,4/7/2025,3/27/2026,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Full ""gut"" and ""remodel"" of an existing office building.  The use will remain the same.","6,975 ft 2",Dustin Parker,"1200 S. Main Street, Grapevine, Texas 76051",(817) 865-1801,"DB Constructors, Inc","2400 Great Southwest Parkway, Fort Worth, Texas 76016",972.837.6244,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013528,
"Sonesta Simply Suites Arlington, TX",TABS2025013486,"Sonesta Simply Suites Arlington, TX","2221 Brookhollow Plaza Dr, Arlington, TX 76006",Tarrant,2/18/2025,6/18/2025,"$1,800,000",Renovation/Alteration,"This project is privately funded, on private land for private use."," Interior fit-out including new walls, finishes, doors, furniture, millwork, and lighting. The square footage is roughly 59,652. No change to construction type, building height, building area, or use.","59,652 ft 2",HPT-IHG-2 Properties Trust,"255 Washington Street Suite 300, Newton, Massachusetts 02458",(617) 231-3011,"Bergmeyer Associates, Inc.","51 Sleeper Street, Boston, Massachusetts 02210",(617) 542-1025,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013486,
