project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
"First Command, CommOne 1st Floor",TABS2025005199,Command One,"1 FirstComm Drive, Fort Worth, TX 76104",Tarrant,2/3/2025,6/5/2026,"$1,250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Floor plan, aesthetic finish, and efficiency improvements across multiple bank departments on the 1st floor. Includes lighting upgrades and a new shared breakroom, training room, and conference rooms. ","24,708 ft 2",First Command Financial Services Inc,"1 First Comm Plaza, Fort Worth, TX, Texas 76104",(817) 731-8621,"Lightly Interiors, LLC","459 S Jennings Ave, Fort Worth, TX, Texas 76104",(817) 897-4398,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005199,
Trane (Ft Worth) Selective Rack Add-on,TABS2025005179,Trane,"2833 Basswood Blvd, Fort Worth, TX 76131",Tarrant,12/11/2024,1/8/2025,"$220,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of prefabricated selective racking,"147,000 ft 2","EastGroup Properties, LP","400 West Parkway Place Suite 100, Ridgeland, Mississippi 39157",(214) 801-8708,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005179,
HEB Trinity High School,TABS2025005160,Trinity High School,"500 N Industrial Blvd, Euless, TX 76039",Tarrant,3/1/2025,7/1/2030,"$293,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New High School and associated parking built in (4) Phases. Schedule and SF by phase are 1: 02/25 - 05/26 151,000 SF,       2: 05/26 - 03/28 218,000 SF, 3: 06/28 - 12/29 169,500 SF, 4:08/29 - 07/30 Site Work.","218,000 ft 2",Hurst Euless Bedford Independent School District,"1350 W. Euless Blvd., Euless, Texas 76040",817.399.2120,Corgan Architects Inc,"401 N Houston Street, Dallas, Texas 75202",214-757-1626,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005160,
Jefferson Kirbybrook 3051,TABS2025005144,Jefferson Kirbybrook Townhomes,"3051 S Great SW Pkwy, Grand Prairie, TX 75052",Tarrant,1/2/2025,12/31/2026,"$68,189,889",New Construction,"This project is privately funded, on private land for private use.","269 townhomes, 10k sqft amenity center that includes a fitness gym, game room, leasing office, restrooms, maintenance office, and pool courtyard","10,000 ft 2",JPI,"9001 Cypress Waters Blvd. #2A, Dallas, Texas 75019",(469) 998-2984,Lord Aeck Sargent,"1175 Peachtree St. NE #2400, Atlanta, Georgia 30361",512-831-6247,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005144,
Jefferson Kirbybrook 2401,TABS2025005141,Jefferson Kirbybrook Townhomes,"2401 Kirbybrook Blvd., Grand Prairie, TX 75052",Tarrant,1/2/2025,12/31/2026,"$68,189,889",New Construction,"This project is privately funded, on private land for private use.","269 townhomes, an amenity center that includes a fitness gym, game room, leasing office, restrooms, maintenance office, and pool courtyard","10,000 ft 2",JPI,"9001 Cypress Waters Blvd. #2A, Dallas, Texas 75019",(469) 998-2984,Lord Aeck Sargent,"1175 Peachtree St. NE #2400, Atlanta, Georgia 30361",512-831-6247,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005141,
1919 W. Bowie remodel,TABS2025005134,1919 W. Bowie,"1919 W. Bowie St, Fort Worth, TX 76110",Tarrant,12/31/2024,3/4/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",adding new suite demising wall and restroom to divide existing suite into 2.,"2,000 ft 2",Dak Hatfield,"1455 W. MAGNOLIA AVE., Fort Worth, Texas 76104",817.239.9701,"urban bobcat Architects, PC","451 S Main St Ste 200, Fort Worth, Texas 76104",(817) 602-9129,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005134,
EDP,TABS2025005126,First on 7th,"500 West 7th Street, Suite 150, Fort Worth, TX 76102",Tarrant,12/1/2024,3/1/2025,"$86,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing office space ,"1,870 ft 2",1st on 7th LP,"500 w 7th street, suite 400, fort worth, Texas 76102",(817) 877-3300,interprise design,"14241 dallas parkway, suite 260, dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005126,
Lamar High School Renovation,TABS2025005124,Lamar High School,"1400 West Lamar Boulevard, Arlington, TX 76012",Tarrant,3/20/2025,9/20/2025,"$6,600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Interior remodel of restrooms, door hardware upgrade, minimal roof replacement.","40,000 ft 2",Arlington ISD,"690 East Lamar Boulevard, Arlington, Texas 76011",(682) 867-4611,VLK Architects Inc,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005124,
Mockingbird,TABS2025005121,Conagra,"9000 Will Rogers Blvd., Fort Worth, TX 76140",Tarrant,11/18/2024,12/2/2024,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of automatic stretch wrapper/conveyor system,"28,000 ft 2","TCRG Opportunity VII, LLC.","5201 Camp Bowie Blvd. Suite 200, Fort Worth, Texas 76107",(806) 939-6893,EPIQ Engineering,"2814 DOgwood Pl, NAshville, Tennessee 37204",(615) 426-6650,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005121,Chloe Reynolds
Fort Worth City Hall Council Chambers,TABS2025005110,Fort Worth City Hall,"100 Fort Worth Trail, Fort Worth, TX 76102",Tarrant,7/3/2023,4/25/2025,"$40,000,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","3-story addition at the base of a 19 story high-rise building, used for offices and assembly spaces.  IBC SF of Addition= Level 1 - 12,380 SF, Level 2 - 11,153 SF, Level 3 - 3,863 SF, Area under roof projection - 7,831 SF","35,227 ft 2",City of Fort Worth,"100 Fort Worth Trail, Fort Worth, Texas 96102",817-392-0496,Brinkley Sargent Wiginton Architects,"5000 Quorum Drive Suite 600, Dallas, Texas 75254",512.610.4700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005110,
