project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Spec Suite #445,TABS2025020764,S. Henderson Street MOB,"500 S. Henderson St. Suite #445, Fort Worth, TX 76104",Tarrant,6/30/2025,8/29/2025,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Dividing and building out a suite from a larger shell space in an existing medical office building.,"2,494 ft 2","DOC-500 S. Henderson Street MOB, LLC","3000 Meridian Blvd. Suite #200, Franklin, Tennessee 37067",(214) 673-7190,Lincoln Property Company,"8140 Walnut Hill Ln. Suite #700 / Mailbox #8, Dallas, Texas 75231",214412354,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020764,
Center for Cancer & Blood Disorders at Harris Southwest,TABS2025020760,Harris Southwest,"6100 Harris Parkway, Suite 285, Fort Worth, TX 76132",Tarrant,6/23/2025,8/4/2025,"$110,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant interior finish out,"3,534 ft 2",Texas Health Resources,"6100 Harris Parkway, Suite 400, Fort Worth, Texas 76132",(817) 433-6121,Thiel & Team,"700 N Carroll Ave Suite 100, Southlake, Texas 76092",(817) 581-3838,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020760,
Chick-fil-A Azle FSU,TABS2025020741,Chick-fil-A,"417 NW Pkwy St, Azle, TX 76020",Tarrant,5/11/2026,10/15/2026,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.",Ground Up construction of quick service restaurant with drive-thru and stand alone canopies,"5,087 ft 2",Chick-fil-A,"5200 Buffington Rd, Atlanta, Georgia 30349",(404) 765-8000,Mayse & Assoiciates,"14881 Quorum Drive. Suite 800, Dallas, Texas 75254",(972) 386-0338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020741,
Summer Crest PH 3B and 3C,TABS2025020723,Summer Crest PH 3B and 3C,"10496 Old Cleburne Crowley Jct West of Old Cleburne Crowley Jct & Sweet Clover Ln, Fort Worth, TX 79036",Tarrant,10/1/2024,6/21/2025,"$62,865",New Construction,"This project is privately funded, on private land for private use.","Residential Subdivision Improvements, 16 curb ramps","7,050 ft 2",Hawkins Family Joint Venture,"7201 Hawkins View Drive, Suite 101, Fort Worth, Texas 76132",(817) 737-4446,"Westwood Professional Services, LLC","500 W 7th Street, Suite 1300, Fort Worth, Texas 76102",(871) 953-2777,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020723,
TEXAS WESLEYAN UNIVERSITY - STADIUM - PHASE 4,TABS2025020707,TEXAS WESLEYAN UNIVERSITY,"1201 NASHVILLE AVE, Fort Worth, TX 76105",Tarrant,8/1/2025,1/1/2026,"$14,000,000",New Construction,"This project is privately funded, on private land for private use.","NEW 2,844 SF 2-STORY PRESSBOX, NEW 2,600 SF RESTROOM BUILDING, NEW 13,670 SF GRAND STAND SEATING","19,114 ft 2",TEXAS WESLEYAN UNIVERSITY,"1201 WESLEYAN ST., FORT WORTH, Texas 76105",(817) 531-4999,WRA ARCHITECTS,"6000 HEADQUARTERS DR. SUITE 600, PLANO, Texas 76105",(936) 676-7291,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020707,
Service Link,TABS2025020693,500 E. Border,"500 East Border Suite 300, Arlington, TX 76010",Tarrant,6/23/2025,8/31/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"10,967 ft 2",American Fidelity Property Co.,"5100 N Classen Blvd Ste 100, Oklahoma City, Oklahoma 73118",(405) 523-5026,ENTOS Design,"5400 LBJ Parkway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020693,
"SOMA CFA - LOT 1R, BLOCK 3 SPRINKLE'S ADDITION",TABS2025020686,"SOMA CFA - LOT 1R, BLOCK 3 SPRINKLE'S ADDITION","454 Cleveland Ave, Fort Worth, TX 76104, Fort Worth, TX 76104",Tarrant,6/6/2025,6/30/2025,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","WATER, SEWER, PAVING & STREET LIGHT IMPROVEMENTS ","5,000 ft 2","OUTPOST FORT WORTH, LLC","4460 HARLEY AVENUE Fort Worth, TX 76107, Fort Worth, Texas 76107",(817) 995-7552,Evolving,"3000 Race St. Suite 108, Fort Worth, Texas 76111",(817) 529-2700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020686,
AMARR TI,TABS2025020671,Midway Building 3,"6781 Midway Rd. Suite 200, Haltom City, TX 76117",Tarrant,6/27/2025,8/1/2025,"$890,000",New Construction,"This project is privately funded, on private land for private use.","Interior improvements in existing 5,411 square foot office and warehouse improvements.","5,411 ft 2",Stream Realty,"2001 Ross Avenue Suite 400, Dallas, Texas 75201",(214) 548-8019,"RGA Architects, inc.","301 South Oak St Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020671,
Bunche Park,TABS2025020668,City of Fort Worth,"4060 Bryant Irvin Rd, Fort Worth, TX 76109",Tarrant,6/5/2025,11/14/2025,"$476,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","A new volleyball court, pavilion, and sidewalk connections. ","27,000 ft 2",City of Fort Worth,"5600 Ramey Avenue, Fort Worth, Texas 76119",(817) 392-5967,"Westwood Professional Services, Inc.","4060 Bryant Irvin Rd, Fort Worth, Texas 76109",682-367-0516,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020668,
Henry Schein TI Remodel,TABS2025020663,Heritage Building 8,"1080 S. Kimball Ave Ste 160, Southlake, TX 76092",Tarrant,8/4/2025,10/31/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing TI within existing lease area. Remodel to modify portion of existing office area.,"17,570 ft 2",Prologis,"2021 McKinney Ave Ste 1050, Dallas, Texas 75201",(972) 884-9238,Meinhardt & Associates Architects LLC,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025020663,
