project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
White's Chapel Methodist Church Resource Building,TABS2026010334,White's Chapel Methodist Church Resource Building,"185 S WHITES CHAPEL, Southlake, TX 76092",Tarrant,2/28/2026,12/31/2026,"$2,474,000",New Construction,"This project is privately funded, on private land for private use.",New two-story building,"9,896 ft 2",White's Chapel Methodist Church,"185 S WHITES CHAPEL, SOUTHLAKE,, Texas 76092",(817) 481-4147,Kline Hardin Architects,"1921 SH 121, Suite 250, Lewisville, Texas 75056",(985) 264-2332,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010334,
Grapevine Cardiovascular ASC,TABS2026010329,Baylor Scott & White-The Heart Hospital Grapevine,"2040 W. State Hwy 114, Grapevine, TX 76051",Tarrant,2/9/2026,11/4/2026,"$10,800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of single occupancy building for use as an ambulatory surgery center.,"16,216 ft 2",Baylor Scott & White,"301 N. Washington, Dallas, Texas 75246",(214) 418-1152,Environments for Health Architecture,"801 Cherry St., Fort Worth, Texas 76102",817-226-1917,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010329,
CCMC 7th Ave. Garage Reno,TABS2026010293,Cook Children's 7th Ave Garage,"1426 Pruitt Street, Fort Worth, TX 76104",Tarrant,12/1/2025,4/30/2026,"$5,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovations, including re striping, for a 6-story parking garage.","90,000 ft 2",Cook Children's Medical Center,"801 7th Ave., Fort Worth, Texas 76104",(682) 885-4021,"Dunaway Associates, LLC","550 Bailey Avenue, Suite 400, Fort Worth, Texas 76107",(817) 335-1121,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010293,
Southlake Wonder restaurant tenant finish out,TABS2026010276,Wonder,"2055 W Southlake Boulevard, Southlake, TX 76092",Tarrant,4/2/2026,6/12/2026,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create a Wonder restaurant inside an existing space.,"3,868 ft 2",SL Marketplace Partners LP,"4809 Cole Avenue Suite 330, Dallas, Texas 75205",214-393-1833,HFA-AE LTD,"1705 S Walton Blvd Suite 3, Bentonville, Arkansas 72712",479.360.6683,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010276,
Quality Family Health Care Clinic,TABS2026010268,Hunter Crossroads East,"2225 Avondale-Haslet Road #100, Fort Worth, TX 76052",Tarrant,2/2/2026,4/30/2026,"$100,000",New Construction,"This project is privately funded, on private land for private use.",Interior Finish out,"2,240 ft 2",Plaza Developers Construction,"10101 Westridge Blvd #101, McKinney, Texas 75072",(847) 644-1399,Richmond Group,"625 Dallas Drive #200, Denton, Texas 76205",(214) 244-8555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010268,Subba Rad Daggubati
1630 Park Place Lease Space Remodel,TABS2026010257,1630 Park Place,"1630 Park Place, Fort Worth, TX 76110",Tarrant,1/26/2026,3/31/2026,"$163,744",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT REMODEL: Remodel of existing lease space. Shares walls with other tenants,"1,674 ft 2",1630 Park Place Partners Limited,"7911 Kiskadee Street, North Las Vegas, Nevada 89084",(702) 633-7715,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010257,Amanda Breitling
Bridge C Store,TABS2026010236,Bridge C Store,"6350 Bridge StFort Worth, TX 76112, Fort Worth, TX 76112",Tarrant,5/1/2026,12/31/2026,"$500,000",New Construction,"This project is privately funded, on private land for private use.",C Store Gas Station,"6,000 ft 2",BRIDGE ST REAL ESTATE LLC,"213 BRIDGEWATER PL FLOWER MOUND, TX, FLOWER MOUND, Texas 75028",213) 880-5042,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010236,
AISD Junior High School Concession Building,TABS2026010180,Nichols Junior High,"2201 Ascension Blvd., Arlington, TX 76006",Tarrant,3/16/2026,7/31/2026,"$1,400,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project."," New vending building, concrete sidewalks, ADA parking, and fence modifications",748 ft 2,Arlington Independent School District,"1203 W Pioneer Pkwy Suite 200, Arlington, Texas 76013",(682) 867-7729,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2588,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010180,
AISD Junior High School Concession Building,TABS2026010167,Barnett Junior High,"2101 E Sublett Road, Arlington, TX 76018",Tarrant,3/16/2026,7/31/2026,"$1,400,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New vending building, concrete sidewalks, ADA parking, and fence modifications",748 ft 2,Arlington Independent School District,"1203 W Pioneer Pkwy Suite 200, Arlington, Texas 76013",(682) 867-7729,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2588,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010167,
AISD Junior High School Concession Building,TABS2026010157,Workman Junior High,"3701 E Arbrook Blvd., Arlington, TX 76014",Tarrant,3/16/2026,7/31/2026,"$1,400,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project."," New vending building, concrete sidewalks, ADA parking, and fence modifications",748 ft 2,Arlington Independent School District,"1203 W Pioneer Pkwy Suite 200, Arlington, Texas 76013",(682) 867-7729,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2588,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010157,
CBRE Fort Worth,TABS2026010144,Bank of America Tower,"301 Commerce St 31st Floor, Suite 3131, Fort Worth, TX 76102",Tarrant,1/20/2026,8/1/2026,"$480,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Partial reconfiguration for smaller suite at 3,347 SF to include updates to interior, mechanical, electrical, plumbing & Fire protection.","3,347 ft 2",DDR/DTC CITY INVESTMENTS LP SRB CITY INVESTMENTS LP T-L CITY INVESTMENTS LP,"201 Main Steet Suite 3000, Fort Worth, Texas 76102",(817) 255-5757,Ware Malcomb,"1233 West Loop South Suite 1170, Houston, Texas 77027",(713) 637-7706,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010144,Kris Freeman
AISD Junior High School Concession Building,TABS2026010143,Boles Junior High School,"3900 SW Green Oaks Blvd., Arlington, TX 76017",Tarrant,3/16/2026,7/31/2026,"$1,400,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project."," New vending building, concrete sidewalks, ADA parking, and fence modifications",748 ft 2,Arlington Independent School District,"1203 W Pioneer Pkwy Suite 200, Arlington, Texas 76013",(682) 867-7729,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2588,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010143,
VTC Corporate Office,TABS2026010140,VTC Corporate Office,"7400 Whitehall St., Richland Hills, TX 76118",Tarrant,2/12/2026,5/1/2026,"$833,420",Renovation/Alteration,"This project is privately funded, on private land for private use.","Level 2 alteration of existing office building for new owner VTC.  Current owner is CANO Electric, building purchase is in process.  Occupancy type and square footage of building remains the same","21,750 ft 2",CANO ELECTRIC INC,"7400 Whitehall st, fort worth, Texas 76118",(817) 855-2145,GRAEF,"275 West Wisconsin Avenue, Milwaukee, Wisconsin 53203",(414) 266-9162,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010140,
AISD Junior High School Concession Building,TABS2026010135,Ousley Junior High School,"950 SE Parkway, Arlington, TX 76018",Tarrant,3/16/2026,7/31/2026,"$1,400,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New vending building, concrete sidewalks, ADA parking, and fence modifications",748 ft 2,Arlington Independent School District,"1203 W Pioneer Pkwy, Arlington, Texas 76013",(682) 867-7729,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",244732588,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010135,
Pickle Ball Court Building,TABS2026010131,Conti RSB LLC,"1734 E. El Paso, Suite 160, Fort Worth, TX 76104",Tarrant,2/1/2026,6/1/2026,"$180,000",New Construction,"This project is privately funded, on private land for private use.",Build 770 sf building for viewing w/ men's and women's restrooms,770 ft 2,Conti RSB LLC,"6913 Camp Bowie #157, Fort Worth, Texas 76116",(817) 690-5612,Halbach Dietz Architects,"6913 Camp Bowie #149, Fort Worth, Texas 76116",(817) 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010131,
Waterside Logistics,TABS2026010129,Kimbell Place LLC,"2209 S. Main St., #145, Fort Worth, TX 76104",Tarrant,2/1/2026,5/1/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Build 3 offices, 1 break room, 1 conference room, 2 restrooms","1,500 ft 2","Kimbell Place, LLC","6913 Camp Bowie #157, Fort Worth, Texas 76116",(817) 690-5612,Halbach Dietz Architects,"6913 Camp Bowie #149, Fort Worth, Texas 76116",(817) 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010129,
QuikTrip # 947 Fryer,TABS2026010122,QuikTrip # 947,"2023 E. Lamar Blvd., Arlington, TX 76006",Tarrant,4/5/2026,4/20/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. Project 300 sf.,300 ft 2,"QT South, LLC","4705 S. 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010122,
Fierer Office Building,TABS2026010109,Folsom Point,"2520 Halloran Street Fort Worth, TX 76107, Fort Worth, TX 76107",Tarrant,2/2/2026,2/2/2027,"$3,600,000",New Construction,"This project is privately funded, on private land for private use.",9779 New 2 Story office building with private gym,"9,779 ft 2",Folsom Point,"5125 Bryce Ave Fort Worth, TX 76107, Fort Worth, Texas 76107",404-456-0256,Harrison Design,"24 10th Street S Naples, FL 34102, S Naples, Florida 34102",239-206-5909,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010109,
QuikTrip # 887 Fryer Project,TABS2026010107,QuikTrip # 887,"105 Westpark Way, Euless, TX 76040",Tarrant,4/12/2026,4/27/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes reorganization of existing kitchen equipment and addition of new fryers units.,300 ft 2,"QT SOUTH, LLC","4705 S 129th East Ave, Tulsa, Oklahoma 74134",(945) 455-6426,"DANIEL D. FILUK, ARCHITECT","1747 E. MORTEN AVE SUITE 111, PHOENIX, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010107,
Richard Simpson Fishing Pier Replacement,TABS2026010083,Richard Simpson Park,"6024 W. Arkansas Lane,, Arlington, TX 76016",Tarrant,4/1/2026,8/1/2026,"$300,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Replacement of a storm-damaged fishing pier and associated accessible parking space and route. (1675 SF),"1,675 ft 2",City of Arlington,"101 W. Abrams St, Arlington, Texas 76010",(817) 459-6937,Freese and Nichols,"10497 Town and Country Way, Suite 500, Houston, Texas 77024",(832) 456-4735,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010083,
APL,TABS2026010052,500 E Border,"500 East Border Street Suite 315, Arlington, TX 76010",Tarrant,1/16/2026,5/1/2026,"$106,628",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"3,584 ft 2",American Fidelity Property Co.,"5100 N Classen Blvd Suite 100, Oklahoma City, Oklahoma 73118",(405) 523-5117,ENTOS Design,"5400 Lyndon B Johnson Fwy Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010052,
CityDoc Fort Worth Clinic,TABS2026010041,CityDoc Urgent Care,"3116 W 6th Street, Suite 100/200, Fort Worth, TX 76107",Tarrant,2/15/2026,5/30/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Clinic and admin finish out.,"2,333 ft 2",Kensington Realty Inc.,"2300 Medford Court E., Fort Worth, Texas 76109",(817) 885-7808,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010041,
Harmon Road Apartments,TABS2026010032,Leasing Office,"1701 E. Harmon Road, Fort Worth, TX 76131",Tarrant,3/1/2026,8/1/2027,"$41,000,000",New Construction,"This project is privately funded, on private land for private use.","3,143 SF Leasing Office","3,143 ft 2",DD East Harmon LLC,"403 Corporate Center Drive Suite 201, Stockbridge, Georgia 30281",770-474-4345,Geheber Lewis Architects,"8181 Arista Place Suite 100, Broomfield, Colorado 80021",970-515-9297,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010032,
Boba Tea Shop,TABS2026009960,Boba Babe,"900 S. Main St 900 S. Main St. Suite 340, Keller, TX 76248",Tarrant,5/28/2025,9/30/2025,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Build out suite according to Boba franchise requirements.,864 ft 2,Stuti Sapkota,"12641 Royal Oaks Ln, Farmers Branch, Texas 75234",(469) 386-2059,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009960,
EMPLOYEE LOUNG,TABS2026009887,BOWIE HOUSE,"3700 CAMP BOWIE BLVD, Fort Worth, TX 76107",Tarrant,1/26/2026,4/1/2026,"$75,000",New Construction,"This project is privately funded, on private land for private use.",TENANT IMPROVEMENT,988 ft 2,"BOWIE PLACE PROPERTIES, LLC","15508 WRIGHT BROTHERS DRIVE SUITE 100, ADDISON, Texas 75001",(214) 504-8540,Entos Design,"5400 LYNDON B JOHNSON FWY 125, DALLAS, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009887,
BSW THH High Level Disinfection Room,TABS2026009886,Baylor Scott & White The Heart Hospital - Fort Worth,"1400 8th Ave, Bldg A, 6th Floor, Fort Worth, TX 75104",Tarrant,2/16/2026,3/31/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Conversion of an existing clean room into a high level disinfection (HLD) room.,82 ft 2,BSW The Heart Hospital - Fort Worth,"1400 8th Ave, Bldg A, 6th Floor, Fort Worth, Texas 76104",214-418-1152,REES Assocciates,"2777 N Stemmons Fwy Suite 1140, Dallas, Texas 75207",(214) 796-8247,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009886,
Sherry Pointe Apartments,TABS2026009877,Clubhouse,"2231 Sherry Street, Arlington, TX 76013",Tarrant,6/15/2026,6/15/2027,"$954,695",New Construction,"This project is privately funded, on private land for private use.","Clubhouse and leasing office serving a 96-unit apartment complex. Tenant amenities include the pool behind the clubhouse building, as well as BBQ Pavilions, a playground, and a dog park located at the rear of the site.","4,224 ft 2","AT Sherry Pointe, LP","5033 Brookview Drive, Dallas, Texas 75220",(214) 432-7610,"Cross Architects, PLLC","879 Junction Drive, Allen, Texas 75013",(469) 393-1120,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009877,
FTW - Modern Aviation - Hangar B,TABS2026009867,Meacham Airport,"324 Commander Rd., Fort Worth, TX 76016",Tarrant,3/1/2026,11/5/2026,"$15,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 32,900 SF hangar and an attached 4,375 SF office.","37,275 ft 2",Modern Aviation,"905 S Fillmore St. Suite 535, Amarillo, Texas 79101",(817) 289-8000,"Hauser Architects, PC","3780 E. 15th Street Suite 201, Loveland, Colorado 80538",970.669.8220,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009867,
FTW - Modern Aviation - Hangar A,TABS2026009866,Meacham Airport,"300 Commander Rd., Fort Worth, TX 76016",Tarrant,3/1/2026,11/5/2026,"$15,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 32,900 SF hangar and an attached 4,375 SF office.","37,275 ft 2",Modern Aviation,"905 S. Fillmore St. Suite 535, Amarillo, Texas 79101",(817) 289-8000,"Hauser Architects, PC","3780 E. 15th Street Suite 201, Loveland, Colorado 80538",970.669.8220,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009866,
