project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Hills At Davis Medical Park,TABS2026013798,Building 2,"8310 & 8320 Davis Blvd., North Richland Hills, TX 76182",Tarrant,5/4/2026,10/30/2026,"$400,000",New Construction,"This project is privately funded, on private land for private use.",5970 SF Shell building with site development ,"5,970 ft 2",DAVIS BLVD JVA LLC,"321 INVERNESS DR, TROPHY CLUB, Texas 76262",(214) 449-4564,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 914-2409,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013798,
2ND FLOOR SPEC SUITES,TABS2026013792,THE PLAZA AT SOLANA,"1301 SOLANA BLVD. SUITE 1210/1220/1230/1240, Westlake, TX 76262",Tarrant,3/2/2026,7/31/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","NON-STRUCTURAL INTERIOR FINISH OUT IN AN EXISTING SINGLE FLOOR FOR SPEC SUITES. INCLUDES HVAC, ELECTRICAL, PLUMBING.","13,525 ft 2","ALBANY ROAD - SOLANA, LLC","460 LEGACY PLACE 2ND FLOOR, DEDHAM, Massachusetts 02026",(617) 279-2360,idGROUP,"2641 IRVING BLVD., DALLAS, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013792,
River Oaks Office 100,TABS2026013785,River Oaks Park Office,"104 River Oaks Suite 100, Southlake, TX 76092",Tarrant,4/1/2026,2/1/2027,"$200,000",New Construction,"This project is privately funded, on private land for private use.",new finish out,"1,974 ft 2","Aishwarya Properties, LLC","1700 N. Peytonville, Southlake, Texas 76092",(972) 849-8216,Blake Architects,"1202 S. White Chapel Suite A, Southlake, Texas 76092",(817) 925-5484,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013785,
THPG Transplant,TABS2026013783,Texas Health Harris Methodist Fort Worth,"1325 Pennsylvania Ave., Suite 300, Fort Worth, TX 76104",Tarrant,4/1/2026,5/1/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior renovation of office space.  Finishes, millwork, restroom.","2,364 ft 2",Texas Health Resources,"1325 Pennsylvania Ave., Suite 300, Fort Worth, Texas 76104",(817) 266-6518,"Thiel & Team, Inc.","700 North Carroll Ave. Suite 100, Southlake, Texas 76092",(405) 537-3928,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013783,
7Brew Coffee Shop (Bonds Ranch),TABS2026013755,7Brew Coffee Shop (Bonds Ranch),"E Bonds Ranch and Blue Mound Rd, Fort Worth, TX 76131",Tarrant,6/1/2026,9/1/2026,"$750,000",New Construction,"This project is privately funded, on private land for private use.","517sqft drive-thru only coffee shop with remote cooler, dumpster, and associated parking/landscape/utility construction.",517 ft 2,CB-Direct Bonds Ranch LP,"12221 Merit Dr Suite 1220, Dallas, Texas 75251",(214) 979-3346,Kinetic Design + Development,"2215 W Chesterfield Blvd Ste 01, Springfield, Missouri 65807",(417) 530-4321,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013755,
Alta Mesa Boulevard Improvements,TABS2026013754,Alta Mesa Boulevard,"Near 2644 East Alta Mesa Boulevard, Fort Worth, TX 76140",Tarrant,11/18/2025,2/20/2026,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.","94000 SF of Road Pavement Improvements and 40,000 SF of sidewalk","94,000 ft 2",City of Fort Worth,"100 Fort Worth Trail, Fort Worth, Texas 76102",(817) 264-2932,Dunaway Associates LP,"550 Bailey Avenue Suite 400, Fort Worth, Texas 76107",(817) 657-7240,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013754,
O'Reilly DC46 Tenant Improvements,TABS2026013737,"O'Reilly Auto Enterprises, LLC DC46","1200 Intermodal Pkwy, Fort Worth, TX 76177",Tarrant,4/1/2026,11/30/2026,"$29,437,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Improvements to existing 562400sf warehouse for new owner. Interior walls, door, windows, finishes. New HVAC, elec, plumb, sprinkler. H3 and H4 rooms for hazardous storage. New retail store within building. Limited exterior work. ","604,830 ft 2","O'Reilly Auto Enterprises, LLC","233 S. Patterson Ave, Springfield, Missouri 65802",(417) 868-4251,"Manuel Zeitlin Architects, LLC","516 Hagan St suite 100, Nashville, Tennessee 37203",(615) 256-2880,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013737,
Anchor Center,TABS2026013728,Anchor Center,"2450 State Hwy 121, Grapevine, TX 76051",Tarrant,6/1/2026,12/31/2027,"$19,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Addition of existing facility including worship assembly space, cafe, offices, classrooms, sports courts.","69,016 ft 2",FELLOWSHIP CHURCH INC,"2450 STATE HWY 121, Grapevine, Texas 76051",972-471-5700,OXLEY Architects,"911 Houston St #201, Grapevine, Texas 76051",817.380.8366,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013728,
Tenneco TI Remodel,TABS2026013715,"NYA, Building 2","1700 E Mayfield Road Suite 100, Arlington, TX 76014",Tarrant,3/15/2026,7/1/2026,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing lease area to be remodeled to provide office alterations. Existing building and warehouse area improvements as indicated to accommodate dockwork and proposed tenant equipment. ,"70,196 ft 2",Prologis-Exchange TX 2008 LLC,"1800 WAZEE ST Suite 500, Denver, Colorado 80202",(972) 884-9256,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013715,
Bowie HS Renovations,TABS2026013714,Bowie HS,"2115 Highbank Dr, Arlington, TX 76018",Tarrant,5/23/2026,8/1/2026,"$3,200,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Reno existing exterior planter/retaining wall. Repair deteriorated brick wrapped columns.  Interior VCT flooring replacement.  Paint stair railings, replace door hardware, new vertical lift at stage, chair lift access to auditorium. ","41,505 ft 2",Arlington ISD,"1201 Colorado Lane, Arlington, Texas 76015",(682) 867-7835,VLK,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013714,
O'Reilly DC46 reroofing,TABS2026013713,"O'Reilly Auto Enterprises, Inc.DC46","1200 Intermodal Pkwy, Fort Worth, TX 76177",Tarrant,4/1/2026,8/1/2026,"$3,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Reroofing of existing warehouse. New insulation, coverboard and membrane, flashings, HVAC curbs. Structural work associated with future HVAC equipment.","562,400 ft 2","O'Reily Auto Enterprises, LLC","233 S. Patterson Ave, Springfield, Missouri 65802",(417) 868-4251,"Manuel Zeitlin Architects, LLC","516 Hagan St suite 100, Nashville, Tennessee 37203",(615) 988-1911,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013713,
5801 Davis Blvd Renovation,TABS2026013661,CHRIST WESLEYAN CONGREGATIONAL METHODIST CHURCH,"5801 Davis Blvd, North Richland Hills, TX 76180",Tarrant,3/1/2026,11/1/2026,"$270,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing toilets and kitchen,"6,670 ft 2",CHRIST WESLEYAN CONGREGATIONAL METHODIST CHURCH,"5801 Davis Blvd, North Richland Hills, Texas 76180",(817) 881-6750,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013661,
"821 RAILHEAD ""MAKE READY"" INTERIOR RENOVATION",TABS2026013622,821 RAILHEAD,"821 RAILHEAD RD, Fort Worth, TX 76106",Tarrant,3/1/2026,5/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"168,737 ft 2",JAMES CAMPBELL COMPANY,"425 CALIFORNIA ST., #STE. 500, SAN FRANCISCO, California 94104",(415) 291-5711,GARY LEVY ARCHITECT LLC,"PO BOX 192334, DALLAS, Texas 75219",(214) 766-2686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013622,
Remodeling for Hear Again America,TABS2026013605,Hear Again America,"2921 Rio Grande Blvd, Euless, TX 76039",Tarrant,3/2/2026,7/15/2026,"$105,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodeling of 1467 sq.ft. of interior office space,"1,467 ft 2",BVA GLADE SPE LLC,"176 N Main St Suite 210, FLORIDA, New York 10921",(817) 846-0368,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013605,
Arlington Business Park Building B - BronTapes Tenant Improvement,TABS2026013594,Building B,"150 East Stephens Street, Arlington, TX 76018",Tarrant,3/2/2026,4/20/2026,"$487,414",New Construction,"This project is privately funded, on private land for private use.","14,459 square foot tenant improvement with 1,333 square foot of it allocated to 2 private offices, singe user restrooms, and open office area. The site improvements have not changed from the shell building construction. ","14,459 ft 2","ST Stephens Arlington, LLC","14241 Dallas Parkway, Suite 1090, Dallas, Texas 75254",(214) 416-7032,GSR Andrade Architects,"2001 North Lamar Street Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013594,
Bath & Body Works,TABS2026013589,Lake Worth Towne Crossing,"6548 Lake Worth Blvd., Space 300, Lake Worth, TX 76135",Tarrant,2/23/2026,4/24/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of an exisiting vacant retail tenant space in Lake Worth Crossing for a new Bath & Body Works store 4002 sq ft,"4,002 ft 2",KRG Lake Worth Towne Center LLC,"30 S Meridian Street, Ste 1100, Indianapolis, Indiana 46204",(312) 219-2527,"Shremshock Architects, Inc","7775 Walton Parkway, Suite 250, New Albany, Ohio 43054",(614) 545-4550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013589,Bath & Body Works - Adam Duffy
Round One Existing Store Renovation,TABS2026013566,Round 1 Bowling and Arcade,"3000 Grapevine Mills Parkway, Grapevine, TX 76051",Tarrant,5/1/2026,11/2/2026,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Limited interior renovation space inside an existing games/entertainment facility inside a shopping mall.  ,"78,200 ft 2",Grapevine Mills Mall LP,"225 W. Washington Street, Indianapolis, Indiana 46204",(301) 968-6338,Hodges Architecture,"13642 Omega, Dallas, Texas 75244",(972) 387-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013566,
McMillan James Equipment Company Alterations,TABS2026013558,McMillan James Equipment Company,"1044 Texan Trail, Grapevine, TX 76051",Tarrant,3/18/2026,9/16/2026,"$3,300,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Renovation of existing warehouse area in an existing Office/Warehouse building to add additional office space.  Renovation includes addition of second level in the existing warehouse shell.,"17,342 ft 2","MJEC Investments, LLC","1044 Texan Trail, Grapevine, Texas 76051",(817) 912-0800,Merriman Anderson Architects,"300 N Field St, Dallas, Texas 75202",(214) 347-7075,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013558,
CCMC West 8th Parking Lot,TABS2026013555,Cook Children's Parking,"702 8th Ave, Fort Worth, TX 76104",Tarrant,3/1/2026,10/1/2026,"$350,000",New Construction,"This project is privately funded, on private land for private use.","Re striping for an existing parking lot as well as construction of new parking totaling around 50,000 SF","50,000 ft 2",Cook Children's Healthcare System,"801 7th Ave, Fort Worth, Texas 76104",682-885-4021,Dunaway Associates,"550 Bailey Ave Ste 400, Fort Worth, Texas 76107",817-335-1121,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013555,
CCMC Pennsylvania Ave Parking Lot,TABS2026013552,Cook Children's Parking,"1700 Pruit Street, Fort Worth, TX 76104",Tarrant,3/1/2026,10/1/2026,"$750,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a new parking lot totaling around 50,000 SF","50,000 ft 2",Cook Children's Healthcare System,"801 7th Ave Fort Worth, Fort Worth, Texas 76104",682-885-4021,Dunaway Associates,"550 Bailey Ave Suite 400, Fort Worth, Texas 76107",817-335-1121,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013552,
Kroger #535 Remodel,TABS2026013532,Kroger,"9150 North Tarrant Parkway, North Richland Hills, TX 76182",Tarrant,5/3/2026,8/21/2026,"$770,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor interior remodel of an existing grocery store consisting of new and relocated equipment/fixtures and minor interior finish changes. ,"122,453 ft 2",Kroger Texas LP,"1014 Vine St 7th Floor, Cincinnati, Ohio 75202",(469) 645-7947,Heights Venture Architects LLP,"5741 Legacy Dr., Suite 320, Plano, Texas 75024",(281) 854-6138,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013532,
Lobby Renovation - Floor 1,TABS2026013524,Terraces at Solana - Building 2,"1500 Solana Blvd. Suite 1100, Westlake, TX 76262",Tarrant,3/4/2026,5/1/2026,"$110,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,136 ft 2","SolWestlake,L.P.","980 N. Michegan Avenue Suite1700, Chicago, Illinois 60611",(312) 544-9636,ENTOS DESIGN,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013524,
BELL MV-75 - MAIN FACILITY PACKAGE,TABS2026013507,BELL - Advanced Manufacturing Center,"15100 N. Beach Street, Fort Worth, TX 64064",Tarrant,4/1/2026,2/10/2027,"$70,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation and addition to an existing facility for manufacturing purposes. Existing Admin and Restrooms are not part of the scope.,"450,000 ft 2",BA Leasing BSC LLC,"11333 McCormick Road, Hunt Valley, Maryland 21031",(817) 239-7994,Burns & McDonnell,"9400 Ward Parkway, Kansas City, Missouri 64114",(817) 874-4889,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013507,
Walmart PY26 FET 3044,TABS2026013505,Walmart,"2900 Renaissance Sq, Fort Worth, TX 76105",Tarrant,5/24/2026,6/18/2026,"$85,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remove existing self checkout registers and install new staffed registers, install new sushi kiosk, install new grab n' go cases, and install new railings. ","4,500 ft 2",WAL-MART REAL ESTATE BUS TRUST,"PO BOX 8050 STE 300, Bentonville, Arkansas 72715",(479) 372-3593,Galloway & Company,"5500 Greenwood Plaza Blvd, Greenwood Village, Colorado 80111",(316) 368-5444,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013505,
Stone Barber,TABS2026013441,Southlake Marketplace,"2001 W. Southlake Blvd. Suite #135, Southlake, TX 76092",Tarrant,3/15/2026,6/15/2026,"$126,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Commercial interior remodel from Tutor Center to Barber Shop udrqqp,"1,103 ft 2",SL Marketplace Partners LP,"4809 Cole Avenue Ste. 300, Dallas, Texas 75206",(214) 393-1833,Eminence Design Build LLC,"3540 E. Broad Street Suite #120-198, Mansfield, Texas 76063",972-896-1816,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013441,Luke Spitzer
MacroAir TI,TABS2026013439,Everman,"201 Everman Pkwy Ste. A, Fort Worth, TX 76134",Tarrant,12/15/2025,3/30/2026,"$418,365",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of existing warehouse office space; 30 office spaces, (1) conference room.  Scope of work also provides an additional 3 office spaces, 1 conferrence room within the existing warehouse space.  full height demising wall within warehous","4,468 ft 2",Everman Fort Worth Building 2&3 Spe LLC,"7501 Wisconsin Avenue Suite 1300W, Bethesda, Maryland 20814",(210) 860-5466,Go West Architect,"601 N. Hampton Street Apt. 1207, Fort Worth, Texas 76102",949-939-7105,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013439,Tanner Ford
Mozart's Bakehouse,TABS2026013432,"DFW AIRPORT -4, 5, 3, 16","2040 S. International Pkwy., Dfw Airport, TX 75261",Tarrant,3/1/2026,9/1/2026,"$806,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Mozarts Bakehouse is a tenant build out of location A-2-041H-A01 with in the new A terminal. The build out is a take out food location consisting of fresh made pastries and espresso/coffee drinks.,"1,050 ft 2","Mitchell Olsen Partners DFW, LLC","1405 N Harris Ridge, Atlanta, Georgia 30327",(404) 228-2201,Hobbs+Black,"100 N. State Street, Ann Arbor, Michigan 48104",(734) 663-4189,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013432,
Mesero,TABS2026013430,"DFW AIRPORT -4, 5, 3, 16","2040 S. International Pkwy., Dfw Airport, TX 75261",Tarrant,3/1/2026,9/1/2026,"$1,376,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Mesero is a tenant build out of location A-2-038L-A01 with in the new A terminal. The build out is a full service restaurant and bar,"1,611 ft 2","Mitchell Olsen Partners DFW, LLC","1405 N Harris Ridge, Atlanta, Georgia 30327",(404) 228-2201,Hobbs+Black,"100 N. State Street, Ann Arbor, Michigan 48104",(734) 663-4189,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013430,
Bottlecap Alley - Euless,TABS2026013429,Bottlecap Alley,"2411 State Highway 121, Euless, TX 76039",Tarrant,4/1/2026,11/1/2026,"$1,900,000",New Construction,"This project is privately funded, on private land for private use.",new freestanding restaurant and site,"6,692 ft 2",LEM RENTAL PROPERTES LLC - GLADE SERIES,"2320 DEAN WAY STE 100, Southlake, Texas 76092",(214) 543-6748,"Linear Architecture, LLC","5005 W Royal Lane, Suite 100, Irving, Texas 75063",(972) 929-9226,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013429,
500-600 Blocks Austin Street,TABS2026013426,NA,"From Fort Worth & Western Railroad to Franklin St, Grapevine, TX 76051",Tarrant,5/1/2026,11/1/2026,"$65,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Paving improvements for Austin Street in the 500-600 block. Concrete pavement with sidewalks. ,"5,400 ft 2",City of Grapevine,"200 S. Main Street, Grapevine, Texas 76051",817-410-3134,"Kimley-Horn and Associates, Inc","801 Cherry St. Unit 11 Suite 1300, Fort Worth, Texas 76102",817-349-7313,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013426,
Ciao & Go,TABS2026013425,"DFW AIRPORT -4, 5, 3, 16","2040 S. International Pkwy., Dfw Airport, TX 75261",Tarrant,3/1/2026,9/1/2026,"$430,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Ciao & Go is a tenant build out of location A-2-038P-A01 with in the new A terminal. The build out is a grab and go location consisting of coolers and shelving retailing food products.,431 ft 2,"Mitchell Olsen Partners DFW, LLC","1405 N Harris Ridge, Atlanta, Georgia 30327",(404) 228-2201,Hobbs+Black,"100 N. State Street, Ann Arbor, Michigan 48104",(734) 663-4189,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013425,
Baylor Scott and White All Saints Administrative Renovation,TABS2026013415,Baylor Scott and White All Saints Medical Center,"1400 8th Avenue, Fort Worth, TX 76104",Tarrant,3/9/2026,6/5/2026,"$380,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an existing administrative space to include a new corridor entry and conference room.,"4,330 ft 2",Baylor All Saints Medical Center,"1400 8th Avenue, Fort Worth, Texas 76104",(682) 552-0181,"Beck Architecture, LLC.","1601 Elm Street, Suite 2800, Dallas, Texas 75201",(214) 303-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013415,
"MCD 820 & MARINE CREEK – FTW, TX",TABS2026013376,"MCD 820 & MARINE CREEK – FTW, TX","4533 Marine Creek Pkwy, Fort Worth, TX 76106",Tarrant,5/1/2026,11/30/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonalds,"4,306 ft 2","MCDONALD'S USA, LLC","110 N. CARPENTER STREET, Chicago, Illinois 60607",469-865-7916,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD., SUITE 200, Fort Worth, Texas 76116",817-705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013376,
