project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
OFFICES AT MONARCH CROSSING BLDG 3117,TABS2025004154,THE OFFICES AT MONARCH CROSSING,"3117 BAILEY DR #STE. A3, Fort Worth, TX 76177",Tarrant,12/1/2024,6/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75034",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004154,
OFFICES AT MONARCH CROSSING BLDG 3117,TABS2025004153,THE OFFICES AT MONARCH CROSSING,"3117 BAILEY DR #STE. A2, Fort Worth, TX 76177",Tarrant,12/1/2024,6/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004153,
OFFICES AT MONARCH CROSSING BLDG 3117,TABS2025004152,THE OFFICES AT MONARCH CROSSING,"3117 BAILEY DR #STE. A1, Fort Worth, TX 76177",Tarrant,12/1/2024,6/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004152,
Sewell Cadillac Shop Conversion,TABS2025004135,Sewell Cadillac Service & Parking Structure,"1001 E. State Hwy. 114, Grapevine, TX 76051",Tarrant,2/15/2025,5/1/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition of existing temporary showroom space of approximately 6,100 SF and converting it to an automotive service shop.","6,100 ft 2","UDM Company, LLC","3860 W. Northwest Hwy. Ste. 102, Dallas, Texas 75220",(214) 366-7378,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",(214) 273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004135,
N Tarrant Pkwy & I-35,TABS2025004115,T-Mobile,"8901 Tehama Ridge Pkwy, Suite 101, Fort Worth, TX 76177",Tarrant,9/8/2025,1/12/2026,"$360,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing T-Mobile. Work includes new fixtures, furniture and equipment, new finishes, ceiling, suspended ceiling elements, minor electrical, mechanical, and plumbing modifications. ","4,009 ft 2","Presido Towne Center Crossing, L.P.","16000 Dallas Pkwy, Suite 300, Dallas, Texas 75248",(972) 739-8472,The idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004115,
ProPac Tenant Improvement,TABS2025004108,IDI Great Southwest Parkway,"1600 South Great Southwest Parkway - Suite 140, Grand Prairie, TX 75051",Tarrant,10/28/2024,1/31/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant Improvement in an existing warehouse/distribution office portion of 18,342 SF and a warehouse portion of 144,642 SF","162,984 ft 2",IDI Logistics,"2300 N. Field ST, Suite 2060, Dallas, Texas 75201",(972) 560-7002,Park McCullah,"5002 Village Place, Dallas, Texas 75248",(305) 561-8110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004108,Jeff Cruce
"HTeaO - North Richland Hills, TX",TABS2025004094,HTeaO,"8368 Davis Boulevard, North Richland Hills, TX 76182",Tarrant,2/3/2025,8/4/2025,"$1,323,600",New Construction,"This project is privately funded, on private land for private use.","Construction of a new 2,206 HTeaO tea bar with a 236sf cooler along with all associated site work","2,206 ft 2","Sandcap Davis - N Tarrant, LLC","550 Bailey Avenue Suite 255, Fort Worth, Texas 76107",(817) 939-5321,"Interplan, LLC","One South 280 Summit Avenue Suite D, Oakbrook Terrace, Illinois 60181",(630) 932-2336,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004094,
Reece - Fort Worth,TABS2025004078,Reece,"5600 Kroger Drive, Fort Worth, TX 76244",Tarrant,1/13/2025,4/28/2025,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","SCOPE OF WORK INCLUDES INTERIOR IMPORVEMENT OF EXISTING BUILDING FOR A 13,000 SQ. FT. SPACE.","13,000 ft 2","Morsco Properties, LLC","15850 Dallas Parkway, Suite 200, Dallas, Texas 75248",(214)706-6020,Abbot Studios,"471 East Broad Street Ste.1700, Columbus, Ohio 43217",(614) 0484-5188,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004078,"Soy Thomas, Reece"
Capital Title - Camp Bowie,TABS2025004067,3615-3625 Camp Bowie Blvd.,"3623 Camp Bowie Blvd., Fort Worth, TX 76107",Tarrant,10/28/2024,2/17/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New tenant office finish out in an existing one story building.,"3,964 ft 2",Camp Bowie Associates LTD,"1635 Rogers Road,, Fort Worth, Texas 76107",(817) 533-6040,Daniels & Lovelady Architecture,"669 Airport Freeway Suite 101, Hurst, Texas 76053",214-498-6352,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004067,Bill Shaddock
"Whataburger - Bonds Ranch, TX",TABS2025004055,Whataburger,"205 E Bonds Ranch Rd, Fort Worth, TX 76131",Tarrant,11/20/2024,3/20/2025,"$2,600,000",New Construction,"This project is privately funded, on private land for private use.","New Construction of a Whataburger Restaurant - 2,816 sq ft","2,816 ft 2",NEC 287/Bonds Ranch LTD,"3102 Maple Ave., Suite 350, Dallas, Texas 75201",(214)720-6600,"Rouch Architects, LLC","1445 Ross Avenue, Suite 5700, Dallas TX 75202, Dallas, Texas 75202",(214) 997-6029,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004055,Regina Killebrew - Whataburger
Albertsons Parking Lot - Lake Worth,TABS2025004039,Albertsons #4150,"6308 Lake Worth Blvd., Lake Worth, TX 76135",Tarrant,12/2/2024,12/13/2024,"$82,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Barrier removal in the Albertsons parking lot to bring existing non-compliant conditions into conformance with ADAS 2010 and 2012 TAS.  Affects approx. 2150 sf.,"2,150 ft 2",Albertsons LLC,"PO Box 800729, Dallas, Texas 75380",817-966-3997,GBD Architects Incorporated,"1120 NW Couch St Suite 300, Portland, Oregon 97209",503-224-9656,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004039,
