project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Mustang Office,TABS2025026018,Mustang Credit Solutions,"2931 Oak Park Circle, Fort Worth, TX 76109",Tarrant,8/15/2025,12/15/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish Out,"3,485 ft 2",The Human Fund LLC,"4400 W. Vickery, Fort Worth, Texas 76107",(817) 875-6421,Grand Home Designs,"114 Sproles Suite 103, Benbrook, Texas 76126",817-696-0520,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026018,
MCH - MCA Arlington GME Conference Center,TABS2025026006,MCA Omega,"3211 Omega Drive, Arlington, TX 76014",Tarrant,9/25/2025,12/12/2025,"$360,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Design 2233 usf ,"2,233 ft 2",HCA,"1 Park Plaza, Nashville, Tennessee 37203",(682) 509-2686,MPI Architects,"4949 Addison Circle, Addison, Texas 75001",972-788-0078,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026006,
MCH - MCH Arlington MOB 1 GME Sim Lab,TABS2025025995,MCH MOB 1,"515 Mayfield, Arlington, TX 76014",Tarrant,9/25/2025,12/12/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Design 3634 usf,"3,634 ft 2","MOB 122 of Texas, LP c/o Healthpeak Properites","515 Mayfield Suite 118, Arlington, Texas 76014",(214) 364-9381,MPI Architects,"4949 Addison Circle, Addison, Texas 75001",972-788-0078,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025995,
Backup Power and Electrical Improvements at 4 Pump Station (Como Pump Station),TABS2025025993,Electrical Building - Como Pump Station,"5920 Blackmore Ave 5901 Libbey Ave, Fort Worth, TX 76017",Tarrant,8/1/2025,4/27/2026,"$2,596,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New Electrical Building to Support New Emergency Generator (part of SB3 EPP Program(,750 ft 2,City Fort Fort Worth (Water Department),"100 Fort Worth Trail, Fort Worth, Texas 76102",(817) 392-8430,"Freese & Nichols, Inc.","801 Cherry Street Suite 2800, Fort Worth, Texas 76102",817-735-7562,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025993,
Azure Dental PLLC.,TABS2025025958,Azure DentaL PLLC,"5121 Thompson Terrace suite A, Colleyville, TX 76034",Tarrant,9/13/2024,12/12/2025,"$398,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT OF DENTAL OFFICE ,"2,085 ft 2",Aditi Shah,"5121 Thompson Terrace suite A, Colleyville, Texas 76034",(214) 562-2843,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025958,
Cabinet IQ of Grapevine Showroom,TABS2025025951,Grapevine Towne Center,"1419 W State Highway 114 Suite 400, Grapevine, TX 76051",Tarrant,9/1/2025,11/7/2025,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",GC demo and tenant improvements for kitchen showroom,"3,000 ft 2","Tate/114 Shopping Center, LTD","3102 Maple Ave STE 500, Dallas, Texas 75201",(214) 720-3613,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025951,Andy Tribble
Bahama Bucks -Saginaw Tx,TABS2025025950,Bahama Bucks,"Bailey Boswell Rd., Saginaw, TX 76131",Tarrant,10/1/2025,2/20/2026,"$900,000",New Construction,"This project is privately funded, on private land for private use.",new one story freestanding building along with site improvements ,"2,167 ft 2",Kelly Lanham,"549 Timberridge Lake Road, Graham, Texas 76450",(940) 456-1587,ID Studio 4,"6201 Campis Circle Dr E, Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025950,Bahama Bucks- Kyle Bradley
NTCF RENOVATION,TABS2025025920,777 MAIN,"777 MAIN STREET, Fort Worth, TX 76102",Tarrant,9/11/2025,12/18/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATE EXISTING TENANT SPACE TO ACCOMMODATE NEW LAYOUT FOR CONFERENCE ROOM AND OFFICE SPACES.,"6,222 ft 2","F7 SSSM, LLC","777 MAIN STREET SUITE C-50, FORT WORTH, Texas 76102",(817) 321-1100,JACOBS ENGINEERING,"777 MAIN STREET SUITE B101, FORT WORTH, Texas 76102",(417) 770-4458,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025920,
Maverick Golf and Ranch Club,TABS2025025897,Maverick Golf and Ranch Club,"12400 Maverick Ranch Rd, Fort Worth, TX 76126, Fort Worth, TX 76126",Tarrant,9/1/2025,11/1/2025,"$1,400,000",New Construction,"This project is privately funded, on private land for private use.",New open air pavilion and temporary support trailer area (2400 sq ft) for subdivision,"2,400 ft 2",Maverick Golf and Ranch Club,"10214 Rolling Hills Dr Fort Worth, TX 76126, Fort Worth, Texas 76126",832-585-4140,Red Dot Buildings,"1209 W Corsicana St Athens, TX 75751, Athens, Texas 75751",903-675-9181,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025897,
COLONIAL COUNTRY CLUB- TENNIS AND PICKLEBALL FACILITY,TABS2025025870,COLONIAL COUNTRY CLUB- TENNIS AND PICKLEBALL FACILITY,"3735 Country Club Cir TENNIS COURTS, Fort Worth, TX 76109",Tarrant,9/30/2025,6/30/2026,"$2,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","ADDITION TO THE EXISTING TENNIS BUILDING: GROUND-UP CONSTRUCTION OF A FULLY CONDITIONED, ONE-STORY PRE-ENGINEERED METAL BUILDING. THE PROJECT WILL INCLUDE ALL ASSOCIATED BUILDING IMPROVEMENTS AND WILL FUNCTION AS AN EXPANSION TO FACILITY","24,135 ft 2",COLONIAL COUNTRY CLUB,"3735 Country Club Cir, Fort worth, Texas 76109",(817) 927-4248,97W,"901 S Main Street, Fort Worth, Texas 76104",(817) 882-6940,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025870,
